編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTPMLSLNHOFFDF86CA,37,33.24,住家用,鋼筋混凝土造,71年8月24日,七層,五層 陽臺,全筆移轉
RPWOMLLMNHOFFIF96CA,,55.66,集合住宅,鋼筋混凝土造,108年2月27日,八層,七層 陽臺 雨遮,全筆移轉
RPWOMLLMNHOFFIF96CA,,18.61,本共有部分之項目有：入口大廳、管委會空間、無障礙電梯、一般電梯、Ａ１安全梯、Ａ２安全梯（無障礙）、基地內通路、陽台、Ａ棟梯廳、Ｂ１安全梯、Ｂ２安全梯（無障礙）、水箱、機房等１３項。,鋼筋混凝土造,108年2月27日,八層,,持分移轉
RPWOMLLMNHOFFIF96CA,,8.80,本共有部分之項目有：無障礙電梯、一般電梯、Ａ１安全梯、Ａ棟梯廳、Ｂ棟梯廳、垃圾回收及暫存室、電信機房、發電機房、停車空間、停車空間兼防空避難室、消防泵浦室、台電配電場所、滯洪池、Ａ棟水箱、Ｂ棟水箱、監控設備機房、管道間等１７項。,鋼筋混凝土造,108年2月27日,八層,,持分移轉
RPSPMLLMNHOFFIF66CA,,49.22,集合住宅,鋼筋混凝土造,108年2月27日,八層,一層,全筆移轉
RPSPMLLMNHOFFIF66CA,,16.45,本共有部分之項目有：入口大廳、管委會空間、無障礙電梯、一般電梯、Ａ１安全梯、Ａ２安全梯（無障礙）、基地內通路、陽台、Ａ棟梯廳、Ｂ１安全梯、Ｂ２安全梯（無障礙）、水箱、機房等１３項。,鋼筋混凝土造,108年2月27日,八層,,持分移轉
RPQPMLLMNHOFFIF09CA,,79.90,集合住宅,鋼筋混凝土造,108年2月27日,八層,三層 陽臺 雨遮,全筆移轉
RPQPMLLMNHOFFIF09CA,,26.71,本共有部分之項目有：入口大廳、管委會空間、無障礙電梯、一般電梯、Ａ１安全梯、Ａ２安全梯（無障礙）、基地內通路、陽台、Ａ棟梯廳、Ｂ１安全梯、Ｂ２安全梯（無障礙）、水箱、機房等１３項。,鋼筋混凝土造,108年2月27日,八層,,持分移轉
RPSPMLLMNHOFFIF66CA,,7.79,本共有部分之項目有：無障礙電梯、一般電梯、Ａ１安全梯、Ａ棟梯廳、Ｂ棟梯廳、垃圾回收及暫存室、電信機房、發電機房、停車空間、停車空間兼防空避難室、消防泵浦室、台電配電場所、滯洪池、Ａ棟水箱、Ｂ棟水箱、監控設備機房、管道間等１７項。,鋼筋混凝土造,108年2月27日,八層,,持分移轉
RPQPMLLMNHOFFIF09CA,,37.00,本共有部分之項目有：無障礙電梯、一般電梯、Ａ１安全梯、Ａ棟梯廳、Ｂ棟梯廳、垃圾回收及暫存室、電信機房、發電機房、停車空間、停車空間兼防空避難室、消防泵浦室、台電配電場所、滯洪池、Ａ棟水箱、Ｂ棟水箱、監控設備機房、管道間等１７項。,鋼筋混凝土造,108年2月27日,八層,,持分移轉
RPUOMLLMNHOFFIF76CA,,63.05,集合住宅,鋼筋混凝土造,108年2月27日,八層,八層 陽臺 雨遮,全筆移轉
RPUOMLLMNHOFFIF76CA,,21.07,本共有部分之項目有：入口大廳、管委會空間、無障礙電梯、一般電梯、Ａ１安全梯、Ａ２安全梯（無障礙）、基地內通路、陽台、Ａ棟梯廳、Ｂ１安全梯、Ｂ２安全梯（無障礙）、水箱、機房等１３項。,鋼筋混凝土造,108年2月27日,八層,,持分移轉
RPUOMLLMNHOFFIF76CA,,9.96,本共有部分之項目有：無障礙電梯、一般電梯、Ａ１安全梯、Ａ棟梯廳、Ｂ棟梯廳、垃圾回收及暫存室、電信機房、發電機房、停車空間、停車空間兼防空避難室、消防泵浦室、台電配電場所、滯洪池、Ａ棟水箱、Ｂ棟水箱、監控設備機房、管道間等１７項。,鋼筋混凝土造,108年2月27日,八層,,持分移轉
RPROMLLMNHOFFIF09CA,,61.99,集合住宅,鋼筋混凝土造,108年2月27日,八層,八層 陽臺 雨遮,全筆移轉
RPROMLLMNHOFFIF09CA,,20.71,本共有部分之項目有：入口大廳、管委會空間、無障礙電梯、一般電梯、Ａ１安全梯、Ａ２安全梯（無障礙）、基地內通路、陽台、Ａ棟梯廳、Ｂ１安全梯、Ｂ２安全梯（無障礙）、水箱、機房等１３項。,鋼筋混凝土造,108年2月27日,八層,,持分移轉
RPROMLLMNHOFFIF09CA,,78.06,本共有部分之項目有：無障礙電梯、一般電梯、Ａ１安全梯、Ａ棟梯廳、Ｂ棟梯廳、垃圾回收及暫存室、電信機房、發電機房、停車空間、停車空間兼防空避難室、消防泵浦室、台電配電場所、滯洪池、Ａ棟水箱、Ｂ棟水箱、監控設備機房、管道間等１７項。,鋼筋混凝土造,108年2月27日,八層,,持分移轉
