編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLMJJIHFFAF57CA,18,98.73,住家用,鋼筋混凝土造,83年11月10日,十六層,十三層 陽臺 花台
RPXNMLMJJIHFFAF57CA,18,8.01,共有部分,鋼筋混凝土造,83年11月10日,十六層,
RPWNMLMJJIHFFAF47CA,32,83.22,住家用,鋼筋混凝土造,70年1月21日,五層,三層 陽臺
RPQOMLPJJIHFFAF27CA,20,43.23,住家用,鋼筋混凝土造,81年9月25日,七層,四層 陽臺
RPQOMLPJJIHFFAF27CA,20,3.69,共有部分,鋼筋混凝土造,81年9月25日,七層,
RPQOMLPJJIHFFAF27CA,20,5.49,共有部分,鋼筋混凝土造,81年9月25日,七層,
RPOOMLMJJIHFFAF76CA,14,90.70,住家用,鋼筋混凝土造,87年12月28日,七層,三層 陽臺
RPOOMLMJJIHFFAF76CA,14,12.39,樓梯間、機械室、水箱,鋼筋混凝土造,87年12月28日,七層,
RPOOMLMJJIHFFAF76CA,14,21.27,防空避難室兼停車空間,鋼筋混凝土造,87年12月28日,七層,
RPWPMLPJJIHFFAF97CA,5,54.89,住家用,鋼筋混凝土造,96年7月12日,十三層,六層 陽臺 雨遮
RPWPMLPJJIHFFAF97CA,5,13.06,共有部分,鋼筋混凝土造,96年7月12日,十三層,
RPWPMLPJJIHFFAF97CA,5,8.31,共有部分,鋼筋混凝土造,96年7月12日,十三層,
RPVOMLMJJIHFFAF47CA,19,87.39,住家用,鋼筋混凝土造,82年7月26日,二十層,五層 陽臺
RPVOMLMJJIHFFAF47CA,19,12.08,共有部分,鋼筋混凝土造,82年7月26日,二十層,
RPVOMLMJJIHFFAF47CA,19,22.19,共有部分,鋼筋混凝土造,82年7月26日,二十二層,
RPSNMLPJJIHFFAF37CA,25,90.42,見使用執照,鋼筋混凝土造,76年9月5日,五層,一層 平台 騎樓
RPSNMLPJJIHFFAF37CA,25,7.62,共有部分,鋼筋混凝土造,76年9月5日,五層,
RPRNMLPJJIHFFAF27CA,16,57.76,住家用,鋼筋混凝土造,85年5月22日,十四層,十三層 陽臺
RPRNMLPJJIHFFAF27CA,16,7.54,共有部分,鋼筋混凝土造,85年5月22日,十四層,
RPRNMLPJJIHFFAF27CA,16,9.12,共有部分,鋼筋混凝土造,85年5月22日,十四層,
RPSOMLMJJIHFFAF17CA,38,44.94,住家用,鋼筋混凝土造,63年11月8日,四層,四層
RPWNMLRJJIHFFAF97CA,33,94.09,住家用,鋼筋混凝土造,68年11月23日,五層,三層 陽臺
RPUOMLMJJIHFFAF37CA,,88.94,住家用,鋼筋混凝土造,,五層,二層 陽臺
RPORMLPJJIHFFAF37CA,4,78.37,住家用,鋼筋混凝土造,98年1月16日,七層,七層 陽臺
RPORMLPJJIHFFAF37CA,4,9.65,共有部分,鋼筋混凝土造,98年1月16日,七層,
RPORMLPJJIHFFAF37CA,4,21.55,共有部分,鋼筋混凝土造,98年1月16日,七層,
RPORMLPJJIHFFAF37CA,4,23.81,共有部分,鋼筋混凝土造,98年1月16日,七層,
RPRRMLPJJIHFFAF67CA,34,86.22,住家用,鋼筋混凝土造,67年4月29日,五層,四層 陽臺
RPPNMLKKJIHFFAF66CA,14,58.36,住家用,鋼筋混凝土造,87年6月9日,十一層,八層 陽臺
RPPNMLKKJIHFFAF66CA,14,11.64,電樓梯間、屋頂突出物,鋼筋混凝土造,87年6月9日,十一層,
RPPNMLKKJIHFFAF66CA,14,3.74,頂蓋型開放空間、電樓梯間、蓄水池、管理員室、機械房、台電配電室、污水機房,鋼筋混凝土造,87年6月9日,十一層,
RPPNMLKKJIHFFAF66CA,14,11.11,防空避難室兼停車空間,鋼筋混凝土造,87年6月9日,十一層,
RPSPMLSJJIHFFAF87CA,19,21.91,住家用,鋼筋混凝土造,83年2月4日,八層,七層 雨遮
RPSPMLSJJIHFFAF87CA,19,1.70,共有部分,鋼筋混凝土造,83年2月4日,八層,
RPUOMLLJJIHFFBF37CA,15,67.91,住家用,鋼筋混凝土造,86年7月18日,十五層,十四層 陽臺 花台
RPUOMLLJJIHFFBF37CA,15,12.90,共有部分,鋼筋混凝土造,86年7月18日,十五層,
RPUOMLLJJIHFFBF37CA,15,1.68,共有部分,鋼筋混凝土造,86年7月18日,十五層,
RPUOMLLJJIHFFBF37CA,15,11.17,共有部分,鋼筋混凝土造,86年7月18日,十五層,
RPTOMLLJJIHFFBF27CA,37,63.78,住家用,加強磚造,64年5月29日,三層,
RPUNMLMJJIHFFBF37CA,31,87.84,住家用,鋼筋混凝土造,70年12月28日,五層,三層 陽臺
RPPPMLLJJIHFFBF96CA,27,77.89,住家用,鋼筋混凝土造,75年3月25日,五層,四層 陽臺
RPTPMLMJJIHFFBF47CA,7,13.04,共有部分,鋼筋混凝土造,94年9月6日,十五層,
RPTPMLMJJIHFFBF47CA,7,41.85,共有部分,鋼筋混凝土造,94年9月6日,十五層,
RPTPMLMJJIHFFBF47CA,7,57.49,住家用,鋼筋混凝土造,94年9月6日,十五層,七層 陽臺
