編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLLJJIHFFCF37CC,2,132.22,住家用,鋼筋混凝土造,99年9月3日,二十層,
RPSNMLLJJIHFFCF37CC,2,50.80,本共有部分之項目有：電樓梯間、蓄水池、屋頂突出物、台電配電場所、緊急發電機室、垃圾暫存區、游泳池循環過瀘設傋機房、垃圾藏儲室、管理員室、機械室、電信機房、消防泵浦室、污水處理機房、噴灑機房、停車空間、防空避難室兼停車空間、陽台、雨遮、門廊、住戶大廳、游泳池、水療池、男〈女〉更衣室、車道、管委會使用空間、防災中心、停獎專用出入口、中繼消防汞浦室、水箱、消防水箱、間梯及電梯機械室等３２項。,鋼筋混凝土造,99年9月3日,二十二層,
RPUNMLLJJIHFFCF57CC,35,83.90,住家用,鋼筋混凝土造,66年9月10日,四層,
RPWOMLLJJIHFFBF77CC,4,74.96,住家用,鋼筋混凝土造,97年12月12日,九層,
RPWOMLLJJIHFFBF77CC,4,12.21,共有部分,鋼筋混凝土造,97年12月12日,九層,
RPWOMLLJJIHFFBF77CC,4,20.01,共有部分,鋼筋混凝土造,97年12月12日,九層,
RPPOMLLJJIHFFCF17CC,6,36.11,住家用,鋼筋混凝土造,95年11月9日,十八層,
RPWOMLLJJIHFFBF77CC,4,34.79,共有部分,鋼筋混凝土造,97年12月12日,九層,
RPPOMLLJJIHFFCF17CC,6,2.88,住家用,鋼筋混凝土造,95年11月9日,十八層,
RPPOMLLJJIHFFCF17CC,6,.43,共有部分,鋼筋混凝土造,95年11月9日,十八層,
RPPOMLLJJIHFFCF17CC,6,7.83,共有部分,鋼筋混凝土造,95年11月9日,十八層,
RPPOMLLJJIHFFCF17CC,6,7.39,共有部分,鋼筋混凝土造,95年11月9日,十八層,
RPUOMLLJJIHFFGF08CC,34,222.00,工廠﹐室內停車間,鋼筋混凝土造,68年2月28日,四層,
RPUOMLLJJIHFFGF08CC,34,207.00,工業用,鋼筋混凝土造,68年2月28日,四層,
RPQOMLLJJIHFFCF27CC,42,56.10,住家用,加強磚造,60年4月22日,四層,
RPQOMLLJJIHFFCF27CC,42,16.10,住家用,加強磚造,60年4月22日,四層,
RPXPMLLJJIHFFHF58CC,19,96.83,商業用,鋼筋混凝土造,82年8月10日,十一層,
RPXPMLLJJIHFFHF58CC,19,7.77,共有部分,鋼筋混凝土造,82年8月10日,十一層,
RPRPMLLJJIHFFHF97CC,21,191.19,商業用,鋼筋混凝土造,80年8月14日,十二層,
RPRPMLLJJIHFFHF97CC,21,27.79,共有部分,鋼筋混凝土造,80年8月14日,十二層,
RPRPMLLJJIHFFHF97CC,21,2.37,共有部分,鋼筋混凝土造,80年8月14日,十二層,
RPRPMLLJJIHFFHF97CC,21,42.20,共有部分,鋼筋混凝土造,80年8月14日,十二層,
RPQOMLMJJIHFFHF87CC,24,329.81,工業用,鋼筋混凝土造,78年5月9日,七層,
RPQOMLMJJIHFFHF87CC,24,40.91,共有部分,鋼筋混凝土造,78年5月9日,七層,
RPPQMLMJJIHFFHF97CC,12,179.76,廠房、辦公室,鋼筋混凝土造,90年2月27日,十八層,
RPPQMLMJJIHFFHF97CC,12,12.74,共有部分,鋼筋混凝土造,90年2月27日,十八層,
RPPQMLMJJIHFFHF97CC,12,27.95,共有部分,鋼筋混凝土造,90年2月27日,十八層,
RPPQMLMJJIHFFHF97CC,12,50.92,共有部分,鋼筋混凝土造,90年2月27日,十八層,
RPPOMLMJJIHFFIF87CC,24,84.38,住家用,鋼筋混凝土造,78年1月14日,五層,
RPRNMLMJJIHFFGF77CC,44,34.40,住家用,加強磚造,57年10月1日,二層,
RPVNMLMJJIHFFAF57CC,26,45.67,見使用執照,鋼筋混凝土造,75年12月14日,三層,
RPTNMLMJJIHFFDF67CC,17,156.95,住家用,鋼筋混凝土造,84年9月4日,四層,
RPQOMLMJJIHFFDF47CC,14,57.79,住家用,鋼筋混凝土造,87年8月14日,十六層,
RPQOMLMJJIHFFDF47CC,14,6.90,共有部分,鋼筋混凝土造,87年8月14日,十六層,
RPWNMLMJJIHFFAF87EC,36,97.49,住家用,鋼筋混凝土造,65年4月2日,四層,
RPXNMLMJJIHFFAF97EC,15,143.26,住家用,鋼筋混凝土造,86年6月30日,八層,
RPVNMLMJJIHFFAF77EC,2,55.23,住家用,鋼骨構造,99年7月15日,四十三層,
RPPOMLMJJIHFFAF27EC,16,125.99,商業用,鋼筋混凝土造,86年1月27日,七層,
RPOOMLMJJIHFFAF17EC,2,175.22,住家用,鋼骨構造,99年7月15日,四十三層,
RPRNMLOJJIHFFEF77CC,15,16.53,住家用,鋼筋混凝土造,86年6月16日,十四層,
RPPNMLOJJIHFFEF57CC,2,84.44,住家用,鋼筋混凝土造,99年11月2日,十一層,
RPPNMLOJJIHFFEF57CC,2,11.98,住家用,鋼筋混凝土造,99年11月2日,十一層,
RPPNMLOJJIHFFEF57CC,2,3.00,住家用,鋼筋混凝土造,99年11月2日,十一層,
RPPNMLOJJIHFFEF57CC,2,41.73,本共有部分之項目有水箱、電樓梯間、污水機房、消防水池、消防機房、緊急發電機房、防空避難室兼停車空間、垃圾儲存空間、停車空間、車道、電信機房、迴廊、電梯機房、公共服務空間、管委會使用空間等１５項,鋼筋混凝土造,99年11月2日,十一層,
RPQNMLOJJIHFFEF67CC,15,16.53,住家用,鋼筋混凝土造,86年6月16日,十四層,
RPQNMLPJJIHFFDF67CC,10,46.89,商業用,鋼筋混凝土造,92年1月28日,四層,
RPPNMLPJJIHFFAF27CC,32,349.33,住工用,鋼筋混凝土造,70年1月20日,二層,
RPRNMLPJJIHFFDF77CC,18,73.97,住家用,鋼筋混凝土造,84年1月26日,二十四層,
RPWOMLPJJIHFFAF18DC,,96.06,住家用,加強磚造,,四層,
RPQQMLMJJIHFFHF08CC,1,100.35,集合住宅,鋼骨鋼筋混凝土構造,100年4月15日,十九層,
RPRQMLMJJIHFFHF18CC,2,25.88,集合住宅,鋼骨鋼筋混凝土構造,100年4月15日,十九層,
RPRQMLMJJIHFFHF18CC,2,8.12,本共有部分之項目有門廊、通風口、景觀機房、防災中心、一般事務所、管委會辦公室、社區活動空間、機房、陽台、雨遮、機車停車空間、管理員室（一）、台電管道間、Ａ、Ｂ、Ｃ、Ｄ、Ｅ、Ｆ、Ｇ、Ｈ、Ｉ棟水箱、發電機室、機械室、污水機房、污水暫留池、消防機房、電信機房、樓電梯間、水箱、消防水箱、電梯機房、儲藏室、消防水池、ＣＤ、ＥＦ、ＧＨ電表箱、垃圾處理室、台電配電場所（室）等二十九項。,鋼骨鋼筋混凝土構造,100年4月15日,十九層,
RPRQMLMJJIHFFHF18CC,2,.31,本共有部分項目：梯廳、電扶梯、電梯間等三項。,鋼骨鋼筋混凝土構造,100年4月15日,十九層,
