鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南投市,房地(土地+建物),南投縣南投巿彰南路一段６７４巷６０號,32.4,住,,,1011019,土地1建物1車位0,一層，騎樓，夾層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0830503,255.85,2,2,1,有,無,1200000,4690,,0.0,0,為尊重權利人隱私權主張，地政士無法入屋現場勘查，由仲介人提供建物現況格局實際資訊，供地政士申報登錄。,RPPNMLPJJIHFFAM77CA,57.19,0.0,0.0,,
南投市,土地,牛運堀段146-11地號,146.99,住,,,1010929,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3557200,24199,,0.0,0,,RPSNMLPJJIHFFAM08CA,0.0,0.0,0.0,,
南投市,房地(土地+建物),南投縣南投巿永興路一街２５號,69.65,住,,,1011019,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0691201,99.46,3,1,2,有,無,1260000,12668,,0.0,0,,RPTNMLPJJIHFFAM18CA,99.46,0.0,0.0,,
南投市,房地(土地+建物),南投縣南投巿力行二街７號,76.18,其他,,,1011009,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0860203,146.76,4,1,3,有,無,4750000,32366,,0.0,0,,RPPOMLPJJIHFFAM87CA,146.76,0.0,0.0,,
南投市,土地,包尾段662-7地號,15.0,其他,,,1011015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,79005,5267,,0.0,0,管理機關:南投縣政府    法定代理人:李朝卿,RPTOMLQJJIHFFAM38CA,0.0,0.0,0.0,,
南投市,土地,包尾段661-6地號,7.0,其他,,,1011015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27882,3983,,0.0,0,管理機關:南投縣政府   法定代理人:李朝卿,RPWOMLQJJIHFFAM68CA,0.0,0.0,0.0,,
南投市,房地(土地+建物),南投縣南投巿東山路４４３巷３９號七樓之９,52.24,,鄉村區,乙種建築用地,1010827,土地2建物1車位0,七層，八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860919,149.7,4,1,2,有,有,2800000,18704,,0.0,0,,RPPOMLSJJIHFFAM18CA,104.47,0.0,15.4,,
南投市,房地(土地+建物),南投縣南投巿軍功里東山路４４３巷６８號４樓之１,21.96,其他,鄉村區,乙種建築用地,1011005,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831007,124.08,3,2,2,有,有,1900000,15313,,0.0,0,,RPPNMLTJJIHFFAM18CA,75.9,1.65,11.34,,
南投市,房地(土地+建物),南投縣南投巿平和里育樂路８５巷１７號５樓,38.0,,,,1011023,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810910,87.41,3,2,2,有,無,1260000,14415,,0.0,0,,RPQNMLKKJIHFFAM47CA,87.41,0.0,0.0,,
