鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
新竹市,房地(土地+建物),新竹市新竹市經國路2段620巷2弄15號,109.0,住,,,1011015,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0671228,104.4,4,2,2,有,無,8500000,81418,,0.0,0,,RPTSMLMJJIHFFAO58CA,104.4,0.0,0.0,,
新竹市,房地(土地+建物),新竹市新竹市明湖路648巷18弄222號,359.27,,山坡地保育區,丙種建築用地,1011009,土地2建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,1001220,561.46,10,5,5,有,有,26550000,47287,,0.0,0,,RPPOMLNJJIHFFAO87CA,541.69,0.0,19.77,,
新竹市,房地(土地+建物)+車位,新竹市新竹市牛埔東路247號地下2樓,0.72,其他,,,1010927,土地1建物0車位1,地下二層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0850926,16.430000000000003,0,0,0,有,有,500000,30432,坡道機械,0.0,500000,,RPXOMLPJJIHFFAO88CA,0.0,0.0,0.0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市金山二十街13號10樓地下室停車位,4.63,住,,,1011025,土地1建物0車位1,,,其他,,,,22.31,0,0,0,有,有,1100000,0,坡道平面,22.31,1100000,,RPOPMLPJJIHFFAO08CA,0.0,0.0,0.0,,
新竹市,土地,港南段829地號,217.23,,鄉村區,乙種建築用地,1010926,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5920000,27252,,0.0,0,,RPOQMLPJJIHFFAO18CA,0.0,0.0,0.0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市四維路63號2樓,49.73,商,,,1011022,土地1建物1車位2,二層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0850521,557.86,5,1,2,有,有,14000000,25096,坡道機械,0.0,0,,RPORMLPJJIHFFAO28CA,384.15,4.36,20.55,,
新竹市,房地(土地+建物),新竹市新竹市光華東街58巷1號,46.0,住,,,1011004,土地2建物1車位0,一層,五層,店面(店鋪),住家用,鋼筋混凝土造,0790524,132.53,0,0,0,無,無,9600000,72436,,0.0,0,,RPOSMLPJJIHFFAO38CA,122.96,9.57,0.0,,
新竹市,房地(土地+建物)+車位,新竹市新竹市光復路一段459巷47號8樓之2,21.36,住,,,1011019,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871209,157.63,3,2,2,有,有,7800000,49482,坡道平面,0.0,0,B2坡道平面式車位。,RPQNMLRJJIHFFAO28CA,91.78,0.0,10.36,,
新竹市,房地(土地+建物),新竹市新竹市湳雅街176巷30號,92.6,住,,,1011015,土地4建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1010321,298.9,5,3,5,有,有,20080000,67180,,0.0,0,,RPRNMLRJJIHFFAO38CA,271.44,0.0,27.46,,
新竹市,房地(土地+建物)+車位,新竹市新竹市公道五路二段419之3號12樓之2,46.66,住,,,1011015,土地1建物1車位2,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951127,256.75,4,2,3,有,有,19200000,74781,坡道平面,0.0,0,,RPUNMLRJJIHFFAO68CA,127.73,0.0,17.24,,
新竹市,房地(土地+建物)+車位,新竹市新竹市明湖路1050巷308號3樓,54.65,其他,山坡地保育區,丙種建築用地,1011009,土地2建物2車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860715,129.09,3,2,2,有,無,3450000,26724,坡道平面,43.03,0,,RPWNMLRJJIHFFAO88CA,63.76,0.0,9.83,,
新竹市,車位,新竹市新竹市市志平路111號等主建號1184，移轉持分283/100000,8.3,,山坡地保育區,丙種建築用地,1011008,土地0建物0車位1,,,其他,,,,22.19,0,0,0,有,無,1200000,,坡道平面,22.19,1200000,,RPVNMLTJJIHFFAO98CA,0.0,0.0,0.0,,
新竹市,房地(土地+建物),新竹市新竹市市志平路111號十三樓之5,47.63,,山坡地保育區,丙種建築用地,1011008,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0960716,209.82,3,2,2,有,有,6500000,30979,,0.0,0,,RPXNMLTJJIHFFAO56CA,87.37,2.36,9.17,,
新竹市,房地(土地+建物)+車位,新竹市新竹市境福街176巷2之1號,89.0,,鄉村區,乙種建築用地,1011022,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0840306,144.27,5,2,2,有,無,9800000,67928,一樓平面,0.0,0,,RPTPMLTJJIHFFAO98CA,144.27,0.0,0.0,,
新竹市,房地(土地+建物),新竹市新竹市建功一路71號10樓,25.91,住,,,1011009,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0890930,129.43,3,2,2,有,有,7250000,56013,,0.0,0,,RPRQMLTJJIHFFAO88CA,77.75,0.0,11.58,,
新竹市,房地(土地+建物),新竹市新竹市成功路１９２巷１９２弄１１號,65.42,,特定農業區,甲種建築用地,1011006,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700618,100.12,2,2,2,有,無,3670000,36656,,0.0,0,,RPVSMLTJJIHFFAO86CA,100.12,0.0,0.0,,
新竹市,房地(土地+建物),新竹市新竹市世界街１８６巷９號２樓,25.75,商,,,1011024,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721219,90.77,3,2,2,有,無,2780000,30627,,0.0,0,,RPPPMLPKJIHFFAO28CA,83.17,0.0,7.6,,
新竹市,房地(土地+建物),新竹市新竹市明湖路１０５０巷１７６號３樓,26.83,,山坡地保育區,丙種建築用地,1010917,土地3建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831114,92.71,4,2,2,有,有,1800000,19416,,0.0,0,,RPRNMLTKJIHFFAO68CA,42.98,0.0,6.68,,
新竹市,房地(土地+建物)+車位,新竹市新竹市竹光路137號11樓之2,10.86,其他,,,1011008,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941128,139.75,3,2,2,有,有,7500000,53669,坡道平面,0.0,0,,RPRQMLNLJIHFFAO48CA,78.89,0.0,12.3,,
