鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
斗六市,房地(土地+建物),雲林縣斗六市公誠里長春路６１號二樓,15.55,,,,00001,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830901,105.82,3,2,2,有,無,1960000,18522,,0.0,0,,RPPOMLPJJIHFFAP18CA,97.96,0.0,7.86,,
斗六市,房地(土地+建物),雲林縣斗六市平等街２７號二樓,18.9,住,,,1011018,土地1建物1車位0,二層,七層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830819,82.38,1,1,1,有,無,1900000,23064,,0.0,0,,RPPNMLTKJIHFFAP58CA,71.15,0.0,11.23,,
斗六市,房地(土地+建物),雲林縣斗六市鎮西里雲林路二段４０巷８之７號,136.96,住,,,1010912,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1001130,241.68,4,3,3,有,無,8430000,34881,,0.0,0,,RPUNMLQJKIHFFAP78CA,231.0,0.0,10.68,,
斗六市,土地,林頭段1394地號,1905.0,住,,,1010925,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,85286776,44770,,0.0,0,,RPVNMLQJKIHFFAP88CA,0.0,0.0,0.0,,
大埤鄉,房地(土地+建物)+車位,雲林縣大埤鄉雲嘉路５號,296.0,,特定農業區,甲種建築用地,1011010,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,0931205,307.81,7,2,4,有,無,6800000,22092,一樓平面,0.0,0,,RPWNMLSLJIHFFBP76CA,303.82,0.0,3.99,,
二崙鄉,土地,公館段221地號,4734.0,,特定農業區,農牧用地,1011022,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4544640,960,,0.0,0,,RPPNMLPJJIHFFCP28CA,0.0,0.0,0.0,,
西螺鎮,房地(土地+建物),雲林縣西螺鎮中山路１４１號,73.0,商,,,1011022,土地1建物1車位0,全,三層,透天厝,商業用,加強磚造,0640922,188.21,5,3,3,有,無,12400000,65884,,0.0,0,,RPPNMLQJJIHFFCP38CA,188.21,0.0,0.0,,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮北平路２４３巷６號,140.4,住,,,1011011,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0790720,145.76,3,1,2,有,無,3900000,26756,,0.0,0,,RPOOMLRJJIHFFDP58CA,142.31,0.0,3.45,,
北港鎮,房地(土地+建物),雲林縣北港鎮溝皂路２３５之２３號,363.75,住,鄉村區,乙種建築用地,1011024,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0891214,220.74,4,3,3,有,無,3550000,16082,,0.0,0,,RPPNMLQJJIHFFEP58CA,220.74,0.0,0.0,,
斗六市,房地(土地+建物),雲林縣斗六市棒球十三街58之10號,95.91,商,,,1010920,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0991020,183.83,4,3,4,有,無,6900000,37535,,0.0,0,,RPWOMLMJJIHFFAP68DA,177.62,0.0,6.21,,
斗六市,房地(土地+建物),雲林縣斗六市棒球十三街56之10號,96.15,商,,,1011003,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0991020,183.83,4,3,4,有,無,6800000,36991,,0.0,0,,RPXOMLMJJIHFFAP78DA,177.62,0.0,6.21,,
斗六市,土地,榴中段134地號,27.56,,鄉村區,乙種建築用地,1011022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250200,9078,,0.0,0,,RPPNMLOJJIHFFAP08DA,0.0,0.0,0.0,,
斗六市,土地,榴中段130地號,63.23,,鄉村區,乙種建築用地,1011022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,573900,9076,,0.0,0,,RPQNMLOJJIHFFAP18DA,0.0,0.0,0.0,,
斗六市,土地,榴中段137地號,9.74,,鄉村區,乙種建築用地,1011022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,88500,9086,,0.0,0,,RPRNMLOJJIHFFAP28DA,0.0,0.0,0.0,,
斗六市,土地,榴中段129地號,81.08,,鄉村區,乙種建築用地,1011022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,735900,9076,,0.0,0,,RPSNMLOJJIHFFAP38DA,0.0,0.0,0.0,,
斗六市,土地,榴中段133地號,45.39,,鄉村區,乙種建築用地,1011022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,411900,9075,,0.0,0,,RPTNMLOJJIHFFAP48DA,0.0,0.0,0.0,,
斗六市,房地(土地+建物),雲林縣斗六市城頂街57號7樓之3,18.65,住,,,1011001,土地3建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841229,115.7,3,1,2,有,無,962000,8315,,0.0,0,,RPSNMLPJJIHFFAP48DA,71.81,0.0,18.09,,
莿桐鄉,土地,番子段2136地號,3471.0,,特定農業區,農牧用地,1011015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5728000,1650,,0.0,0,,RPVNMLTJJIHFFAP56DA,0.0,0.0,0.0,,
莿桐鄉,土地,番子段2137地號,3194.0,,特定農業區,農牧用地,1011015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5272000,1651,,0.0,0,不動產之共有人數為2人,RPWNMLTJJIHFFAP66DA,0.0,0.0,0.0,,
斗六市,房地(土地+建物)+車位,雲林縣斗六市南揚街114巷52號5樓,16.17,住,,,1011021,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861031,63.510000000000005,2,0,1,有,無,1500000,23619,升降機械,0.0,0,,RPTNMLMLJIHFFAP48DA,0.0,0.0,0.0,,
