鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
六腳鄉,土地,崙子段崙陽小段156地號,2279.0,,特定農業區,農牧用地,1011022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1920000,842,,0.0,0,,RPQNMLMJJIHFFBQ08CA,0.0,0.0,0.0,,
六腳鄉,土地,林內段林內小段167地號,3500.0,,特定農業區,農牧用地,1011016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2450000,700,,0.0,0,,RPPNMLQJJIHFFBQ38CA,0.0,0.0,0.0,,
東石鄉,土地,洲仔段洲仔小段342地號,2707.5,,一般農業區,農牧用地,1011030,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,369,,0.0,0,,RPTNMLTJJIHFFBQ09CA,0.0,0.0,0.0,,
大林鎮,土地,明和段94地號,45.05,住,,,1011101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,861000,19112,,0.0,0,,RPQNMLTLJIHFFCQ09CA,0.0,0.0,0.0,,
中埔鄉,土地,王爺段981地號,5409.89,,特定農業區,農牧用地,1010928,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9328000,1724,,0.0,0,,RPSNMLPJJIHFFDQ78CA,0.0,0.0,0.0,,
中埔鄉,土地,頂埔段124地號,8165.0,,山坡地保育區,農牧用地,1011025,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1680000,206,,0.0,0,,RPRNMLRJJIHFFDQ88CA,0.0,0.0,0.0,,
中埔鄉,土地,吳鳳廟段856地號,885.79,農,,,1010925,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,913000,1031,,0.0,0,,RPSNMLSJJIHFFDQ09CA,0.0,0.0,0.0,,
竹崎鄉,土地,內埔子段1-55地號,2000.0,農,山坡地保育區,林業用地,1011022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,100,,0.0,0,,RPPNMLSJJIHFFEQ88CA,0.0,0.0,0.0,,
竹崎鄉,土地,內埔子段1854地號,262.0,農,山坡地保育區,農牧用地,1011018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,83840,320,,0.0,0,,RPQNMLSJJIHFFEQ98CA,0.0,0.0,0.0,,
