編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLLJJIHFFBG77CC,18,161.31,住家用,鋼筋混凝土造,84年2月18日,三層,
RPUOMLPJJIHFFBG08CC,16,96.10,見其他登記事項,鋼筋混凝土造,86年3月12日,七層,
RPROMLPJJIHFFAG87EC,17,23.06,住家、停車場,鋼筋混凝土造,84年7月18日,五層,
RPTOMLPJJIHFFAG08EC,16,71.24,住家用,鋼筋混凝土造,86年1月15日,五層,
RPPOMLRJJIHFFBG97EC,1,150.70,店舖,鋼筋混凝土造,100年5月27日,九層,
RPUNMLRJJIHFFBG18CC,19,169.49,住家用,鋼筋混凝土造,82年5月14日,五層,
RPRNMLMKJIHFFAG47DC,5,245.79,店舖．住宅,鋼筋混凝土造,96年9月29日,三層,
RPVNMLQJJIHFFAG08CC,20,96.97,住家用,鋼筋混凝土造,81年9月7日,六層,
RPWNMLOKJIHFFAG08CC,,83.34,住家用,磚造,,一層,
RPTOMLTKJIHFFBG58DC,,369.10,騎樓、店舖、住宅、樓梯間,鋼筋混凝土造,101年6月28日,三層,
RPROMLRJJIHFFBG18EC,2,108.04,集合住宅,鋼筋混凝土造,100年4月15日,八層,
RPSNMLRKJIHFFBG18DC,7,17.23,住家用,鋼筋混凝土造,94年9月14日,六層,
RPWNMLTKJIHFFBG88EC,19,127.48,住家用,鋼筋混凝土造,83年5月9日,七層,
RPWNMLLLJIHFFBG97CC,5,240.89,住商用,鋼筋混凝土造,96年12月7日,三層,
RPSOMLTKJIHFFBG48DC,,380.61,騎樓、店舖、住宅、樓梯間,鋼筋混凝土造,101年6月28日,三層,
RPUOMLTKJIHFFBG68DC,,362.28,騎樓、店舖、住宅、樓梯間,鋼筋混凝土造,101年6月28日,三層,
RPSOMLTKJIHFFAG48EC,16,156.94,店舖、儲藏室,鋼筋混凝土造,85年11月9日,十三層,
RPXOMLTKJIHFFBG88CC,5,266.86,住商用,鋼筋混凝土造,96年12月7日,三層,
RPQPMLLLJIHFFBG77EC,17,84.61,住家用,鋼筋混凝土造,85年1月5日,六層,
RPRPMLLLJIHFFBG87EC,16,57.95,住商用,鋼筋混凝土造,85年10月3日,五層,
