編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLRJJIHFFAV88CA,,218.63,住家用,ＲＣ造,101年8月29日,三層,一層 二層 三層 見其他登記事項
RPSNMLRJJIHFFAV56CA,11,223.70,住商用,鋼筋混凝土造,91年1月31日,三層,一層 二層 三層 平台 屋頂突出物 騎樓 見其他登記事項
RPQNMLRJJIHFFAV98CA,,215.44,住家用,ＲＣ造,101年8月29日,三層,一層 二層 三層 見其他登記事項
RPTOMLNKJIHFFAV09CA,6,147.84,住家用,ＲＣ造,96年4月4日,二層,一層 二層 見其他登記事項
RPPNMLNJJIHFFAV48CA,42,68.82,住家用,加強磚造,59年9月15日,二層,一層 二層
RPSOMLPJKIHFFAV56CA,9,159.59,住家用,鋼筋混凝土造,92年9月17日,三層,一層 二層 三層 見其他登記事項
RPWNMLQJKIHFFAV96CA,,195.53,住家用,ＲＣ造,101年8月29日,三層,一層 二層 三層 見其他登記事項
RPVNMLKMJIHFFCV66CA,8,107.75,集合住宅,鋼筋混凝土造,94年1月21日,三層,三層 陽台
RPVNMLKMJIHFFCV66CA,8,107.75,集合住宅,鋼筋混凝土造,94年1月21日,四層,四層 陽台
RPVNMLKMJIHFFCV66CA,8,107.75,集合住宅,鋼筋混凝土造,94年1月21日,五層,五層 陽台
RPVNMLKMJIHFFCV66CA,8,107.75,集合住宅,鋼筋混凝土造,94年1月21日,六層,六層 陽台
RPUNMLKMJIHFFCV56CA,8,97.24,集合住宅,鋼筋混凝土造,94年1月21日,六層,六層 陽台
RPUNMLKMJIHFFCV56CA,8,94.32,集合住宅,鋼筋混凝土造,94年1月21日,七層,七層 陽台
RPUNMLKMJIHFFCV56CA,8,97.24,集合住宅,鋼筋混凝土造,94年1月21日,八層,八層 陽台
RPWNMLKMJIHFFCV76CA,8,107.75,集合住宅,鋼筋混凝土造,94年1月21日,七層,七層 陽台
RPWNMLKMJIHFFCV76CA,8,107.75,集合住宅,鋼筋混凝土造,94年1月21日,八層,八層 陽台
RPRNMLMJJIHFFDV88CA,18,26.40,套房,鋼筋混凝土造,84年1月10日,八層,二層 見其他登記事項
RPPOMLMJJIHFFAV58DA,1,189.42,住宅、樓梯間,ＲＣ造,100年5月13日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPPNMLTJJIHFFBV66DA,28,143.34,住家用,加強磚造,73年7月21日,二層,一層 二層 騎樓
RPPNMLPKJIHFFBV98DA,33,83.16,住家用,鋼筋混凝土加強磚造,68年8月30日,二層,一層 二層 騎樓
RPPNMLRLJIHFFBV66DA,20,152.15,住家用,加強磚造,82年3月2日,二層,一層 二層 屋頂突出物 騎樓
RPWNMLPKJIHFFAV96DA,18,76.56,集合住宅,鋼筋混凝土造,83年5月16日,十三層,三層 陽台
RPQOMLOKJIHFFAV88CA,6,235.32,住家用,ＲＣ造,95年8月15日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPQOMLOKJIHFFAV88CA,6,.58,住家用,ＲＣ造,95年8月15日,一層,
RPSOMLOKJIHFFAV09CA,6,235.32,住家用,ＲＣ造,95年8月15日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPSOMLOKJIHFFAV09CA,6,.58,住家用,ＲＣ造,95年8月15日,一層,
RPUNMLNKJIHFFAV09CA,,214.00,住家用,ＲＣ造,101年7月6日,三層,一層 二層 三層 見其他登記事項
RPRNMLNKJIHFFAV78CA,32,83.60,住家用,鋼筋混凝土加強磚造,69年10月14日,二層,一層 二層
RPOOMLQKJIHFFAV98DA,,493.36,住商用,見其他登記事項,,二層,
RPOOMLQKJIHFFAV98DA,,493.36,住商用,見其他登記事項,,二層,
RPVNMLOKJIHFFAV66CA,20,177.31,住家用,鋼筋混凝土造,81年12月28日,三層,一層 二層 三層
RPRNMLQJKIHFFAV56DA,43,636.42,倉庫及住宅,鐵筋水泥磚造,58年8月14日,二層,一層 二層 騎樓
RPPNMLMKJIHFFDV78CA,18,31.53,套房,鋼筋混凝土造,84年1月10日,八層,四層 見其他登記事項
RPTNMLKLJIHFFBV88CA,19,203.01,住家用,鋼筋混凝土造,82年12月8日,三層,一層 二層 三層 陽台 騎樓
RPPNMLNKJIHFFAV68DA,32,111.98,住家用,鋼筋混凝土造,69年10月4日,二層,一層 二層 騎樓
RPPNMLOKJIHFFAV78DA,32,117.20,住家用,鋼筋混凝土加強磚造,69年10月4日,二層,一層 二層 騎樓
RPWNMLNKJIHFFAV76DA,18,42.17,住家用,鋼筋混凝土造,83年9月1日,三層,一層 二層 三層 屋頂突出物 騎樓 見其他登記事項
RPSNMLNKJIHFFAV88CA,8,213.38,住家用,鋼筋混凝土造,93年11月11日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPUOMLQKJIHFFAV86CA,19,79.35,集合住宅,鋼筋混凝土造,83年4月19日,十四層,十三層 陽台
RPQNMLQKJIHFFAV09DA,17,73.96,集合住宅,鋼筋混凝土造,84年6月1日,五層,四層 見其他登記事項
RPTNMLLLJIHFFAV88CA,,202.85,住家用,ＲＣ造,101年9月24日,三層,一層 二層 三層 見其他登記事項
RPUNMLQKJIHFFAV76CA,1,211.57,住家用,ＲＣ造,100年11月18日,三層,一層 二層 三層 雨遮 見其他登記事項
RPVNMLNKJIHFFAV56CA,19,176.58,住家用,鋼筋混凝土造,82年12月31日,三層,一層 二層 三層 陽台 屋頂突出物
RPTOMLQKJIHFFAV76CA,16,29.39,集合住宅,鋼筋混凝土造,85年6月28日,九層,七層 陽台
RPXOMLQKJIHFFAV17CA,39,97.77,住家用,加強磚造,63年4月1日,二層,一層 二層 陽台 屋頂突出物 騎樓
RPROMLNKJIHFFAV88CA,32,115.65,住家用,加強磚造,69年10月30日,二層,一層 二層 騎樓
RPOOMLOKJIHFFAV68CA,19,155.85,集合住宅,鋼筋混凝土造,82年6月22日,五層,三層 四層 五層
RPROMLOKJIHFFAV98CA,22,35.25,住家用,加強磚造,79年9月4日,二層,一層 二層 屋頂突出物
RPUNMLPKJIHFFAV66CA,16,173.43,鄉村住宅,鋼筋混凝土造,85年12月24日,三層,一層 二層 三層 陽台
RPQPMLOKJIHFFAV09DA,16,27.27,集合住宅,鋼筋混凝土造,85年6月28日,九層,九層 陽台
RPVOMLOKJIHFFAV86DA,43,82.80,住家用,鐵筋水泥磚,58年12月31日,二層,一層 二層
RPSNMLMLJIHFFBV98CA,31,117.10,住家用,鋼筋混凝土加強磚造,70年8月19日,四層,一層 二層 三層 四層
RPRPMLQKJIHFFAV66CA,1,215.40,住家用,ＲＣ造,101年2月1日,三層,一層 二層 三層 雨遮 見其他登記事項
RPROMLKLJIHFFAV78DA,32,158.17,住家用,加強磚造,69年6月12日,二層,一層 二層 屋頂突出物
RPOPMLQKJIHFFAV98CA,27,85.81,住家用,加強磚造,75年1月15日,二層,一層 二層
RPVPMLQKJIHFFAV07CA,25,170.72,住家用,加強磚造,76年7月21日,二層,一層 二層 見其他登記事項
RPPOMLSLJIHFFAV66CA,30,94.14,國民住宅,鋼筋混凝土造,72年2月22日,四層,三層 陽台
RPRNMLMKKIHFFAV78CA,34,82.40,住家用,加強磚造,68年1月6日,二層,一層 二層
RPUNMLOJKIHFFAV56CA,18,79.66,集合住宅,鋼筋混凝土造,84年1月25日,十層,四層 陽台 花台
RPUNMLOJKIHFFAV56CA,,2.14,樓梯，電梯，機械房,鋼筋混凝土造,,十層,
RPUNMLOJKIHFFAV56CA,18,9.44,樓梯．電梯間,鋼筋混凝土造,84年1月25日,十層,
RPUNMLOJKIHFFAV56CA,18,2.26,門廳．車道．水箱．交誼廳．通道,鋼筋混凝土造,84年1月25日,十層,
RPUNMLOJKIHFFAV56CA,18,11.52,防空避難室．配電室．停車空間,鋼筋混凝土造,84年1月25日,十層,
RPPNMLRKJIHFFDV66CA,19,32.67,出租套房,鋼筋混凝土造,82年11月8日,八層,四層
RPPNMLRKJIHFFDV66CA,19,14.71,出租套房（共同使用）．樓梯間．機械房．水箱,鋼筋混凝土造,82年11月8日,八層,
RPQNMLRLJIHFFAV66DA,19,219.55,住家用,鋼筋混凝土造,82年7月10日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPVNMLOJKIHFFAV66CA,33,77.28,住家用,加強磚造,68年8月14日,二層,一層 二層
RPPNMLMLJIHFFAV58CA,27,102.57,住家用,加強磚造,75年1月6日,二層,一層 二層 陽台
RPQNMLNJKIHFFAV68CA,17,67.81,店舖．人行,鋼筋混凝土造,84年6月1日,五層,一層 平台 騎樓
RPSNMLNJKIHFFAV88CA,19,79.81,集合住宅,鋼筋混凝土造,82年8月14日,七層,一層 平台
RPPNMLKMJIHFFBV58CA,33,87.10,住商用,加強磚造,68年11月7日,二層,一層 二層 騎樓
RPXNMLOJKIHFFAV86CA,31,174.55,住商用,加強磚造,70年12月26日,二層,一層 二層 騎樓 地下層
RPOQMLQKJIHFFAV09CA,54,42.42,住商用,鋼筋混凝土造,47年11月24日,二層,一層 二層
RPTNMLNJKIHFFAV98CA,,257.94,住家用,鐵筋水泥磚,,三層,一層 二層 三層
RPVNMLPJKIHFFAV76CA,33,89.20,住家用,加強磚造,68年7月19日,二層,一層 二層
RPSNMLKLJIHFFAV68CA,15,159.31,住商用,鋼筋混凝土造,86年11月21日,三層,一層 二層 三層 騎樓 見其他登記事項
RPSPMLQKJIHFFAV76CA,1,215.40,住家用,ＲＣ造,101年2月1日,三層,一層 二層 三層 雨遮 見其他登記事項
RPQPMLQKJIHFFAV56CA,8,184.63,店舖,鋼筋混凝土造,93年9月6日,一層,一層
RPSNMLTKJIHFFBV96CA,,511.28,農舍,ＲＣ造,101年7月3日,二層,一層 二層 屋頂突出物 見其他登記事項
RPPNMLSJKIHFFAV09CA,40,41.77,住商用,鐵筋水泥磚,61年9月18日,二層,一層
RPQNMLTKJIHFFAV76DA,,110.76,住家用,鐵筋水泥磚,,二層,一層 二層
RPQNMLTKJIHFFAV76DA,30,77.69,住家用,加強磚造,72年1月7日,二層,一層 二層
RPVNMLLKKIHFFAV56DA,18,218.58,住家用,鋼筋混凝土造,84年1月4日,七層,五層 陽台
RPVNMLLKKIHFFAV56DA,18,41.34,避難室．共同使用,鋼筋混凝土造,84年1月4日,七層,
RPVNMLLKKIHFFAV56DA,18,51.09,樓梯間．共同使用,鋼筋混凝土造,84年1月4日,七層,
RPSNMLKLJIHFFDV98CA,35,88.65,住家用,加強磚造,66年11月26日,二層,一層 二層 騎樓
RPVNMLKLJIHFFAV98CA,31,101.29,住家用,鋼筋混凝土造,70年10月21日,七層,四層 陽台
RPVNMLKLJIHFFAV98CA,,14.92,汽車昇降機間．避難室停車場,鋼筋混凝土造,,一層,
RPVNMLKLJIHFFAV98CA,31,16.57,公共通道及水塔,鋼筋混凝土造,70年10月21日,七層,
RPUNMLMLJIHFFAV09CA,9,180.22,住家用,鋼筋混凝土造,93年2月24日,三層,一層 二層 三層 見其他登記事項
RPQNMLKMJIHFFBV78DA,29,220.41,住家用,加強磚造,73年1月1日,三層,一層 二層 三層 騎樓
RPPNMLRLJIHFFCV76DA,18,163.11,店鋪及住宅、人行,鋼筋混凝土造,83年11月28日,三層,一層 二層 三層 屋頂突出物 騎樓
RPPNMLLLJIHFFAV58DA,32,92.40,住家用,加強磚造,69年10月6日,二層,一層 二層 騎樓
RPQNMLSKKIHFFAV66CA,32,119.70,住家用,加強磚造,69年12月2日,二層,一層 二層 騎樓
RPTNMLMLJIHFFBV09CA,32,122.92,住家用,鋼筋混凝土造,69年5月31日,四層,一層 二層 三層 四層 騎樓
SPXNMLNJKIHFFAV86CA,43,42.77,住家用,鐵筋水泥磚,58年8月20日,一層,一層
SPXNMLNJKIHFFAV86CA,61,62.57,住家用,水泥磚木蓋瓦,40年7月15日,一層,一層 騎樓
RPRNMLTLJIHFFAV86CA,18,109.58,集合住宅,鋼筋混凝土造,84年2月17日,八層,八層 陽台 花台
RPXNMLNJKIHFFAV76CA,24,182.90,住商用,有牆鋼架造,78年1月24日,二層,一層 二層 騎樓
RPPOMLNLJIHFFAV78CA,,221.98,住家用,ＲＣ造,101年9月25日,三層,一層 二層 三層 見其他登記事項
RPROMLNLJIHFFAV98CA,,221.93,住家用,ＲＣ造,101年9月25日,三層,一層 二層 三層 見其他登記事項
RPROMLOJKIHFFAV98CA,20,246.24,住家用,鋼筋混凝土造,81年6月20日,二層,一層 二層
RPQOMLNLJIHFFAV88CA,,219.12,住家用,ＲＣ造,101年9月25日,三層,一層 二層 三層 見其他登記事項
RPXNMLPJKIHFFAV96CA,23,168.93,住家用,鋼筋混凝土造,79年4月27日,二層,一層 二層 屋頂突出物
RPQNMLSLJIHFFAV76DA,31,111.78,住家用,鋼筋混凝土造,70年8月21日,二層,一層 二層
RPPNMLNLJIHFFAV78DA,40,36.64,住家用,鐵筋水泥磚,62年2月18日,一層,一層
RPPNMLNLJIHFFAV78DA,38,40.04,住家用,鐵筋水泥磚,64年3月12日,二層,二層 見其他登記事項
RPSNMLNLJIHFFDV76DA,16,92.61,住家用,有牆鋼鐵造,85年10月3日,一層,一層
RPQNMLNLJIHFFBV88CA,30,24.91,住家用,加強磚造,72年4月1日,一層,
RPQNMLNLJIHFFBV88CA,30,24.91,住家用,加強磚造,72年4月1日,一層,
RPQNMLNLJIHFFBV88CA,30,24.91,住家用,加強磚造,72年4月1日,一層,
RPVNMLRKKIHFFAV07CA,13,175.06,住家用,鋼筋混凝土造,88年9月29日,四層,一層 二層 三層 四層 陽台
RPOOMLOJKIHFFAV68CA,19,30.90,集合住宅,鋼筋混凝土造,82年10月26日,六層,四層 陽台
RPOOMLOJKIHFFAV68CA,19,8.80,電梯間、樓梯間、避難室、走道,鋼筋混凝土造,82年10月26日,六層,
RPPNMLTLJIHFFAV66CA,18,71.81,集合住宅,鋼筋混凝土造,84年2月17日,八層,一層
RPWNMLOJKIHFFAV76CA,29,87.17,住家用,鋼筋混凝土造,73年1月30日,四層,三層
RPWNMLOJKIHFFAV76CA,29,19.50,避難室．樓梯間,鋼筋混凝土造,73年1月30日,四層,
RPQNMLLKKIHFFAV58CA,16,33.61,集合住宅,鋼筋混凝土造,86年3月3日,七層,六層 陽台
RPQNMLLKKIHFFAV58CA,16,7.37,汽車昇降機，配電室管道，泵浦室，汽車昇降道，甲座樓梯間，乙座樓梯間，台電配電室，蓄水池，發電機室，停車空間,鋼筋混凝土造,86年3月3日,七層,
RPQNMLLKKIHFFAV58CA,16,7.07,甲座樓梯間．乙座樓梯間．廊道,鋼筋混凝土造,86年3月3日,七層,
RPRNMLLKKIHFFAV68CA,16,27.99,集合住宅,鋼筋混凝土造,86年3月3日,七層,六層 陽台
RPRNMLLKKIHFFAV68CA,16,6.46,汽車昇降機，配電室管道，泵浦室，汽車昇降道，甲座樓梯間，乙座樓梯間，台電配電室，蓄水池，發電機室，停車空間,鋼筋混凝土造,86年3月3日,七層,
RPRNMLLKKIHFFAV68CA,16,6.19,甲座樓梯間．乙座樓梯間．廊道,鋼筋混凝土造,86年3月3日,七層,
RPXNMLTKKIHFFAV47CA,34,154.95,住商用,鋼筋混凝土造,67年11月14日,三層,一層 二層 三層 騎樓
RPPNMLSLJIHFFDV86CA,17,30.87,套房,鋼筋混凝土造,84年7月14日,八層,四層 見其他登記事項
RPWNMLSLJIHFFAV37DA,27,113.96,住商用,鋼筋混凝土造,74年12月16日,二層,一層 二層 騎樓
RPQNMLLKKIHFFCV88DA,18,438.75,農舍,加強磚造,83年12月24日,二層,一層 二層
RPQNMLKLKIHFFBV68CA,47,46.68,工商用,鋼筋混凝土加強磚造,54年10月22日,一層,一層
RPQNMLKLKIHFFBV68CA,43,47.50,住家用,鋼筋混凝土加強磚造,58年6月20日,一層,一層 騎樓
RPQOMLTKKIHFFAV86CA,29,147.98,住家用,加強磚造,72年6月4日,二層,一層 二層 騎樓 見其他登記事項
RPWNMLNJKIHFFAV66CA,33,89.10,住家用,加強磚造,68年8月1日,二層,一層 二層
RPTNMLTLJIHFFAV07CA,,211.15,住家用,ＲＣ造,101年7月6日,三層,一層 二層 三層 見其他登記事項
RPSNMLKMJIHFFAV78CA,18,92.57,集合住宅,鋼筋混凝土造,83年5月16日,十三層,十二層 陽台
RPUNMLKMJIHFFAV98CA,18,79.66,集合住宅,鋼筋混凝土造,84年1月25日,十層,八層 陽台 花台
RPPNMLKKKIHFFCV68DA,6,160.87,住家用,鋼筋混凝土造,95年7月21日,三層,一層 二層 三層 見其他登記事項 見其他登記事項
RPQOMLNKKIHFFAV98DA,,208.56,住家用,ＲＣ造,101年10月18日,三層,一層 二層 三層 見其他登記事項
RPTNMLOJKIHFFAV09CA,40,94.04,住家用,鐵筋水泥加強磚造,61年6月14日,二層,一層 二層 騎樓
RPTNMLPJKIHFFAV56CA,36,196.72,住家用,鐵筋水泥磚,65年6月7日,三層,一層 二層 三層 騎樓 地下層
RPWNMLLKKIHFFAV56CA,,79.72,住家用,鐵筋水泥磚造,,二層,一層 二層 騎樓
RPVNMLNKKIHFFAV66CA,19,24.28,集合住宅,鋼筋混凝土造,83年1月26日,七層,五層
RPVNMLNKKIHFFAV66CA,19,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPVNMLNKKIHFFAV66CA,19,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPVNMLNKKIHFFAV66CA,19,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPVNMLNKKIHFFAV66CA,19,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPVNMLNKKIHFFAV66CA,19,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPVNMLNKKIHFFAV66CA,19,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPVNMLNKKIHFFAV66CA,19,.82,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPVNMLNKKIHFFAV66CA,19,6.16,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPRNMLKMJIHFFAV68CA,33,98.31,住家用,鋼筋混凝土造,68年11月24日,三層,一層 二層 三層
RPTNMLKMJIHFFAV88CA,,219.12,住家用,ＲＣ造,101年9月25日,三層,一層 二層 三層 見其他登記事項
RPPNMLRKKIHFFAV09CA,12,172.47,住家用,鋼筋混凝土造,89年6月16日,三層,一層 二層 三層 陽台
RPSNMLPJKIHFFAV09CA,23,181.18,住家用,加強磚造,78年11月7日,二層,一層 二層 屋頂突出物
RPTNMLLLKIHFFBV09CA,32,104.00,住家用,鋼筋混凝土加強磚造,70年1月12日,二層,一層 二層
RPVNMLPLKIHFFAV96CA,16,88.17,集合住宅,鋼筋混凝土造,85年6月28日,九層,四層 陽台
RPVNMLPLKIHFFAV96CA,16,9.21,電梯，樓梯共同使用,鋼筋混凝土造,85年6月28日,九層,
RPVNMLPLKIHFFAV96CA,16,9.85,配電室．樓梯．電梯．機械房．通道．水箱．人行共同使用,鋼筋混凝土造,85年6月28日,九層,
RPRNMLPJKIHFFCV66DA,,134.40,住家用,加強磚造,,二層,一層 二層 陽台 騎樓
RPPNMLNJKIHFFDV98DA,17,27.07,套房,鋼筋混凝土造,84年7月14日,八層,三層 見其他登記事項
RPPOMLOKKIHFFAV88CA,19,114.62,國民住宅,鋼筋混凝土造,82年12月3日,四層,二層 陽台
RPPOMLOKKIHFFAV88CA,19,2.50,避難室．機械室．共同使用,鋼筋混凝土造,82年12月3日,四層,
RPPOMLOKKIHFFAV88CA,19,.28,樓梯間．共同使用,鋼筋混凝土造,82年12月3日,四層,
RPPOMLOKKIHFFAV88CA,19,.28,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPPOMLOKKIHFFAV88CA,19,.28,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPPOMLOKKIHFFAV88CA,19,.28,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPPOMLQJKIHFFAV98CA,,242.34,住家用,ＲＣ造,101年10月16日,三層,一層 二層 三層 見其他登記事項
RPPOMLOKKIHFFAV88CA,19,.28,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPPOMLOKKIHFFAV88CA,19,.28,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPPOMLOKKIHFFAV88CA,19,.28,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
