編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLPJJIHFFAM77CA,18,57.19,住商用,鋼筋混凝土造,83年5月3日,五層,一層 騎樓 夾層
RPPNMLPJJIHFFAM77CA,18,198.66,儲藏室、梯間、水箱、機械房、人行道,鋼筋混凝土造,83年5月3日,五層,
RPPOMLPJJIHFFAM87CA,16,146.76,住家用,鋼筋混凝土造,86年2月3日,四層,一層 二層 三層 四層
RPTNMLPJJIHFFAM18CA,32,99.46,住商用,鋼筋混凝土加強磚造,69年12月1日,二層,一層 二層 騎樓
RPPOMLSJJIHFFAM18CA,15,119.87,住家用,鋼筋混凝土造,86年9月19日,十四層,七層 八層 陽台
RPQNMLKKJIHFFAM47CA,20,87.41,住家用,鋼筋混凝土造,81年9月10日,五層,五層
RPPOMLSJJIHFFAM18CA,15,29.83,梯廳、走道、防空避難室、水箱受電室、機房,鋼筋混凝土造,86年9月19日,十四層,
RPQOMLPJJIHFFBM08CA,14,190.34,住家用,鋼筋混凝土造,87年5月2日,三層,一層 二層 三層 陽台 電梯樓梯間
RPPNMLTJJIHFFAM18CA,18,88.89,住家用,鋼筋混凝土造,83年10月7日,十一層,四層 陽台 花台
RPPNMLTJJIHFFAM18CA,18,35.19,屋頂突出物、梯間、警衛室、防空避難室、停車空間,鋼筋混凝土造,83年10月7日,十一層,
RPPNMLMKJIHFFBM77DA,6,229.42,住家用,鋼筋混凝土造,96年3月20日,四層,一層 二層 三層 四層 陽台 雨遮
RPPNMLRJJIHFFDM28CA,31,77.01,農舍,鋼筋混凝土加強磚造,71年1月13日,一層,一層
RPVNMLTJJIHFFBM98DA,,177.33,店舖、住宅、樓梯間,鋼筋混凝土造,101年6月5日,三層,一層 二層 三層 陽台 見其他登記事項
RPXOMLTJJIHFFCM66CA,31,102.37,住家用,加強磚造,70年4月25日,二層,一層 二層 陽台
RPQNMLQJJIHFFCM18CA,14,28.52,停車場．避難室,鋼筋混凝土造,87年12月31日,八層,
RPQNMLQJJIHFFCM18CA,14,94.03,集合住宅,鋼筋混凝土造,87年12月31日,八層,七層 陽台
RPWNMLQJJIHFFCM78CA,,214.53,住家用,鋼筋混凝土造,101年5月10日,三層,一層 二層 三層 陽台 雨遮
RPWNMLSLJIHFFDM66CA,5,196.73,住家用,鋼筋混凝土造,96年4月13日,三層,一層 二層 三層 陽台
RPUNMLQLJIHFFBM68CA,19,170.07,住家用,鋼筋混凝土造,83年2月7日,四層,一層 二層 三層 四層 陽台 花台
RPTNMLTJJIHFFBM68CA,8,246.37,住家用,鋼筋混凝土造,93年6月14日,三層,一層 二層 三層 陽台 平台 屋頂突出物 雨遮
RPRNMLQKJIHFFCM38CA,12,163.81,住宅、梯間,鋼筋混凝土造,89年12月18日,三層,一層 二層 三層 陽台
RPPNMLKKJIHFFBM47CA,28,107.64,住商用,加強磚造,74年2月4日,二層,一層 二層 陽台
RPTOMLLLJIHFFAM08CA,48,172.72,住商用,鋼筋混凝土加強磚造,54年1月18日,二層,
RPTNMLOKJIHFFAM18CA,20,78.20,住家用,鋼筋混凝土造,82年3月22日,八層,五層 陽台
RPXPMLOKJIHFFCM98CA,19,95.66,集合住宅,鋼筋混凝土造,83年1月14日,十一層,十一層 陽台 花台
RPXPMLOKJIHFFCM98CA,19,30.79,１﹒停車空間、防空避難室  ２﹒梯間、機械室、水箱,鋼筋混凝土造,83年1月14日,十一層,
RPRNMLNKJIHFFCM08CA,,228.63,住家用,鋼筋混凝土造,101年5月10日,三層,一層 二層 三層 陽台 雨遮
RPPNMLNKJIHFFCM87CA,,228.63,住家用,鋼筋混凝土造,101年5月10日,三層,一層 二層 三層 陽台 雨遮
RPPNMLMLJIHFFCM97DA,18,96.79,集合住宅,鋼筋混凝土造,83年7月7日,十三層,十層 陽台 花台
RPPNMLMLJIHFFCM97DA,18,18.89,避難室兼停車場、門、梯間、突出物、機械房、水箱,鋼筋混凝土造,83年7月7日,十三層,
RPRNMLSJJIHFFDM68DA,23,237.88,住商用,鋼筋混凝土造,78年12月20日,三層,一層 二層 三層
RPRNMLRLJIHFFAM38CA,19,154.80,住商用,鋼筋混凝土造,83年1月17日,三層,一層 二層 三層
RPSNMLNKJIHFFCM18CA,,228.63,住家用,鋼筋混凝土造,101年5月10日,三層,一層 二層 三層 陽台 雨遮
RPRPMLOKJIHFFCM38CA,36,134.11,住商用,鋼筋混凝土加強磚造,65年12月9日,三層,一層 二層 三層 騎樓
RPTNMLTJJIHFFCM78CA,28,168.50,住商用,鋼筋混凝土造,73年6月21日,四層,一層 二層 三層 四層 騎樓
RPOOMLMKJIHFFCM77CA,21,98.05,住家用,鋼筋混凝土造,80年11月22日,一層,一層
RPQNMLPKJIHFFAM97CA,16,181.25,住商用,鋼筋混凝土造,85年7月24日,四層,一層 二層 三層 四層 陽台 露台
RPXNMLTJJIHFFBM09CA,14,28.23,防空避難室、停車空間、梯間、門廳、機械室、水箱,鋼筋混凝土造,87年6月30日,八層,
RPXNMLTJJIHFFBM09CA,14,75.66,住家用,鋼筋混凝土造,87年6月30日,八層,八層 陽台
RPTNMLNKJIHFFCM28CA,,224.95,住家用,鋼筋混凝土造,101年5月10日,三層,一層 二層 三層 陽台 雨遮
RPSNMLQKJIHFFCM58DA,4,167.76,住宅、樓梯間,鋼筋混凝土造,97年8月5日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLKKJIHFFEM87CA,1,209.97,住宅、樓梯間,ＲＣ造,100年8月2日,三層,一層 二層 三層 陽台 見其他登記事項
RPSOMLSLJIHFFAM68CA,14,146.86,住商用,鋼筋混凝土造,87年6月9日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLTKJIHFFBM68DA,15,473.63,農舍,鋼筋混凝土造,86年6月28日,二層,一層 二層 陽台 電梯樓梯間
RPPNMLOKJIHFFDM08CA,39,71.10,住家用,加強磚造,63年3月15日,一層,一層 騎樓
RPTNMLMKJIHFFCM18CA,,228.63,住家用,鋼筋混凝土造,101年5月10日,三層,一層 二層 三層 陽台 雨遮
RPWNMLNLJIHFFBM58CA,4,15.00,農舍,鋼鐵造有牆,97年9月8日,一層,一層
RPROMLNLJIHFFBM18CA,17,150.20,住家用,鋼筋混凝土造,84年12月30日,四層,一層 二層 三層 四層 花台
RPROMLNLJIHFFBM18CA,17,27.50,台電受電室、辦公室、儲藏室,鋼筋混凝土造,84年12月30日,四層,
RPVNMLKKJIHFFAM97CA,18,133.89,住家用,鋼筋混凝土造,83年9月30日,三層,一層 二層 三層 陽台 花台 夾層
RPSNMLMKJIHFFCM08CA,15,119.74,住家用,鋼筋混凝土造,86年11月24日,三層,一層 二層 三層 陽台
RPSNMLQLJIHFFDM68CA,18,158.04,住家用,鋼筋混凝土造,83年6月27日,三層,一層 二層 三層 陽台 平台 水箱 電梯樓梯間
RPSNMLNKJIHFFBM08CA,24,61.82,住家用,鋼筋混凝土造,77年10月27日,三層,一層 二層 三層
RPSNMLNKJIHFFBM08CA,24,61.82,住家用,鋼筋混凝土造,77年10月27日,三層,一層 二層 三層
RPWPMLOKJIHFFCM88CA,32,79.20,住家用,鋼筋混凝土加強磚造,69年5月22日,一層,一層 騎樓
RPOPMLOKJIHFFCM18DA,52,121.46,住家用,磚造,49年5月15日,三層,一層 二層 三層
RPPPMLOKJIHFFCM18CA,30,287.31,人行道、住宅、車庫,鋼筋混凝土造,71年7月26日,二層,二層 騎樓 見其他登記事項
RPUNMLMKJIHFFAM08CA,8,174.65,住家用,鋼筋混凝土造,94年1月17日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLNKJIHFFAM67CA,33,97.18,住家用,鋼筋混凝土加強磚造,68年9月22日,二層,一層 二層
RPWNMLQLJIHFFAM78CA,,65.95,住家用,鋼筋混凝土加強磚造,,一層,一層
RPQNMLRLJIHFFAM28CA,17,131.67,住家用,鋼筋混凝土造,84年6月16日,三層,一層 二層 三層
RPQNMLQKJIHFFAM08CA,18,145.20,住家用,鋼筋混凝土造,83年10月21日,三層,一層 二層 三層 屋頂突出物
RPPNMLPKJIHFFBM97CA,18,59.12,住家用,鋼筋混凝土造,83年11月7日,十三層,十三層 陽台
RPPNMLTLJIHFFDM68CA,17,82.07,集合住宅,鋼筋混凝土造,85年3月21日,八層,五層 陽台 花台
RPPNMLTLJIHFFDM68CA,17,18.73,防空避難室、停車空間、受電室、機械室、管理員室、通道,鋼筋混凝土造,85年3月21日,八層,
RPPNMLTLJIHFFDM68CA,17,10.34,梯間等公共設施,鋼筋混凝土造,85年3月21日,八層,
RPRNMLPKJIHFFBM18CA,5,201.50,住家用,鋼筋混凝土造,96年10月19日,四層,一層 二層 三層 四層 陽台
RPQNMLRKJIHFFCM38CA,6,242.69,農舍、樓梯間,鋼筋混凝土造,95年10月19日,二層,一層 二層 陽台 屋頂突出物
RPOOMLPJKIHFFCM08CA,3,12.30,農舍,鋼鐵造有牆,98年6月16日,一層,一層
RPPOMLSLJIHFFCM58CA,17,105.55,集合住宅,鋼筋混凝土造,85年2月9日,十五層,七層 陽台
RPPOMLSLJIHFFCM58CA,17,23.36,走道、機械房、門廳、騎樓、防空避難室兼停車場、梯間,鋼筋混凝土造,85年2月9日,十五層,
RPPNMLOKJIHFFAM87DA,33,103.82,住家用,鋼筋混凝土加強磚造,68年10月1日,二層,一層 二層
RPSNMLSLJIHFFEM98CA,,192.29,住家用,ＲＣ造,101年5月30日,三層,一層 二層 三層 陽台
RPRNMLSLJIHFFEM88CA,,197.91,住家用,ＲＣ造,101年5月30日,三層,一層 二層 三層 陽台
RPSNMLRJKIHFFAM38CA,14,164.64,住商用,鋼筋混凝土造,88年4月15日,四層,一層 二層 三層 四層 陽台
RPQNMLMLJIHFFCM97CA,8,276.90,自用農舍,鋼骨造,94年2月16日,三層,一層 二層 三層 陽台
RPRNMLRKJIHFFCM48CA,23,116.36,人行道、住宅,鋼筋混凝土造,78年8月16日,二層,一層 二層 騎樓
RPOOMLSLJIHFFAM28CA,9,171.47,住家用,鋼筋混凝土造,92年11月21日,四層,一層 二層 三層 四層 陽台
RPXNMLNLJIHFFBM68CA,7,14.25,商業用,鋼筋混凝土造,94年6月30日,一層,一層
RPXNMLNLJIHFFBM68CA,7,463.98,住商用,鋼筋混凝土造,94年6月30日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓
RPPNMLTKJIHFFCM48CA,18,103.83,集合住宅,鋼筋混凝土造,83年7月8日,十二層,十二層 陽台 花台
RPPNMLTKJIHFFCM48CA,18,14.26,避難室兼停車場、樓梯、門廳、騎樓、梯間、機械房、水箱、平台、瞭望台,鋼筋混凝土造,83年7月8日,十二層,
RPPNMLKLJIHFFDM77CA,33,54.05,住家用,加強磚造,68年6月1日,一層,一層
RPXNMLTKJIHFFDM86DA,30,83.96,集合住宅,鋼筋混凝土加強磚造,71年8月2日,二層,一層 二層
RPOOMLTKJIHFFDM58CA,6,177.14,住家用,鋼筋混凝土造,96年1月12日,四層,一層 二層 三層 四層 陽台
RPUOMLKLJIHFFDM38CA,35,99.18,住商用,鋼筋混凝土造,66年7月21日,二層,一層 二層 騎樓
RPUOMLKLJIHFFDM38CA,36,55.51,住家用,ＲＣ加強磚造,65年9月2日,一層,一層
RPPNMLMJKIHFFAM57CA,15,85.48,住家用,鋼筋混凝土造,86年9月19日,十四層,四層 陽台
RPPNMLMJKIHFFAM57CA,15,21.83,梯廳、走道、防空避難室、水箱受電室、機房,鋼筋混凝土造,86年9月19日,十四層,
RPXNMLMLJIHFFCM68CA,7,322.03,見其他登記事項,見其他登記事項,94年8月2日,二層,
RPRNMLKLJIHFFCM87CA,8,144.36,住家用,鋼骨鋼筋混凝土造,94年1月31日,三層,一層 二層 三層 陽台
RPPNMLMLJIHFFBM77CA,21,26.00,住家用,鋼筋混凝土造,80年9月20日,九層,九層 陽台
RPPNMLMLJIHFFBM77CA,21,8.66,梯間、通道、機房、水箱,鋼筋混凝土造,80年9月20日,九層,
RPPNMLMLJIHFFBM77CA,21,4.71,避難室、梯間、變電室、水箱、機械室,鋼筋混凝土造,80年9月20日,十一層,
RPQNMLLLJIHFFBM77CA,,189.82,店舖、住宅、樓梯間,鋼筋混凝土造,101年6月5日,三層,一層 二層 三層 陽台 見其他登記事項
RPTNMLRLJIHFFAM58CA,15,86.72,住家用,鋼筋混凝土造,86年9月19日,十四層,三層 陽台
RPTNMLRLJIHFFAM58CA,15,21.62,水箱受電室、機房、梯廳、走道、防空避難室,鋼筋混凝土造,86年9月19日,十四層,
RPQOMLLLJIHFFAM77CA,17,96.80,住家用,鋼筋混凝土造,85年1月5日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 見其他登記事項
RPQOMLLLJIHFFAM77CA,17,96.80,住家用,鋼筋混凝土造,85年1月5日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 見其他登記事項
RPSNMLLLJIHFFBM97CA,17,205.85,住家用,鋼筋混凝土造,84年4月20日,四層,一層 二層 三層 四層 陽台 花台
RPPOMLNLJIHFFBM97CA,30,279.90,住商用,鋼筋混凝土造,71年12月16日,三層,一層 二層 三層 陽台 騎樓 地下層
RPXNMLLLJIHFFDM68CA,17,21.11,集合住宅,鋼筋混凝土造,85年3月9日,五層,四層 陽台
RPSNMLMLJIHFFCM28DA,8,110.68,集合住宅,鋼筋混凝土造,93年11月12日,十層,七層 陽台
RPSNMLMLJIHFFCM28DA,8,47.28,警衛室、騎樓、車道、梯間、電樓梯間、突出物,鋼筋混凝土造,93年11月12日,十層,
RPQNMLTLJIHFFDM88DA,32,88.98,住家用,鋼筋混凝土加強磚造,69年9月20日,二層,一層 二層 騎樓
RPOOMLNKKIHFFCM97CA,9,214.71,店舖﹝零售﹞、住宅,鋼筋混凝土造,92年5月20日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
RPVNMLKMJIHFFCM38CA,20,286.02,農舍、自用農舍,加強磚造、木造,82年2月25日,二層,一層 二層 陽台 平台
RPROMLKMJIHFFCM08CA,10,148.50,農業設施,鋼鐵造有牆,91年12月17日,一層,一層
RPPNMLOLJIHFFCM08CA,18,153.41,住家用,鋼筋混凝土造,83年11月24日,三層,一層 二層 三層 陽台 屋頂突出物
RPROMLMLJIHFFCM18CA,32,18.21,住家用,加強磚造,70年1月23日,一層,一層
RPROMLMLJIHFFCM18CA,32,18.21,住家用,加強磚造,70年1月23日,一層,一層
RPROMLMLJIHFFCM18CA,32,18.21,住家用,加強磚造,70年1月23日,一層,一層
RPSNMLMLJIHFFBM08CA,1,213.49,住宅、樓梯間,鋼筋混凝土造,100年8月18日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項
RPQNMLOLJIHFFAM97CA,22,136.76,住家用,鋼筋混凝土造,80年4月17日,二層,一層 二層
RPTNMLSLJIHFFAM68CA,22,217.13,住家用,鋼筋混凝土造,78年7月14日,四層,一層 二層 三層 四層 騎樓
