鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
屏東市,土地,和興段1076地號,166.78,農,,,1011013,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4250000,25483,,0.0,0,,RPSNMLMJJIHFFAT48CA,0.0,0.0,0.0,,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉安和路６６巷１７號,82.0,,特定農業區,甲種建築用地,1010925,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0720413,99.68,3,1,2,有,無,920000,9230,,0.0,0,,RPPNMLPJJIHFFAT48CA,99.68,0.0,0.0,,
屏東市,土地,歸義段758地號,297.15,其他,鄉村區,乙種建築用地,1011017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2380000,8009,,0.0,0,,RPOPMLQJJIHFFAT68CA,0.0,0.0,0.0,,
屏東市,房地(土地+建物),屏東縣屏東巿田中巷37之3號,29.62,,,,1011018,土地2建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830224,119.7,0,0,0,有,有,2000000,16708,,0.0,0,,RPQPMLQJJIHFFAT88CA,0.0,0.0,0.0,,
九如鄉,房地(土地+建物),屏東縣九如鄉後庄村清聖街26巷58號,88.0,,鄉村區,乙種建築用地,1011012,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690606,106.11,0,0,0,有,無,1000000,9424,,0.0,0,,RPRPMLQJJIHFFAT98CA,100.0,6.11,0.0,,
屏東市,房地(土地+建物),屏東縣屏東巿建武路３號,50.0,住,,,1011008,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0660321,66.8,3,1,2,有,無,2180000,32635,,0.0,0,,RPTNMLNKJIHFFAT78CA,66.8,0.0,0.0,,
屏東市,房地(土地+建物),屏東縣屏東巿崇蘭里廣東路１０２６巷５號,127.0,住,,,1011016,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010503,253.51,5,2,5,有,無,11660000,45994,,0.0,0,,RPPOMLPKJIHFFAT68CA,228.03,0.0,25.48,,
屏東市,房地(土地+建物),屏東縣屏東巿民享路１７２號,77.0,住,,,1010926,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0701210,143.49,3,2,3,有,無,3600000,25089,,0.0,0,,RPWNMLPKJIHFFAT66CA,143.49,0.0,0.0,,
屏東市,房地(土地+建物),屏東縣屏東巿崇德一路６８巷３號,142.5,住,,,1011030,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010522,231.22,4,1,3,有,無,8950000,38708,,0.0,0,,RPXNMLKLJIHFFAT98CA,169.99,0.0,61.23,,
萬丹鄉,土地,社安段988-12地號,939.0,,特定農業區,農牧用地,1011101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,1597,,0.0,0,,RPOPMLKLJIHFFAT28CA,0.0,0.0,0.0,,
高樹鄉,土地,埔崙段389地號,1566.0,農,一般農業區,農牧用地,1011016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,766,,0.0,0,,RPPNMLQJJIHFFBT68CA,0.0,0.0,0.0,,
