鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿海濱街５７之７號,65.0,住,,,1011006,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0630328,46.54,2,1,1,有,無,1300000,27933,,0.0,0,,RPXOMLPJJIHFFAU86CA,46.54,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿中美13街56之3號,181.0,住,,,1011015,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010303,277.69,4,2,4,有,無,13000000,46815,,0.0,0,,RPOQMLPJJIHFFAU78CA,248.66,0.0,29.03,,
吉安鄉,土地,光輝段606地號,1065.85,,一般農業區,農牧用地,1011005,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1876,,0.0,0,,RPUNMLQJJIHFFAU56CA,0.0,0.0,0.0,,
吉安鄉,土地,仁義段1370地號,226.0,農,,,1011001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5200000,23009,,0.0,0,,RPPOMLQJJIHFFAU78CA,0.0,0.0,0.0,,
吉安鄉,土地,福南段740地號,2950.95,,特定農業區,農牧用地,1011024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14600000,4948,,0.0,0,,RPWNMLSJJIHFFAU96CA,0.0,0.0,0.0,,
壽豐鄉,土地,共和段368地號,1551.49,農,,,1011016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12671640,8167,,0.0,0,,RPQNMLNKJIHFFAU58CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿民享八街２８號,59.0,商,,,1010921,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,60.9,1,1,1,有,無,3200000,52545,,0.0,0,,RPWOMLOKJIHFFAU76CA,60.9,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里三街７０號三樓之五,8.32,住,,,1011014,土地1建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860620,31.35,1,1,1,有,無,550000,17546,,0.0,0,,RPQOMLPKJIHFFAU88CA,23.39,0.0,2.48,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里三街７０號五樓之五,8.32,住,,,1011014,土地1建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860620,31.35,1,1,1,有,無,550000,17546,,0.0,0,,RPROMLPKJIHFFAU98CA,23.39,0.0,2.48,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海九街３１０號,1213.0,,特定農業區,農牧用地,1011005,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,1010712,286.69,5,2,6,有,無,13000000,,,0.0,0,,RPVOMLPKJIHFFAU76CA,268.23,0.0,18.46,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿中央路三段７３０號二樓之一,5.63,住,,,1011015,土地1建物1車位0,二層,十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840819,40.06,1,1,1,有,有,780000,19472,,0.0,0,,RPTPMLTKJIHFFAU07CA,24.24,0.69,5.93,,
花蓮市,土地,民享段405-15地號,86.0,商,,,1011024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2857000,33221,,0.0,0,,RPRPMLNLJIHFFAU98CA,0.0,0.0,0.0,,
富里鄉,土地,大里段1866地號,34730.0,,森林區,農牧用地,1011022,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,101,,0.0,0,,RPQNMLQJJIHFFCU98CA,0.0,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶豐十街126巷12號,127.0,住,,,1011005,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土造,0670130,79.87,3,2,2,有,無,4350000,54464,,0.0,0,,RPQNMLPJJIHFFAU78DA,79.87,0.0,0.0,,
花蓮市,土地,林森段154地號,96.0,住,,,1011018,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2598400,27067,,0.0,0,公有地移轉,RPVNMLPJJIHFFAU66DA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安二街68巷32號五樓,17.49,住,,,1011023,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841104,96.31,3,2,2,有,有,2450000,25438,,0.0,0,,RPVOMLPJJIHFFAU76DA,61.76,0.0,8.68,,
吉安鄉,土地,光英段618地號,4248.03,,一般農業區,農牧用地,1011024,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7710000,1815,,0.0,0,,RPOOMLRJJIHFFAU88DA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿國聯二路３１號,172.0,住,,,1011015,土地1建物1車位0,全,一層,透天厝,住商用,鋼造,0711227,103.54,0,0,0,無,無,13000000,125555,,0.0,0,,RPROMLPJJIHFFAU09EA,0.0,0.0,0.0,,
新城鄉,土地,順安段581地號,950.92,,一般農業區,農牧用地,1011026,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,3155,,0.0,0,,RPQQMLQKJIHFFAU76EA,0.0,0.0,0.0,,
花蓮市,土地,國股段165地號,111.44,其他,,,1010830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,733275,6580,,0.0,0,協議價購,RPPOMLKLJIHFFAU58EA,0.0,0.0,0.0,,
花蓮市,土地,民勤段1748-28地號,32.0,農,,,1010830,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,448000,14000,,0.0,0,協議價購,RPUOMLMLJIHFFAU66EA,0.0,0.0,0.0,,
花蓮市,土地,國股段274地號,573.6,其他,,,1010830,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,583409,1017,,0.0,0,協議價購,RPVOMLMLJIHFFAU76EA,0.0,0.0,0.0,,
花蓮市,土地,國股段274地號,143.4,其他,,,1010830,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,583409,4068,,0.0,0,協議價購,RPWOMLMLJIHFFAU86EA,0.0,0.0,0.0,,
花蓮市,土地,國股段274地號,143.4,其他,,,1010830,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,583409,4068,,0.0,0,協議價購,RPXOMLMLJIHFFAU96EA,0.0,0.0,0.0,,
花蓮市,土地,國股段274地號,143.4,其他,,,1010830,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,583409,4068,,0.0,0,協議價購,RPOPMLMLJIHFFAU78EA,0.0,0.0,0.0,,
花蓮市,土地,國股段229地號,3.08,其他,,,1010830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12517,4068,,0.0,0,協議價購,RPPPMLMLJIHFFAU88EA,0.0,0.0,0.0,,
花蓮市,土地,國股段277-1地號,326.42,其他,,,1010830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1438141,4406,,0.0,0,協議價購,RPQPMLMLJIHFFAU98EA,0.0,0.0,0.0,,
花蓮市,土地,國民段74-1地號,614.83,農,,,1010830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2668362,4340,,0.0,0,協議價購,RPSPMLMLJIHFFAU56EA,0.0,0.0,0.0,,
花蓮市,土地,國民段74-1地號,614.83,農,,,1010830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2668362,4340,,0.0,0,協議價購,RPTPMLMLJIHFFAU66EA,0.0,0.0,0.0,,
花蓮市,土地,國民段74-1地號,614.83,農,,,1010830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2668362,4340,,0.0,0,協議價購,RPUPMLMLJIHFFAU76EA,0.0,0.0,0.0,,
花蓮市,土地,民勤段1748-20地號,397.5,農,,,1010830,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5565000,14000,,0.0,0,協議價購,RPVPMLMLJIHFFAU86EA,0.0,0.0,0.0,,
花蓮市,土地,民勤段1748-21地號,287.5,農,,,1010905,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4025000,14000,,0.0,0,協議價購,RPWPMLMLJIHFFAU96EA,0.0,0.0,0.0,,
花蓮市,土地,民勤段1748-11地號,3.5,農,,,1010911,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49000,14000,,0.0,0,協議價購,RPXPMLMLJIHFFAU07EA,0.0,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路４９８號,67.36,,鄉村區,乙種建築用地,1011024,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670801,83.24,1,2,1,有,無,2000000,24027,,0.0,0,,RPWNMLQJJIHFFAU96EA,83.24,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿仁和街３０巷２８號,95.0,住,,,1011009,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830127,206.53,4,2,3,有,無,5000000,24210,,0.0,0,,RPXOMLTJJIHFFAU47EA,180.81,9.82,15.9,,
壽豐鄉,土地,志新段380-7地號,452.95,住,,,1011012,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,13246,,0.0,0,,RPPNMLTJJIHFFAU09DA,0.0,0.0,0.0,,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮忠勇路２７號,104.0,住,,,1011015,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010619,196.27,4,1,4,有,無,6950000,35410,,0.0,0,,RPSNMLQJJIHFFCU56CA,181.49,0.0,14.78,,
玉里鎮,土地,玉昌段560地號,288.0,住,,,1011004,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,1736,,0.0,0,,RPPNMLPKJIHFFCU88CA,0.0,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉慶街３２號,95.0,住,,,1011023,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010102,207.26,4,2,4,有,無,8550000,41253,,0.0,0,,RPROMLTKJIHFFAU76CA,191.76,0.0,15.5,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉昌隆七街８之２號,255.68,住,,,1011001,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0800528,207.17,3,2,2,有,無,6500000,31375,,0.0,0,,RPWOMLMLJIHFFAU66CA,183.67,0.0,23.5,,
吉安鄉,土地,光學段329地號,3304.79,,一般農業區,農牧用地,1011024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6400000,1937,,0.0,0,,RPOOMLPJJIHFFAU58CA,0.0,0.0,0.0,,
新城鄉,土地,大漢段296地號,5132.64,,一般農業區,農牧用地,1011025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13380000,2607,,0.0,0,,RPROMLMKJIHFFAU68CA,0.0,0.0,0.0,,
花蓮市,土地,國強段272地號,4203.73,,特定農業區,農牧用地,1011008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7302500,1737,,0.0,0,,RPQOMLQJJIHFFAU88CA,0.0,0.0,0.0,,
吉安鄉,土地,福吉段1032地號,2928.8,,特定農業區,農牧用地,1011004,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9301580,3176,,0.0,0,,RPVOMLQJJIHFFAU76CA,0.0,0.0,0.0,,
壽豐鄉,土地,平和段1348-1地號,2512.4,農,,,1011001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2512400,1000,,0.0,0,,RPPPMLQJJIHFFAU88CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿民權六街２８之３號,107.74,住,,,1010915,土地6建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1001229,173.86,3,3,3,有,無,8000000,46014,,0.0,0,,RPTOMLNKJIHFFAU98CA,169.53,0.0,4.33,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿民權六街２８之７號,110.74,住,,,1010916,土地6建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1001229,179.54,3,3,3,有,無,8000000,44558,,0.0,0,,RPUOMLNKJIHFFAU09CA,175.21,0.0,4.33,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉自強路７７巷１０弄３號,103.0,住,,,1010926,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0770121,151.93,4,2,2,有,無,6300000,41466,,0.0,0,,RPUNMLRLJIHFFAU07EA,144.53,0.0,7.4,,
光復鄉,土地,大安段大安一小段16地號,245.91,住,,,1010820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2220567,9030,,0.0,0,,RPRNMLOKJIHFFBU09EA,0.0,0.0,0.0,,
吉安鄉,土地,光英段253地號,721.22,,一般農業區,農牧用地,1011006,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,970000,1345,,0.0,0,,RPVNMLOKJIHFFAU56CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛四街53號2樓,22.83,住,,,1011025,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830831,141.34,3,1,2,有,有,3800000,26886,,0.0,0,,RPWNMLTJJIHFFAU07CA,78.85,0.36,17.12,,
吉安鄉,土地,宜昌段1025地號,6.0,其他,,,1011022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,33333,,0.0,0,,RPUNMLNKJIHFFAU98CA,0.0,0.0,0.0,,
