編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLLJJIHFFBE27CC,23,338.40,,鋼筋混凝土造,78年6月29日,十二層,
RPRPMLLJJIHFFAE17CC,4,186.36,商業用,鋼筋混凝土造,97年11月4日,十九層,
RPSPMLLJJIHFFAE27CC,6,124.43,住家用,鋼筋混凝土造,95年8月16日,十五層,
RPOPMLLJJIHFFDE17CC,32,70.92,,加強磚造,69年7月12日,二層,
RPRNMLLJJIHFFEE37CC,7,90.89,住商用,鋼筋混凝土造,94年9月12日,四層,
RPSPMLLJJIHFFDE57CC,18,197.10,住商用,鋼筋混凝土造,83年11月2日,十五層,
RPUNMLLJJIHFFCE47CC,6,35.30,住商用,鋼筋混凝土造,95年9月21日,五層,
RPQOMLLJJIHFFEE37CC,33,201.12,,鋼筋混凝土造,68年8月11日,四層,
RPSNMLMJJIHFFEE57CC,18,51.88,住家用,鋼筋混凝土造,83年11月4日,十二層,
RPSNMLMJJIHFFEE57CC,18,9.05,住家用,鋼筋混凝土造,83年11月4日,十二層,
RPSNMLMJJIHFFEE57CC,18,22.85,住家用,鋼筋混凝土造,83年11月4日,十二層,
RPXOMLMJJIHFFDE08CC,16,661.00,商業用,鋼筋混凝土造,85年10月19日,十四層,
RPSNMLMJJIHFFBE27CC,36,48.89,,鋼筋混凝土造,65年11月24日,十層,
RPQOMLPJJIHFFEE77CC,19,48.51,住商用,鋼筋混凝土造,82年12月29日,五層,
RPVNMLPJJIHFFBE87CC,27,79.77,,鋼筋混凝土造,74年11月2日,十二層,
RPQNMLNJJIHFFBE17CC,35,89.82,,鋼筋混凝土造,66年8月23日,四層,
RPROMLPJJIHFFAE47CC,32,163.91,,鋼筋混凝土造,69年11月6日,十二層,
RPRNMLQJJIHFFBE57CC,16,91.31,住家用,鋼筋混凝土造,86年4月21日,三十五層,
RPRNMLQJJIHFFBE57CC,16,29.30,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPUOMLQJJIHFFBE97CC,23,373.50,,鋼筋混凝土造,79年1月4日,十二層,
RPSQMLQJJIHFFEE38DC,17,135.07,住家用,鋼筋混凝土造,84年10月20日,二十四層,
RPQNMLQJJIHFFBE47CC,16,187.39,住家用,鋼筋混凝土造,86年4月21日,三十五層,
RPQNMLQJJIHFFBE47CC,16,109.20,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPQNMLRJJIHFFEE87CC,19,410.14,住商用,鋼鐵造,82年12月17日,二層,
RPSRMLPJJIHFFEE28CC,16,179.39,住家用,鋼筋混凝土造,86年4月19日,二十二層,
RPSRMLPJJIHFFEE28CC,16,40.78,見使用執照,鋼筋混凝土造,86年4月19日,二十二層,
RPOPMLRJJIHFFEE87CC,11,865.37,見使用執照,見使用執照,91年1月18日,二層,
RPOQMLRJJIHFFEE97CC,7,47.15,商業用,鋼筋混凝土造,94年5月20日,十四層,
RPPPMLQJJIHFFEE87CC,6,68.94,住家用,鋼筋混凝土造,95年11月3日,十五層,
RPPPMLQJJIHFFEE87CC,6,30.50,防空避難室，停車空間，電樓梯間，頂蓋型開放空間，車道，管理委員室,鋼筋混凝土造,95年11月3日,十五層,
RPTRMLPJJIHFFEE38CC,24,107.66,住家用,鋼筋混凝土造,78年1月30日,五層,
RPTRMLPJJIHFFEE38CC,24,21.72,見使用執照,鋼筋混凝土造,78年1月30日,五層,
RPPRMLPJJIHFFEE97CC,10,125.97,住商用,鋼筋混凝土結構造,92年1月14日,十四層,
