鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西區,建物,台中市西區英才路445號11樓之2,45.09,住,,,1011101,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990812,45.09,1,1,1,有,有,有,28000,621,,0.0,0,,RPUOMLLJJIHFFAB07CC
東區,房地(土地+建物),台中市東區十甲路235號,95.0,住,,,1011003,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0840321,250.1,8,3,5,有,無,有,22500,90,,0.0,0,,RPRPMLLJJIHFFAB86CC
北區,建物,台中市北區忠明路139號一樓,0.0,,,,1011101,土地0建物1車位0,一層,8,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0780613,42.64,0,0,0,無,有,無,12000,281,,0.0,0,,RPVOMLLJJIHFFBB27CC
北區,建物,台中市北區大雅路454號14樓之3,5.0,住,,,1011019,土地0建物1車位0,十四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880616,42.32,2,1,1,有,有,有,10000,236,,0.0,0,,RPRPMLLJJIHFFBB96CC
北區,房地(土地+建物),台中市北區西屯路一段329號,74.0,住,,,1011016,土地1建物1車位0,全,2,透天厝,商業用,鋼筋混凝土加強磚造,0570523,108.14,0,0,1,無,無,無,25000,231,,0.0,0,本戶1.2樓後方及3樓有加建為所有權人自行加建無保存登記,RPTQMLLJJIHFFBB27CC
南屯區,房地(土地+建物),台中市南屯區大墩十街300號4樓,77.65,住,,,1011201,土地1建物2車位0,四層,12,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0880914,605.73,0,0,0,無,有,有,99800,165,,0.0,0,,RPSQMLLJJIHFFCB27CC
西屯區,房地(土地+建物),台中市西屯區惠來路三段74巷5號,98.0,住,,,1011101,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0761022,149.66,4,2,4,有,無,無,27000,180,,0.0,0,,RPTQMLLJJIHFFCB37CC
北屯區,房地(土地+建物),台中市北屯區旅順路二段359號3樓-1,17.34,住,,,1011010,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790216,109.36,3,2,2,有,有,有,10500,96,,0.0,0,,RPOQMLLJJIHFFBB86DC
北屯區,房地(土地+建物),台中市北屯區敦化路491巷10號6樓,8.69,住,,,1011010,土地1建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840807,90.02000000000001,2,2,2,有,有,有,9000,100,,0.0,0,,RPPQMLLJJIHFFBB96DC
太平區,房地(土地+建物),台中市太平區新平路二段395號3樓,5.5,住,,,1011031,土地1建物1車位0,三層,7,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0820215,32.78,1,1,1,有,無,有,2500,76,,0.0,0,,RPUNMLLJJIHFFHL68CC
豐原區,房地(土地+建物),台中市豐原區水源路６１１巷２２號,73.53,其他,,,1011029,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0700804,181.52,4,2,2,有,無,有,14500,80,,0.0,0,,RPOOMLMJJIHFFAL67DC
潭子區,房地(土地+建物)+車位,台中市潭子區潭興路二段273號五樓之3,18.77,住,,,1011111,土地1建物0車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810830,106.2,3,2,2,有,有,無,8300,78,升降機械,0.0,0,,RPTPMLMJJIHFFFL68CC
西屯區,房地(土地+建物),台中市西屯區寶慶街50巷17號2樓之5,7.7,商,,,1011020,土地2建物1車位0,二層,10,辦公商業大樓,住家用,鋼筋混凝土造,0811120,51.76,1,0,2,有,有,有,6720,130,,0.0,0,,RPXQMLMJJIHFFCB87CC
北區,房地(土地+建物)+車位,台中市北區學士路296之2號5樓,10.28,商,,,1011004,土地1建物1車位1,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980805,164.19,3,2,2,有,有,無,23000,140,坡道平面,17.0,0,,RPRNMLMJJIHFFBB86CC
北區,建物,台中市北區五常街380號九樓之9,2.67,住,,,1011101,土地0建物1車位0,九層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.12,1,1,1,有,有,有,8000,266,,0.0,0,,RPSNMLMJJIHFFBB96CC
北屯區,建物,台中市北屯區崇德二路一段１５７巷３４號,0.0,住,,,1011005,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0830825,35.41,1,1,1,有,有,無,6000,169,,0.0,0,,RPQPMLMJJIHFFBB96CC
西區,房地(土地+建物),台中市西區忠明南路110號15樓之6,1.44,住,,,1011101,土地1建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0630411,66.72,2,2,1,有,無,有,31000,465,,0.0,0,,RPOOMLMJJIHFFAB56CC
東區,房地(土地+建物),台中市東區大興街177巷91號,90.0,住,,,1011115,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0800612,181.82,0,0,0,無,無,無,15000,82,,0.0,0,,RPVOMLMJJIHFFAB27CC
西區,房地(土地+建物)+車位,台中市西區大忠南街78號二樓之一,9.42,住,,,1011020,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960705,104.13,2,2,1,有,有,有,14000,134,坡道機械,16.78,0,,RPWNMLNJJIHFFAB37CC
北屯區,房地(土地+建物)+車位,台中市北屯區瀋陽路三段100號3樓之2,18.84,住,,,1011020,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880422,133.54,3,2,2,有,有,有,15000,112,坡道機械,0.0,0,車位:機械式車位先到先停租金內含車位租金,RPWNMLNJJIHFFBB47CC
北區,建物,台中市北區進化北路396號5樓之8,0.0,,,,1011110,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840601,143.1,4,2,2,有,有,有,13000,91,,0.0,0,1.含一個車位2.租金含管理費為15000元，租金實際為13000元,RPXNMLNJJIHFFBB57CC
南屯區,房地(土地+建物),台中市南屯區嶺東路862號,30.08,住,,,1011023,土地1建物1車位0,一層,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830425,166.05,3,2,2,有,有,無,18000,108,,0.0,0,,RPPNMLNJJIHFFCB86CC
北屯區,房地(土地+建物),台中市北屯區松竹路二段305巷6號8樓,21.45,住,,,1011102,土地1建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821018,93.3,2,2,1,有,有,無,9000,96,,0.0,0,,RPSNMLOJJIHFFBB27DC
北區,房地(土地+建物),台中市北區五常街380號十四樓之07,2.67,住,,,1011005,土地1建物1車位0,十四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.119999999999997,1,1,1,有,有,有,7500,249,,0.0,0,套房挑高4米2,RPWNMLPJJIHFFBB77DC
神岡區,土地,福隆段579地號,677.36,住,,,1011031,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,22000,32,,0.0,0,,RPUOMLPJJIHFFAL48CC
西屯區,房地(土地+建物),台中市西屯區河南路二段509號,80.0,住,,,1011120,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0740417,141.24,4,3,3,有,無,無,32000,227,,0.0,0,,RPRSMLPJJIHFFCB77CC
西屯區,建物,台中市西屯區文心路三段６之６號八樓之１,0.0,商,,,1011008,土地0建物1車位1,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,92.02,3,2,1,有,有,有,20000,217,坡道平面,41.43,0,,RPSTMLPJJIHFFCB97CC
西屯區,建物,台中市西屯區文心路三段６號十四樓之２,0.0,商,,,1011007,土地0建物1車位0,十四層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,63.05,1,1,1,有,有,有,14500,230,,0.0,0,,RPTTMLPJJIHFFCB08CC
西屯區,建物,台中市西屯區弘孝路１９號十一樓之２,0.0,住,,,1011007,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900704,113.31,2,2,2,有,有,有,18000,159,,0.0,0,,RPXTMLPJJIHFFCB48CC
南屯區,建物,台中市南屯區文心路一段540號八樓之3,19.43,商,,,1011009,土地0建物1車位1,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,0791207,184.65,0,0,0,無,有,無,30000,162,坡道平面,0.0,0,,RPVVMLPJJIHFFCB48CC
西屯區,建物,台中市西屯區台中港二段9之7號11 樓之2,16.05,商,,,1011026,土地0建物1車位1,十一層,12,辦公商業大樓,商業用,鋼筋混凝土造,0780626,141.16,0,0,0,無,有,無,23000,163,升降機械,0.0,0,,RPWVMLPJJIHFFCB58CC
北區,房地(土地+建物),台中市北區進化北路367-6號11樓之2,4.18,商,,,1011020,土地1建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830207,46.58,0,0,0,無,有,有,5000,107,,0.0,0,,RPTQMLPJJIHFFBB67CC
北區,建物,台中市北屯區北屯路４５號１２樓之５,0.0,商,,,1011007,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0721230,25.37,1,0,1,有,有,有,5500,217,,0.0,0,,RPQRMLPJJIHFFBB47CC
北區,建物,台中市北區五常街３８０號六樓之３５,0.0,商,,,1011007,土地0建物1車位0,六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.12,1,1,1,有,有,有,6500,216,,0.0,0,,RPSRMLPJJIHFFBB67CC
東區,房地(土地+建物),台中市東區十甲東路291號,60.0,住,,,1011020,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住商用,鋼筋混凝土造,0771001,145.42,5,3,2,有,無,無,15000,103,,0.0,0,,RPRPMLPJJIHFFAB27CC
太平區,房地(土地+建物),台中市太平區台中市太平區大興路290號,100.58,,鄉村區,乙種建築用地,1011111,土地1建物1車位0,四層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0781104,182.06,6,2,4,有,無,無,15000,82,,0.0,0,,RPQNMLPJJIHFFHL78DC
太平區,房地(土地+建物),台中市太平區樹孝路333號1+2樓,22.56,住,,,1011110,土地1建物1車位0,二層,2,店面(店鋪),見其他登記事項,鋼筋混凝土造,0810812,132.43,2,2,2,有,無,無,17000,128,,0.0,0,,RPRNMLPJJIHFFHL88DC
太平區,房地(土地+建物),台中市太平區振文路18號,87.0,住,,,1011015,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0820218,206.41,5,2,4,有,無,無,13000,63,,0.0,0,,RPVNMLPJJIHFFHL66DC
太平區,房地(土地+建物),台中市太平區宜昌路326號6樓,6.49,住,,,1011010,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0821231,40.46,1,1,1,有,有,有,4000,99,,0.0,0,,RPQOMLPJJIHFFHL88DC
太平區,房地(土地+建物),台中市太平區新平路二段393號3樓之1,4.68,住,,,1011010,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820215,27.92,1,1,1,有,無,有,4000,143,,0.0,0,,RPROMLPJJIHFFHL98DC
太平區,房地(土地+建物),台中市太平區宜昌路326號11樓之3,4.29,住,,,1011010,土地1建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0821231,26.56,1,1,1,有,有,有,3500,132,,0.0,0,,RPSOMLPJJIHFFHL09DC
南屯區,建物,台中市南屯區文心路一段155號,72.0,住,,,1011025,土地0建物1車位0,,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0920219,221.85,5,2,5,有,無,無,40000,180,,0.0,0,,RPOSMLPJJIHFFCB57DC
西屯區,房地(土地+建物),台中市西屯區河南路3段131號5F-13,7.63,住,,,1011005,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960313,86.19,1,1,1,有,有,有,21000,244,,0.0,0,,RPQSMLPJJIHFFCB77DC
西屯區,房地(土地+建物),台中市西屯區大容西街63號3樓之3,28.33,商,,,1011115,土地1建物1車位0,三層,21,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0861121,279.33,0,0,0,無,無,無,27800,100,,0.0,0,,RPUPMLQJJIHFFCB97DC
西區,建物,台中市西區公益路387號,0.0,,,,1011201,土地0建物1車位1,見其他登記事項,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0850328,394.21,2,3,2,有,有,無,120000,304,坡道平面,0.0,0,,RPVPMLQJJIHFFAB87DC
西區,房地(土地+建物),台中市西區五權西一街61號,247.0,住,,,1011030,土地1建物1車位0,全,2,透天厝,住家用,見其他登記事項,0590310,182.84,2,2,1,有,無,無,140000,766,,0.0,0,,RPRNMLQJJIHFFAB17CC
西區,房地(土地+建物),台中市西區大忠南街75號3樓之1,1234.0,住,,,1011105,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960705,110.94,2,1,1,有,有,有,17500,158,,0.0,0,,RPTNMLQJJIHFFAB37CC
西區,建物,台中市西區民生路135號二十樓之１２,0.0,商,,,1011008,土地0建物1車位0,二十層,22,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,0850119,44.46,1,0,1,有,有,有,5500,124,,0.0,0,,RPWOMLQJJIHFFAB77CC
西區,房地(土地+建物),台中市西區向上南路一段204號 整棟,90.0,其他,,,1011106,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0751216,281.41,0,0,0,無,無,無,15000,53,,0.0,0,,RPXOMLQJJIHFFAB87CC
東區,建物,台中市東區力行路２００巷３５號４樓之１,0.0,住,,,1011008,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0870415,124.83,3,1,1,有,無,有,12000,96,,0.0,0,,RPQPMLQJJIHFFAB27CC
西區,房地(土地+建物),台中市西區三民路一段50巷8號8樓-43,2.75,其他,,,1011019,土地2建物1車位0,八層,19,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,35.55,1,0,1,有,有,有,4000,113,,0.0,0,,RPSPMLQJJIHFFAB47CC
西區,房地(土地+建物),台中市西區三民路一段50巷8號16樓-35,2.73,其他,,,1011013,土地2建物1車位0,十六層,19,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,35.3,1,0,1,有,有,有,4000,113,,0.0,0,,RPTPMLQJJIHFFAB57CC
中區,建物,台中市中區民權路１６４號１２樓之２２,0.0,商,,,1011015,土地0建物1車位0,十二層,28,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0860131,37.39,1,0,1,有,有,有,4000,107,,0.0,0,,RPWPMLQJJIHFFAB87CC
南屯區,房地(土地+建物),台中市南屯區五權西路二段375號,84.0,住,,,1011105,土地1建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0710929,238.83,4,2,3,無,無,有,27000,113,,0.0,0,,RPOOMLQJJIHFFCB17CC
西屯區,建物,台中市西屯區國安一路233巷6號8樓之2,72.62,住,,,1011110,土地0建物1車位0,八層,12,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0850923,72.62,3,2,1,有,無,有,10000,138,坡道平面,0.0,0,,RPTOMLQJJIHFFCB67CC
西屯區,建物,台中市西屯區台中港路二段５８之３號十四樓之１０,0.0,住,,,1011008,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951124,44.76,1,1,1,有,有,有,11000,246,,0.0,0,,RPVPMLQJJIHFFCB97CC
西屯區,建物,台中市西屯區台中港路二段５８之３號三樓之６,0.0,住,,,1011012,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951124,92.86,2,1,1,有,有,有,17000,183,,0.0,0,,RPXPMLQJJIHFFCB18CC
西屯區,建物,台中市西屯區四川路８７巷８２號五樓之９,0.0,住,,,1011008,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,35.77,1,0,1,有,有,有,6800,190,,0.0,0,,RPOQMLQJJIHFFCB37CC
西屯區,建物,台中市西屯區四川路８７巷８２號三樓之５,0.0,住,,,1011008,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,35.77,1,0,1,有,有,有,6500,182,,0.0,0,,RPPQMLQJJIHFFCB47CC
西屯區,建物,台中市西屯區四川路８７巷８２號四樓之１６,0.0,住,,,1011013,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,38.67,1,0,1,有,有,有,6000,155,,0.0,0,,RPRQMLQJJIHFFCB67CC
西屯區,建物,台中市西屯區天水西五街５號五樓之２,0.0,住,,,1011016,土地0建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010523,89.49,2,1,1,有,有,有,20000,223,坡道機械,17.81,0,,RPVQMLQJJIHFFCB08CC
西屯區,房地(土地+建物)+車位,台中市西屯區青海路二段209號10樓之1,20.44,住,,,1011031,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850215,192.04000000000002,4,2,2,有,有,有,16000,83,升降機械,0.0,0,,RPTNMLRJJIHFFCB67CC
西屯區,房地(土地+建物)+車位,台中市西屯區永福路132號16樓之1,13.62,住,,,1011020,土地1建物1車位1,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850527,132.67000000000002,3,2,2,有,無,有,19000,143,坡道平面,20.16,0,,RPQPMLRJJIHFFCB57CC
北區,建物,台中市北區錦新街３３號,0.0,住,,,1011008,土地0建物0車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0950127,81.62,0,2,1,有,有,有,20000,245,,0.0,0,B1為車庫，面積為12.9平方公尺,RPUOMLRJJIHFFBB77CC
北屯區,建物,台中市北屯區大連路三段151-1號,0.0,,,,1011108,土地0建物1車位0,一層,9,店面(店鋪),見其他登記事項,鋼筋混凝土造,0860611,86.4,1,1,1,有,有,無,13000,150,,0.0,0,,RPOPMLRJJIHFFBB27CC
北屯區,房地(土地+建物),台中市北屯區四平路420號,56.0,住,,,1011205,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0701012,141.72,0,0,0,無,無,無,25000,176,,0.0,0,,RPRPMLRJJIHFFBB57CC
南區,土地,樹子腳段1064-8地號,1153.0,工,工業區,,1011101,土地1建物0車位0,,,廠辦,,,,0.0,0,0,0,有,無,無,105000,91,,0.0,0,,RPUOMLRJJIHFFAB77DC
西區,房地(土地+建物),台中市西區大墩11街105號6樓之1,15.3,住,,,1011030,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住商用,加強磚造,0710114,115.98,3,2,2,有,有,有,13000,112,,0.0,0,,RPTQMLRJJIHFFAB87DC
南屯區,房地(土地+建物),台中市南屯區三和街21號,1.2,住,,,1011010,土地1建物1車位0,一層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0850120,31.5,2,2,1,有,無,有,19000,603,,0.0,0,,RPXOMLRJJIHFFCB28DC
南屯區,土地,田心段1379-3地號,195.0,其他,,,1011116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,有,20000,103,,0.0,0,,RPOPMLRJJIHFFCB47DC
豐原區,土地,豐社段541地號,297.0,農,,,1011010,土地1建物0車位0,,,倉庫,,,,0.0,0,0,0,無,無,無,18000,,,0.0,0,,RPRNMLRJJIHFFAL38DC
大安區,土地,南安段397地號,330.0,農,特定農業區,農牧用地,1011107,土地1建物0車位0,,,其他,,,,0.0,1,0,1,有,無,無,13000,39,,0.0,0,建物約100坪鐵皮屋無保存登記,RPPNMLRJJIHFFBL18CC
潭子區,房地(土地+建物),台中市潭子區中山路2段325號,290.8,商,,,1011101,土地4建物2車位0,一層,3,店面(店鋪),見其他登記事項,見其他登記事項,0900430,197.51,0,0,0,無,無,無,100000,506,,0.0,0,,RPPNMLRJJIHFFFL68DC
大里區,房地(土地+建物),台中市大里區現岱路158巷2號,72.0,住,,,1011105,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0830208,230.47,5,2,3,有,無,無,14000,61,,0.0,0,,RPSOMLSJJIHFFGL66DC
南區,房地(土地+建物)+車位,台中市南區五權南一路55號6樓-6,16.44,住,,,1011101,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010528,157.96,3,2,2,有,有,有,26000,165,坡道平面,29.84,0,,RPQOMLSJJIHFFAB47DC
北屯區,房地(土地+建物),台中市北屯區文昌東八街31之5號6樓,21.67,住,,,1011105,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800118,134.74,3,2,2,有,有,有,5000,37,,0.0,0,,RPPOMLSJJIHFFBB37CC
中區,建物,台中市中區中華路一段187號.185之15號.185之16號.185之17號,0.0,商,,,1011009,土地0建物4車位0,一層,11,店面(店鋪),見其他登記事項,鋼筋混凝土造,0780920,176.43,0,0,0,無,有,無,45000,255,,0.0,0,,RPPPMLSJJIHFFAB37CC
西屯區,土地,中仁段492地號,36.75,住,,,1011021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,12000,327,,0.0,0,,RPTNMLSJJIHFFCB77CC
大雅區,房地(土地+建物),台中市大雅區鳳鳴路7之36號,77.5,農,,,1011101,土地5建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0840805,179.4,4,3,3,有,無,有,14000,78,,0.0,0,,RPPNMLSJJIHFFFL68CC
潭子區,房地(土地+建物),台中市潭子區祥和路182巷18號,74.49,住,,,1011201,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0780420,99.21,3,2,2,有,無,無,10000,101,,0.0,0,,RPRNMLSJJIHFFFL88CC
北屯區,房地(土地+建物),台中市北屯區青島路3段184號,101.0,商,,,1011022,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0770209,273.83,0,0,4,無,無,無,26000,95,,0.0,0,全棟租賃,RPSSMLTJJIHFFBB28DC
西屯區,房地(土地+建物),台中市西屯區文心路三段6號9樓之6,5.27,商,,,1011106,土地1建物1車位0,九層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,55.019999999999996,0,0,0,無,有,有,15000,273,,0.0,0,,RPOPMLTJJIHFFCB57CC
西區,建物,台中市西區公益路331號,35.59,商,,,1011029,土地0建物1車位0,一層,,店面(店鋪),,,,229.92,0,0,0,無,有,無,80000,348,,0.0,0,,RPRPMLTJJIHFFAB67CC
西區,建物,台中市西區精明路11號,124.0,住,,,1011031,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0740510,206.47,3,2,2,有,無,無,50000,242,,0.0,0,,RPXNMLTJJIHFFAB18DC
大里區,房地(土地+建物),台中市大里區新南路95號,107.0,住,,,1011110,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0751007,190.35,5,2,3,有,無,無,25000,131,,0.0,0,,RPQOMLTJJIHFFGL09CC
北屯區,房地(土地+建物),台中市北屯區瀋陽路二段9號,10.29,商,,,1011109,土地1建物1車位0,一層,17,店面(店鋪),商業用,鋼筋混凝土造,0831222,174.25,0,0,0,無,無,無,18000,103,,0.0,0,,RPUNMLKKJIHFFBB07CC
北屯區,房地(土地+建物)+車位,台中市北屯區崇德二路一段157巷7號3樓,14.29,住,,,1011109,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830825,81.96,2,1,1,有,有,有,10000,122,坡道機械,0.0,0,,RPXNMLKKJIHFFBB37CC
南屯區,建物,台中市南屯區寶山里寶山東二街23號,23.59,住,,,1011031,土地0建物1車位0,一層,1,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0961218,165.46,0,0,0,無,有,無,25000,151,,0.0,0,,RPSNMLKKJIHFFCB96CC
南屯區,房地(土地+建物)+車位,台中市南屯區黎明路二段137號5樓之8,2265.0,住,,,1011110,土地1建物1車位1,五層,13,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840220,80.64,3,2,2,有,有,有,13000,161,坡道機械,0.0,0,,RPPPMLMKJIHFFCB07CC
北屯區,房地(土地+建物)+車位,台中市北屯區崇德路二段470號18樓,14.43,住,,,1011112,土地1建物1車位1,十八層,20,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931110,168.77,3,2,2,有,有,無,22000,130,坡道平面,0.0,0,,RPOOMLMKJIHFFBB86DC
北屯區,房地(土地+建物),台中市北屯區安順東三路32號4樓10,4.69,住,,,1011102,土地1建物1車位0,四層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820804,27.279999999999998,0,0,0,無,有,有,5000,183,,0.0,0,,RPPOMLMKJIHFFBB96DC
北屯區,房地(土地+建物),台中市北屯區安順東三路32號3樓之5,4.86,住,,,1011108,土地1建物1車位0,三層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820804,27.25,0,0,0,無,有,有,5000,183,,0.0,0,租金含管理費,RPSOMLMKJIHFFBB27DC
大雅區,房地(土地+建物)+車位,台中市大雅區大林路330巷11號,65.0,住,特定農業區,甲種建築用地,1011123,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,0870518,118.26,4,2,3,有,無,無,10000,85,一樓平面,0.0,0,,RPRNMLMKJIHFFFL38CC
潭子區,房地(土地+建物),台中市潭子區人和路100巷12號6樓,18.29,住,,,1011106,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820120,124.94,3,2,2,有,有,有,10000,80,,0.0,0,,RPUNMLMKJIHFFFL68CC
烏日區,房地(土地+建物)+車位,台中市烏日區公園路105號9樓-1,18.67,住,,,1011116,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010628,72.54,3,2,2,有,有,有,15000,207,坡道平面,23.86,0,,RPSNMLMKJIHFFGL58CC
太平區,房地(土地+建物),台中市太平區立德街10巷17號,69.89,住,,,1011116,土地2建物1車位0,一層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0950123,214.25,5,2,3,有,無,有,26000,121,,0.0,0,,RPUNMLMKJIHFFHL88CC
太平區,房地(土地+建物),台中市太平區東平路398號,92.9,住,,,1011124,土地1建物1車位0,全,2,透天厝,見其他登記事項,加強磚造,0670520,181.0,5,2,3,有,無,無,30000,166,,0.0,0,,RPXOMLNKJIHFFHL76CC
大甲區,建物,台中市大甲區民權路180號3樓,176.63,住,,,1020101,土地0建物0車位0,三層,6,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0840717,176.63,0,0,0,無,無,無,12000,68,,0.0,0,,RPUNMLNKJIHFFBL38CC
