編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLPJJIHFFAD27CA,18,40.69,住家用,鋼筋混凝土造,83年12月22日,二十一層,十三層 陽台
RPTNMLPJJIHFFAD27CA,18,7.30,共有部分,鋼筋混凝土造,83年12月22日,二十一層,
RPTNMLPJJIHFFAD27CA,18,4.58,共有部分,鋼筋混凝土造,83年12月22日,二十一層,
RPXNMLQJJIHFFAD77CA,2,82.45,集合住宅,鋼筋混凝土造,99年4月6日,十四層,七層 陽台
RPTOMLRJJIHFFAD57CA,41,64.60,住家用,加強磚造,61年3月12日,二層,一層 二層 騎樓
RPROMLMJJIHFFAD86CA,18,89.63,住家用,鋼筋混凝土造,83年10月13日,八層,六層 陽台
RPROMLMJJIHFFAD86CA,18,11.44,共有部分,鋼筋混凝土造,83年10月13日,八層,
RPROMLMJJIHFFAD86CA,18,33.80,共有部分,鋼筋混凝土造,83年10月13日,八層,
RPPNMLRJJIHFFAD07CA,16,115.64,住家用,鋼筋混凝土造,85年12月2日,十九層,十九層 見其他登記事項
RPPNMLRJJIHFFAD07CA,16,50.29,共有部分,鋼筋混凝土造,85年12月2日,十九層,
RPPNMLRJJIHFFAD07CA,16,15.88,共有部分,鋼筋混凝土造,85年12月2日,十九層,
RPSNMLMKJIHFFBD07CA,,201.96,住家用,鋼筋混凝土造,101年6月15日,三層,一層 二層 三層 屋頂突出物
RPQOMLMKJIHFFBD96CA,19,127.66,住商用,鋼筋混凝土造,83年3月9日,二層,一層 二層 陽台 屋頂突出物 騎樓
RPVNMLMLJIHFFBD47CA,1,188.96,住家用,鋼筋混凝土造,100年5月16日,四層,一層 二層 三層 四層 陽台 雨遮
RPTNMLMLJIHFFBD27CA,1,167.08,住家用,鋼筋混凝土造,101年1月10日,四層,一層 二層 三層 四層 陽台 雨遮
RPWNMLQLJIHFFBD97CA,,211.35,住宅，停車空間,鋼筋混凝土造,101年7月27日,四層,一層 二層 三層 四層 陽台
RPSOMLQLJIHFFBD67CA,,208.51,住宅，停車空間,鋼筋混凝土造,101年7月27日,四層,一層 二層 三層 四層 陽台
RPWPMLQLJIHFFBD18CA,16,176.99,住商用,鋼筋混凝土造,85年6月6日,四層,一層 二層 三層 四層 陽台
RPPOMLMJJIHFFCD86CA,18,62.61,住家用,鋼筋混凝土造,83年12月6日,八層,三層 陽台
RPPOMLMJJIHFFCD86CA,18,8.24,共有部分,鋼筋混凝土造,83年12月6日,八層,
RPPOMLMJJIHFFCD86CA,18,10.50,共有部分,鋼筋混凝土造,83年12月6日,八層,
RPPOMLMJJIHFFCD86CA,18,16.85,共有部分,鋼筋混凝土造,83年12月6日,八層,
RPOOMLMJJIHFFCD76CA,17,116.56,住家用,鋼筋混凝土造,85年2月3日,十六層,十層 陽台
RPOOMLMJJIHFFCD76CA,17,33.41,共有部分,鋼筋混凝土造,85年2月3日,十六層,
RPOOMLMJJIHFFCD76CA,17,17.29,共有部分,鋼筋混凝土造,85年2月3日,十六層,
RPRNMLQJJIHFFCD37CA,20,78.10,住家用,鋼筋混凝土造,81年5月14日,六層,五層
RPRNMLQJJIHFFCD37CA,20,26.71,共有部分,鋼筋混凝土造,81年5月14日,六層,
RPWOMLRJJIHFFCD08CA,23,18.69,住家用,鋼筋混凝土造,78年4月25日,七層,四層
RPWOMLRJJIHFFCD08CA,23,18.53,住家用,鋼筋混凝土造,78年4月25日,七層,七層
RPPOMLPJJIHFFCD17CA,17,167.76,住家用,鋼筋混凝土造,84年5月22日,三層,一層 二層 三層 陽台 屋頂突出物
RPTOMLTJJIHFFCD97CA,,180.24,住宅、停車空間,鋼筋混凝土造,101年8月10日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPTOMLTJJIHFFCD97CA,,.13,共有部分系管理維護空間,鋼筋混凝土造,101年8月10日,五層,
RPSNMLMKJIHFFCD17CA,,.13,共有部分系管理維護空間,鋼筋混凝土造,101年8月10日,五層,
RPSNMLMKJIHFFCD17CA,,179.80,住宅、停車空間,鋼筋混凝土造,101年8月10日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPPNMLTJJIHFFCD47CA,33,156.27,住商用,鋼筋混凝土造,68年7月3日,四層,一層 二層 三層 四層 騎樓 地下層
RPWNMLKKJIHFFCD37CA,14,67.47,住家用,鋼筋混凝土造,87年12月18日,十四層,三層 陽台
RPWNMLKKJIHFFCD37CA,14,1.43,共有部分,鋼筋混凝土造,87年12月18日,十四層,
RPWNMLKKJIHFFCD37CA,14,7.27,共有部分,鋼筋混凝土造,87年12月18日,十四層,
RPWNMLKKJIHFFCD37CA,14,16.64,共有部分,鋼筋混凝土造,87年12月18日,十四層,
RPXNMLTKJIHFFCD38CA,27,125.51,住家用,鋼筋混凝土造,74年8月6日,二層,一層 二層 陽台 屋頂突出物
RPTNMLMKJIHFFCD27CA,,180.24,住宅、停車空間,鋼筋混凝土造,101年8月10日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPTNMLMKJIHFFCD27CA,,.13,共有部分系管理維護空間,鋼筋混凝土造,101年8月10日,五層,
RPUOMLMKJIHFFCD47CA,,180.24,住宅、停車空間,鋼筋混凝土造,101年8月10日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPUOMLMKJIHFFCD47CA,,.13,共有部分系管理維護空間,鋼筋混凝土造,101年8月10日,五層,
RPUNMLTKJIHFFCD08CA,,228.94,住宅、停車空間,鋼筋混凝土造,97年2月14日,五層,一層 二層 三層 四層 五層 陽台
RPQPMLTKJIHFFAD67CA,31,96.77,住家用,鋼筋混凝土造,70年12月23日,五層,五層 陽台
RPQPMLTKJIHFFAD67CA,31,8.68,共有部分,鋼筋混凝土造,70年12月23日,五層,
RPQPMLTKJIHFFAD67CA,31,6.11,共有部分,鋼筋混凝土造,70年12月23日,五層,
RPPNMLNJJIHFFAR08CA,19,94.10,住家用,鋼筋混凝土造,82年12月21日,十六層,九層 陽台
RPPNMLNJJIHFFAR08CA,19,47.92,共有部分,鋼筋混凝土造,82年12月21日,十六層,
RPVOMLQLJIHFFAD87CA,8,95.50,國民住宅,鋼筋混凝土造,93年5月21日,十一層,二層 陽台
RPVOMLQLJIHFFAD87CA,8,48.26,共有部分,鋼筋混凝土造,93年5月21日,十一層,
RPVOMLKLJIHFFCD47CA,2,99.24,住家用,鋼筋混凝土造,99年12月13日,十四層,
RPVOMLKLJIHFFCD47CA,2,23.89,見其他登記事項,鋼筋混凝土造,99年12月13日,十四層,
RPVOMLKLJIHFFCD47CA,2,61.67,見其他登記事項,鋼筋混凝土造,99年12月13日,十四層,
RPVOMLKLJIHFFCD47CA,2,.83,見其他登記事項,鋼筋混凝土造,99年12月13日,十四層,
RPOPMLNLJIHFFAD96CA,18,97.07,住家用,鋼筋混凝土造,83年10月19日,十三層,十三層 陽台 花台
RPOPMLNLJIHFFAD96CA,18,11.19,共有部分,鋼筋混凝土造,83年10月19日,十三層,
RPOPMLNLJIHFFAD96CA,18,16.15,共有部分,鋼筋混凝土造,83年10月19日,十三層,
RPOPMLNLJIHFFAD96CA,18,28.64,共有部分,鋼筋混凝土造,83年10月19日,十三層,
RPPNMLTLJIHFFCD67CA,14,46.57,見其他登記事項,鋼筋混凝土造,87年5月26日,十四層,
RPSNMLOKJIHFFCR78CA,7,187.95,住宅、門廊,鋼筋混凝土造,95年1月16日,四層,一層 二層 三層 四層 陽台 騎樓
RPUNMLSJJHIFFCD87CA,5,.03,辦公室,鋼筋混凝土造,96年9月6日,十四層,
RPUNMLSJJHIFFCD87CA,5,64.42,住家用,鋼筋混凝土造,96年9月6日,十四層,七層 陽台 雨遮
RPUNMLSJJHIFFCD87CA,5,13.44,共有部分,鋼筋混凝土造,96年9月6日,十四層,
RPUNMLSJJHIFFCD87CA,5,12.32,共有部分,鋼筋混凝土造,96年9月6日,十四層,
RPUNMLSJJHIFFCD87CA,5,29.89,共有部分,鋼筋混凝土造,96年9月6日,十四層,
RPVNMLTJJHIFFCD08CA,15,.67,管理室,鋼筋混凝土造,87年2月20日,十層,
RPVNMLTJJHIFFCD08CA,15,94.12,共有部分,鋼筋混凝土造,87年2月20日,十層,
