編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQPMLMJKHGGFBB86DA,26,18.22,住家用,鋼筋混凝土造,84年5月26日,十六層,九層 陽台,全筆移轉
RPQPMLMJKHGGFBB86DA,26,5.09,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPQPMLMJKHGGFBB86DA,26,6.11,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPQPMLMJKHGGFBB86DA,26,.17,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPPNMLTJKHGGFCB47EA,6,63.80,住家用,鋼筋混凝土造,103年11月19日,二十一層,六層 陽台 雨遮,全筆移轉
RPPNMLTJKHGGFCB47EA,6,52.37,本共有部份係依使用執照之建築概要表記載項目有：停車空間、污水處理機房、消防機械室、排煙室、水箱、樓梯間、昇降機、緊急昇降機、防空避難室兼停車空間、台電配電室、景觀水池機房、防災中心、緊急發電機室、電信室、門廳、公共服務空間、外廊、環保資源室、頂蓋型廣場式開放空間、頂蓋型沿街步道式開放空間、梯廳、游泳池、交誼廳、中繼水箱機房及機械室等２５項。,鋼筋混凝土造,103年11月19日,二十一層,,持分移轉
RPUNMLTKKHGGFGB38DA,,17.19,住家用,加強磚造,,二層,一層 二層,持分移轉
RPUQMLLJKHGGFBB37EA,35,103.25,住家用,鋼筋混凝土造,75年1月8日,五層,四層 陽台,全筆移轉
RPXQMLLJKHGGFAB47DA,26,25.49,住家用,鋼筋混凝土造,83年11月10日,十二層,八層 雨遮,全筆移轉
RPXQMLLJKHGGFAB47DA,26,10.82,防空避難室，樓梯間，機械室，水箱,鋼筋混凝土造,83年11月10日,十二層,,持分移轉
RPOOMLSJKHGGFJB97DA,27,22.41,集合住宅,鋼筋混凝土造,82年12月31日,十二層,二層 陽台,全筆移轉
RPOOMLSJKHGGFJB97DA,27,9.65,共有部份,鋼筋混凝土造,82年12月31日,十二層,,持分移轉
RPWNMLTKKHGGFEB38DA,22,64.41,住家用,鋼筋混凝土造,87年12月17日,八層,二層 陽台,全筆移轉
RPWNMLTKKHGGFEB38DA,22,46.65,共有部份,鋼筋混凝土造,87年12月17日,八層,,持分移轉
RPPNMLPKKHGGFAB86DA,26,18.02,住家用,鋼筋混凝土造,84年1月13日,十九層,十四層 陽台,全筆移轉
RPPNMLPKKHGGFAB86DA,26,3.02,共有部份,鋼筋混凝土造,84年1月13日,十九層,,持分移轉
RPPNMLPKKHGGFAB86DA,26,7.83,梯間．水箱．機械室,鋼筋混凝土造,84年1月13日,十九層,,持分移轉
RPOPMLPJKHGGFFB37DA,1,168.47,住宅、停車空間、樓梯間,鋼筋混凝土造,108年12月10日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSOMLPJKHGGFCB37DA,24,63.53,住家用,鋼筋混凝土造,85年12月14日,十四層,十一層 陽台 花台,全筆移轉
RPSOMLPJKHGGFCB37DA,24,20.40,共有部份,鋼筋混凝土造,85年12月14日,十四層,,持分移轉
RPWPMLRKKHGGFAB97DA,38,22.60,住家用,鋼筋混凝土造,72年4月7日,十二層,十一層,全筆移轉
RPWPMLRKKHGGFAB97DA,38,8.44,共有部份,鋼筋混凝土造,72年4月7日,十二層,,持分移轉
RPXOMLTKKHGGFBB38EA,26,19.18,住家用,鋼筋混凝土造,84年1月13日,九層,八層 陽台,全筆移轉
RPXOMLTKKHGGFBB38EA,26,8.57,共有部份,鋼筋混凝土造,84年1月13日,九層,,持分移轉
RPXOMLSKKHGGFAB08DA,,6.68,共用部份,鋼筋混凝土造,84年1月13日,19,,持分移轉
RPSPMLSKKHGGFCB87DA,26,63.35,商業用,鋼筋混凝土造,83年8月24日,八層,六層 陽台,全筆移轉
RPSPMLSKKHGGFCB87DA,26,44.12,共有部份,鋼筋混凝土造,83年8月24日,八層,,持分移轉
RPQNMLLJLHGGFKB57DA,26,87.37,集合住宅,鋼筋混凝土造,85年3月27日,八層,四層 陽台 花台,全筆移轉
RPQNMLLJLHGGFKB57DA,26,27.95,梯間、機械房、水塔、防空避難室,鋼筋混凝土造,85年3月27日,八層,,持分移轉
RPQNMLLJLHGGFKB57DA,26,6.69,停車空間,鋼筋混凝土造,85年3月27日,八層,,持分移轉
RPOOMLKLKHGGFBB56DA,41,75.16,住家用,鋼筋混凝土造,69年1月11日,五層,三層,全筆移轉
RPQPMLNJKHGGFBB96DA,26,19.40,住家用,鋼筋混凝土造,84年5月26日,十六層,十二層 花台,全筆移轉
RPQPMLNJKHGGFBB96DA,26,6.22,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPQPMLNJKHGGFBB96DA,26,6.48,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPQPMLNJKHGGFBB96DA,26,.19,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPWOMLSJKHGGFCB08DA,23,22.07,住家用,鋼筋混凝土造,87年2月27日,八層,六層 陽台 雨遮,全筆移轉
RPWOMLSJKHGGFCB08DA,23,8.80,共有部份,鋼筋混凝土造,87年2月27日,八層,,持分移轉
RPOPMLSJKHGGFCB47EA,2,65.44,集合住宅,鋼筋混凝土造,107年11月22日,十七層,十二層 陽台 雨遮,持分移轉
RPOPMLSJKHGGFCB47EA,2,65.44,集合住宅,鋼筋混凝土造,107年11月22日,十七層,十二層 陽台 雨遮,持分移轉
RPOPMLSJKHGGFCB47EA,2,65.44,集合住宅,鋼筋混凝土造,107年11月22日,十七層,十二層 陽台 雨遮,持分移轉
RPOPMLSJKHGGFCB47EA,2,24.95,本共有部分係依使用執照之建築概要表記載項目有：外廊兼緩衝空間、公共服務空間兼門廳、管理中心、梯廳（排煙室）、梯間、防災中心、垃圾貯存空間、頂蓋型開放空間、車道、公共設施、排煙室、廁所、樓梯間、梯廳、機房、風機室、機械室、消防水箱機房、水箱等１９項,鋼筋混凝土造,107年11月22日,十七層,,持分移轉
RPOPMLSJKHGGFCB47EA,2,24.95,本共有部分係依使用執照之建築概要表記載項目有：外廊兼緩衝空間、公共服務空間兼門廳、管理中心、梯廳（排煙室）、梯間、防災中心、垃圾貯存空間、頂蓋型開放空間、車道、公共設施、排煙室、廁所、樓梯間、梯廳、機房、風機室、機械室、消防水箱機房、水箱等１９項,鋼筋混凝土造,107年11月22日,十七層,,持分移轉
RPOPMLSJKHGGFCB47EA,2,24.95,本共有部分係依使用執照之建築概要表記載項目有：外廊兼緩衝空間、公共服務空間兼門廳、管理中心、梯廳（排煙室）、梯間、防災中心、垃圾貯存空間、頂蓋型開放空間、車道、公共設施、排煙室、廁所、樓梯間、梯廳、機房、風機室、機械室、消防水箱機房、水箱等１９項,鋼筋混凝土造,107年11月22日,十七層,,持分移轉
RPOPMLSJKHGGFCB47EA,2,34.60,本共有部分係依使用執照之建築概要表記載項目有：停車空間、梯間、梯聽（排煙室）、消防機械室、雨污水處理機房、蓄水池、揚水泵機房、防空避難室兼停車空間、發電機室、電錶室、台電配電室、電信機房等１２項。,鋼筋混凝土造,107年11月22日,十七層,,持分移轉
RPOPMLSJKHGGFCB47EA,2,34.60,本共有部分係依使用執照之建築概要表記載項目有：停車空間、梯間、梯聽（排煙室）、消防機械室、雨污水處理機房、蓄水池、揚水泵機房、防空避難室兼停車空間、發電機室、電錶室、台電配電室、電信機房等１２項。,鋼筋混凝土造,107年11月22日,十七層,,持分移轉
RPOPMLSJKHGGFCB47EA,2,34.60,本共有部分係依使用執照之建築概要表記載項目有：停車空間、梯間、梯聽（排煙室）、消防機械室、雨污水處理機房、蓄水池、揚水泵機房、防空避難室兼停車空間、發電機室、電錶室、台電配電室、電信機房等１２項。,鋼筋混凝土造,107年11月22日,十七層,,持分移轉
RPPNMLRJKHGGFFB47DA,17,460.26,店舖、停車空間、住宅、人行道,鋼筋混凝土造,93年6月17日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPUNMLRKKHGGFKB58DA,31,25.14,住家用,鋼筋混凝土造,78年10月30日,五層,三層 陽台,全筆移轉
RPUNMLRKKHGGFKB58DA,31,2.86,防空避難室,鋼筋混凝土造,78年10月30日,五層,地下層,持分移轉
RPUNMLRKKHGGFKB58DA,31,4.60,走道、梯間、水塔、瞭望台,鋼筋混凝土造,78年10月30日,五層,,持分移轉
RPTNMLTKKHGGFFB18DA,6,244.43,住家用,鋼筋混凝土造,103年8月13日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPUNMLMLKHGGFJB18EA,42,113.98,店舖、住宅、人行道,加強磚造,68年8月15日,二層,一層 二層 騎樓,全筆移轉
RPQPMLMLKHGGFBB17EA,23,.11,辦公室,鋼筋混凝土造,86年10月1日,二十五層,地下一層,持分移轉
RPQPMLMLKHGGFBB17EA,23,130.28,住家用,鋼筋混凝土造,86年10月1日,二十五層,二十一層 二十二層 陽台 花台 雨遮,全筆移轉
RPQPMLMLKHGGFBB17EA,23,25.34,共有部份,鋼筋混凝土造,86年10月1日,二十五層,,持分移轉
RPQPMLMLKHGGFBB17EA,23,18.30,共有部份,鋼筋混凝土造,86年10月1日,二十五層,,持分移轉
RPQPMLMLKHGGFBB17EA,23,32.20,共有部份,鋼筋混凝土造,86年10月1日,二十五層,,持分移轉
RPQPMLMLKHGGFBB17EA,23,1.44,停車空間,鋼造,86年8月27日,三層,一層 二層 地下層,持分移轉
RPWOMLSKKHGGFCB18DA,28,30.75,住家用,鋼筋混凝土造,82年3月20日,七層,三層 陽台,持分移轉
RPWOMLSKKHGGFCB18DA,28,7.99,共有部份,鋼筋混凝土造,82年3月20日,七層,,持分移轉
RPTOMLTKKHGGFFB28DA,42,116.67,住家用,加強磚造,68年3月10日,二層,一層 二層 騎樓,全筆移轉
RPUOMLMLKHGGFBB37DA,24,235.12,自用倉庫，住宅,鋼筋混凝土造,86年1月28日,五層,一層 二層 三層 四層 五層 陽台 露台 地下層,全筆移轉
RPWOMLNLKHGGFAB57DA,24,25.30,住家用,鋼骨造,86年1月31日,二十八層,二十三層 陽台,全筆移轉
RPWOMLNLKHGGFAB57DA,24,.92,共同使用,鋼骨造,86年1月31日,二十八層,,持分移轉
RPWOMLNLKHGGFAB57DA,24,7.69,公共設施,鋼骨造,86年1月31日,二十八層,,持分移轉
RPWOMLNLKHGGFAB57DA,24,3.48,共有部份,鋼骨造,86年1月31日,二十八層,,持分移轉
RPORMLTKKHGGFAB67EA,26,34.74,住家用,鋼筋混凝土造,84年2月20日,八層,五層 陽台,全筆移轉
RPORMLTKKHGGFAB67EA,26,21.16,梯間．防空避難室．停車空間．機械室．水箱,鋼筋混凝土造,84年2月20日,八層,,持分移轉
RPTNMLOLKHGGFJB28EA,21,7.03,防空避難室兼停車空間、梯間、機械室、水箱,鋼筋混凝土造,88年9月9日,十層,,持分移轉
RPTNMLOLKHGGFJB28EA,21,14.00,住家用,鋼筋混凝土造,88年9月9日,十層,七層 雨遮,全筆移轉
RPQNMLPLKHGGFAB07DA,27,32.31,住家用,鋼筋混凝土造,82年11月2日,十六層,十三層 陽台,全筆移轉
RPQNMLPLKHGGFAB07DA,27,11.81,管理員辦公室、防空避難室、廣告塔、人行道、停車空間、交誼廳、水塔、機械房、梯間,鋼筋混凝土造,82年11月2日,十六層,,持分移轉
RPWPMLNLKHGGFBB87EA,23,108.74,住家用,鋼筋混凝土造,87年1月19日,十四層,三層 陽台,全筆移轉
RPWPMLNLKHGGFBB87EA,23,71.85,共有部份,鋼筋混凝土造,87年1月19日,十四層,,持分移轉
RPQOMLNJLHGGFAB86DA,27,74.74,住家用,鋼筋混凝土造,83年7月2日,十三層,二層 陽台,全筆移轉
RPQOMLNJLHGGFAB86DA,27,11.85,防空避難室．停車空間．機械室．水塔．梯間．受電室,鋼筋混凝土造,83年7月2日,十三層,,持分移轉
RPROMLNLKHGGFBB17DA,26,15.85,防空避難室、樓梯間、機械室、水塔、地下庭園、管理員辦公室,鋼筋混凝土造,83年12月22日,十七層,,持分移轉
RPROMLNLKHGGFBB17DA,26,29.75,商業用,鋼筋混凝土造,83年12月22日,十七層,三層 陽台,全筆移轉
RPPQMLSKKHGGFBB67EA,31,26.67,共有部份,鋼筋混凝土造,78年11月2日,十五層,,持分移轉
RPPQMLSKKHGGFBB67EA,31,55.95,住家用,鋼筋混凝土造,78年11月2日,十五層,十層 陽台,全筆移轉
RPSOMLNLKHGGFAB17DA,,26.63,停車空間,鋼筋混凝土造,89年5月18日,14,,持分移轉
RPWQMLPJKHGGFBB87DA,12,18.63,住家用,鋼筋混凝土造,97年11月28日,十七層,十一層 陽台,全筆移轉
RPWQMLPJKHGGFBB87DA,12,3.86,共有部份,鋼筋混凝土造,97年11月28日,十七層,,持分移轉
RPWQMLPJKHGGFBB87DA,12,7.86,共有部份,鋼筋混凝土造,97年11月28日,十七層,,持分移轉
RPSNMLOLKHGGFJB18EA,21,13.15,集合住宅,鋼筋混凝土造,88年9月9日,十層,五層 雨遮,全筆移轉
RPSNMLOLKHGGFJB18EA,21,7.21,防空避難室兼停車空間、梯間、機械室、水箱,鋼筋混凝土造,88年9月9日,十層,,持分移轉
RPVOMLPJKHGGFBB57DA,26,16.30,住家用,鋼筋混凝土造,84年6月7日,二十一層,二十一層 陽台,全筆移轉
RPVOMLPJKHGGFBB57DA,26,9.48,共有部份,鋼筋混凝土造,84年6月7日,二十一層,,持分移轉
RPUNMLSKKHGGFJB58DA,28,29.76,集合住宅,鋼筋混凝土造,82年4月15日,七層,六層 陽台,全筆移轉
RPUNMLSKKHGGFJB58DA,28,10.82,共有部份,鋼筋混凝土造,82年4月15日,七層,,持分移轉
RPRRMLMLKHGGFCB47DA,16,33.70,住家用,鋼筋混凝土造,94年7月4日,九層,五層 陽台,持分移轉
RPRRMLMLKHGGFCB47DA,16,20.21,共用,鋼筋混凝土造,94年7月4日,十七層,,持分移轉
RPXRMLKLKHGGFAB67DA,15,.08,店舖,鋼筋混凝土造,95年6月22日,三十二層,一層 陽台,持分移轉
RPXRMLKLKHGGFAB67DA,15,79.18,集合住宅,鋼筋混凝土造,95年6月22日,三十二層,三十一層 陽台 雨遮,全筆移轉
RPXRMLKLKHGGFAB67DA,15,12.80,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPXRMLKLKHGGFAB67DA,15,.00,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPXRMLKLKHGGFAB67DA,15,.90,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPXRMLKLKHGGFAB67DA,15,20.34,共用,鋼筋混凝土造,95年6月22日,三十二層,,持分移轉
RPOTMLPLKHGGFBB57DA,26,26.94,住家用,鋼筋混凝土造,84年5月26日,十六層,五層 陽台,全筆移轉
RPOTMLPLKHGGFBB57DA,26,.14,商業用,鋼筋混凝土造,84年5月26日,十六層,地下二層,持分移轉
RPOTMLPLKHGGFBB57DA,26,8.48,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPOTMLPLKHGGFBB57DA,26,2.27,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPOTMLPLKHGGFBB57DA,26,8.72,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPOTMLPLKHGGFBB57DA,26,.26,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPOTMLPLKHGGFBB57DA,26,6.51,共有部份,鋼筋混凝土造,84年5月26日,十六層,,持分移轉
RPQNMLOLKHGGFCB17DA,14,20.10,住家用,鋼筋混凝土造,96年5月22日,十五層,十五層 陽台,全筆移轉
RPQNMLOLKHGGFCB17DA,14,16.10,共用,鋼筋混凝土造,96年5月22日,十五層,,持分移轉
RPUNMLOLKHGGFCB57DA,26,.37,商業用,鋼筋混凝土造,83年8月25日,二十九層,地下三層,持分移轉
