編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPROMLPJQHIFFBJ58CA,5,.00,守衛室,鋼筋混凝土造,97年3月21日,十四層,
RPROMLPJQHIFFBJ58CA,5,.13,共用部分,鋼筋混凝土造,97年3月21日,十四層,
RPROMLPJQHIFFBJ58CA,5,44.55,住家用,鋼筋混凝土造,97年3月21日,十三層,三層 雨遮
RPROMLPJQHIFFBJ58CA,5,4.07,共用部分,鋼筋混凝土造,97年3月21日,十四層,
RPROMLPJQHIFFBJ58CA,5,14.94,共用部分,鋼筋混凝土造,97年3月21日,十三層,
RPPQMLPJQHIFFBJ58CA,,248.01,住家用,鋼筋混凝土造,,四層,一層 二層 三層 四層 陽台 平台
RPRNMLMJQHIFFBJ18CA,1,167.38,住家用,鋼筋混凝土造,101年5月31日,十四層,二層 陽台 雨遮
RPRNMLMJQHIFFBJ18CA,1,39.76,本共有部分之項目有樓梯間，水箱，機械室等三項,鋼筋混凝土造,101年5月31日,十四層,
RPRNMLMJQHIFFBJ18CA,1,97.21,本共有部分之項目有：管理員室、停車空間、防空避難室、頂蓋型廣場式開放空間等四項,鋼筋混凝土造,101年5月31日,十四層,
RPXRMLQJQHIFFBJ96CA,1,200.91,住家用,鋼筋混凝土造,101年8月21日,十九層,十三層 陽台 雨遮
RPXRMLQJQHIFFBJ96CA,1,91.82,本共有部分之項目有：防空避難室兼停車空間、管理室、前廊、開放空間、機電空間等五項,鋼筋混凝土造,101年8月21日,十九層,
RPXRMLQJQHIFFBJ96CA,1,15.74,本共有部分之項目有：梯間、水箱、管理室、機械室等四項,鋼筋混凝土造,101年8月21日,十九層,
RPXRMLQJQHIFFBJ96CA,1,36.23,本共有部分之項目有：梯間等一項,鋼筋混凝土造,101年8月21日,十九層,
RPOQMLPJQHIFFBJ48CA,8,121.70,住家用,鋼筋混凝土造,94年11月18日,九層,四層 陽台
RPOQMLPJQHIFFBJ48CA,8,14.43,共用部分,鋼筋混凝土造,94年11月18日,九層,
RPOQMLPJQHIFFBJ48CA,8,28.73,共用部分,鋼筋混凝土造,94年11月18日,九層,
RPWOMLTJQHIFFBJ86CA,1,52.76,商業用,鋼筋混凝土造,101年8月27日,十五層,一層
RPOQMLPJQHIFFBJ48CA,8,.08,警衛室,鋼筋混凝土造,94年11月18日,九層,
RPWOMLTJQHIFFBJ86CA,1,75.63,本共有部分之項目有停車空間、防空避難室等二項。,鋼筋混凝土造,101年8月27日,十五層,
RPOQMLPJQHIFFBJ48CA,8,28.75,共用部分,鋼筋混凝土造,94年11月18日,九層,
RPWOMLTJQHIFFBJ86CA,1,9.37,本共有部分之項目有樓梯間、機械室、水箱等三項。,鋼筋混凝土造,101年8月27日,十五層,
RPXOMLTJQHIFFBJ96CA,1,138.08,住家用,鋼筋混凝土造,101年8月27日,十五層,十四層 陽台 雨遮
RPXOMLTJQHIFFBJ96CA,1,24.12,本共有部分之項目有樓梯間、機械室、水箱等三項。,鋼筋混凝土造,101年8月27日,十五層,
RPXOMLTJQHIFFBJ96CA,1,95.44,本共有部分之項目有停車空間、防空避難室等二項。,鋼筋混凝土造,101年8月27日,十五層,
RPSNMLLKQHIFFBJ28CA,9,24.36,住家用,鋼筋混凝土造,93年6月11日,十四層,十二層 陽台
RPSNMLLKQHIFFBJ28CA,9,4.09,共用部分,鋼筋混凝土造,93年6月11日,十四層,
RPSNMLLKQHIFFBJ28CA,9,6.87,共用部分,鋼筋混凝土造,93年6月11日,十四層,
RPSNMLLKQHIFFBJ28CA,9,.03,管理員室,鋼筋混凝土造,93年6月11日,十四層,
RPSNMLLKQHIFFBJ28CA,9,27.95,共用部分,鋼筋混凝土造,93年6月11日,十四層,
RPSNMLLKQHIFFBJ28CA,9,.01,共用部分,鋼筋混凝土造,93年6月11日,十四層,
RPSNMLNKQHIFFBJ48CA,3,90.41,住家用,鋼筋混凝土造,99年12月14日,十三層,八層 陽台 雨遮
RPOPMLTJQHIFFBJ78CA,1,95.44,本共有部分之項目有停車空間、防空避難室等二項。,鋼筋混凝土造,101年8月27日,十五層,
RPOPMLTJQHIFFBJ78CA,1,136.68,住家用,鋼筋混凝土造,101年8月27日,十五層,三層 陽台 雨遮
RPOPMLTJQHIFFBJ78CA,1,22.90,本共有部分之項目有樓梯間、機械室、水箱等三項。,鋼筋混凝土造,101年8月27日,十五層,
RPQPMLPKQHIFFBJ68CA,1,138.08,住家用,鋼筋混凝土造,101年8月27日,十五層,六層 陽台 雨遮
