編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVOMLMLQHIFFAT17CA,,63.90,住家用,磚造,,一層,一層 騎樓
RPRPMLNKQHIFFAT86CA,18,185.47,住家用,鋼筋混凝土造,84年3月8日,四層,一層 二層 三層 四層 陽台 平台 雨遮
RPPNMLMJQHIFFAT88CA,19,84.86,集合住宅,鋼筋混凝土造,83年4月12日,十一層,五層 陽台
RPPNMLMJQHIFFAT88CA,19,20.41,停車空間，受電室，水箱，避難室,鋼筋混凝土造,83年4月12日,十一層,
RPXNMLTKQHIFFAT87CA,1,235.02,住家用,鋼筋混凝土造,102年1月14日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLSJQHIFFCT57CA,18,97.92,住家用,鋼筋混凝土造,84年1月4日,十一層,八層 陽台
RPUNMLSJQHIFFCT57CA,18,26.64,防空避難室、停車空間、梯間,鋼筋混凝土造,84年1月4日,十一層,
RPWNMLSJQHIFFCT77CA,18,137.92,住家用,鋼筋混凝土造,84年9月2日,五層,三層 陽台
RPWNMLSJQHIFFCT77CA,18,16.81,住商用,鋼筋混凝土造,84年9月2日,五層,
RPRNMLRKQHIFFCT27CA,19,132.36,住商用,鋼筋混凝土造,83年11月9日,八層,一層 二層 三層 陽台 平台 騎樓
RPRNMLRKQHIFFCT27CA,19,33.54,樓梯間、機械室、水箱、防空避難室、停車空間,鋼筋混凝土造,83年11月9日,八層,
RPPNMLMLQHIFFET86CA,14,125.91,住家用,加強磚造,88年9月14日,二層,
RPXOMLQJQHIFFAT67DA,14,122.28,集合住宅,鋼筋混凝土造,88年12月4日,十四層,十二層 陽台
RPXOMLQJQHIFFAT67DA,14,35.53,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPXNMLPJQHIFFAT47DA,19,23.93,住家用,鋼筋混凝土造,83年11月4日,十三層,十一層 陽台
RPXNMLPJQHIFFAT47DA,19,12.78,避難室，公眾通行，公共設施,鋼筋混凝土造,83年11月4日,十三層,
RPWOMLTKKIIFFAT47DA,14,137.87,集合住宅,鋼筋混凝土造,88年12月4日,十四層,五層 陽台
RPWOMLTKKIIFFAT47DA,14,39.37,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
