鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
中壢區,建物,桃園縣中壢市榮安一街393巷1號8F,0.0,住,,,1020705,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830623,93.99,2,1,2,有,有,有,10000,106,,0.0,0,,RPXNMLNJQHIFFBH88CC
八德區,房地(土地+建物),桃園縣八德市榮興路533巷18弄8號,42.91,,特定農業區,甲種建築用地,1020731,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0841211,181.22,4,2,3,有,無,無,12000,66,,0.0,0,,RPPNMLNJQHIFFFH48CC
平鎮區,房地(土地+建物),桃園縣平鎮市平等路81號,99.21,住,,,1020718,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0650603,119.04,2,2,2,有,無,有,8000,67,,0.0,0,,RPSNMLOJQHIFFGH98CC
桃園區,房地(土地+建物),桃園縣桃園市樹仁三街87巷26號9樓,14.58,住,,,1020726,土地1建物1車位0,九層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,1000829,65.45,1,0,0,無,有,有,14000,214,,0.0,0,,RPSOMLPJQHIFFAH58CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市大興西路一段323巷16號1樓,14.06,住,,,1020724,土地1建物1車位1,一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860701,147.42,3,1,2,有,有,有,18000,122,坡道平面,0.0,0,,RPUOMLPJQHIFFAH78CC
桃園區,房地(土地+建物),桃園縣桃園市中華路1號12樓之5,3.15,住,,,1020710,土地1建物1車位0,十二層,17,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0861224,38.85,1,0,0,無,有,有,7000,180,,0.0,0,,RPVOMLPJQHIFFAH88CC
桃園區,房地(土地+建物),桃園縣桃園市復興路96號7樓之2,5.57,住,,,1020719,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780522,118.44,2,2,1,有,有,有,12500,106,,0.0,0,,RPWOMLPJQHIFFAH98CC
桃園區,房地(土地+建物),桃園縣桃園市介壽路3之5號7樓,6.39,住,,,1020718,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,48.44,1,1,1,有,有,有,11800,244,,0.0,0,,RPOPMLPJQHIFFAH28CC
桃園區,房地(土地+建物),桃園縣桃園市向善街48巷15號6樓,8.88,住,,,1020718,土地1建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871215,45.89,2,1,1,有,有,有,9800,214,,0.0,0,,RPQPMLPJQHIFFAH48CC
桃園區,房地(土地+建物),桃園縣桃園市大興西路二段59之1號6樓之3,7.95,住,,,1020718,土地1建物1車位0,六層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850713,48.699999999999996,1,0,0,無,有,有,9500,195,,0.0,0,,RPSPMLPJQHIFFAH68CC
桃園區,房地(土地+建物),桃園縣桃園市大有路152號10樓之9,4.38,住,,,1020717,土地1建物1車位0,十層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830318,35.72,1,0,0,無,有,有,7000,196,,0.0,0,,RPUPMLPJQHIFFAH88CC
桃園區,房地(土地+建物),桃園縣桃園市文中路753號5樓,13.74,住,,,1020709,土地1建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830305,75.82,2,1,1,有,有,有,12500,165,,0.0,0,,RPOQMLPJQHIFFAH38CC
桃園區,房地(土地+建物),桃園縣桃園市大有路152號11樓之10,4.38,住,,,1020723,土地1建物1車位0,十一層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830318,35.86,1,0,0,無,有,有,7400,206,,0.0,0,,RPRQMLPJQHIFFAH68CC
龜山區,房地(土地+建物),桃園縣龜山鄉文明一街2號,1335.0,工,,,1020730,土地1建物1車位0,見其他登記事項,2,廠辦,見其他登記事項,鋼筋混凝土造,0740109,1333.66,0,0,0,無,無,無,255000,191,,0.0,0,,RPSQMLPJQHIFFAH78CC
桃園區,房地(土地+建物),桃園縣桃園市慈德街172號1樓,3.96,住,,,1020708,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930720,33.42,1,1,1,有,有,有,10000,299,,0.0,0,,RPSSMLPJQHIFFAH98CC
桃園區,建物,桃園縣桃園市中山東路７０號,0.0,住,,,1020719,土地0建物1車位0,一層,7,店面(店鋪),見其他登記事項,鋼筋混凝土造,0750527,179.63,0,1,1,有,有,無,38000,212,,0.0,0,,RPTUMLPJQHIFFAH66CC
,車位,桃園縣桃園市民有五街141號10樓之B2-144,0.0,,,,1020710,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,1667,,坡道平面,0.0,0,,RPWNMLQJQHIFFAH98CC
桃園區,車位,桃園縣桃園市民有六街2號?大有路149號等地下室底貳層,0.65,其他,,,1020625,土地0建物0車位1,,17,其他,停車空間,鋼筋混凝土造,0850118,36.6,0,0,0,有,有,無,2000,,坡道平面,0.0,0,,RPSOMLQJQHIFFAH68CC
桃園區,建物,桃園縣桃園市同德五街272號7樓,0.0,住,,,1020723,土地0建物0車位0,七層,14,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840809,45.42,1,1,1,有,無,有,7500,165,,0.0,0,,RPUSMLQJQHIFFAH66CC
桃園區,建物,桃園縣桃園市民安路92號2樓,0.0,住,,,1020724,土地0建物1車位0,二層,7,辦公商業大樓,住家用,鋼筋混凝土造,0800530,214.36,0,0,0,無,無,無,20000,93,,0.0,0,,RPVSMLQJQHIFFAH76CC
中壢區,房地(土地+建物)+車位,桃園縣中壢市榮安一街212巷40號6樓,30.2,住,,,1020802,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890529,146.89,3,2,2,有,有,有,10000,68,坡道平面,0.0,0,,RPVNMLQJQHIFFBH98CC
中壢區,建物,桃園縣中壢市長興街12號9樓,0.0,住,,,1020711,土地0建物0車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940120,78.75,2,1,1,有,有,有,11000,140,,0.0,0,,RPWQMLQJQHIFFBH76CC
龍潭區,建物,桃園縣龍潭鄉成功路12號,0.0,,鄉村區,乙種建築用地,1020718,土地0建物1車位0,見其他登記事項,1,工廠,住家用,鋼造,0791020,324.0,0,0,0,無,無,有,55000,,,0.0,0,,RPSOMLQJQHIFFCH88CC
桃園區,房地(土地+建物),桃園縣桃園市中平路102號11樓之1,15.69,商,,,1020801,土地1建物1車位0,十一層,22,辦公商業大樓,見其他登記事項,見其他登記事項,0820430,95.67,0,0,0,無,有,無,18000,188,,0.0,0,,RPVNMLQJQHIFFAH98DC
中壢區,房地(土地+建物),桃園縣中壢市慈惠三街108巷16號,20.65,住,,,1020709,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,1010614,115.7,0,0,0,無,無,無,60000,519,,0.0,0,,RPOOMLQJQHIFFBH48DC
中壢區,房地(土地+建物),桃園縣中壢市環北路352號8樓之9,6.87,住,,,1020712,土地1建物1車位0,八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,115.43,1,1,1,有,有,有,17000,147,,0.0,0,,RPPOMLQJQHIFFBH58DC
桃園區,房地(土地+建物),桃園縣桃園市長春路１０６號,124.0,住,,,1020711,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0730929,202.64,3,1,2,有,無,無,20000,99,,0.0,0,,RPOPMLRJQHIFFAH58DC
桃園區,房地(土地+建物),桃園縣桃園市春日路872.874.876號,165.78,住,,,1020720,土地1建物3車位0,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,0840724,305.24,0,0,0,無,無,無,136500,447,,0.0,0,,RPOQMLRJQHIFFAH68DC
八德區,房地(土地+建物),桃園縣八德市忠勇街425之3號,25.93,住,,,1020806,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690209,99.56,3,2,1,有,無,有,7000,70,,0.0,0,,RPQNMLRJQHIFFFH98CC
桃園區,房地(土地+建物),桃園縣桃園市中埔六街61號九樓,446.0,其他,,,1020806,土地1建物1車位0,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941110,43.77,1,1,1,有,有,有,12000,274,,0.0,0,,RPXNMLSJQHIFFAH76DC
桃園區,房地(土地+建物),桃園縣桃園市埔江街6之3號,124.0,住,,,1020728,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700616,79.5,3,2,1,有,無,有,6000,75,,0.0,0,,RPRQMLSJQHIFFAH09DC
中壢區,土地,青平段17地號,791.24,其他,,,1020806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,90820,115,,0.0,0,,RPWQMLSJQHIFFBH07DC
中壢區,土地,青平段17地號,791.24,其他,,,1020806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,90820,115,,0.0,0,,RPORMLSJQHIFFBH98DC
龜山區,房地(土地+建物),桃園縣龜山鄉幸美九街60號4樓,42567.0,,山坡地保育區,丙種建築用地,1020806,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860204,97.12,3,2,2,有,無,有,17000,175,,0.0,0,,RPSPMLTJQHIFFAH09CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市民光東路172-1號8樓,14.48,住,,,1020803,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920918,147.55,3,2,2,有,有,有,18000,122,坡道平面,23.0,0,,RPURMLTJQHIFFAH86CC
中壢區,建物,桃園縣中壢市中北路二段208巷40號2樓,0.0,,,,1020808,土地0建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900115,51.67,2,2,1,有,有,有,12000,232,,0.0,0,,RPVOMLKKQHIFFBH58CC
中壢區,建物,桃園縣中壢市中北路二段208巷10號6樓,0.0,,,,1020809,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900115,77.71,3,2,2,有,有,有,14000,180,,0.0,0,,RPWOMLKKQHIFFBH68CC
八德區,房地(土地+建物),桃園縣八德市建國路133巷6弄11號2樓,22.06,住,,,1020808,土地1建物1車位0,二層,1,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871102,128.04,3,1,2,有,無,無,9500,74,,0.0,0,,RPSNMLKKQHIFFFH58CC
楊梅區,房地(土地+建物),桃園縣楊梅鎮金山街393號一樓,18.32,商,,,1020715,土地1建物1車位0,一層,10,店面(店鋪),商業用,鋼筋混凝土造,0940705,136.71,0,0,0,無,無,有,20000,146,,0.0,0,,RPSOMLMKQHIFFDH68CC
中壢區,房地(土地+建物),桃園縣中壢市榮安十三街312號,118.0,住,,,1020121,土地1建物1車位0,四層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0971106,25.3,3,2,2,有,無,有,6000,237,,0.0,0,,RPPUMLMKQHIFFBH88DC
桃園區,房地(土地+建物),桃園縣桃園市經國路597號4樓之1,0.3,住,,,1020803,土地1建物1車位0,四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850420,29.0,1,1,1,有,無,有,7500,259,,0.0,0,,RPVOMLMKQHIFFAH68CC
桃園區,建物,桃園縣桃園市中原路1-2號,0.0,住,,,1020727,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0620220,62.09,0,0,0,無,無,無,15000,242,,0.0,0,,RPXPMLMKQHIFFAH98CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市大興路318巷20號5樓,24.0,住,,,1020715,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960822,99.17,3,2,2,有,無,有,15306,154,坡道平面,0.0,0,,RPPTMLNKQHIFFAH68CC
中壢區,房地(土地+建物),桃園縣中壢市新中北路42號1樓,98.0,住,,,1020805,土地1建物1車位0,一層,2,店面(店鋪),住家用,加強磚造,0641115,67.9,0,0,0,無,無,無,15000,221,,0.0,0,,RPWNMLNKQHIFFBH98DC
桃園區,建物,桃園縣桃園市寶山街200號2樓,19.12,其他,,,1020719,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830714,33.05,3,2,2,有,無,無,18000,545,,0.0,0,,RPQQMLNKQHIFFAH58DC
桃園區,房地(土地+建物),桃園縣桃園市瑞慶路397號17樓,7314.0,住,,,1020801,土地1建物1車位0,十七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831005,99.8,3,2,2,有,有,無,8500,85,,0.0,0,,RPTTMLNKQHIFFAH66EC
八德區,房地(土地+建物),桃園縣八德市銀和街27巷2弄17號4樓之7,10.94,住,,,1020807,土地1建物1車位0,四層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0870729,89.46,0,0,0,無,無,有,10000,112,,0.0,0,,RPSNMLOKQHIFFFH98CC
平鎮區,房地(土地+建物),桃園縣平鎮市中豐路山頂段226號,53.5,其他,,,1020815,土地3建物1車位0,一層,2,店面(店鋪),住家用,加強磚造,0630324,65.44,0,0,1,有,無,有,15000,229,,0.0,0,,RPWNMLPKQHIFFGH96CC
八德區,房地(土地+建物),桃園縣八德市忠勇一路46號二樓,21.88,商,,,1020815,土地1建物1車位0,二層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980506,174.42,0,0,1,有,有,無,26000,149,,0.0,0,,RPSNMLPKQHIFFFH56DC
八德區,房地(土地+建物),桃園縣八德市介壽路二段1233巷150弄2衖3號,58.0,,鄉村區,乙種建築用地,1020812,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0680205,49.73,4,3,3,有,無,有,14000,282,,0.0,0,,RPPNMLPKQHIFFFH98EC
桃園區,房地(土地+建物),桃園縣桃園市莊二街217號四樓,866.0,其他,,,1020815,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930220,51.67,2,1,1,有,有,有,10000,194,,0.0,0,,RPQNMLPKQHIFFAH48DC
中壢區,房地(土地+建物),桃園縣中壢市忠福里南園二路289號6樓,28.46,住,,,1020730,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010827,175.11,3,2,2,有,無,無,20000,114,,0.0,0,,RPVNMLPKQHIFFBH98CC
桃園區,房地(土地+建物),桃園縣桃園市春日路1155號15樓之13,4.7,住,,,1020810,土地3建物1車位0,十五層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840808,37.61,1,0,1,有,有,有,6300,168,,0.0,0,,RPRNMLPKQHIFFAH48CC
桃園區,房地(土地+建物),桃園縣桃園市經國路405號7樓之3,106.24,住,,,1020809,土地1建物1車位0,七層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,146.57,3,2,2,有,有,有,10000,68,,0.0,0,,RPUNMLPKQHIFFAH78CC
桃園區,房地(土地+建物),桃園縣桃園市同德六街158巷11號7樓,22.47,住,,,1020806,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850131,113.48,3,2,2,有,有,有,16000,141,,0.0,0,,RPVNMLPKQHIFFAH88CC
桃園區,房地(土地+建物),桃園縣桃園市朝陽街11號10樓之2,30.19,住,,,1020501,土地1建物1車位0,十層,14,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0861117,31.15,1,0,0,無,有,有,7500,241,,0.0,0,,RPXNMLPKQHIFFAH09CC
桃園區,房地(土地+建物),桃園縣桃園市大有路654號9樓之8,6.74,住,,,1020806,土地1建物1車位0,九層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860901,28.82,0,0,0,無,有,有,7000,243,,0.0,0,,RPPOMLPKQHIFFAH38CC
桃園區,房地(土地+建物),桃園縣桃園市向善街48巷18號12樓,11.29,住,,,1020806,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871215,71.4,2,1,1,有,有,有,10800,151,,0.0,0,,RPQOMLPKQHIFFAH48CC
桃園區,房地(土地+建物),桃園縣桃園市介壽路5之8號14樓,8.64,住,,,1020520,土地1建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,63.400000000000006,2,1,1,有,有,有,12000,189,,0.0,0,,RPSOMLPKQHIFFAH68CC
桃園區,房地(土地+建物),桃園縣桃園市國豐七街32巷4號6樓,18.17,住,,,1020606,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830303,89.55,2,1,1,有,有,有,8500,95,,0.0,0,,RPOPMLPKQHIFFAH38CC
桃園區,房地(土地+建物)+車位,桃園縣桃園市國信街93號11樓,13.07,住,,,1020610,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950920,103.84,1,1,1,有,有,有,12000,116,坡道平面,34.68,0,,RPTPMLPKQHIFFAH88CC
龜山區,房地(土地+建物),桃園縣龜山鄉復興三路135巷5號5樓,695.0,住,,,1020812,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0951128,133.28,3,2,2,有,無,無,16000,120,,0.0,0,,RPVRMLQKQHIFFAH76CC
八德區,房地(土地+建物),桃園縣八德市和平路162號,0.0,商,,,1020805,土地1建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0781207,55.71,1,1,1,有,無,有,17000,305,,0.0,0,,RPQNMLRKQHIFFFH09CC
桃園區,房地(土地+建物),桃園縣桃園市同安街496巷5號,84.0,住,,,1020818,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0770818,143.98,4,2,2,有,無,無,20000,139,,0.0,0,,RPRNMLSKQHIFFAH78CC
桃園區,建物,桃園縣桃園市大興西路二段69巷122號11樓,8.0,住,,,1020702,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000309,55.1,1,1,1,有,無,有,20000,363,坡道平面,0.0,0,,RPPPMLTKQHIFFAH88CC
桃園區,建物,桃園縣桃園市大興西路二段69巷112號3樓,29.0,住,,,1020724,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000309,100.87,4,2,2,有,有,有,19000,188,坡道平面,0.0,0,,RPRPMLTKQHIFFAH09CC
桃園區,建物,桃園縣桃園市大興西路二段69巷92號3樓,23.0,住,,,1020726,土地0建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000309,79.31,3,2,2,有,有,有,20000,252,坡道平面,0.0,0,,RPSPMLTKQHIFFAH56CC
桃園區,建物,桃園縣桃園市大興西路二段69巷72號9樓,10.0,住,,,1020728,土地0建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000309,53.26,1,1,1,有,有,有,20000,376,坡道平面,0.0,0,,RPTPMLTKQHIFFAH66CC
大溪區,房地(土地+建物),桃園縣大溪鎮中正東路58號,97.75,住,,,1020816,土地1建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0820726,313.44,6,2,4,有,無,有,19000,61,,0.0,0,,RPROMLTKQHIFFCH56CC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉忠孝西路175巷36之1號,10.91,商,,,1020816,土地1建物1車位0,一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850528,68.5,0,0,0,無,無,無,14000,204,,0.0,0,,RPPPMLTKQHIFFEH66CC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉忠孝西路175巷35之1號,7.93,商,,,1020816,土地1建物1車位0,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840223,51.77,0,0,0,無,無,無,11500,222,,0.0,0,,RPRPMLTKQHIFFEH86CC
桃園區,房地(土地+建物),桃園縣桃園市寶山街385號,28.44,商,,,1020802,土地1建物1車位0,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,0970222,185.63,0,0,0,無,有,無,32000,172,,0.0,0,,RPQRMLTKQHIFFAH66DC
中壢區,房地(土地+建物),桃園縣中壢市吉林路６８之２號二樓,18.89,住,,,1020801,土地2建物1車位0,二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980820,127.62,1,1,1,有,有,無,160000,1254,,0.0,0,,RPWPMLTKQHIFFBH17DC
中壢區,房地(土地+建物),桃園縣中壢市忠孝路３３６巷２３號八樓,15.77,住,,,1020724,土地1建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930701,110.88,2,2,1,有,有,有,12000,108,,0.0,0,,RPXPMLTKQHIFFBH27DC
中壢區,土地,自立段1456-1地號,117.0,住,,,1020726,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,10000,85,,0.0,0,,RPPQMLTKQHIFFBH56DC
中壢區,房地(土地+建物),桃園縣中壢市興安街６巷６號,33.33,住,,,1020809,土地1建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680228,64.5,1,0,1,有,無,有,4000,62,,0.0,0,,RPQQMLTKQHIFFBH66DC
中壢區,房地(土地+建物),桃園縣中壢市吉林路６８之２號二樓,18.89,住,,,1020801,土地2建物1車位0,二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980820,127.62,1,1,1,有,有,無,16000,125,,0.0,0,,RPSQMLTKQHIFFBH86DC
中壢區,房地(土地+建物),桃園縣中壢市吉林二路１３３號,64.0,,工業區,丁種建築用地,1020722,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0790423,171.69,3,2,3,有,無,無,25000,146,,0.0,0,,RPUQMLTKQHIFFBH07DC
中壢區,房地(土地+建物),桃園縣中壢市忠孝路246巷15弄7號,78.0,住,,,1020725,土地1建物1車位0,一層,1,店面(店鋪),住家用,加強磚造,0661203,47.03,3,2,1,有,無,有,8000,170,,0.0,0,,RPTRMLTKQHIFFBH07DC
