編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPQMLMJQHIFFAE67CA,42,65.02,,鋼筋混凝土造,60年1月13日,四層,四層
RPXPMLMJQHIFFAE38CA,27,305.48,,鋼筋混凝土造,75年2月6日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓 地下層
RPTOMLMJQHIFFAE87CA,10,44.14,住家用,鋼筋混凝土造,92年10月22日,十四層,四層 陽台 雨遮
RPTOMLMJQHIFFAE87CA,10,37.54,共有部份,鋼筋混凝土造,92年10月22日,十四層,
RPPNMLOJQHIFFAE57CA,7,90.81,住家用,鋼筋混凝土造,95年6月2日,十五層,十五層 陽台 雨遮
RPPNMLOJQHIFFAE57CA,7,39.76,共有部份,鋼筋混凝土造,95年6月2日,十五層,
RPTNMLTJQHIFFAE48CA,18,96.75,住家用,鋼筋混凝土造,84年7月7日,二十七層,十五層 陽台 雨遮
RPTNMLTJQHIFFAE48CA,18,25.39,見使用執照,鋼筋混凝土造,84年7月7日,二十七層,
RPWNMLMKQHIFFAE18CA,21,68.45,住家用,鋼筋混凝土造,81年1月21日,七層,五層 陽台 花台
RPWNMLMKQHIFFAE18CA,21,14.45,見使用執照,鋼筋混凝土造,81年1月21日,七層,
RPQPMLMKQHIFFAE77CA,3,107.86,住家用,鋼筋混凝土造,100年1月20日,十九層,六層 陽台 雨遮
RPQPMLMKQHIFFAE77CA,3,77.22,見其他登記事項,鋼筋混凝土造,100年1月20日,十九層,
RPRPMLMKQHIFFAE87CA,2,111.53,住家用,鋼筋混凝土造,100年1月20日,十九層,八層 陽台 雨遮
RPRPMLMKQHIFFAE87CA,2,78.53,見其他登記事項,鋼筋混凝土造,100年1月20日,十九層,
RPSNMLNKQHIFFAE87CA,8,35.81,住家用,鋼筋混凝土造,94年6月24日,十五層,六層
RPSNMLNKQHIFFAE87CA,8,3.13,共有部份,鋼筋混凝土造,94年6月24日,十五層,
RPSNMLNKQHIFFAE87CA,8,7.23,共有部份,鋼筋混凝土造,94年6月24日,十五層,
RPSNMLNKQHIFFAE87CA,8,11.99,共有部份,鋼筋混凝土造,94年6月24日,十五層,
RPSQMLNKQHIFFAE18CA,1,161.90,住家用,鋼筋混凝土造,101年4月19日,二十八層,五層 陽台 雨遮
RPSQMLNKQHIFFAE18CA,1,112.23,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、梯間、門廳、防災中心、門廊、車道頂蓋、垃圾分類儲存空間、中繼室、屋頂突出物等１０項,鋼筋混凝土造,101年4月19日,二十八層,
RPRNMLOKQHIFFAE87CA,30,94.98,,鋼筋混凝土造,72年6月6日,五層,五層 陽台
RPPOMLPKQHIFFAE87CA,16,96.90,住商用,鋼筋混凝土造,86年8月20日,五層,一層 二層 三層 四層 五層 陽台 騎樓 地下層
RPPOMLPKQHIFFAE87CA,16,96.90,住商用,鋼筋混凝土造,86年8月20日,五層,一層 二層 三層 四層 五層 陽台 騎樓 地下層
RPPOMLPKQHIFFAE87CA,16,96.90,住商用,鋼筋混凝土造,86年8月20日,五層,一層 二層 三層 四層 五層 陽台 騎樓 地下層
RPWNMLLLQHIFFAE18CA,1,57.80,住家用,鋼筋混凝土造,101年11月21日,十五層,十五層 陽台 雨遮
RPWNMLLLQHIFFAE18CA,1,32.29,本共有部分之項目有屋頂突出物、樓梯間、防空避難室兼停車空間、門廳、車道、管委會使用空間、頂蓋型廣場式開放空間、公共服務空間等８項。,鋼筋混凝土造,101年11月21日,十五層,
RPPOMLLLQHIFFAE57CA,1,80.93,住家用,鋼筋混凝土造,101年11月21日,十五層,三層 陽台 雨遮
RPPOMLLLQHIFFAE57CA,1,55.47,本共有部分之項目有屋頂突出物、樓梯間、防空避難室兼停車空間、門廳、車道、管委會使用空間、頂蓋型廣場式開放空間、公共服務空間等８項。,鋼筋混凝土造,101年11月21日,十五層,
RPOOMLLLQHIFFAE47CA,1,57.80,住家用,鋼筋混凝土造,101年11月21日,十五層,九層 陽台 雨遮
