編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOPMLLJQHIFFBB37CC,17,20.46,住家用,鋼筋混凝土造,85年7月15日,十四層,
RPOPMLLJQHIFFBB37CC,17,6.58,共有部份,鋼筋混凝土造,85年7月15日,十四層,
RPOPMLLJQHIFFBB37CC,17,4.93,共有部份,鋼筋混凝土造,85年7月15日,十四層,
RPQNMLLJQHIFFCB47CC,17,117.85,辦公室,鋼筋混凝土造,85年9月3日,十五層,
RPQNMLLJQHIFFCB47CC,17,60.93,共有部份,鋼筋混凝土造,85年9月3日,十五層,
RPROMLMJQHIFFHL76DC,35,101.24,住家用,加強磚造,67年10月30日,二層,
RPTPMLMJQHIFFBB97CC,13,141.54,住家用,鋼筋混凝土造,89年3月2日,十四層,
RPROMLLJQHIFFGL09CC,31,69.67,廠房、倉庫、員工宿舍、梯間,鋼筋混凝土造,71年9月22日,三層,
RPQOMLLJQHIFFAB47DC,3,150.71,店舖,鋼筋混凝土造,100年1月5日,十五層,
RPQOMLLJQHIFFAB47DC,3,30.97,本共有部分之項目有Ａ～Ｈ梯梯間排煙室、Ａ～Ｈ水箱、機械室、Ａ～Ｈ梯梯間等四項。,鋼筋混凝土造,100年1月5日,十五層,
RPQOMLLJQHIFFAB47DC,3,30.33,本共有部分之項目有停車空間、Ａ～Ｈ水箱、污水機房、緊急發電室、Ａ～Ｈ梯梯間排煙室、防空避難室兼停車空間、台電配電室Ａ、消防幫浦室、台電配電室Ｂ、管理委員會使用空間（大廳、交誼室、遊戲室、資源回收室）、梯廳、基地內通路、雨遮、頂蓋型廣場式開放空間等十四項。,鋼筋混凝土造,100年1月5日,十五層,
RPQOMLLJQHIFFAB47DC,3,.13,辦公室,鋼筋混凝土造,100年1月5日,十五層,
RPQOMLLJQHIFFAB47DC,3,30.80,本共有部分之項目有停車空間、Ａ～Ｈ水箱、污水機房、緊急發電室、Ａ～Ｈ梯梯間排煙室、防空避難室兼停車空間、台電配電室Ａ、消防幫浦室、台電配電室Ｂ、管理委員會使用空間（大廳、交誼室、遊戲室、資源回收室）、梯廳、基地內通路、雨遮、頂蓋型廣場式開放空間等十四項。,鋼筋混凝土造,100年1月5日,十五層,
RPTOMLLJQHIFFGL66CC,31,161.91,廠房、倉庫、員工宿舍、梯間,鋼筋混凝土造,71年9月22日,三層,
RPQRMLMJQHIFFBB87CC,22,88.45,住家用,鋼筋混凝土造,80年10月18日,七層,
RPQRMLMJQHIFFBB87CC,22,7.88,共有部份,鋼筋混凝土造,80年10月18日,七層,
RPPNMLLJQHIFFHL98DC,21,206.20,人行道、店舖、集合住宅,鋼筋混凝土造,82年1月18日,十一層,
RPQNMLNJQHIFFAB47CC,17,20.41,集合住宅,鋼筋混凝土造,85年5月6日,十八層,
RPQNMLNJQHIFFAB47CC,17,3.81,共同使用,鋼筋混凝土造,85年5月6日,十八層,
RPQNMLNJQHIFFAB47CC,17,4.28,共同使用,鋼筋混凝土造,85年5月6日,十八層,
RPQNMLNJQHIFFAB47CC,17,1.02,共同使用,鋼筋混凝土造,85年5月6日,十八層,
RPQNMLNJQHIFFAB47CC,17,1.52,共同使用,鋼筋混凝土造,85年5月6日,十八層,
RPSNMLNJQHIFFAB67CC,39,176.31,住宅,鐵筋加強磚造,63年10月14日,三層,
RPPNMLNJQHIFFAB37CC,17,19.29,集合住宅,鋼筋混凝土造,85年5月6日,十八層,
RPPNMLNJQHIFFAB37CC,17,3.55,共同使用,鋼筋混凝土造,85年5月6日,十八層,
RPPNMLNJQHIFFAB37CC,17,3.99,共同使用,鋼筋混凝土造,85年5月6日,十八層,
RPPNMLNJQHIFFAB37CC,17,.95,共同使用,鋼筋混凝土造,85年5月6日,十八層,
RPPNMLNJQHIFFAB37CC,17,1.42,共同使用,鋼筋混凝土造,85年5月6日,十八層,
RPRNMLPJQHIFFCL09DC,18,231.78,店舖、集合住宅、供公眾通行,鋼筋混凝土造,84年5月31日,十一層,
RPTNMLNJQHIFFCB97CC,6,81.31,住家用,鋼筋混凝土造,96年9月7日,十五層,
RPTNMLNJQHIFFCB97CC,6,55.97,共用,鋼筋混凝土造,96年9月7日,十五層,
RPWNMLPJQHIFFCB48CC,1,212.79,辦公室,鋼筋混凝土造,101年12月12日,十五層,
RPWNMLPJQHIFFCB48CC,1,135.52,本共有部分係依使用執照之建築概要表記載項目有防災中心、台電配電場所、管道間、梯間（排煙室、昇降機）、安全梯、電梯機坑、廁所、走廊、入口大廳、進風機房、空調機房、排風機房、管委會使用空間、梯間（梯廳、排煙室、昇降機）、緩衝空間、垃圾處理室、防空避難室兼停車空間、有頂蓋開放空間、電氣室、弱電機房、電信機房、機房、梯間、自設變電室、雨遮、汙水處理區、蓄水池、儲藏間、風除室、清潔間、垃圾間、茶水間、特別安全梯、電梯機房、消防中繼水箱、電表室、消防水箱、機車停車空間、（進風、排風、雨水回收、汙水處理、消防）機房、油箱室、發電機房、車道等四十二項。,鋼筋混凝土造,101年12月12日,十五層,
RPUPMLMJQHIFFCB18CC,16,125.20,住家用,鋼筋混凝土造,86年10月20日,十四層,
RPWNMLPJQHIFFCB48CC,1,210.15,辦公室,鋼筋混凝土造,101年12月12日,十五層,
RPWNMLPJQHIFFCB48CC,1,137.24,本共有部分係依使用執照之建築概要表記載項目有防災中心、台電配電場所、管道間、梯間（排煙室、昇降機）、安全梯、電梯機坑、廁所、走廊、入口大廳、進風機房、空調機房、排風機房、管委會使用空間、梯間（梯廳、排煙室、昇降機）、緩衝空間、垃圾處理室、防空避難室兼停車空間、有頂蓋開放空間、電氣室、弱電機房、電信機房、機房、梯間、自設變電室、雨遮、汙水處理區、蓄水池、儲藏間、風除室、清潔間、垃圾間、茶水間、特別安全梯、電梯機房、消防中繼水箱、電表室、消防水箱、機車停車空間、（進風、排風、雨水回收、汙水處理、消防）機房、油箱室、發電機房、車道等四十二項。,鋼筋混凝土造,101年12月12日,十五層,
RPVNMLNJQHIFFCB18CC,5,187.43,住家用,鋼筋混凝土造,97年6月30日,二十三層,
RPVNMLNJQHIFFCB18CC,5,119.03,共用,鋼筋混凝土造,97年6月30日,二十三層,
RPWPMLQJQHIFFCB78CC,19,72.68,住家用,鋼筋混凝土造,83年8月17日,十四層,
RPTOMLQJQHIFFCB38CC,15,51.23,辦公室,鋼筋混凝土造,87年11月3日,十四層,
