編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRSMLMJQHIFFAH38CA,20,82.24,住家用,鋼筋混凝土造,82年5月28日,七層,七層 陽台 露台
RPSRMLMJQHIFFAH38CA,7,22.21,事務所及工商服務業,鋼筋混凝土造,95年5月30日,五層,二層 陽台
RPSRMLMJQHIFFAH38CA,7,9.21,共有部份,鋼筋混凝土造,95年5月30日,五層,
RPRSMLMJQHIFFAH38CA,23,10.04,住家用,鋼筋混凝土造,79年7月18日,七層,六層 陽台
RPUQMLPJQHIFFAH78CA,32,57.44,住家用,鋼筋混凝土造,70年10月22日,五層,五層
RPXRMLMJQHIFFAH88CA,1,127.20,住家用,鋼筋混凝土造,101年3月7日,九層,八層 陽台 雨遮
RPXRMLMJQHIFFAH88CA,1,67.62,本共有部分之項目有（附屬停車空間、入口大廳、管理委員會、圖書閱覽室、健身房、發電機室、樓梯間、機房、消防水箱、水箱、電梯機房）等１１項。,鋼筋混凝土造,101年3月7日,九層,
RPXRMLMJQHIFFAH88CA,1,20.74,本共有部分之項目有（附屬樓梯間）等１項。,鋼筋混凝土造,101年3月7日,九層,
RPVPMLPJQHIFFAH78CA,33,26.08,住家用,鋼筋混凝土造,69年8月20日,六層,四層 陽台
RPVPMLPJQHIFFAH78CA,33,1.60,共有部份,鋼筋混凝土造,69年8月20日,六層,
RPRNMLPJQHIFFAH18CA,20,258.89,住宅﹐自用康樂室,鋼筋混凝土造,82年6月29日,三層,一層 二層 三層 陽台 平台 屋頂突出物 花台 雨遮 地下層
RPWOMLQJQHIFFAH88CA,2,128.82,商業用,鋼筋混凝土造,100年9月7日,七層,二層
RPWOMLQJQHIFFAH88CA,2,58.80,本共有部分之項目有（附屬機房、台電配電室、停車空間、樓梯間）等４項,鋼筋混凝土造,100年9月7日,七層,
RPSPMLQJQHIFFAH58CA,19,88.30,住家用,鋼筋混凝土造,83年10月7日,七層,二層 陽台 花台 見其他登記事項
RPSPMLQJQHIFFAH58CA,19,12.64,共有部份,鋼筋混凝土造,83年10月7日,七層,
RPUQMLSJQHIFFAH09CA,7,81.34,住家用,鋼筋混凝土造,95年8月10日,十三層,五層 陽台 雨遮
RPUQMLSJQHIFFAH09CA,7,49.54,共有部份,鋼筋混凝土造,95年8月10日,十三層,
RPUQMLSJQHIFFAH09CA,7,13.40,共有部份,鋼筋混凝土造,95年8月10日,十三層,
RPOSMLRJQHIFFAH58CA,26,495.22,防空避難室﹐住宅,鋼筋混凝土造,76年8月4日,三層,一層 二層 三層 陽台 屋頂突出物 地下層
RPTQMLQJQHIFFAH78CA,19,93.11,住家用,鋼筋混凝土造,83年3月5日,八層,四層 陽台 花台
RPTQMLQJQHIFFAH78CA,19,47.11,共有部份,鋼筋混凝土造,83年3月5日,八層,
RPTQMLQJQHIFFAH78CA,19,8.57,共有部份,鋼筋混凝土造,83年3月5日,八層,
RPSNMLRJQHIFFAH48CA,16,28.13,一般事務所,鋼筋混凝土造,86年12月24日,十七層,十六層 陽台
RPSNMLRJQHIFFAH48CA,16,3.20,共有部份,鋼筋混凝土造,86年12月24日,十七層,
RPSNMLRJQHIFFAH48CA,16,8.22,共有部份,鋼筋混凝土造,86年12月24日,十七層,
RPSSMLTJQHIFFAH56CA,20,87.33,住家用,鋼筋混凝土造,82年8月6日,六層,六層 陽台 花台
RPSSMLTJQHIFFAH56CA,20,25.68,共有部份,鋼筋混凝土造,82年8月6日,六層,
RPQOMLMKQHIFFAH97CA,9,174.93,住宅、停車空間,鋼筋混凝土造,93年10月12日,五層,一層 二層 三層 四層 五層 陽台 雨遮 見其他登記事項
RPPNMLKKQHIFFAH57CA,16,9.65,共有部份,鋼筋混凝土造,86年11月17日,十四層,
RPPNMLKKQHIFFAH57CA,16,33.06,辦公室,鋼筋混凝土造,86年11月17日,十四層,四層 陽台 露台 花台
RPPNMLKKQHIFFAH57CA,16,2.24,共有部份,鋼筋混凝土造,86年11月17日,十四層,
RPRNMLMKQHIFFAH97CA,6,217.81,住宅、停車空間,鋼筋混凝土造,96年4月1日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 見其他登記事項
RPSOMLMKQHIFFAH18CA,31,87.92,住家用,鋼筋混凝土造,71年12月23日,五層,一層
RPXSMLMKQHIFFAH09CA,17,15.96,共有部份,鋼筋混凝土造,85年4月13日,八層,
RPXSMLMKQHIFFAH09CA,17,82.19,住家用,鋼筋混凝土造,85年4月13日,七層,三層 陽台
RPXSMLMKQHIFFAH09CA,17,11.18,共有部份,鋼筋混凝土造,85年4月13日,八層,
