鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
鹽埕區,土地,大東段174-1地號,63.0,其他,,,1020724,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1272500,20198,,0.0,0,包含公共設施保留地之交易。,RPPPMLMJQHIFFAE57CA,0.0,0.0,0.0,,
鼓山區,房地(土地+建物),高雄市鼓山區中華一路２９１號,103.0,住,,,1020610,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0750206,305.48,6,4,4,有,無,28000000,91659,,0.0,0,,RPXPMLMJQHIFFAE38CA,0.0,0.0,0.0,,
鼓山區,房地(土地+建物),高雄市鼓山區大順一路９７７巷１４號四樓,31.56,住,,,1020705,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0600113,65.02,2,2,1,有,無,1150000,17687,,0.0,0,,RPPQMLMJQHIFFAE67CA,65.02,0.0,0.0,,
鼓山區,房地(土地+建物),高雄市鼓山區龍德路３８８號十五樓,11.25,商,,,1020712,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950602,130.57,3,2,2,有,有,8600000,65865,,0.0,0,,RPPNMLOJQHIFFAE57CA,80.03,1.46,9.32,,
鼓山區,房地(土地+建物),高雄市鼓山區美術南三路２５７號四樓之１,6.73,住,,,1020719,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921022,81.68,2,2,2,有,有,4950000,60595,,0.0,0,,RPTOMLMJQHIFFAE87CA,37.4,0.52,6.22,,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區南屏路５６３號十一樓,19.34,住,,,1020717,土地1建物1車位2,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020313,226.97,3,2,2,有,有,17250000,76001,坡道平面,33.08,0,,RPWOMLMJQHIFFAE18CA,108.63,6.12,14.0,,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區南屏路５６３號十五樓,17.07,住,,,1020610,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020313,210.43,3,2,2,有,有,15500000,73659,坡道平面,16.54,0,,RPXOMLMJQHIFFAE28CA,108.63,6.12,14.0,,
前金區,房地(土地+建物),高雄市前金區允文街51號十一樓之7,3.91,住,,,1020724,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940624,50.730000000000004,1,1,1,無,有,2480000,48886,,0.0,0,,RPUOMLQJQHIFFAE38CA,21.78,0.0,9.41,,
鼓山區,房地(土地+建物),高雄市鼓山區大順一路１０４１巷７號十五樓,11.14,住,,,1020715,土地1建物1車位0,十五層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840707,122.14,3,2,2,有,有,5350000,43802,,0.0,0,,RPTNMLTJQHIFFAE48CA,80.63,3.88,12.24,,
前金區,房地(土地+建物),高雄市前金區中山橫路９６號五樓之２,11.3,住,,,1020711,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810121,82.9,2,2,2,有,有,2470000,29795,,0.0,0,,RPWNMLMKQHIFFAE18CA,65.1,1.07,2.28,,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區山下里鼓山一路１３３巷１０號六樓,19.48,住,,,1020723,土地2建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000120,185.07999999999998,3,2,2,有,有,11060000,59758,坡道平面,33.09,0,,RPQPMLMKQHIFFAE77CA,92.56,4.71,10.59,,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區山下里鼓山一路１３３巷６號八樓,20.25,住,,,1020717,土地2建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000120,190.06,3,2,2,有,有,11500000,60507,坡道平面,33.09,0,,RPRPMLMKQHIFFAE87CA,97.76,2.09,11.68,,
前金區,房地(土地+建物),高雄市前金區允文街51號六樓之1,4.49,商,,,1020709,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940624,58.160000000000004,2,1,1,有,有,3300000,56740,,0.0,0,,RPSNMLNKQHIFFAE87CA,35.81,0.0,0.0,,
