鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
壽豐鄉,土地,農墾段1112地號,3909.02,,一般農業區,農牧用地,1020724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5675856,1452,,0.0,0,,RPVNMLMJQHIFFAU96CA,0.0,0.0,0.0,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明義七街１４５巷７４弄２２號,92.62,,鄉村區,乙種建築用地,1020719,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0851104,145.9,4,1,2,有,無,3800000,26045,,0.0,0,,RPOOMLPJQHIFFAU66CA,120.91,9.32,15.67,,
花蓮市,土地,裕民段587地號,728.0,住,,,1020705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,29729700,40838,,0.0,0,,RPXOMLPJQHIFFAU57CA,0.0,0.0,0.0,,
壽豐鄉,土地,荖溪段707地號,3506.86,,山坡地保育區,農牧用地,1020710,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2650000,756,,0.0,0,,RPTPMLPJQHIFFAU27CA,0.0,0.0,0.0,,
花蓮市,房地(土地+建物),花蓮縣花蓮巿中美十三街５６號七樓之三號,21.27,住,,,1020731,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830202,117.59,3,2,2,有,無,3380000,28744,,0.0,0,,RPTPMLQJQHIFFAU37CA,77.76,0.73,12.3,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路一段１６６號,93.0,住,,,1020723,土地1建物1車位0,一層，二層，三層，屋頂突出物，騎樓,三層,店面(店鋪),住商用,鋼筋混凝土造,0780630,195.66,4,3,2,有,無,6580000,33630,,0.0,0,,RPXNMLRJQHIFFAU67CA,189.06,0.0,6.6,,
新城鄉,房地(土地+建物),花蓮縣新城鄉立業街４巷２４號,74.71,,鄉村區,乙種建築用地,1020624,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0730107,63.68,2,1,2,有,無,1500000,23555,,0.0,0,,RPPNMLSJQHIFFAU96CA,63.68,0.0,0.0,,
吉安鄉,土地,廣賢段292-8地號,2593.63,,一般農業區,農牧用地,1020715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4995675,1926,,0.0,0,,RPPPMLOKQHIFFAU86CA,0.0,0.0,0.0,,
吉安鄉,土地,廣賢段292-9地號,2656.95,,一般農業區,農牧用地,1020715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4995675,1880,,0.0,0,,RPQPMLOKQHIFFAU96CA,0.0,0.0,0.0,,
