鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
板橋區,房地(土地+建物),新北市板橋區南雅南路二段３７號五樓,14.78,住,,,1020620,土地3建物1車位0,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960629,124.63,2,2,2,有,有,19000000,152451,,0.0,0,,RPQTMLLJQHIFFAF08CA,85.19,0.0,10.27,,
板橋區,房地(土地+建物)+車位,新北市板橋區中山路一段２１６巷１０號八樓,22.5,住,,,1020609,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020220,247.04000000000002,3,2,2,有,有,42100000,179577,坡道機械,19.84,1300000,,RPRTMLLJQHIFFAF18CA,137.43,7.7,15.92,,
板橋區,房地(土地+建物),新北市板橋區民生路三段319號37樓之3,3.2,住,,,1020626,土地1建物1車位0,三十七層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950914,94.24,3,2,2,有,有,13560000,143873,,0.0,0,內含獨立產權公設未包含在棟數內.價格含增建.,RPRNMLMJQHIFFAF67CA,54.4,0.0,11.52,,
板橋區,房地(土地+建物),新北市板橋區宏國路４０之２號,25.0,住,,,1020626,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,66.15,3,2,1,有,無,8600000,130008,,0.0,0,陽台外推,RPPPMLMJQHIFFAF67CA,66.15,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區民權路２６０巷１弄９之２號四樓,27.25,住,,,1020704,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0631122,76.38,4,2,2,有,無,9230000,120843,,0.0,0,,RPQPMLMJQHIFFAF77CA,0.0,0.0,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區中央路四段281之3號2樓之2,17.24,住,,,1020723,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950817,167.1,3,2,2,有,有,12050000,72113,坡道平面,34.26,0,價格含增建。,RPWPMLMJQHIFFAF38CA,85.06,0.84,18.19,,
板橋區,車位,新北市板橋區長江路一段381號等,0.5,住,,,1020716,土地0建物0車位1,,,其他,,,,34.91,0,0,0,有,有,1000000,,坡道平面,34.91,1000000,,RPSRMLPJQHIFFAF48CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區南雅西路二段１２３巷７之４號,30.8,住,,,1020628,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701215,100.26,5,1,6,有,無,6750000,67325,,0.0,0,,RPTNMLRJQHIFFAF38CA,89.44,0.0,10.82,,
板橋區,房地(土地+建物),新北市板橋區縣民大道三段９３巷２０號,50.0,住,,,1020628,土地1建物1車位0,全,一層,透天厝,住家用,磚造,,40.0,0,0,0,無,無,8800000,220000,,0.0,0,含增建部分,RPUNMLRJQHIFFAF48CA,40.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區民生路三段315號34樓之5,3.2,住,,,1020716,土地1建物1車位0,三十四層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0950914,94.24,3,2,2,有,有,14200000,150663,,0.0,0,價格含增建.內含獨立產權公設未包含在棟數內.,RPPOMLPJQHIFFAF87CA,54.4,0.0,11.52,,
板橋區,房地(土地+建物),新北市板橋區民生路二段１２５號四樓,5.26,住,,,1020712,土地5建物1車位0,四層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,,55.2,1,1,1,有,有,7500000,135870,,0.0,0,,RPUOMLRJQHIFFAF58CA,39.36,0.0,9.1,,
土城區,房地(土地+建物),新北市土城區延吉街５２號五樓,20.12,住,,,1020703,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711015,89.35,2,2,1,有,無,4680000,52378,,0.0,0,,RPXPMLRJQHIFFAF98CA,83.45,0.0,5.9,,
板橋區,房地(土地+建物),新北市板橋區四川路二段２４１號六樓之二,4.53,住,,,1020717,土地1建物1車位0,六層,十五層,套房(1房1廳1衛),住家用,見其他登記事項,0810808,41.79,1,1,1,有,有,4200000,100503,,0.0,0,,RPPNMLSJQHIFFAF08CA,31.15,0.0,0.59,,
板橋區,房地(土地+建物)+車位,新北市板橋區大觀路三段１３６號三樓,27.73,住,,,1020715,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960123,168.39,3,2,2,有,有,11880000,70551,坡道平面,44.27,0,,RPRPMLSJQHIFFAF48CA,85.85,2.22,9.2,,
土城區,房地(土地+建物),新北市土城區延吉街３３３號三樓,17.36,住,,,1020630,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721212,77.46,3,2,1,有,無,6600000,85205,,0.0,0,含增建或未登記建物-後陽台外推,RPVQMLTJQHIFFAF09CA,71.76,0.0,5.7,,
土城區,房地(土地+建物),新北市土城區金城路一段１８號九樓,24.2,工,,,1020715,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0841226,175.22,3,1,2,有,無,12720000,72594,,0.0,0,,RPORMLTJQHIFFAF48CA,146.3,0.0,7.64,,
土城區,房地(土地+建物)+車位,新北市土城區中央路一段２８９之２號五樓,20.68,住,,,1020701,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010417,133.45,3,2,2,有,有,13680000,102510,坡道平面,0.0,0,,RPVOMLOKQHIFFAF48CA,74.7,9.86,4.45,,
板橋區,房地(土地+建物),新北市板橋區文化路一段１８８巷７弄４５之３號,45.5,住,,,1020628,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620830,119.33,3,2,1,有,無,13600000,113970,,0.0,0,,RPWOMLPKQHIFFAF68CA,113.24,0.0,6.09,,
板橋區,土地,僑中段573-6地號,235.14,其他,,,1020718,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20130000,85609,,0.0,0,,RPUPMLPKQHIFFAF58CA,0.0,0.0,0.0,,
