鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
台東市,房地(土地+建物),臺東縣臺東巿梧州街７１號,143.94,住,,,1020716,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1020104,230.07,3,1,3,有,無,8000000,34772,,0.0,0,,RPQOMLPJQHIFFAV96CA,198.44,31.63,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿浙江路６２巷１１號,143.0,住,,,1020718,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1000121,215.39,4,2,4,有,無,9800000,45499,,0.0,0,,RPOPMLRJQHIFFAV07CA,181.14,34.25,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿文山路４３巷１８號,106.62,住,,,1020603,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1020515,192.8,2,2,5,有,無,6850000,35529,,0.0,0,,RPTOMLMKQHIFFAV07CA,182.04,10.76,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿新展街２３巷３弄９號二樓,23.75,住,,,1020627,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850628,135.07999999999998,3,2,2,有,有,2900000,21469,,0.0,0,,RPSOMLKLQHIFFAV86CA,89.24,1.48,9.13,,
台東市,房地(土地+建物),臺東縣臺東巿仁七街８７號,103.0,住,,,1020701,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0790118,204.05,4,2,3,有,無,2000000,9802,,0.0,0,二親等間買賣,RPWNMLLLQHIFFAV27CA,197.79,6.26,0.0,,
長濱鄉,土地,濱海段683-2地號,20.97,其他,,,1020716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,218022,10397,,0.0,0,向政府機關承購之案件。,RPPNMLNLQHIFFBV86CA,0.0,0.0,0.0,,
成功鎮,土地,玉港段13-1地號,493.77,,風景區,農牧用地,1020703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,306137,620,,0.0,0,國有財產局出售,RPPNMLQLQHIFFBV17CA,0.0,0.0,0.0,,
卑南鄉,土地,初鹿段2677-1地號,4265.0,,山坡地保育區,農牧用地,1020715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,258,,0.0,0,,RPPNMLMKQHIFFAV66DA,0.0,0.0,0.0,,
池上鄉,建物,臺東縣池上鄉中山路90號,0.0,,,,1020701,土地0建物1車位0,全,一層,透天厝,住家用,見其他登記事項,,58.06,1,1,1,有,無,600000,10334,,0.0,0,,RPQNMLRJQHIFFCV37DA,58.06,0.0,0.0,,
鹿野鄉,土地,大原段1259地號,3636.0,,特定農業區,農牧用地,1020723,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2360000,649,,0.0,0,,RPPNMLPJQHIFFCV07DA,0.0,0.0,0.0,,
台東市,土地,新生段853-1地號,14.0,住,,,1020719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,719950,51425,,0.0,0,向政府機關承購之案件。,RPPNMLKLQHIFFAV56DA,0.0,0.0,0.0,,
卑南鄉,土地,鎮樂段795地號,14621.0,,山坡地保育區,農牧用地,1020723,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6579450,450,,0.0,0,,RPSNMLPJQHIFFAV17DA,0.0,0.0,0.0,,
卑南鄉,土地,鎮樂段789地號,13569.0,,山坡地保育區,農牧用地,1020724,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6106050,450,,0.0,0,,RPTNMLPJQHIFFAV27DA,0.0,0.0,0.0,,
台東市,土地,豐工段72地號,1069.93,工,,,1020724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7651000,7151,,0.0,0,向政府機關承購之案件。,RPPNMLQJQHIFFAV96DA,0.0,0.0,0.0,,
台東市,土地,建國段798地號,30.28,商,,,1020723,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,705826,23310,,0.0,0,,RPRNMLRJQHIFFAV27DA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿長沙街7巷5號,252.0,住,,,1020724,土地2建物2車位0,全,一層,透天厝,住家用,見其他登記事項,0530622,136.51,4,2,3,有,無,2900000,21244,,0.0,0,,RPSNMLMLQHIFFAV07DA,0.0,0.0,0.0,,
關山鎮,土地,豐泉段179-2地號,19.32,住,,,1020701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350851,18160,,0.0,0,向政府機關承購之案件。,RPPNMLOJQHIFFCV86CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿中興路三段５７９巷１１４弄２０號,73.08,住,,,1020716,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0650301,47.6,2,2,1,有,無,780000,16387,,0.0,0,,RPXOMLRJQHIFFAV87CA,47.6,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿大同路２１２巷２０號,96.13,商,,,1020723,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0750117,190.95,4,2,4,有,無,5800000,30374,,0.0,0,,RPSNMLPKQHIFFAV17CA,178.24,4.64,8.07,,
台東市,房地(土地+建物),臺東縣臺東巿傳廣路２６２號,86.0,住,,,1020720,土地1建物1車位0,一層，二層，三層，騎樓，地下層,三層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0730126,196.99,3,2,3,有,無,8500000,43149,,0.0,0,,RPUNMLPKQHIFFAV37CA,189.25,0.0,7.74,,
台東市,房地(土地+建物),臺東縣臺東巿民航路９０１號,110.27,住,,,1020723,土地1建物1車位0,一層，二層，三層，四層,四層,店面(店鋪),住家用,見其他登記事項,0950619,215.11,4,2,4,有,無,5600000,26033,,0.0,0,,RPQNMLRJQHIFFAV07CA,193.25,21.86,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿寶桑路４０４巷５９號,163.0,住,,,1020710,土地2建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土造,0580212,67.95,3,2,2,有,無,3200000,47093,,0.0,0,,RPQNMLQJQHIFFAV96CA,67.95,0.0,0.0,,
台東市,土地,永豐段559-3地號,11262.25,住,,,1020718,土地13建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31500000,2797,,0.0,0,,RPWNMLMJQHIFFAV17CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),台東縣台東巿更生路５７３巷９弄６號,102.0,住,,,1020722,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0760305,106.96,4,1,3,有,無,2800000,26178,,0.0,0,父子關係間之交易。,RPPOMLMJQHIFFAV56CA,96.88,0.0,10.08,,
台東市,房地(土地+建物),臺東縣臺東巿梧州街７７號,143.96,住,,,1020624,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1020104,229.88,3,1,3,有,無,7980000,34714,,0.0,0,,RPPNMLNJQHIFFAV56CA,198.54,31.34,0.0,,
卑南鄉,土地,利家段5037地號,1783.0,,特定農業區,農牧用地,1020726,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,729,,0.0,0,,RPPNMLPJQHIFFAV76CA,0.0,0.0,0.0,,
台東市,土地,新田段395-2地號,354.1,,特定農業區,甲種建築用地,1020705,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1310000,3700,,0.0,0,含未辦保存登記建物 面積:87.90平方公尺,RPQNMLPJQHIFFAV86CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿中興路二段２９巷２０號,167.0,住,,,1020730,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1020520,262.64,5,2,4,有,無,8700000,33125,,0.0,0,,RPUNMLPJQHIFFAV27CA,248.91,13.73,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿中興路二段２９巷３９號,146.0,住,,,1020730,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1020429,251.98,5,2,4,有,無,7700000,30558,,0.0,0,,RPVNMLPJQHIFFAV37CA,238.33,13.65,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿中興路二段２９巷２５號,144.0,住,,,1020730,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1020429,250.09,5,2,4,有,無,8000000,31988,,0.0,0,,RPWNMLPJQHIFFAV47CA,236.44,13.65,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿中興路二段２９巷２３號,144.0,住,,,1020730,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1020429,250.09,5,2,4,有,無,8000000,31988,,0.0,0,,RPXNMLPJQHIFFAV57CA,236.44,13.65,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿中興路二段２９巷３７號,144.0,住,,,1020730,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1020429,250.09,5,2,4,有,無,8000000,31988,,0.0,0,,RPOOMLPJQHIFFAV76CA,236.44,13.65,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿中興路二段２９巷３３號,144.0,住,,,1020730,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1020429,250.09,5,2,4,有,無,7700000,30789,,0.0,0,,RPPOMLPJQHIFFAV86CA,236.44,13.65,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿志航路一段１１１巷１７弄１７號,86.97,住,,,1020705,土地0建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0830809,234.54,5,3,4,有,無,3200000,13644,,0.0,0,,RPRNMLQJQHIFFAV07CA,212.64,8.4,13.5,,
台東市,房地(土地+建物),臺東縣臺東巿新展街２３巷２弄７號五樓,18.03,住,,,1020630,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0850621,104.09,2,1,1,有,無,2500000,24018,,0.0,0,,RPSNMLQJQHIFFAV17CA,59.31,2.68,7.64,,
台東市,土地,知本段7880-1地號,1000.0,,特定農業區,農牧用地,1020428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,700,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPOMLRJQHIFFAV07CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿開封街４３９號七樓之２,20.66,住,,,1020719,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840216,127.18,3,2,2,有,無,3300000,25947,,0.0,0,,RPSNMLLLQHIFFAV86CA,88.98,0.0,11.06,,
關山鎮,土地,里段423地號,51.43,商,,,1020716,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,11666,,0.0,0,,RPTNMLRJQHIFFCV57CA,0.0,0.0,0.0,,
關山鎮,房地(土地+建物),臺東縣關山鎮中山路５５號,104.01,商,,,1020716,土地1建物1車位0,一層，二層，騎樓,二層,店面(店鋪),住商用,見其他登記事項,0570104,160.99,5,2,4,有,無,6000000,37269,,0.0,0,含裝潢、家電設備、家具及修繕。,RPUNMLRJQHIFFCV67CA,160.99,0.0,0.0,,
鹿野鄉,土地,和平段1115地號,4255.09,,一般農業區,農牧用地,1020718,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2765000,650,,0.0,0,,RPQNMLPKQHIFFCV17CA,0.0,0.0,0.0,,
長濱鄉,土地,中濱段竹湖小段121-2地號,6891.0,,風景區,農牧用地,1020717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4100000,595,,0.0,0,,RPPNMLRJQHIFFBV07CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿吉泰路27號,98.72,住,,,1020715,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0800222,207.37,4,1,4,有,無,3000000,14467,,0.0,0,,RPVNMLRJQHIFFAV67DA,207.37,0.0,0.0,,
關山鎮,土地,隆興段243-1地號,60.0,,,,1020805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,833,,0.0,0,,RPPNMLQJQHIFFCV17DA,0.0,0.0,0.0,,
延平鄉,土地,武陵段297地號,2630.0,,山坡地保育區,農牧用地,1020726,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,680000,259,,0.0,0,,RPSNMLRJQHIFFCV57DA,0.0,0.0,0.0,,
台東市,土地,建成段350-1地號,196.03,住,,,1020731,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1275000,6504,,0.0,0,向政府機關承購之案件。,RPSNMLRJQHIFFAV37DA,0.0,0.0,0.0,,
台東市,土地,建成段359-4地號,938.53,住,,,1020731,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5920000,6308,,0.0,0,向政府機關承購之案件。,RPTNMLRJQHIFFAV47DA,0.0,0.0,0.0,,
東河鄉,土地,萬年段1266地號,164.56,,風景區,農牧用地,1020531,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,106971,650,,0.0,0,親友間買賣,RPPNMLTJQHIFFBV27CA,0.0,0.0,0.0,,
成功鎮,土地,玉港段700地號,765.26,,鄉村區,乙種建築用地,1020729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,4966,,0.0,0,本買賣含未辦保存建物平房一棟,RPQNMLKMQHIFFBV76CA,0.0,0.0,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿中興路二段２９巷１７號,172.0,住,,,1020725,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1020429,258.67,5,2,4,有,無,8500000,32860,,0.0,0,,RPQOMLRJQHIFFAV17CA,245.02,13.65,0.0,,
台東市,房地(土地+建物),臺東縣臺東巿中興路二段２９巷２８號,160.0,住,,,1020725,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1020520,262.64,5,2,4,有,無,8500000,32364,,0.0,0,,RPROMLRJQHIFFAV27CA,248.91,13.73,0.0,,
