編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLMJRHIFFCQ88CA,19,131.76,住商用,鋼筋混凝土造,83年4月16日,三層,一層 二層 三層 電梯樓梯間 見其他登記事項
RPRNMLKMQHIFFCQ09CA,18,62.44,見其他登記事項,鋼筋混凝土造,84年5月29日,四層,一層
RPRNMLKMQHIFFCQ09CA,18,10.08,共有部分,鋼筋混凝土造,84年5月29日,四層,
RPSNMLNJRHIFFCQ76DA,34,116.80,住家用,鋼筋混凝土加強磚造,68年11月1日,二層,一層 二層 騎樓
RPTNMLTKQHIFFCQ47DA,1,224.90,住家用,鋼筋混凝土造,101年6月28日,三層,一層 二層 三層 見其他登記事項
RPUNMLTKQHIFFCQ57DA,1,222.03,住家用,鋼筋混凝土造,101年6月28日,三層,一層 二層 三層 見其他登記事項
RPVNMLTKQHIFFCQ67DA,1,222.03,住家用,鋼筋混凝土造,101年6月28日,三層,一層 二層 三層 見其他登記事項
RPXNMLMJRHIFFDQ17CA,18,294.93,停車場、運動間、住宅,鋼筋混凝土造,84年5月18日,四層,一層 二層 三層 四層 地下層 見其他登記事項
RPPNMLMJRHIFFDQ98CA,34,85.03,住家用,鋼筋混凝土加強磚造,68年2月15日,二層,一層 二層
RPPNMLTLQHIFFEQ27CA,17,29.10,停車場,鋼筋混凝土造,85年1月23日,四層,
RPPNMLTLQHIFFEQ27CA,17,245.90,住宅、停車場,鋼筋混凝土造,85年1月23日,三層,一層 二層 三層 地下層
RPUNMLOJRHIFFBQ86CA,23,119.16,住商用,鋼筋混凝土造,79年10月5日,三層,一層 二層 三層 騎樓
RPTNMLRLQHIFFCQ27CA,17,97.53,國民住宅,鋼筋混凝土造,85年11月15日,五層,五層 陽台
RPSNMLNLQHIFFCQ76CA,16,166.74,集合住宅．停車空間,鋼筋混凝土造,86年11月18日,四層,一層 二層 三層 四層 見其他登記事項
RPWNMLQKQHIFFDQ47CA,17,172.30,住家用,鋼筋混凝土造,85年7月17日,四層,一層 二層 三層 四層 陽台 平台 雨遮
RPQOMLLLQHIFFCQ09CA,32,112.31,住家用,鋼筋混凝土加強磚造,70年12月17日,二層,一層 二層 陽台
RPQNMLQKQHIFFDQ86CA,15,124.21,住家用,鋼筋混凝土造,87年11月24日,三層,一層 二層 三層 陽台 平台
RPRNMLQJRHIFFEQ07CA,15,307.68,農舍,鋼筋混凝土造,87年11月4日,三層,一層 二層 三層
RPTNMLMJRHIFFBQ56CA,8,16.76,住家用,鋼筋混凝土造,94年10月3日,十層,二層 陽台
RPRNMLQKQHIFFBQ76CA,,197.99,住家用,鋼筋混凝土造,102年4月19日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLMJRHIFFBQ88DA,34,85.20,住家用,鋼筋混凝土加強磚造,68年6月21日,二層,一層 二層
RPUNMLQKQHIFFBQ17DA,24,114.05,住家用,鋼筋混凝土加強磚造,79年1月16日,二層,一層 二層 電梯樓梯間
RPVNMLQLQHIFFCQ37CA,9,193.59,停車空間、集合住宅,鋼筋混凝土造,93年1月30日,三層,一層 二層 三層 見其他登記事項
RPQNMLOLQHIFFDQ76CA,21,92.92,住家用,鋼筋混凝土加強磚造,81年6月29日,二層,一層 二層 陽台 平台 電梯樓梯間
RPQNMLSLQHIFFDQ17CA,6,204.50,店舖、住宅、停車空間,鋼筋混凝土造,96年8月22日,四層,一層 二層 三層 四層 陽台
RPQNMLLMQHIFFDQ56CA,32,102.33,住商用,鋼筋混凝土加強磚造,70年2月1日,二層,一層 二層 騎樓
RPTNMLLKRHIFFDQ86DA,8,15.02,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,四層
RPTNMLLKRHIFFDQ86DA,8,6.69,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,
RPVNMLLLQHIFFDQ96CA,4,159.68,住宅、樓梯間,鋼筋混凝土造,99年1月27日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項
RPSNMLRLQHIFFCQ17CA,6,189.01,住家用,鋼筋混凝土造,96年5月29日,三層,一層 二層 三層 電梯樓梯間 見其他登記事項
RPQNMLLLQHIFFBQ88CA,,197.52,住家用,鋼筋混凝土造,102年4月19日,四層,一層 二層 三層 四層 見其他登記事項
RPOOMLTJRHIFFCQ96CA,33,119.60,住家用,鋼筋混凝土加強磚造,69年8月5日,二層,一層 二層 騎樓
RPTNMLKLQHIFFCQ56CA,31,93.07,住家用,鋼筋混凝土加強磚造,71年11月15日,二層,一層 二層 電梯樓梯間
RPPNMLKLQHIFFBQ68CA,31,179.74,住家用,鋼筋混凝土加強磚造,71年7月1日,2,一層 二層 陽台 騎樓 電梯樓梯間
RPQNMLTJRHIFFDQ17CA,17,184.07,住房、停車空間,鋼筋混凝土造,85年3月12日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPSNMLNKRHIFFDQ86CA,33,161.78,住商用,鋼筋混凝土加強磚造,69年8月12日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPPNMLQLQHIFFDQ96DA,33,159.00,住家用,鋼筋混凝土加強磚造,69年3月1日,三層,一層 二層 三層 騎樓
RPRNMLRKRHIFFDQ17CA,34,90.63,住商用,鋼筋混凝土加強磚造,68年9月29日,二層,一層 二層 電梯樓梯間 夾層
RPRNMLQLQHIFFCQ96CA,16,87.87,集合住宅,鋼筋混凝土造,86年11月18日,五層,一層 陽台
RPRNMLQLQHIFFCQ96CA,16,10.56,共有部分,鋼筋混凝土造,86年11月18日,五層,
RPRNMLQLQHIFFCQ96CA,16,.42,共有部分,鋼筋混凝土造,86年11月18日,一層,
RPPNMLNLQHIFFCQ09CA,32,118.09,住商用,鋼筋混凝土加強磚造,70年12月30日,三層,一層 二層 三層 電梯樓梯間
RPRNMLMJRHIFFDQ56CA,12,173.95,住商用,鋼筋混凝土造,91年1月30日,四層,一層 二層 三層 四層 見其他登記事項
RPRNMLTLQHIFFDQ37CA,31,101.62,住家用,鋼筋混凝土加強磚造,71年3月17日,二層,一層 二層 電梯樓梯間
RPRNMLQLQHIFFDQ07CA,20,135.33,住家用,鋼筋混凝土造,82年4月26日,三層,一層 二層 三層 陽台 電梯樓梯間
RPSNMLMJRHIFFDQ66CA,8,1.59,門廳、遊憩設施,鋼筋混凝土造,94年8月26日,三層,
RPSNMLMJRHIFFDQ66CA,8,5.08,門廳、遊憩設施、機械空間、梯間、游泳池,鋼筋混凝土造,94年8月26日,二層,
RPSNMLMJRHIFFDQ66CA,7,196.12,店舖、集合住宅、停車空間,鋼筋混凝土造,95年12月22日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLNLQHIFFCQ56CA,14,150.84,住商用,鋼筋混凝土造,88年7月20日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLLLQHIFFDQ66CA,5,557.00,店舖、住宅、停車空間,鋼筋混凝土造,97年8月4日,五層,一層 二層 三層 四層 五層 陽台 雨遮
RPRNMLLLQHIFFDQ56CA,5,250.30,住商用,鋼筋混凝土造,97年7月4日,四層,一層 二層 三層 四層 陽台 雨遮
RPPNMLMKRHIFFCQ98CA,6,491.95,停車空間、住宅、店舖,鋼筋混凝土造,96年6月11日,四層,一層 二層 三層 四層 見其他登記事項
RPWNMLMKRHIFFCQ07CA,,202.06,住宅、水塔間,鋼筋混凝土造,102年6月4日,四層,一層 二層 三層 四層 見其他登記事項
RPVNMLMKRHIFFCQ96CA,,202.07,住宅、水塔間,鋼筋混凝土造,102年6月4日,四層,一層 二層 三層 四層 見其他登記事項
SPUNMLMKRHIFFCQ96CA,,200.19,住宅、水塔間,鋼筋混凝土造,102年6月4日,四層,一層 二層 三層 四層 見其他登記事項
RPXNMLMKRHIFFCQ17CA,,235.84,住宅、停車空間、店舖、機電空間,鋼筋混凝土造,102年6月4日,四層,一層 二層 三層 四層 見其他登記事項 見其他登記事項
RPUNMLMKRHIFFCQ86CA,,202.07,住宅、水塔間,鋼筋混凝土造,102年6月4日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLMLQHIFFBQ76CA,,168.26,住宅、樓梯間,鋼筋混凝土造,102年2月7日,三層,一層 二層 三層 見其他登記事項
RPSNMLNJRHIFFBQ56CA,30,274.87,工業用,鋼造,72年3月15日,二層,
RPQNMLQLQHIFFEQ07CA,1,215.73,住家用,鋼筋混凝土造,101年6月15日,三層,一層 二層 三層 陽台
