鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
彰化市,房地(土地+建物),彰化縣彰化巿中央路１８４號九樓之十,4.14,住,,,1020703,土地1建物1車位0,九層,十六層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0810711,36.92,1,1,1,有,有,1010000,27356,,0.0,0,,RPQOMLLJQHIFFAN38CA,31.26,0.0,5.66,,
彰化市,房地(土地+建物),彰化縣彰化巿建國南路３６巷５號十七樓,10.73,住,,,1020629,土地2建物1車位0,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840718,126.62,3,2,2,有,有,2900000,22903,,0.0,0,,RPXOMLSJQHIFFAN17CA,83.57,3.45,9.23,,
彰化市,建物,彰化縣彰化巿卦山路15巷1號,0.0,,,,1020514,土地0建物2車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0900216,9884.27,3,1,2,有,無,154000000,15580,,0.0,0,,RPTOMLPKQHIFFAN56CA,9682.49,201.78,0.0,,
彰化市,土地,莿桐段468地號,84.58,商,,,1020527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,989575,11700,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWOMLKLQHIFFAN09CA,0.0,0.0,0.0,,
彰化市,房地(土地+建物),彰化縣彰化巿泰和路一段８２號,217.0,住,,,1020718,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1000106,279.86,4,2,4,有,有,16500000,58958,,0.0,0,,RPWOMLRLQHIFFAN17CA,255.79,0.0,24.07,,
彰化市,房地(土地+建物),彰化縣彰化巿竹中路59巷181,87.47,,鄉村區,乙種建築用地,1020712,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1000531,175.65,4,2,4,有,無,6770000,38543,,0.0,0,,RPWOMLSLQHIFFAN27CA,165.6,0.0,10.05,,
和美鎮,房地(土地+建物),彰化縣和美鎮糖友一街９巷２０號,64.34,,特定農業區,甲種建築用地,1020629,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0891114,159.43,3,2,2,有,無,6350000,39829,,0.0,0,,RPQNMLPJQHIFFBN78CA,137.92,0.0,21.51,,
和美鎮,房地(土地+建物),彰化縣和美鎮彰美路一段６００之５號三樓,23.22,住,,,1020627,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0860203,125.57,3,2,2,有,有,2850000,22697,,0.0,0,,RPQOMLRJQHIFFBN09CA,76.94,0.0,12.91,,
和美鎮,土地,新盛段355-1地號,591.56,農,,,1020621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4100000,6931,,0.0,0,,RPPNMLKKQHIFFBN28CA,0.0,0.0,0.0,,
