編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSRMLLKNHNFFBF48CA,,61.67,店舖,鋼筋混凝土造,107年1月29日,四層,一層,全筆移轉
RPSRMLLKNHNFFBF48CA,,72.45,本共有部分之項目有停車空間、車道等２項,鋼筋混凝土造,107年1月29日,四層,,持分移轉
RPSRMLLKNHNFFBF48CA,,26.78,本共有部分之項目有梯廳、管委會空間、無障礙電梯、台電配電場所、停車空間、資源回收室、電信室、消防機房、樓梯間、機械室、發電機室、水箱、消防水箱、機房等１４項,鋼筋混凝土造,107年1月29日,四層,,持分移轉
RPOOMLRJNHNFFCF48DA,9,113.59,住家用,鋼骨鋼筋混凝土造,98年6月12日,二十六層,六層 陽臺 雨遮,全筆移轉
RPOOMLRJNHNFFCF48DA,9,73.25,共有部分,鋼骨鋼筋混凝土造,98年6月12日,二十六層,,持分移轉
RPPPMLPKNHNFFDF78EA,35,24.75,見使用執照,鋼筋混凝土造,72年8月10日,000,地下一層,持分移轉
RPVPMLQKNHNFFDF86EA,21,34.13,防空避難室兼停車空間、屋頂突出物、花台、雨庇,鋼筋混凝土造,86年1月25日,七層,,持分移轉
SPSRMLLKNHNFFBF58CA,,119.89,店舖,鋼筋混凝土造,107年1月29日,四層,一層,全筆移轉
SPSRMLLKNHNFFBF58CA,,108.67,本共有部分之項目有停車空間、車道等２項,鋼筋混凝土造,107年1月29日,四層,,持分移轉
SPSRMLLKNHNFFBF58CA,,52.04,本共有部分之項目有梯廳、管委會空間、無障礙電梯、台電配電場所、停車空間、資源回收室、電信室、消防機房、樓梯間、機械室、發電機室、水箱、消防水箱、機房等１４項,鋼筋混凝土造,107年1月29日,四層,,持分移轉
RPQNMLOKMHNFFBF08CA,4,58.60,集合住宅,鋼筋混凝土造,102年12月3日,十四層,十四層 陽臺 雨遮,全筆移轉
RPQNMLOKMHNFFBF08CA,4,17.12,本共有部分之項目有樓電梯間、樓梯間、電梯機房、水箱等４項,鋼筋混凝土造,102年12月3日,十四層,,持分移轉
RPQNMLOKMHNFFBF08CA,4,44.11,本共有部分之項目有防空避難室兼停車空間、樓梯間、樓電梯間〈Ａ〉、樓電梯間〈Ｂ〉、汽車車道、水箱〈Ａ〉、消防機房、停車空間、電信機房、機房、水箱〈Ｂ〉、機房〈１〉、機房〈２〉、機車車道、機車停車空間、垃圾車暫停處、垃圾暫存空間、發電機房、發電機房進氣管道、發電機房排風管道、台電專用管道間〈１〉、台電專用管道間〈２〉、公共服務空間〈一〉、公共服務空間〈二〉、台電配電場所、受電箱、自行車停車空間、進排風管道間等２８項,鋼筋混凝土造,102年12月3日,十四層,,持分移轉
RPRSMLQKNHNFFBF98CA,24,26.53,一般廠房附屬停車空間,鋼筋混凝土造,83年5月26日,十層,地下一層,持分移轉
RPRSMLQKNHNFFBF98CA,24,1.68,共有部分,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPRSMLQKNHNFFBF98CA,24,2.60,共有部分,鋼筋混凝土造,83年5月26日,十層,,持分移轉
RPVNMLQKMHNFFBF78CA,17,.03,管理員室,鋼筋混凝土造,90年7月13日,十四層,地下一層,持分移轉
RPVNMLQKMHNFFBF78CA,17,41.36,共有部分,鋼筋混凝土造,90年7月13日,十四層,,持分移轉
RPXNMLQKMHNFFCF09CA,37,86.58,住家用,鋼筋混凝土造,70年9月5日,四層,三層 陽臺,全筆移轉
RPXNMLLLNHNFFDF09EA,33,32.34,住家用,鋼筋混凝土造,73年11月19日,五層,五層 陽臺,全筆移轉
RPXNMLLLNHNFFDF09EA,33,5.06,走道及屋頂突出物,鋼筋混凝土造,73年11月19日,五層,,持分移轉
RPSOMLKLMHNFFDF28CA,21,13.14,住家用,鋼筋混凝土造,86年6月26日,十五層,十層 陽臺,持分移轉
RPSOMLKLMHNFFDF28CA,21,4.24,緊急升降機、排煙室、水箱、特別安全梯、電梯間、機械室、電機機械室,鋼筋混凝土造,86年6月26日,十五層,,持分移轉
RPSOMLKLMHNFFDF28CA,21,1.66,自用儲藏室、台電配電室、交誼廳、消防泵浦室、發電機室、台電管道間、管道間、管理中心、管理員室、台電配電室,鋼筋混凝土造,86年6月26日,十五層,,持分移轉
SPSOMLKLMHNFFDF38CA,21,17.59,住家用,鋼筋混凝土造,86年6月26日,十五層,十層 陽臺,持分移轉
SPSOMLKLMHNFFDF38CA,21,5.45,緊急升降機、排煙室、水箱、特別安全梯、電梯間、機械室、電機機械室,鋼筋混凝土造,86年6月26日,十五層,,持分移轉
SPSOMLKLMHNFFDF38CA,21,2.08,自用儲藏室、台電配電室、交誼廳、消防泵浦室、發電機室、台電管道間、管道間、管理中心、管理員室、台電配電室,鋼筋混凝土造,86年6月26日,十五層,,持分移轉
RPOOMLNLMHNFFDF18CA,10,20.44,住家用,鋼筋混凝土造,96年10月26日,九層,八層 陽臺,持分移轉
RPOOMLNLMHNFFDF18CA,10,4.54,共有部分,鋼筋混凝土造,96年10月26日,九層,,持分移轉
RPOOMLNLMHNFFDF18CA,10,3.62,共有部分,鋼筋混凝土造,96年10月26日,九層,,持分移轉
RPOOMLNLMHNFFDF18CA,10,.69,共有部分,鋼筋混凝土造,96年10月26日,九層,,持分移轉
RPOOMLNLMHNFFDF18CA,10,.17,管理員辦公室,鋼筋混凝土造,96年11月23日,十四層,,持分移轉
RPOOMLNLMHNFFDF18CA,10,.16,商業用,鋼筋混凝土造,96年11月23日,十二層,,持分移轉
RPOOMLNLMHNFFDF18CA,10,11.83,共有部分,鋼筋混凝土造,96年11月23日,十四層,,持分移轉
RPOOMLNLMHNFFDF18CA,10,.96,共有部分,鋼筋混凝土造,96年11月23日,十二層,,持分移轉
RPOUMLRKMHNFFAF88DA,,26.26,住家用,鋼筋混凝土造,,四層,三層 陽臺,持分移轉
RPXTMLRKMHNFFAF07DA,,26.26,住家用,鋼筋混凝土造,,四層,三層 陽臺,持分移轉
RPPUMLRKMHNFFAF98DA,,26.26,住家用,鋼筋混凝土造,,四層,三層 陽臺,持分移轉
RPRPMLNJNHNFFHF88CA,18,87.81,停車空間,鋼筋混凝土造,89年1月4日,八層,地下二層 地下三層,持分移轉
RPRPMLNJNHNFFHF88CA,18,23.69,共有部分,鋼筋混凝土造,89年1月4日,八層,,持分移轉
RPQNMLNLMHNFFEF38CA,8,85.19,住家用,鋼筋混凝土造,99年1月5日,十五層,五層 陽臺 雨遮,全筆移轉
RPQNMLNLMHNFFEF38CA,8,60.70,梯廳、排煙室、電樓梯間、機械室、水箱、管委會、宴會廳、視廳室、通道、閱覽室、多功能會議室、台電配電室、蓄水池、停車空間、垃圾貯存空間、電信室、發電機房、消防機房、鼓風機室、防空避難室兼停車空間、陽台、雨遮等２２項。,鋼筋混凝土造,99年1月5日,十五層,,持分移轉
RPPNMLSKMHNFFEF68CA,21,28.26,住家用,鋼筋混凝土造,86年4月24日,七層,三層 陽臺,持分移轉
RPXTMLNKMHNFFEF96CA,21,74.40,住家用,鋼筋混凝土造,86年6月4日,十七層,十五層 陽臺 花台,全筆移轉
RPPNMLSKMHNFFEF68CA,21,11.76,共有部分,鋼筋混凝土造,86年4月24日,七層,,持分移轉
RPXTMLNKMHNFFEF96CA,21,14.25,共有部分,鋼筋混凝土造,86年6月4日,十八層,,持分移轉
RPPNMLSKMHNFFEF68CA,21,10.79,共有部分,鋼筋混凝土造,86年4月24日,七層,,持分移轉
RPORMLQLMHNFFEF88CA,,86.47,住家用,鋼筋混凝土造,107年2月27日,十五層,二層 陽臺,全筆移轉
RPSOMLLKMHNFFEF38CA,20,54.44,住家用,鋼筋混凝土造,87年3月4日,十二層,十層 陽臺 花台,全筆移轉
