編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPRMLLJJIJGFCB27DA,34,79.46,住家用,鋼筋混凝土造,79年6月14日,五層,二層 陽台,全筆移轉
RPPRMLLJJIJGFCB27DA,34,20.36,共有部份,鋼筋混凝土造,79年6月14日,五層,,持分移轉
RPRRMLRJJIJGFBB97DA,29,19.81,住家用,鋼筋混凝土造,84年6月7日,二十一層,十九層 陽台,全筆移轉
RPRRMLRJJIJGFBB97DA,29,12.50,共有部份,鋼筋混凝土造,84年6月7日,二十一層,,持分移轉
RPPNMLSJJIJGFHB18EA,33,112.04,住家用,鋼筋混凝土造,80年9月17日,五層,四層 陽台 花台,全筆移轉
RPPNMLSJJIJGFHB18EA,33,17.68,共有部份,鋼筋混凝土造,80年9月17日,五層,,持分移轉
RPPNMLSKJIJGFEB87DA,34,142.16,公眾通行、店舖、住房、梯間,加強磚造,79年12月8日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPPOMLPJJIJGFIB97DA,33,36.71,集合住宅,鋼筋混凝土造,80年5月15日,七層,六層 陽台,全筆移轉
RPPOMLPJJIJGFIB97DA,33,3.48,共用部份,鋼筋混凝土造,80年5月15日,七層,,持分移轉
RPPOMLPJJIJGFIB97DA,33,18.26,共用部份,鋼筋混凝土造,80年5月15日,七層,,持分移轉
RPSOMLLKJIJGFCB37DA,28,17.89,住家用,鋼筋混凝土造,85年9月23日,十二層,六層 陽台 花台,持分移轉
RPSOMLLKJIJGFCB37DA,28,5.93,共有部份,鋼筋混凝土造,85年9月23日,十二層,,持分移轉
RPTPMLNKJIJGFCB77DA,29,19.88,住家用,鋼筋混凝土造,84年11月10日,六層,五層 陽台,全筆移轉
RPTPMLNKJIJGFCB77DA,29,6.07,共用部份,鋼筋混凝土造,84年11月10日,六層,,持分移轉
RPTPMLNKJIJGFCB77DA,29,1.16,共用部份,鋼筋混凝土造,84年11月10日,六層,,持分移轉
RPTPMLNKJIJGFCB77DA,29,2.32,共用部份,鋼筋混凝土造,84年11月10日,六層,,持分移轉
RPPNMLNKJIJGFAB07EA,29,2.31,樓梯間．機房．蓄水池,鋼骨鋼筋混凝土造,85年1月19日,二十二層,,持分移轉
RPPNMLNKJIJGFAB07EA,29,2.56,樓梯間,鋼骨鋼筋混凝土造,85年1月19日,二十二層,,持分移轉
RPPNMLNKJIJGFAB07EA,29,6.79,防空避難室兼停車空間．走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,,持分移轉
RPPNMLNKJIJGFAB07EA,29,8.38,走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,,持分移轉
RPPNMLNKJIJGFAB07EA,29,24.42,集合住宅,鋼骨鋼筋混凝土造,85年1月19日,二十二層,十七層 陽台,全筆移轉
RPTOMLPKJIJGFBB77DA,20,52.61,住家用,ＲＣ造,94年2月1日,十五層,六層 陽台,全筆移轉
RPTOMLPKJIJGFBB77DA,20,20.06,共用部份,ＲＣ造,94年2月1日,十五層,,持分移轉
RPWOMLPKJIJGFBB08DA,,81.92,集合住宅,鋼筋混凝土造,113年6月5日,十五層,十五層 陽台,全筆移轉
RPWOMLPKJIJGFBB08DA,,95.60,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間，水箱，排煙室，樓梯間，緊急昇降機，一般昇降機，消防機房，雨水機房，機房，緊急發電機室，停車空間，台電配電室，電信室，機車停車空間，梯廳，機電設備空間，頂蓋型開放空間，管委會使用空間，公共服務空間，走廊，資源回收中心，游泳池，梯間，電梯機房，水錶箱室等２５項,鋼筋混凝土造,113年6月5日,十五層,,持分移轉
RPOQMLNKJIJGFAB17DA,12,71.08,住宅、停車空間,鋼筋混凝土造,101年9月25日,四層,一層 二層 三層 四層 陽台 地下一層,持分移轉
RPOQMLNKJIJGFAB17DA,12,8.37,共有：本共有部份係依使用執照之建築概要表記載項目有：台電配電室、門廳、樓梯間、電信室、車道、發電機室兼消防機房、門廊等７項。,鋼筋混凝土造,101年9月25日,四層,,持分移轉
RPWUMLMJJIJGFAB18DA,28,19.17,集合住宅,鋼筋混凝土造,85年5月6日,十八層,八層 陽台,全筆移轉
RPWUMLMJJIJGFAB18DA,28,3.30,共同使用,鋼筋混凝土造,85年5月6日,十八層,,持分移轉
RPWUMLMJJIJGFAB18DA,28,3.72,共同使用,鋼筋混凝土造,85年5月6日,十八層,,持分移轉
RPWUMLMJJIJGFAB18DA,28,.89,共同使用,鋼筋混凝土造,85年5月6日,十八層,,持分移轉
RPWUMLMJJIJGFAB18DA,28,1.40,共同使用,鋼筋混凝土造,85年5月6日,十八層,,持分移轉
RPXQMLSJJIJGFCB68DA,32,99.66,住家用,鋼筋混凝土造,82年1月18日,六層,二層 陽台 花台,全筆移轉
RPXQMLSJJIJGFCB68DA,32,29.65,共用部份,鋼筋混凝土造,82年1月18日,六層,,持分移轉
RPPNMLTKJIJGFGB18DA,2,191.35,集合住宅,鋼筋混凝土造,111年12月13日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLNJJIJGFIB67DA,21,210.29,門廊、住宅、停車空間,鋼筋混凝土造,93年2月12日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPRNMLNKJIJGFKB18DA,45,74.68,住家用,鋼筋混凝土造,69年2月8日,00Z,二層,全筆移轉
RPQNMLQJJIJGFJB18DA,43,113.33,集合住宅、停車空間,鋼筋混凝土造,71年2月20日,五層,一層 騎樓 地下層,全筆移轉
RPQNMLQJJIJGFJB18DA,43,9.64,共用部份,鋼筋混凝土造,71年2月20日,五層,,持分移轉
RPQOMLTKJIJGFCB97DA,30,61.27,住家用,鋼筋混凝土造,83年5月18日,六層,五層 陽台 花台,持分移轉
RPQOMLTKJIJGFCB97DA,30,15.50,共用部份,鋼筋混凝土造,83年5月18日,六層,,持分移轉
RPURMLRJJIJGFBB28DA,29,16.28,住家用,鋼筋混凝土造,84年6月7日,二十一層,十六層 陽台,全筆移轉
RPURMLRJJIJGFBB28DA,29,10.27,共用部份,鋼筋混凝土造,84年6月7日,二十一層,,持分移轉
RPWOMLLKJIJGFBB67DA,30,.31,管理員辦公室,鋼筋混凝土造,83年5月11日,十三層,一層,持分移轉
RPWOMLLKJIJGFBB67DA,30,28.38,共用部份,鋼筋混凝土造,83年5月11日,十三層,,持分移轉
RPQPMLTKJIJGFBB97DA,44,33.55,商業用,鋼骨混凝土造,69年10月21日,十層,八層,全筆移轉
RPVPMLTKJIJGFBB48DA,30,27.72,住家用,鋼筋混凝土造,83年12月14日,十六層,八層 陽台,全筆移轉
RPVPMLTKJIJGFBB48DA,30,10.68,共用部份,鋼筋混凝土造,83年12月14日,十七層,,持分移轉
RPQOMLTKJIJGFAB77DA,32,20.58,共用部份,鋼筋混凝土造,82年3月26日,七層,,持分移轉
RPQOMLTKJIJGFAB77DA,32,.00,共用部份,鋼筋混凝土造,82年3月26日,七層,,
RPQOMLTKJIJGFAB77DA,32,.00,共用部份,鋼筋混凝土造,82年3月26日,七層,,
RPQOMLTKJIJGFAB77DA,32,92.98,住家用,鋼筋混凝土造,82年3月26日,七層,一層 平台 騎樓,全筆移轉
RPPVMLSKJIJGFCB48DA,31,148.21,住商用,鋼筋混凝土造,83年4月26日,十二層,一層 二層 陽台 平台 騎樓,全筆移轉
RPPVMLSKJIJGFCB48DA,31,27.49,共用部份,鋼筋混凝土造,83年4月26日,十二層,,持分移轉
RPRNMLTKJIJGFCB97DA,28,17.56,住家用,鋼筋混凝土造,86年4月8日,十三層,十一層 陽台,全筆移轉
RPRNMLTKJIJGFCB97DA,28,11.34,共用部份,鋼筋混凝土造,86年4月8日,十三層,,持分移轉
RPUPMLKLJIJGFCB67DA,30,15.74,住家用,鋼筋混凝土造,83年6月4日,七層,五層 陽台,全筆移轉
RPUPMLKLJIJGFCB67DA,30,8.07,共用部份,鋼筋混凝土造,83年6月4日,七層,,持分移轉
RPSNMLNKJIJGFIB08DA,19,154.45,住家用,鋼筋混凝土造,94年6月29日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPUWMLMKJIJGFCB48DA,34,26.38,住家用,鋼筋混凝土造,80年4月25日,七層,七層 陽台 花台,全筆移轉
RPUWMLMKJIJGFCB48DA,34,14.37,共用部份,鋼筋混凝土造,80年4月25日,七層,,持分移轉
RPSNMLLLJIJGFIB08EA,32,88.94,集合住宅,鋼筋混凝土造,81年12月31日,七層,七層 陽台,全筆移轉
RPSNMLLLJIJGFIB08EA,32,31.82,共用部份,鋼筋混凝土造,81年12月31日,七層,,持分移轉
RPQNMLOKJIJGFCB37DA,4,40.01,集合住宅,鋼筋混凝土造,109年8月31日,十九層,九層 陽台 雨遮,全筆移轉
RPQNMLOKJIJGFCB37DA,4,24.69,本共有部份係依使用執照之建築概要表記載項目有：停車空間、梯廳、一般安全梯、排煙室、自來水箱、消防機械室、污水機房、機械室、一般升降機、緊急升降機、電信室、消防中繼機房、防空避難室兼停車空間、發電機室、消防中繼水箱、台電配電室、電表室、辦公室、管委會使用空間（辦公室）及（會議室）、垃圾集中處、出入口緩衝空間、外廊、防災中心、安全梯、特別安全梯、車道、管委會使用空間、走廊、機房、水表室、消防水箱等三十一項。,鋼筋混凝土造,109年8月31日,十九層,,持分移轉
RPWQMLPKJIJGFCB38DA,30,85.37,住家用,鋼筋混凝土造,83年9月5日,十六層,三層 陽台 花台,全筆移轉
RPWQMLPKJIJGFCB38DA,30,27.83,共用部份,鋼筋混凝土造,83年9月5日,十六層,,持分移轉
RPOPMLNKJIJGFBB17DA,33,5.55,商業用,鋼筋混凝土造,80年6月27日,二十二層,地下一層,持分移轉
RPOPMLNKJIJGFBB17DA,33,3.68,商業用,鋼筋混凝土造,80年6月27日,二十二層,地下一層,持分移轉
RPOPMLNKJIJGFBB17DA,33,4.67,商業用,鋼筋混凝土造,80年6月27日,二十二層,地下一層,持分移轉
RPOPMLNKJIJGFBB17DA,33,3.68,商業用,鋼筋混凝土造,80年6月27日,二十二層,地下一層,持分移轉
RPOPMLNKJIJGFBB17DA,33,3.70,商業用,鋼筋混凝土造,80年6月27日,二十二層,地下一層,持分移轉
RPOPMLNKJIJGFBB17DA,33,11.39,商業用,鋼筋混凝土造,80年6月27日,二十二層,地下一層,持分移轉
RPOPMLNKJIJGFBB17DA,33,1.63,商業用,鋼筋混凝土造,80年6月27日,二十二層,地下一層,持分移轉
RPOPMLNKJIJGFBB17DA,33,3.05,商業用,鋼筋混凝土造,80年6月27日,二十二層,地下一層,持分移轉
RPOPMLNKJIJGFBB17DA,33,3.00,商業用,鋼筋混凝土造,80年6月27日,二十二層,地下一層,持分移轉
RPOPMLNKJIJGFBB17DA,33,2.15,商業用,鋼筋混凝土造,80年6月27日,二十二層,地下一層,持分移轉
RPOPMLNKJIJGFBB17DA,33,2.88,商業用,鋼筋混凝土造,80年6月27日,二十二層,地下一層,持分移轉
RPOPMLNKJIJGFBB17DA,33,.91,商業用,鋼筋混凝土造,80年6月27日,二十二層,地下一層,持分移轉
