編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLLKQHJGFED08CC,30,112.75,住家用,鋼筋混凝土造,83年9月9日,三層,,
RPRNMLLKQHJGFCD08CC,33,55.14,住家用,鋼筋混凝土造,80年8月27日,六層,,
RPTNMLLKQHJGFCD28CC,35,17.40,住家用,鋼筋混凝土造,78年11月24日,五層,,
RPRNMLLKQHJGFCD08CC,33,41.56,共有部分,鋼筋混凝土造,80年8月27日,六層,,
RPTNMLLKQHJGFCD28CC,35,8.08,共有部分,鋼筋混凝土造,78年11月24日,五層,,
RPQNMLLKQHJGFCD97CC,35,10.55,住家用,鋼筋混凝土造,78年4月25日,七層,,
RPQNMLLKQHJGFCD97CC,35,6.38,共有部分,鋼筋混凝土造,78年4月25日,七層,,
RPPNMLLKQHJGFCD87CC,33,139.60,住家用,鋼筋混凝土造,80年7月6日,七層,,
RPPNMLLKQHJGFCD87CC,33,52.69,共有部分,鋼筋混凝土造,80年7月6日,七層,,
RPPNMLLKQHJGFGD28CC,3,180.90,住家用,鋼筋混凝土造,110年6月30日,四層,,
RPQNMLLKQHJGFKD78CC,28,69.27,住家用,鋼筋混凝土造,85年11月22日,十三層,,
RPQNMLLKQHJGFKD78CC,28,20.34,共有部分,鋼筋混凝土造,85年11月22日,十三層,,
RPPNMLLKQHJGFKD68CC,10,136.02,住家用,鋼筋混凝土構造,103年9月17日,十二層,,
RPPNMLLKQHJGFKD68CC,10,27.62,本共有部分之項目有防空避難室，騎樓，門廊，排煙出口，樓梯及水塔等６項,鋼筋混凝土構造,103年9月17日,十二層,,
RPPNMLLKQHJGFKD68CC,10,27.03,公共梯&#24304;,鋼筋混凝土構造,103年9月17日,十二層,,
RPPNMLMKQHJGFAD77CC,8,86.39,集合住宅,鋼筋混凝土構造,106年1月24日,二十六層,,
RPPNMLMKQHJGFAD77CC,8,72.53,本共有部分之項目：防空避難室、停車空間、機房、樓梯間、機械房、水箱、門廳、梯間、管委會使用空間、水池、防災中心等。,鋼筋混凝土構造,106年1月24日,二十六層,,
RPQNMLLKQHJGFAD77CC,28,101.59,集合住宅,鋼筋混凝土造,85年10月9日,九層,,
RPRNMLLKQHJGFAD87CC,29,32.39,住家用,鋼筋混凝土造,84年7月4日,十八層,,
RPQNMLLKQHJGFAD77CC,28,35.86,共有部分,鋼筋混凝土造,85年10月9日,九層,,
RPQNMLLKQHJGFAD77CC,28,.00,共有部分,鋼筋混凝土造,85年10月9日,九層,,
RPRNMLLKQHJGFAD87CC,29,49.82,共有部分,鋼筋混凝土造,84年7月4日,十八層,,
RPQNMLLKQHJGFAD77CC,28,.00,共有部分,鋼筋混凝土造,85年10月9日,九層,,
RPSNMLMKQHJGFAD08CC,27,90.99,住家用,鋼筋混凝土造,86年10月22日,二十四層,,
RPQNMLLKQHJGFAD77CC,28,15.67,共有部分,鋼筋混凝土造,85年10月9日,九層,,
RPSNMLMKQHJGFAD08CC,27,13.85,共有部分,鋼筋混凝土造,86年10月22日,二十四層,,
RPSNMLMKQHJGFAD08CC,27,14.09,共有部分,鋼筋混凝土造,86年10月22日,二十四層,,
RPUNMLMKQHJGFAD28CC,8,60.20,集合住宅,鋼筋混凝土構造,106年1月24日,二十三層,,
RPUNMLMKQHJGFAD28CC,8,29.16,本共有部分之項目：防空避難室、停車空間、機房、樓梯間、機械房、水箱、門廳、梯間、管委會使用空間、水池、防災中心等。,鋼筋混凝土構造,106年1月24日,二十六層,,
RPSNMLLKQHJGFAD97CC,44,38.21,住家用,鋼筋混凝土造,69年6月4日,四層,,
RPPNMLLKQHJGFAD67CC,28,23.14,辦公室、店舖、住宅,鋼筋混凝土造,85年12月16日,三層,,
RPSNMLLKQHJGFAD97CC,44,11.95,共有部分,鋼筋混凝土造,69年6月4日,四層,,
RPTNMLMKQHJGFAD18CC,30,88.69,住家用,鋼筋混凝土造,83年10月11日,十七層,,
RPTNMLMKQHJGFAD18CC,30,16.57,共有部分,鋼筋混凝土造,83年10月11日,十七層,,
RPTNMLMKQHJGFAD18CC,30,13.92,共有部分,鋼筋混凝土造,83年10月11日,十七層,,
RPUNMLLKQHJGFAD18CC,9,57.50,集合住宅,鋼筋混凝土構造,104年11月5日,二十四層,,
RPUNMLLKQHJGFAD18CC,9,24.11,本共有部分之項目：有樓梯間、門廊、門廳、管委會使用空間、防災中心、停車空間、防空避難室、車道、游泳池、機房自來水池等項,鋼筋混凝土構造,104年11月5日,二十四層,,
RPQNMLMKQHJGFAD87CC,26,96.64,集合住宅,鋼筋混凝土造,87年5月12日,八層,,
RPQNMLMKQHJGFAD87CC,26,25.99,共有部分,鋼筋混凝土造,87年5月12日,八層,,
RPQNMLMKQHJGFAD87CC,26,16.56,共有部分,鋼筋混凝土造,87年5月12日,八層,,
RPPNMLMKQHJGFKD78CC,8,133.08,住家用,鋼筋混凝土構造,105年5月12日,二十層,,
