編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLRJNHJGFDB48DA,14,610.40,農舍,鋼骨造,99年7月2日,二層,一層 二層 陽台,全筆移轉
RPSPMLMJNHJGFCB77DA,33,25.47,住家用,鋼筋混凝土造,80年9月11日,十二層,三層 陽台,全筆移轉
RPSPMLMJNHJGFCB77DA,33,12.49,共有部份,鋼筋混凝土造,80年9月11日,十二層,,持分移轉
RPTOMLQJNHJGFAB97DA,29,12.05,人行道、梯間、機械室、防空避難室、水箱,鋼筋混凝土造,84年9月11日,七層,,持分移轉
RPTOMLQJNHJGFAB97DA,29,7.35,停車空間,鋼筋混凝土造,84年9月11日,七層,,持分移轉
RPTOMLQJNHJGFAB97DA,29,35.19,集合住宅,鋼筋混凝土造,84年9月11日,七層,三層 陽台 花台,全筆移轉
RPRNMLSJNHJGFAB87DA,29,22.65,住家用,鋼筋混凝土造,84年1月13日,十九層,十七層 陽台,全筆移轉
RPRNMLSJNHJGFAB87DA,29,3.79,共用部份,鋼筋混凝土造,84年1月13日,十九層,,持分移轉
RPRNMLSJNHJGFAB87DA,29,9.85,梯間．水箱．機械室,鋼筋混凝土造,84年1月13日,十九層,,持分移轉
RPSNMLNKNHJGFAB57DA,41,119.19,住家用,鋼筋混凝土造,72年8月19日,十五層,九層 陽台,全筆移轉
RPSNMLNKNHJGFAB57DA,41,46.69,共用部份,鋼筋混凝土造,72年8月19日,十五層,,持分移轉
RPSPMLSJNHJGFBB28DA,32,50.60,住家用,鋼筋混凝土造,81年6月27日,十四層,六層 陽台,全筆移轉
RPSPMLSJNHJGFBB28DA,32,14.52,共用部份,鋼筋混凝土造,81年6月27日,十四層,,持分移轉
RPPNMLKKNHJGFEB37DA,44,127.35,住商用,鋼筋混凝土加強磚造,69年5月29日,二層,一層 二層 騎樓,全筆移轉
RPSUMLOKNHJGFCB58DA,30,13.53,住家用,鋼筋混凝土造,83年9月30日,十二層,四層 陽台,全筆移轉
RPSUMLOKNHJGFCB58DA,30,6.60,共用部份,鋼筋混凝土造,83年9月30日,十二層,,持分移轉
RPPQMLNJNHJGFCB67DA,43,55.68,住家用,鋼筋混凝土造,70年7月29日,二層,一層 二層,持分移轉
RPUNMLNKNHJGFCB97DA,33,20.69,住家用,鋼筋混凝土造,80年9月11日,十二層,十一層 陽台,全筆移轉
RPUNMLNKNHJGFCB97DA,33,9.71,共用部份,鋼筋混凝土造,80年9月11日,十二層,,持分移轉
RPTPMLPKNHJGFAB08DA,28,16.73,集合住宅,鋼筋混凝土造,84年11月29日,十二層,十一層,全筆移轉
RPTPMLPKNHJGFAB08DA,28,8.71,門廳、人行道、受電室、防空避難室、法定停車場、樓梯間、機械室、水箱,鋼筋混凝土造,84年11月19日,十二層,,持分移轉
RPOOMLRKNHJGFDB97DA,46,46.80,住家用,加強磚造,67年1月17日,二層,一層 二層,全筆移轉
RPRNMLPKNHJGFCB97EA,31,21.07,住家用,鋼筋混凝土造,82年10月14日,十二層,九層 陽台,全筆移轉
RPRNMLPKNHJGFCB97EA,31,12.57,共用部份,鋼筋混凝土造,82年10月14日,十二層,,持分移轉
RPPNMLSJNHJGFDB97DA,28,24.95,住家用,鋼筋混凝土造,85年7月17日,二十層,十七層 陽台,全筆移轉
RPQNMLQJNHJGFGB18DA,53,99.86,住家用,磚造,59年12月30日,二層,一層 二層,全筆移轉
RPPNMLSJNHJGFDB97DA,28,9.42,共有部份,鋼筋混凝土造,85年7月17日,二十層,,持分移轉
RPQNMLKKNHJGFFB57DA,1,88.88,集合住宅,鋼筋混凝土造,112年2月22日,十五層,十一層 陽台,全筆移轉
RPQNMLKKNHJGFFB57DA,1,71.76,防空避難室兼停車空間、梯間、消防機房、蓄水池、車道、汙雨水機房、昇降機間、安全梯、排煙室、停車空間、電信機房、台電配電場所、發電機室、管委會空間、頂蓋型開放空間、門廊、機房、無障礙廁所、特別安全梯、梯廳、水錶室、水箱、昇降機機房等２３項,鋼筋混凝土造,112年2月22日,十五層,,持分移轉
RPVVMLRJNHJGFBB09DA,3,43.21,本共有部份係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、消防機械室、自來水箱、陸上型揚水泵、污水機房、梯廳、排煙室、樓梯間、停車空間、機械室、電信室、台電配電室、發電機室、管委會使用空間、垃圾集中處、走廊、梯間、機房、水表室、水箱等２０項。,鋼筋混凝土造,109年11月12日,十二層,,持分移轉
RPOOMLRKNHJGFCB87DA,30,13.93,住家用,鋼筋混凝土造,83年9月8日,十三層,十二層 陽台,全筆移轉
