編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLNLKHJGFDQ76CC,29,273.09,停車場、運動間、住宅,鋼筋混凝土造,84年5月18日,四層,,
RPPNMLTLKHJGFDQ96CC,19,16.15,集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPPNMLTLKHJGFDQ96CC,19,7.19,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPQNMLTLKHJGFDQ07CC,19,16.15,集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPQNMLTLKHJGFDQ07CC,19,7.19,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPSNMLTLKHJGFDQ27CC,18,16.15,集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPSNMLTLKHJGFDQ27CC,18,7.19,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPRNMLTLKHJGFDQ17CC,18,16.15,集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPRNMLTLKHJGFDQ17CC,18,7.19,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPTNMLTLKHJGFDQ37CC,18,15.37,集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPTNMLTLKHJGFDQ37CC,18,6.84,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPUNMLTLKHJGFDQ47CC,18,15.37,集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPUNMLTLKHJGFDQ47CC,18,6.84,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPVNMLTLKHJGFDQ57CC,18,16.15,集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPVNMLTLKHJGFDQ57CC,18,7.19,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPPNMLNLKHJGFBQ78CC,17,19.72,住家用,鋼筋混凝土造,95年8月28日,八層,,
RPRNMLMLKHJGFBQ88CC,16,128.29,車庫、店舖、集合住宅,鋼筋混凝土造,96年9月10日,五層,,
RPPNMLNLKHJGFBQ78CC,17,4.73,共有部分,鋼筋混凝土造,95年8月28日,,,
RPPNMLNLKHJGFBQ78CC,17,7.61,共有部分,鋼筋混凝土造,95年8月28日,,,
RPQNMLLLKHJGFBQ68CC,17,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,,
RPQNMLLLKHJGFBQ68CC,17,4.61,共有部分,鋼筋混凝土造,95年8月28日,,,
RPQNMLLLKHJGFBQ68CC,17,7.43,共有部分,鋼筋混凝土造,95年8月28日,,,
RPPNMLTKKHJGFBQ66CC,17,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,,
RPPNMLTKKHJGFBQ66CC,17,4.61,共有部分,鋼筋混凝土造,95年8月28日,,,
RPPNMLTKKHJGFBQ66CC,17,7.43,共有部分,鋼筋混凝土造,95年8月28日,,,
RPPNMLTLKHJGFBQ76CC,17,22.26,住家用,鋼筋混凝土造,95年8月28日,八層,,
RPPNMLTLKHJGFBQ76CC,17,5.43,共有部分,鋼筋混凝土造,95年8月28日,,,
RPPNMLTLKHJGFBQ76CC,17,8.76,共有部分,鋼筋混凝土造,95年8月28日,,,
RPPNMLLJLHJGFBQ48CC,42,127.44,住家用,鋼筋混凝土加強磚造,71年4月2日,二層,,
RPPNMLTLKHJGFCQ86CC,41,61.08,國民住宅,鋼筋混凝土造,72年3月12日,五層,,
RPPNMLTLKHJGFCQ86CC,41,7.92,共有部分,鋼筋混凝土造,72年3月12日,五層,,
RPQNMLTLKHJGFCQ96CC,1,143.53,住家用,鋼筋混凝土造,112年3月14日,三層,,
RPPNMLNLKHJGFCQ88CC,24,13.97,住家用,鋼筋混凝土造,89年7月6日,四層,,
RPUNMLLJLHJGFDQ56CC,18,15.37,集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPUNMLLJLHJGFDQ56CC,18,6.84,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,,
RPPNMLLJLHJGFEQ78CC,31,119.58,住家用,鋼筋混凝土造,82年4月1日,十九層,,
RPPNMLLJLHJGFEQ78CC,31,19.95,梯間,鋼筋混凝土造,82年4月1日,十九層,,
RPPNMLLJLHJGFEQ78CC,31,5.61,守衛室．健身房．游泳池．防空避難室兼停車場,鋼筋混凝土造,82年4月1日,,,
RPPNMLOJLHJGFCQ88CC,22,100.04,集合住宅,鋼筋混凝土造,91年7月25日,五層,,
RPPNMLOJLHJGFCQ88CC,22,12.64,梯間、機械室、水箱,鋼筋混凝土造,91年7月25日,五層,,
RPPNMLOJLHJGFCQ88CC,22,33.34,停車空間,鋼筋混凝土造,91年7月25日,五層,,
RPPNMLOJLHJGFDQ98CC,18,16.15,集合住宅,鋼筋混凝土造,94年8月15日,五層,,
