編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLPKKHJGFBD57CC,1,268.51,店舖、集合住宅、停車空間,鋼筋混凝土造,112年1月17日,五層,,
RPQNMLPKKHJGFBD67CC,2,52.13,集合住宅,鋼筋混凝土造,111年6月13日,五層,,
RPQNMLPKKHJGFBD67CC,2,18.61,本共有部分之項目有管理委員會空間、停車空間、樓電梯間、梯廳、管道間、水箱等６項。,鋼筋混凝土造,111年6月13日,五層,,
RPQNMLPKKHJGFAD57CC,7,93.96,集合住宅,鋼筋混凝土構造,106年1月19日,十四層,,
RPQNMLPKKHJGFAD57CC,7,44.86,本共有部分之項目有：防空避難室兼停車空間、停車空間、車道、外廊、管委會使用空間、梯廳、排煙室、樓梯間、垃圾暫存空間、機械室、水箱、門廊、昇降梯間、陽台等。,鋼筋混凝土構造,106年1月19日,十四層,,
RPUNMLPKKHJGFAD97CC,30,110.14,住家用,鋼筋混凝土造,82年8月4日,八層,,
RPUNMLPKKHJGFAD97CC,30,22.22,共有部分,鋼筋混凝土造,82年8月4日,八層,,
RPUNMLPKKHJGFAD97CC,30,19.45,共有部分,鋼筋混凝土造,82年8月4日,八層,,
RPSNMLPKKHJGFAD77CC,30,186.68,住商用,鋼筋混凝土造,82年12月17日,三層,,
RPWNMLPKKHJGFAD18CC,43,230.86,住商用,鋼筋混凝土造,70年7月31日,四層,,
RPTNMLPKKHJGFAD87CC,20,97.36,集合住宅,鋼筋混凝土造,92年9月16日,十四層,,
RPRNMLPKKHJGFAD67CC,32,187.93,住商用,鋼筋混凝土造,81年7月1日,三層,,
RPTNMLPKKHJGFAD87CC,20,33.38,管理室等,鋼筋混凝土造,92年9月16日,十四層,,
RPTNMLPKKHJGFAD87CC,20,18.16,公共設施,鋼筋混凝土造,92年9月16日,十四層,,
RPPNMLPKKHJGFAD47CC,,73.16,住家用,磚造,,一層,,
RPXNMLPKKHJGFAD28CC,1,63.15,集合住宅,鋼筋混凝土構造,112年4月11日,十五層,,
RPXNMLPKKHJGFAD28CC,1,16.62,本共有部分之項目有排煙室、昇降機、安全梯、機房、管道間、梯廳、水表室、電梯機房等８項。,鋼筋混凝土構造,112年4月11日,十五層,,
RPXNMLPKKHJGFAD28CC,1,16.32,本共有部分之項目有防空避難室兼停車空間、停車空間、電信室、公共服務空間、梯廳、防災中心、機房等７項。,鋼筋混凝土構造,112年4月11日,十五層,,
