鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
汐止區,房地(土地+建物)+車位,新北市汐止區福德二路６１之１號十三樓,8.88,住,,,1070203,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1060725,86.69999999999999,11,1,1,有,有,9380000,129826,坡道平面,30.24,2050000,,RPQOMLRLKHNFFDF58CA,33.74,1.46,2.63,,
板橋區,土地,公館段153-1地號,15.0,住,,,1070202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3180000,212000,,0.0,0,畸零地或有合併使用之交易。買賣仲介服務費及本案土地買賣因前有繼承事須被收養人補登戶籍補償費用皆由買方負擔.撤銷原申報書序號A1FA10702070090畸零地或有合併使用之交易。；,RPOOMLSJLHNFFAF28EA,0.0,0.0,0.0,,
中和區,土地,員山段798地號,3.34,住,,,1070201,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,454500,136078,,0.0,0,共有人間買賣,RPWTMLTJKHNFFHF47CA,0.0,0.0,0.0,,
新店區,土地,長福段273地號,436.25,農,,,1070201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3969875,9100,,0.0,0,無立私契、協議價購,RPRNMLNKLHNFFCF08CA,0.0,0.0,0.0,,
土城區,土地,安和段197地號,404.69,都市：其他:道路用地,,,1070202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19096107,47187,,0.0,0,,RPUSMLSJKHNFFAF98CA,0.0,0.0,0.0,,
石門區,土地,頭圍段八甲小段24地號,2136.55,農,,,1070201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3632142,1700,,0.0,0,,RPOPMLLJLHNFFEF87CA,0.0,0.0,0.0,,
新店區,土地,長福段668地號,790.0,農,,,1070201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7189011,9100,,0.0,0,無立私契、協議價購,RPPNMLNKLHNFFCF87CA,0.0,0.0,0.0,,
萬里區,房地(土地+建物),新北市萬里區玉田２之１３號１１樓之１０,8.9,都市：其他:別墅區,,,1070202,土地2建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860626,39.84,0,0,0,無,有,1580000,39659,,0.0,0,,RPSSMLSJKHNFFDF09CA,23.94,0.0,4.11,,
淡水區,土地,下圭柔山段437-9地號,190.75,農,,,1070201,土地12建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,22543,,0.0,0,,RPVPMLMKLHNFFEF98EA,0.0,0.0,0.0,,
新店區,土地,長福段668地號,100.02,農,,,1070201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,910140,9100,,0.0,0,無立私契，協議價購,RPQNMLNKLHNFFCF97CA,0.0,0.0,0.0,,
新店區,土地,長福段1174地號,62.19,農,,,1070201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,565929,9100,,0.0,0,無立私契、協議價購,RPTNMLNKLHNFFCF28CA,0.0,0.0,0.0,,
新店區,土地,長福段668地號,100.02,農,,,1070201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,910140,9100,,0.0,0,無立私契、協議價購,RPSNMLNKLHNFFCF18CA,0.0,0.0,0.0,,
新店區,土地,長福段254地號,411.11,農,,,1070201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3741101,9100,,0.0,0,無立私契、協議價購,RPUNMLNKLHNFFCF38CA,0.0,0.0,0.0,,
石碇區,土地,員潭子坑段湳窟小段68地號,3863.75,,山坡地保育區,暫未編定,1070202,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4700000,1216,,0.0,0,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。；,RPPNMLTJKHNFFCF28CA,0.0,0.0,0.0,,
石門區,土地,頭圍段崁子腳小段62-5地號,721.21,農,,,1070201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1226050,1700,,0.0,0,,RPRPMLLJLHNFFEF18CA,0.0,0.0,0.0,,
石門區,土地,頭圍段八甲小段7-3地號,2729.58,農,,,1070201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4640291,1700,,0.0,0,,RPPPMLLJLHNFFEF97CA,0.0,0.0,0.0,,
汐止區,房地(土地+建物)+車位,新北市汐止區大同路三段６０９號１３樓之８,5.51,住,,,1070201,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880201,117.88999999999999,1,1,1,有,有,3900000,33082,坡道機械,0.0,0,,RPQQMLTJKHNFFDF78CA,29.3,1.11,5.21,,
鶯歌區,土地,橋子頭一段631地號,57.07,,鄉村區,乙種建築用地,1070201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,8761,,0.0,0,1.買方為地上物佔用人。2.賣清。,RPXNMLNLKHNFFIF66CA,0.0,0.0,0.0,,
三峽區,房地(土地+建物),新北市三峽區中園街１２６之１５號五樓,31.06,,一般農業區,甲種建築用地,1070201,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0950419,130.39000000000001,3,2,2,有,無,7700000,59054,,0.0,0,,RPOOMLNLKHNFFIF48CA,85.78,1.75,11.98,,
林口區,車位,新北市林口區文化二路一段３７２號地下二樓,2.49,住,,,1070205,土地0建物0車位1,地下二層,十二層,其他,見其他登記事項,鋼筋混凝土造,0781127,40.14,0,0,0,有,有,1500000,,坡道平面,40.14,0,,RPWPMLLJLHNFFBF38CA,0.0,0.0,0.0,,
中和區,房地(土地+建物),新北市中和區四維街３７巷１１號,88.24,住,,,1070201,土地4建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671207,81.11,4,2,1,有,無,11000000,135618,,0.0,0,,RPSPMLMKKHNFFHF68CA,81.11,0.0,0.0,,
中和區,房地(土地+建物)+車位,新北市中和區忠孝街１５０號六樓,12.42,住,,,1070202,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1061220,108.08,2,1,1,有,有,14500000,138259,塔式車位,13.33,1400000,土地及建物分次登記案件。前案土地登記收件字號：；,RPQNMLSJLHNFFHF09EA,53.84,5.55,5.77,,
汐止區,車位,新北市汐止區忠孝東路４８７之１８號地下一樓,0.36,住,,,1070102,土地0建物0車位1,地下一層,九層,其他,見其他登記事項,鋼筋混凝土造,0880414,22.630000000000003,0,0,0,有,有,290000,,升降機械,22.64,290000,,RPOOMLKKJHNFFDF47CA,0.0,0.0,0.0,,
汐止區,房地(土地+建物),新北市汐止區大同路三段６１７號２５樓之１,6.64,住,,,1070101,土地1建物1車位0,二十五層,三十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,74.4,2,1,1,有,有,4700000,63172,,0.0,0,,RPVOMLLKJHNFFDF48EA,48.56,1.09,8.41,,
新店區,土地,復興段464地號,6.93,工,,,1070105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1670000,240981,,0.0,0,親友、員工或其他特殊關係間之交易。畸零地或有合併使用之交易。親友、員工或其他特殊關係間之交易。；畸零地或有合併使用之交易。；,RPUOMLPLJHNFFCF58CA,0.0,0.0,0.0,,
三重區,房地(土地+建物)+車位,新北市三重區集賢路１５８號五樓,49.38,住,,,1070102,土地1建物1車位2,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041223,335.15999999999997,4,2,3,有,有,38500000,127883,坡道平面,64.6,3900000,土地及建物分次登記案件。前案土地登記收件字號：；,RPOPMLQLJHNFFGF58CA,154.07,13.23,17.73,,
雙溪區,土地,三叉港段三叉港小段440地號,133.59,,山坡地保育區,農牧用地,1070110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,198462,1486,,0.0,0,向國有財產署購買,RPVNMLMKJHNFFFF68EA,0.0,0.0,0.0,,
中和區,房地(土地+建物),新北市中和區景平路６０１號七樓之十二,7.94,工,,,1070103,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0921125,59.79,1,1,1,有,有,7500000,125439,,0.0,0,,RPPNMLLLJHNFFHF08CA,35.22,0.0,3.57,,
板橋區,房地(土地+建物),新北市板橋區忠孝路忠義巷１４弄９之３號,7.0,住,,,1070102,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0651116,18.72,2,2,1,有,無,1200000,64103,,0.0,0,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。；,RPTOMLRKJHNFFAF38CA,18.73,0.0,0.0,,
林口區,土地,建林段1020地號,34.78,住,,,1070102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4418400,127039,,0.0,0,二等親買賣,RPUPMLLKJHNFFBF28EA,0.0,0.0,0.0,,
新店區,車位,新北市新店區安興路５－２１（單）地下四．五層,1.78,住,,,1070103,土地0建物0車位1,地下四層，地下五層,二十一層,其他,見使用執照,鋼筋混凝土造,0840513,27.69,0,0,0,有,有,1000000,,坡道平面,27.69,1000000,,RPRNMLLLKHNFFCF87CA,0.0,0.0,0.0,,
樹林區,土地,佳園段607地號,190.43,都市：其他:道路用地,,,1070102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2675180,14048,,0.0,0,包含公共設施保留地之交易。,RPTPMLLKJHNFFIF68CA,0.0,0.0,0.0,,
新店區,房地(土地+建物),新北市新店區新生街１２號四樓,26.86,住,,,1070101,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0600922,75.81,3,3,2,有,無,8180000,107901,,0.0,0,含增建或未登記建物。含增建或未登記建物。；,RPPOMLLKJHNFFCF57CA,75.81,0.0,0.0,,
林口區,房地(土地+建物)+車位,新北市林口區富貴路７１號十四樓,9.0,商,,,1070106,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060705,128.2,2,2,2,有,有,12600000,98284,坡道平面,19.97,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPSNMLKLLHNFFBF87CA,61.12,4.13,5.91,,
永和區,土地,四維段170地號,6.51,住,,,1070104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,138249,,0.0,0,,RPOOMLMLJHNFFHF38EA,0.0,0.0,0.0,,
汐止區,房地(土地+建物),新北市汐止區汐萬路２段２２８巷３１弄５１號,42.28,,山坡地保育區,丙種建築用地,1070108,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841110,108.69,2,2,1,有,無,3500000,32202,,0.0,0,二親等間買賣親友、員工或其他特殊關係間之交易。；,RPVOMLRKJHNFFDF98DA,71.36,11.4,0.0,,
鶯歌區,土地,尖山腳段575地號,12.84,住,,,1070103,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,776640,60486,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLPKJHNFFIF09CA,0.0,0.0,0.0,,
坪林區,土地,坪林段坪林小段1-2地號,196.5,都市：其他:保護區,,,1070102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,1272,,0.0,0,,RPQNMLPKJHNFFCF08DA,0.0,0.0,0.0,,
新店區,土地,大豐段852地號,7.8,都市：其他:道路用地,,,1070103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1264005,162052,,0.0,0,,RPPOMLPKJHNFFCF97CA,0.0,0.0,0.0,,
瑞芳區,房地(土地+建物),新北市瑞芳區瑞濱路阿美家園２６號,15.36,,鄉村區,乙種建築用地,1070109,土地2建物1車位0,全,二層,透天厝,住家用,見其他登記事項,,8.72,3,1,1,有,無,129000,14794,,0.0,0,朋友購買親友、員工或其他特殊關係間之交易。；,RPQNMLMKKHNFFFF28EA,7.74,0.49,0.49,,
深坑區,房地(土地+建物)+車位,新北市深坑區福音山莊１１巷１３號,344.0,,山坡地保育區,丙種建築用地,1070103,土地1建物1車位1,全,二層,透天厝,住家用,鋼筋混凝土造,0701126,216.88,3,3,3,有,有,13647127,62925,一樓平面,0.0,0,受債權債務影響或債務抵償之交易。受債權債務影響或債務抵償之交易。；,RPQOMLPKJHNFFCF18DA,194.48,11.2,11.2,,
三重區,房地(土地+建物),新北市三重區三信路７５號三樓,24.84,住,,,1070102,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961024,128.64,3,2,2,有,有,13800000,107276,,0.0,0,,RPXOMLLJKHNFFGF78CA,76.44,3.71,6.33,,
新莊區,車位,新北市新莊區幸福路７４９號地下一層,5.41,住,,,1070102,土地0建物0車位1,地下一層,十層,其他,見其他登記事項,鋼筋混凝土造,0800102,33.1,0,0,0,有,有,1850000,,坡道平面,0.0,1850000,,RPQVMLQKJHNFFBF78CA,0.0,0.0,0.0,,
新莊區,房地(土地+建物),新北市新莊區民安路３１１巷７號,16.72,住,,,1070105,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830620,83.67999999999999,3,1,1,有,有,9000000,107553,,0.0,0,有未登記夾層增建含增建或未登記建物。；,RPPQMLTLJHNFFBF58CA,66.01,3.95,0.0,,
林口區,房地(土地+建物)+車位,新北市林口區中北一街１５巷８０號,69.18,住,,,1070102,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1000804,209.71,3,3,4,有,有,12500000,59609,一樓平面,0.0,0,,RPPUMLQLJHNFFBF68CA,179.28,3.54,24.71,,
三重區,土地,長壽段999-1地號,1.82,都市：其他:(公共設施保留地),,,1070103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330000,181319,,0.0,0,公共設施保留地之交易。訴訟強制執行之和解買賣,RPROMLQKJHNFFGF68CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區永豐街７６之２號,30.25,住,,,1070101,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0651228,80.99,3,1,1,有,無,6000000,74083,,0.0,0,親友、員工或其他特殊關係間之交易。親友、員工或其他特殊關係間之交易。；,RPSNMLOLJHNFFAF97CA,80.99,0.0,0.0,,
