編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLSJKHIFFBQ78CA,29,124.07,住家用,鋼筋混凝土加強磚造,73年3月27日,二層,一層 二層 陽台 騎樓 電梯樓梯間 廚房
RPPNMLQJKHIFFBQ58DA,19,83.05,住家用,鋼筋混凝土造,82年12月7日,五層,二層 陽台
RPXNMLPJKHIFFDQ76CA,34,88.00,住家用,鋼筋混凝土加強磚造,67年7月10日,二層,一層 二層
RPSNMLOJKHIFFDQ88DA,32,108.64,住商用,鋼筋混凝土加強磚造,69年8月20日,二層,一層 二層 電梯樓梯間
RPWNMLOJKHIFFBQ09DA,19,135.89,住商用,鋼筋混凝土造,83年3月8日,三層,一層 二層 三層 陽台 電梯樓梯間
RPUNMLQJKHIFFDQ56CA,,164.13,住宅、樓梯間,鋼筋混凝土造,101年11月22日,三層,一層 二層 三層 陽台 見其他登記事項
RPSOMLPJKHIFFDQ09DA,14,88.09,見其他登記事項,鋼筋混凝土造,88年5月31日,五層,
RPQOMLRJKHIFFDQ98CA,14,132.56,見其他登記事項,鋼筋混凝土造,88年5月31日,三層,
RPSNMLRJKHIFFBQ88CA,7,24.89,住家用,鋼筋混凝土造,94年10月3日,十層,四層 陽台
RPSNMLRJKHIFFBQ88CA,7,.14,管理委員會使用空間,鋼筋混凝土造,94年10月3日,十層,
RPSNMLRJKHIFFBQ88CA,7,11.75,機電設備空間、停車空間、樓梯間、走廊、機械室、水塔,鋼筋混凝土造,94年10月3日,十層,
RPQNMLQJKHIFFDQ78CA,,162.92,住宅、樓梯間,鋼筋混凝土造,101年11月22日,三層,一層 二層 三層 陽台 見其他登記事項
RPPOMLPJKHIFFDQ68CA,1,148.90,住家用,鋼筋混凝土造,101年3月16日,三層,一層 二層 三層 陽台
RPROMLRJKHIFFDQ09CA,6,.65,機械室、樓梯間、垃圾處理場、管理中心,鋼筋混凝土造,95年7月18日,三層,
RPROMLRJKHIFFDQ09CA,6,.27,機械室、樓梯間,鋼筋混凝土造,95年7月18日,一層,
RPROMLRJKHIFFDQ09CA,6,.48,機械室、樓梯間、開放空間、交誼室,鋼筋混凝土造,95年7月18日,四層,
RPROMLRJKHIFFDQ09CA,,272.68,,鋼筋混凝土造,101年8月29日,四層,一層 二層 三層 四層 陽台
RPWNMLQJKHIFFDQ76CA,33,87.08,住家用,鋼筋混凝土加強磚造,68年10月1日,二層,一層 二層
RPRNMLKLKHIFFDQ58DA,5,210.66,店舖、住宅、停車空間,鋼筋混凝土造,96年8月22日,四層,一層 二層 三層 四層 陽台
RPUNMLRJKHIFFDQ76DA,31,105.04,住家用,鋼筋混凝土加強磚造,71年2月28日,二層,一層 二層 騎樓 電梯樓梯間
RPOOMLRJKHIFFDQ88DA,6,164.19,集合住宅、樓梯間、停車空間、住宅,鋼筋混凝土造,96年1月17日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLMLKHIFFDQ78DA,,179.43,住宅、樓梯間,鋼筋混凝土造,101年11月19日,四層,一層 二層 三層 四層 陽台
RPRNMLRLKHIFFDQ66DA,4,159.21,住宅、停車空間,鋼筋混凝土造,97年9月3日,三層,一層 二層 三層 陽台
RPVNMLQJKHIFFDQ86EA,2,152.86,住家用,鋼筋混凝土造,99年10月11日,三層,一層 二層 三層 陽台
RPPNMLKLKHIFFBQ18DA,9,199.77,住商用,鋼筋混凝土造,93年5月28日,四層,一層 二層 三層 四層 陽台 雨遮
RPTNMLQLKHIFFDQ66CA,7,164.20,住宅、停車空間,鋼筋混凝土造,94年7月19日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPUNMLLJLHIFFCQ88EA,33,225.00,廢品堆置場,鋼骨造,68年12月19日,一層,一層
RPUNMLLJLHIFFCQ88EA,33,23.80,廁所,鋼骨造,68年12月19日,一層,一層
RPUNMLLJLHIFFCQ88EA,33,3950.46,倉庫．作業場,鋼骨造,68年12月19日,一層,一層
RPSOMLSJKHIFFDQ66CA,,221.92,,鋼筋混凝土造,101年8月29日,四層,一層 二層 三層 四層 陽台
RPSOMLSJKHIFFDQ66CA,6,.65,機械室、樓梯間、垃圾處理場、管理中心,鋼筋混凝土造,95年7月18日,三層,
RPSOMLSJKHIFFDQ66CA,6,.27,機械室、樓梯間,鋼筋混凝土造,95年7月18日,一層,
RPSOMLSJKHIFFDQ66CA,6,.48,機械室、樓梯間、開放空間、交誼室,鋼筋混凝土造,95年7月18日,四層,
RPSOMLRJKHIFFDQ56CA,6,.65,機械室、樓梯間、垃圾處理場、管理中心,鋼筋混凝土造,95年7月18日,三層,
RPUOMLRJKHIFFDQ76CA,,221.92,,鋼筋混凝土造,101年8月29日,四層,一層 二層 三層 四層 陽台
RPSOMLRJKHIFFDQ56CA,6,.27,機械室、樓梯間,鋼筋混凝土造,95年7月18日,一層,
RPUOMLRJKHIFFDQ76CA,6,.65,機械室、樓梯間、垃圾處理場、管理中心,鋼筋混凝土造,95年7月18日,三層,
RPSOMLRJKHIFFDQ56CA,6,.48,機械室、樓梯間、開放空間、交誼室,鋼筋混凝土造,95年7月18日,四層,
RPUOMLRJKHIFFDQ76CA,6,.27,機械室、樓梯間,鋼筋混凝土造,95年7月18日,一層,
RPSOMLRJKHIFFDQ56CA,,223.44,,鋼筋混凝土造,101年8月29日,四層,一層 二層 三層 四層 陽台
RPUOMLRJKHIFFDQ76CA,6,.48,機械室、樓梯間、開放空間、交誼室,鋼筋混凝土造,95年7月18日,四層,
