編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRPMLLJKHIFFCB17CC,17,41.91,住家用,鋼筋混凝土造,85年5月27日,十九層,
RPPNMLNJKHIFFHL58DC,19,26.91,集合住宅,鋼筋混凝土造,82年12月31日,十二層,
RPXNMLLJKHIFFCB57CC,20,38.40,住家用,鋼筋混凝土造,81年11月13日,十六層,
RPTSMLOJKHIFFCB97CC,5,308.26,人行道、店舖、集合住宅,鋼筋混凝土造,96年9月20日,十四層,
RPXNMLLJKHIFFCB57CC,20,38.40,住家用,鋼筋混凝土造,81年11月13日,十六層,
RPUTMLOJKHIFFCB18CC,19,212.00,商業用,鋼筋混凝土造,83年1月20日,十三層,
RPTQMLOJKHIFFCL78CC,16,121.82,辦公室,鋼筋混凝土造,85年8月28日,九層,
RPPOMLOJKHIFFBB17DC,20,107.58,住家用,鋼筋混凝土造,82年5月26日,五層,
RPSUMLOJKHIFFCB08CC,18,57.93,商業用,鋼筋混凝土造,83年8月25日,二十九層,
RPSNMLNJKHIFFAB17DC,42,109.32,住宅,鐵筋加強磚造,60年6月8日,二層,
RPUOMLOJKHIFFAB57DC,18,134.99,住商用,鋼筋混凝土造,83年1月31日,七層,
RPRQMLPJKHIFFBB57CC,34,36.40,住家用,鋼筋混凝土造,68年1月9日,八層,
RPOOMLOJKHIFFBB96CC,17,40.35,住家用,鋼筋混凝土造,85年6月27日,二十四層,
RPOOMLOJKHIFFBB96CC,17,3.47,共有部份,鋼筋混凝土造,85年6月27日,二十四層,
RPOOMLOJKHIFFBB96CC,17,.78,共有部份,鋼筋混凝土造,85年6月27日,二十四層,
RPOOMLOJKHIFFBB96CC,17,14.14,共有部份,鋼筋混凝土造,85年6月27日,二十四層,
RPOOMLOJKHIFFBB96CC,17,31.99,共有部份,鋼筋混凝土造,85年6月27日,二十四層,
RPSQMLPJKHIFFBB67CC,4,28.33,住家用,鋼筋混凝土造,97年11月28日,十七層,
RPOTMLPJKHIFFBB57CC,8,176.00,停車空間，住房,ＲＣ造,93年8月2日,四層,
RPSTMLPJKHIFFBB97CC,29,215.03,住商用,鋼筋混凝土造,73年6月20日,四層,
RPPPMLOJKHIFFAB07CC,18,35.47,住家用,鋼筋混凝土造,84年1月13日,十九層,
RPXNMLOJKHIFFAB67CC,6,90.97,集合住宅,鋼筋混凝土造,95年12月22日,十五層,
RPXNMLOJKHIFFAB67CC,6,19.19,共用部分,鋼筋混凝土造,95年12月22日,十五層,
RPXNMLOJKHIFFAB67CC,6,38.90,共用部分,鋼筋混凝土造,95年12月22日,十五層,
RPRNMLOJKHIFFAB07CC,25,54.67,住商用,鋼筋混凝土造,76年7月28日,三層,
RPOPMLOJKHIFFAB96CC,18,36.07,住家用,鋼筋混凝土造,84年1月13日,十九層,
RPUPMLPJKHIFFAB67CC,18,165.54,店舖．人行道．住房,鋼筋混凝土造,83年8月25日,十二層,
RPWPMLLJKHIFFAB47CC,19,2.79,管理員辦公室、防空避難室、廣告塔、人行道、停車空間、交誼廳、水塔、機械房、梯間,鋼筋混凝土造,82年11月2日,十六層,
RPWPMLLJKHIFFAB47CC,19,11.12,住家用,鋼筋混凝土造,82年11月2日,十六層,
RPTOMLOJKHIFFAB37CC,22,182.67,商業用,鋼筋混凝土造,79年11月10日,十四層,
RPUOMLPJKHIFFAB57CC,18,112.00,住家用,鋼筋混凝土造,83年8月25日,十六層,
RPUOMLPJKHIFFAB57CC,18,46.81,共有部份,鋼筋混凝土造,83年8月25日,十六層,
RPWOMLOJKHIFFAB67CC,18,26.14,住家用,鋼筋混凝土造,84年1月13日,十九層,
RPUNMLOJKHIFFAB37CC,6,89.59,集合住宅,鋼筋混凝土造,95年12月22日,十五層,
RPUNMLOJKHIFFAB37CC,6,18.89,共用部分,鋼筋混凝土造,95年12月22日,十五層,
RPUNMLOJKHIFFAB37CC,6,27.48,共用部分,鋼筋混凝土造,95年12月22日,十五層,
RPVPMLPJKHIFFAB77CC,16,37.55,住家用,鋼骨造,86年1月31日,二十八層,
RPWPMLPJKHIFFAB87CC,16,37.45,住家用,鋼骨造,86年1月31日,二十八層,
RPORMLPJKHIFFCB47CC,6,93.68,住家用,鋼筋混凝土造,96年3月20日,十四層,
RPORMLPJKHIFFCB47CC,6,20.16,共用,鋼筋混凝土造,96年3月20日,十四層,
RPORMLPJKHIFFCB47CC,6,43.20,共用,鋼筋混凝土造,96年3月20日,十四層,
RPSSMLPJKHIFFCB97CC,6,183.49,住家用,鋼筋混凝土造,96年6月11日,十九層,
RPRNMLPJKHIFFAL18CC,17,113.66,住商用,鋼筋混凝土造,85年2月2日,七層,
RPUOMLPJKHIFFCB77CC,3,73.68,住家用,鋼筋混凝土造,99年2月1日,十一層,
RPVNMLPJKHIFFGL56CC,30,52.66,集合住宅,鋼筋混凝土造,72年1月25日,五層,
RPVNMLPJKHIFFGL56CC,31,5.77,共有部份,鋼筋混凝土造,71年6月16日,五層,
RPOPMLPJKHIFFCB27CC,3,91.48,住家用,鋼筋混凝土造,99年2月1日,十二層,
RPWNMLPJKHIFFFL56CC,20,136.77,住商用,鋼筋混凝土造,82年5月25日,十二層,
RPWRMLPJKHIFFCB28CC,6,44.76,住家用,鋼筋混凝土造,95年11月24日,十四層,
RPTPMLPJKHIFFGL56CC,5,237.41,住宅、停車空間、店舖,鋼筋混凝土造,97年5月22日,五層,
RPTRMLPJKHIFFCB08DC,16,325.80,店舖、人行道、住宅,鋼筋混凝土造,85年10月24日,八層,
RPTRMLPJKHIFFCB08DC,16,282.30,店舖、住宅,鋼筋混凝土造,85年10月24日,八層,
RPUSMLPJKHIFFCB28DC,15,165.12,店舖、住宅、空調機房,鋼筋混凝土造,87年6月2日,五層,
RPOQMLQJKHIFFAB27CC,,231.87,住商用,鋼筋混凝土造,,四層,
RPTNMLSJKHIFFHL86DC,27,34.58,防空避難室、人行道、住宅、店舖、水塔,鋼筋混凝土造,75年5月23日,四層,
RPVOMLQJKHIFFCB97CC,2,93.05,住家用,鋼筋混凝土造,99年11月19日,二十四層,
RPUOMLQJKHIFFCB87CC,2,48.77,住家用,鋼筋混凝土造,99年11月19日,二十四層,
RPUOMLQJKHIFFCB87CC,2,35.90,本共有部分之項目有停車空間、消防機房、污水機房、揚水機房、水箱、排煙室、梯廳、樓梯間、昇降機間、防空避難室兼停車空間、防災中心、台電配電室、電信室、緊急發電機房、電錶箱室、門廳、管委會空間、中繼機房、屋頂平台、電梯機房、機房等二十一項,鋼筋混凝土造,99年11月19日,二十四層,
RPPPMLRJKHIFFAB37CC,21,50.20,商業用,鋼筋混凝土造,80年11月8日,七層,
RPPPMLRJKHIFFAB37CC,21,8.08,共有部份,鋼筋混凝土造,80年11月8日,七層,
RPPPMLRJKHIFFAB37CC,21,78.78,商業用,鋼筋混凝土造,80年11月8日,七層,
RPPPMLRJKHIFFAB37CC,21,12.68,共有部份,鋼筋混凝土造,80年11月8日,七層,
RPPTMLQJKHIFFCB87CC,32,249.16,住商用,鋼筋混凝土造,69年8月22日,三層,
RPXOMLRJKHIFFAB08CC,21,80.58,商業用,鋼筋混凝土造,80年11月8日,七層,
