編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLNJKHIFFBJ87CA,21,70.61,住家用,鋼筋混凝土造,81年1月30日,五層,四層 陽台
RPTNMLNJKHIFFBJ87CA,21,26.77,共用部分,鋼筋混凝土造,81年1月30日,五層,
RPXPMLPJKHIFFBJ68CA,5,26.99,商業用,鋼筋混凝土造,97年6月9日,九層,九層 陽台 雨遮
RPXPMLPJKHIFFBJ68CA,5,7.68,共用部分,鋼筋混凝土造,97年6月9日,九層,
RPXPMLPJKHIFFBJ68CA,5,3.68,共用部分,鋼筋混凝土造,97年6月9日,九層,
RPXPMLPJKHIFFBJ68CA,5,.00,管理員室,鋼筋混凝土造,97年6月9日,九層,
RPXPMLPJKHIFFBJ68CA,5,.35,共用部分,鋼筋混凝土造,97年6月9日,九層,
RPVQMLRJKHIFFBJ78CA,,162.01,住家用,鋼筋混凝土造,101年11月2日,十四層,七層 陽台 雨遮
RPVQMLRJKHIFFBJ78CA,,38.39,本共有部分之項目有防空避難室兼停車空間、緊急發電機室、開放空間、污水機房、消防設備、公共服務空間等六項。,鋼筋混凝土造,101年11月2日,十四層,
RPVQMLRJKHIFFBJ78CA,,30.85,本共有部分之項目有梯廳、樓梯間、排煙室機械室、水箱等四項。,鋼筋混凝土造,101年11月2日,十四層,
RPRRMLOJKHIFFBJ18CA,7,128.60,商業用,鋼筋混凝土造,94年11月14日,十五層,三層 陽台
RPUQMLRJKHIFFBJ68CA,,162.01,住家用,鋼筋混凝土造,101年11月2日,十四層,六層 陽台 雨遮
RPUQMLRJKHIFFBJ68CA,,38.39,本共有部分之項目有防空避難室兼停車空間、緊急發電機室、開放空間、污水機房、消防設備、公共服務空間等六項。,鋼筋混凝土造,101年11月2日,十四層,
