鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
屏東市,房地(土地+建物),屏東縣屏東巿古松西巷611號,94.0,住,,,1020123,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0800105,187.38,5,2,3,有,無,4600000,24549,,0.0,0,,RPRNMLOJKHIFFAT68CA,160.59,17.34,9.45,,
屏東市,房地(土地+建物),屏東縣屏東巿民和二路１６號,59.0,住,,,1020117,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0670525,99.64,3,2,2,有,無,1100000,11040,,0.0,0,,RPVOMLOJKHIFFAT56CA,95.22,4.42,0.0,,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉泉興路４６０號,71.4,,鄉村區,乙種建築用地,1020123,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830629,186.97,4,1,1,有,無,2300000,12301,,0.0,0,,RPTQMLOJKHIFFAT56CA,156.08,13.34,17.55,,
長治鄉,土地,德協段242-6地號,2217.0,,一般農業區,農牧用地,1020104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2450000,1105,,0.0,0,,RPQNMLPJKHIFFAT68CA,0.0,0.0,0.0,,
屏東市,房地(土地+建物),屏東縣屏東巿自由路８５號五樓之一,2.31,住,,,1020116,土地1建物1車位0,五層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831104,25.34,1,0,1,無,無,355000,14009,,0.0,0,,RPRNMLPJKHIFFAT78CA,16.25,0.0,0.0,,
長治鄉,土地,新潭段215地號,710.99,,一般農業區,農牧用地,1011217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4100000,5767,,0.0,0,,RPSOMLPJKHIFFAT98CA,0.0,0.0,0.0,,
萬丹鄉,土地,新鐘段1461地號,2673.0,,特定農業區,農牧用地,1020104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11161245,4176,,0.0,0,,RPQPMLPJKHIFFAT88CA,0.0,0.0,0.0,,
屏東市,房地(土地+建物),屏東縣屏東巿昆明街２２巷６弄９號,78.0,住,,,1011220,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0681124,98.4,3,2,2,有,無,2100000,21341,,0.0,0,,RPVNMLQJKHIFFAT66CA,98.4,0.0,0.0,,
屏東市,土地,水源段二小段827-2地號,1203.0,其他,,,1020115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9987300,8302,,0.0,0,,RPTNMLSJKHIFFAT66CA,0.0,0.0,0.0,,
屏東市,土地,新海豐段765地號,3727.25,農,一般農業區,農牧用地,1020117,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7800000,2093,,0.0,0,,RPUOMLNLKHIFFAT56CA,0.0,0.0,0.0,,
長治鄉,土地,番子寮段1266地號,196.0,,鄉村區,乙種建築用地,1020109,土地1建物0車位0,全,,透天厝,,,,0.0,0,0,0,有,無,2500000,12755,,0.0,0,,RPXNMLPLKHIFFAT96CA,0.0,0.0,0.0,,
長治鄉,土地,番子寮段1266-1地號,24.0,,鄉村區,乙種建築用地,1020115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,16667,,0.0,0,,RPOOMLPLKHIFFAT78CA,0.0,0.0,0.0,,
鹽埔鄉,土地,新圍段25地號,7133.0,,一般農業區,農牧用地,1020204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5883200,825,,0.0,0,,RPPNMLSJKHIFFBT98CA,0.0,0.0,0.0,,
高樹鄉,土地,源泉段1018地號,22742.46,其他,一般農業區,農牧用地,1011220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5240000,230,,0.0,0,,RPPNMLLLKHIFFBT48CA,0.0,0.0,0.0,,
鹽埔鄉,土地,新圍段112-1179地號,3215.0,農,一般農業區,農牧用地,1020124,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1650000,513,,0.0,0,,RPQNMLNLKHIFFBT78CA,0.0,0.0,0.0,,
里港鄉,土地,塔樓段116-25地號,22.67,,鄉村區,乙種建築用地,1020123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,77044,3399,,0.0,0,親友、員工或其他特殊關係間之交易。交換土地買賣,RPRNMLQLKHIFFBT56CA,0.0,0.0,0.0,,
里港鄉,土地,塔樓段116-6地號,22.7,,鄉村區,乙種建築用地,1020123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,77146,3399,,0.0,0,親友、員工或其他特殊關係間之交易。交換土地買賣,RPSNMLQLKHIFFBT66CA,0.0,0.0,0.0,,
潮州鎮,房地(土地+建物),屏東縣潮州鎮光華路９９號,89.88,住,,,1020125,土地1建物1車位0,全,三層,透天厝,見使用執照,鋼筋混凝土造,0960123,172.09,4,1,3,有,無,5100000,29636,,0.0,0,本案買賣時賣方查封中雙方約定先移轉完成後交付價金完成,RPTNMLOJKHIFFCT09CA,165.71,3.44,2.94,,
竹田鄉,土地,美崙段858地號,1820.0,,特定農業區,農牧用地,1020123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3350000,1841,,0.0,0,本筆農地地上物 檳榔,RPUNMLOJKHIFFCT56CA,0.0,0.0,0.0,,
竹田鄉,土地,新勢段1034地號,3802.0,,特定農業區,農牧用地,1020123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4600000,1210,,0.0,0,,RPWNMLOJKHIFFCT76CA,0.0,0.0,0.0,,
內埔鄉,土地,美和段141地號,4588.0,,特定農業區,農牧用地,1011226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6385500,1392,,0.0,0,,RPVNMLQJKHIFFCT86CA,0.0,0.0,0.0,,
萬巒鄉,房地(土地+建物),屏東縣萬巒鄉富興路４５之２５號,142.71,,鄉村區,乙種建築用地,1020120,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830831,205.3,4,2,3,有,無,1500000,7306,,0.0,0,,RPQNMLQKKHIFFCT09CA,164.9,14.99,25.41,,
潮州鎮,房地(土地+建物),屏東縣潮州鎮志成路５１８巷２０號,136.79,住,,,1020118,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1000713,183.02,4,2,3,有,無,5300000,28959,,0.0,0,,RPPPMLSKKHIFFCT76CA,161.79,7.47,13.76,,
內埔鄉,土地,新埔段1084地號,873.0,,特定農業區,農牧用地,1020118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,1833,,0.0,0,,RPRNMLLLKHIFFCT78CA,0.0,0.0,0.0,,
