鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
彰化市,房地(土地+建物),彰化縣彰化巿文化里陽明街８４之５號,60.0,住,,,1020125,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土加強磚造,0631120,134.04,4,2,3,有,無,3580000,26708,,0.0,0,,RPPOMLLJKHIFFAN67CA,134.04,0.0,0.0,,
芬園鄉,土地,舊社段750-1地號,1479.0,,山坡地保育區,暫未編定,1020121,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2218500,1500,,0.0,0,,RPWOMLLJKHIFFAN38CA,0.0,0.0,0.0,,
芬園鄉,土地,清水段1375地號,2205.31,農,,,1010715,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22053100,10000,,0.0,0,本件含未保存登記之建物本申報書內容經權利人確認無誤,RPVNMLOJKHIFFAN48CA,0.0,0.0,0.0,,
秀水鄉,土地,秀水段207-5地號,818.25,住,,,1011231,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15679980,19163,,0.0,0,,RPTOMLOJKHIFFAN38CA,0.0,0.0,0.0,,
彰化市,土地,南興段476地號,5359.0,農,,,1011205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21750000,4059,,0.0,0,,RPSOMLRJKHIFFAN58CA,0.0,0.0,0.0,,
彰化市,房地(土地+建物),彰化縣彰化巿福山街２４１巷３４號,91.0,住,鄉村區,乙種建築用地,1011229,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690429,97.8,4,2,2,有,無,2680000,27403,,0.0,0,,RPQNMLSJKHIFFAN38CA,97.8,0.0,0.0,,
彰化市,土地,南郭段南郭小段239-16地號,355.0,住,,,1020125,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48326376,136131,,0.0,0,,RPPOMLSJKHIFFAN38CA,0.0,0.0,0.0,,
秀水鄉,土地,馬興段1270-1地號,213.0,,特定農業區,農牧用地,1020128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,639000,3000,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLPLKHIFFAN38CA,0.0,0.0,0.0,,
彰化市,房地(土地+建物),彰化縣彰化巿泰和路二段６０巷８８號,113.0,住,,,1011226,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1010827,214.67,6,2,3,有,無,10800000,50310,,0.0,0,建商與地主合建案。,RPUOMLQLKHIFFAN88CA,214.67,0.0,0.0,,
彰化市,房地(土地+建物),彰化縣彰化巿泰和路二段６０巷９６弄１１號,108.04,住,,,1011226,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010827,174.72,5,2,3,有,無,8380000,47962,,0.0,0,建商與地主合建案。,RPPPMLQLKHIFFAN48CA,151.07,23.65,0.0,,
彰化市,房地(土地+建物),彰化縣彰化巿泰和路二段６０巷９６弄１號,109.04,住,,,1011226,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010827,174.69,5,2,3,有,無,8400000,48085,,0.0,0,建商與地主合建案。,RPQPMLQLKHIFFAN58CA,151.04,23.65,0.0,,
彰化市,房地(土地+建物),彰化縣彰化巿泰和路二段６０巷９６弄２３號,104.04,住,,,1011226,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010827,178.23,5,2,3,有,無,8400000,47130,,0.0,0,建商與地主合建案。,RPRPMLQLKHIFFAN68CA,145.34,23.65,9.24,,
彰化市,房地(土地+建物),彰化縣彰化巿泰和路二段６０巷９６弄１９號,109.04,住,,,1011226,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010827,174.72,5,2,3,有,無,8500000,48649,,0.0,0,建商與地主合建案。,RPSPMLQLKHIFFAN78CA,151.07,23.65,0.0,,
彰化市,房地(土地+建物),彰化縣彰化巿泰和路二段６０巷９６弄６號,109.04,住,,,1011226,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010827,174.72,5,2,3,有,無,8200000,46932,,0.0,0,建商與地主合建案。,RPUPMLQLKHIFFAN98CA,151.07,23.65,0.0,,
伸港鄉,土地,福安段45地號,513.25,,特定農業區,農牧用地,1011225,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1230000,2396,,0.0,0,此筆土地包含路地,RPPNMLTKKHIFFBN58CA,0.0,0.0,0.0,,
線西鄉,土地,富貴段237地號,6582.63,,工業區,丁種建築用地,1011219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,47762117,7256,,0.0,0,,RPTNMLKLKHIFFBN18CA,0.0,0.0,0.0,,
和美鎮,房地(土地+建物),彰化縣和美鎮忠恕路９２號,119.0,住,,,1011227,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1011116,226.63,4,3,3,有,無,8650000,38168,,0.0,0,,RPTNMLLLKHIFFBN28CA,226.63,0.0,0.0,,
伸港鄉,房地(土地+建物),彰化縣伸港鄉建興二街３１號,93.0,住,,,1020115,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0930420,155.82,3,2,3,有,無,3200000,20537,,0.0,0,,RPRNMLQLKHIFFBN58CA,135.6,0.0,20.22,,
鹿港鎮,土地,鹿洋段1333地號,1110.36,,特定農業區,農牧用地,1020128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2442792,2200,,0.0,0,,RPPNMLPJKHIFFCN18CA,0.0,0.0,0.0,,
鹿港鎮,土地,新宮段568-2地號,18.75,住,,,1020116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,708984,37812,,0.0,0,,RPSNMLPJKHIFFCN48CA,0.0,0.0,0.0,,
鹿港鎮,土地,郭厝段550-43地號,228.95,住,,,1020117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6925737,30250,,0.0,0,,RPVNMLPJKHIFFCN78CA,0.0,0.0,0.0,,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮海明街１３０巷４１號,98.2,其他,一般農業區,養殖用地,1020121,土地1建物1車位0,全,三層,透天厝,農舍,鋼筋混凝土造,0860524,151.5,2,1,3,有,無,4200000,27723,,0.0,0,,RPVNMLQJKHIFFCN88CA,151.5,0.0,0.0,,
鹿港鎮,土地,埔崙段732-4地號,29.28,住,,,1020119,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,885720,30250,,0.0,0,,RPSNMLTKKHIFFCN98CA,0.0,0.0,0.0,,
