編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLOJKHIFFAT68CA,23,187.38,住家用,鋼筋混凝土造,80年1月5日,三層,一層 二層 三層 陽台 平台 屋頂突出物
RPTQMLOJKHIFFAT56CA,19,186.97,住商用,鋼筋混凝土造,83年6月29日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物
RPRNMLPJKHIFFAT78CA,19,16.25,住家用,鋼筋混凝土造,83年11月4日,十三層,五層
RPRNMLPJKHIFFAT78CA,19,9.09,避難室，公眾通行，公共設施,鋼筋混凝土造,83年11月4日,十三層,
RPVOMLOJKHIFFAT56CA,35,99.64,住商用,加強磚造,67年5月25日,二層,一層 二層 屋頂突出物 騎樓 夾層
RPVNMLQJKHIFFAT66CA,34,98.40,住商用,加強磚造,68年11月24日,二層,一層 二層 騎樓
RPTNMLOJKHIFFCT09CA,6,172.09,見使用執照,鋼筋混凝土造,96年1月23日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓 見其他登記事項
RPQNMLQKKHIFFCT09CA,18,205.30,住家用,鋼筋混凝土造,83年8月31日,三層,一層 二層 三層 陽台 屋頂突出物
RPPPMLSKKHIFFCT76CA,2,183.02,住家用,鋼筋混凝土造,100年7月13日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLSJKHIFFDT76CA,1,259.66,工業用,,100年10月17日,二層,一層 二層 見其他登記事項
RPSNMLSJKHIFFDT86CA,1,266.91,工業用,,100年10月17日,二層,一層 二層 見其他登記事項
RPTNMLSJKHIFFDT96CA,1,261.44,工業用,,100年10月17日,二層,一層 二層 見其他登記事項
RPVNMLSJKHIFFDT17CA,19,200.08,住家用,鋼筋混凝土造,83年5月3日,三層,一層 二層 三層 陽台 平台 屋頂突出物
RPWNMLQJKHIFFAT86DA,19,145.03,住家用,鋼筋混凝土造,83年9月23日,三層,一層 二層 三層 陽台 屋頂突出物
RPSNMLOJKHIFFFT66CA,21,120.20,住家用,鋼筋混凝土造,81年10月23日,三層,一層 二層 三層
RPPNMLTKKHIFFAT56DA,18,234.71,住家用,鋼筋混凝土造,84年6月19日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLSKKHIFFCT17DA,17,185.69,住家用,鋼筋混凝土造,84年9月26日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物
RPVNMLOJKHIFFFT17EA,43,211.58,住家用,加強磚造,59年5月0日,二層,一層 二層 陽台 騎樓
RPPNMLKLKHIFFDT68DA,34,118.90,住家用,鋼筋混凝土造,68年4月23日,二層,一層 二層 騎樓
RPSNMLPJKHIFFCT56DA,22,184.52,住商用,鋼筋混凝土造,79年11月20日,三層,一層 二層 三層 騎樓
RPUOMLQLKHIFFAT96DA,18,26.74,住家用,鋼筋混凝土造,84年11月9日,十二層,十一層 陽台
RPUOMLQLKHIFFAT96DA,18,8.19,停車場，梯間,鋼筋混凝土造,84年11月9日,十二層,
RPRNMLQJKHIFFDT56CA,13,477.49,住商用,鋼筋混凝土造,89年1月7日,五層,一層 二層 三層 四層 五層 屋頂突出物 騎樓
RPTOMLRLKHIFFCT07CA,,182.56,門廊、住宅、停車空間,鋼筋混凝土構造,101年12月5日,三層,一層 二層 三層 陽台 見其他登記事項 見其他登記事項
RPPNMLSLKHIFFCT66CA,34,102.40,住商用,加強磚造,67年8月3日,二層,一層 二層 騎樓
RPQOMLRLKHIFFCT76CA,,182.56,門廊、停車空間、住宅,鋼筋混凝土構造,101年12月5日,三層,一層 二層 三層 陽台 見其他登記事項 見其他登記事項
RPUOMLRLKHIFFCT17CA,,257.02,住家用,鋼筋混凝土構造,101年12月5日,三層,一層 二層 三層 陽台 見其他登記事項
RPROMLRJKHIFFCT66CA,20,155.62,住商用,鋼筋混凝土造,82年1月30日,四層,一層 二層 三層 四層 陽台
RPUNMLOJLHIFFAT56DA,14,122.28,集合住宅,鋼筋混凝土造,88年12月4日,十四層,八層 陽台
RPUNMLOJLHIFFAT56DA,14,59.54,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPVNMLOJLHIFFAT66DA,14,122.28,集合住宅,鋼筋混凝土造,88年12月4日,十四層,八層 陽台
RPVNMLOJLHIFFAT66DA,14,59.54,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPWOMLPJKHIFFAT76CA,22,109.46,住家用,鋼筋混凝土造,80年10月12日,七層,二層 陽台
RPWOMLPJKHIFFAT76CA,22,29.54,共有部份,鋼筋混凝土造,80年10月12日,七層,
RPSOMLRLKHIFFCT96CA,,182.56,門廊、停車空間、住宅,鋼筋混凝土構造,101年12月5日,三層,一層 二層 三層 陽台 見其他登記事項 見其他登記事項
RPQQMLOJKHIFFAT88CA,44,62.66,住家用,鋼筋混凝土加強磚造,58年8月1日,二層,一層 二層
RPPPMLOJKHIFFAT68CA,22,95.87,集合住宅,鋼筋混凝土造,80年8月12日,十層,四層 陽台 花台
RPUOMLOJKHIFFAT09CA,39,38.88,住家用,加強磚造,63年12月12日,一層,一層
RPPQMLPJKHIFFAT88CA,3,208.51,住家用,鋼筋混凝土造,99年10月25日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
RPXPMLPJKHIFFAT96CA,32,83.88,住家用,加強磚造,69年12月24日,二層,一層 二層
RPWNMLQJKHIFFCT96CA,17,56.56,住家用,鋼筋混凝土造,85年1月9日,八層,八層 陽台
RPUNMLSJKHIFFAT76CA,17,52.09,住家用,鋼筋混凝土造,85年6月7日,十一層,一層 陽台
RPUNMLSJKHIFFAT76CA,17,28.42,停車空間，住宅，避難室，梯間，頂蓋型沿步道通路開放空間,鋼筋混凝土造,85年6月7日,十一層,
RPTOMLRJKHIFFCT86CA,38,93.60,住商用,加強磚造,64年1月13日,二層,一層 二層 騎樓
RPVNMLSJKHIFFAT86CA,,113.32,住家用,鋼筋混凝土加強磚造,,二層,一層 二層
RPQNMLSJKHIFFCT56CA,36,107.20,住商用,加強磚造,65年9月17日,二層,一層 二層 騎樓
RPXOMLRLKHIFFCT47CA,,217.05,停車空間、住宅,鋼筋混凝土構造,101年8月7日,三層,一層 二層 三層 陽台 見其他登記事項 見其他登記事項
RPOOMLQLKHIFFCT09CA,17,111.82,住家用,鋼筋混凝土造,85年1月11日,三層,一層 二層 三層 陽台
RPXNMLPLKHIFFCT17CA,17,80.62,住家用,鋼筋混凝土造,85年3月28日,十一層,十層 陽台
RPXNMLPLKHIFFCT17CA,17,44.55,防空避難室、停車空間、樓梯間、機械室、水箱、梯間,鋼筋混凝土造,85年3月28日,十一層,
RPROMLSJKHIFFDT86CA,19,167.56,住家用,鋼筋混凝土造,82年8月30日,四層,一層 二層 三層 四層 陽台 平台
RPVOMLPJKHIFFAT66CA,8,114.28,集合住宅,鋼筋混凝土造,93年9月9日,十四層,十層 陽台
RPVOMLPJKHIFFAT66CA,8,6673.20,防空避難室、停車空間、活動中心、管理中心、警衛室、門廳、通廊,鋼筋混凝土造,93年9月9日,十四層,
RPQNMLQLKHIFFET76CA,19,182.07,住商用,鋼筋混凝土造,83年4月5日,四層,一層 二層 三層 四層 騎樓
RPPNMLLLKHIFFET78CA,18,23.93,住家用,鋼筋混凝土造,83年11月16日,三層,一層
RPPNMLLLKHIFFET78CA,18,16.71,見其他登記事項,鋼筋混凝土造,83年11月16日,三層,
RPRNMLLLKHIFFET98CA,6,184.93,住家用,鋼筋混凝土造,95年9月1日,三層,一層 二層 三層 陽台 屋頂突出物 停車場
RPRNMLRJKHIFFET76CA,21,161.40,住商用,鋼筋混凝土造,81年6月24日,三層,一層 二層 三層 屋頂突出物 騎樓
RPVOMLRLKHIFFAT17DA,8,170.45,店舖、住宅、門廊,鋼筋混凝土造,94年4月11日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPTNMLKLKHIFFBT88DA,19,132.00,住家用,鋼筋混凝土造,82年11月26日,三層,一層 二層 三層 陽台 平台 屋頂突出物
RPWNMLOJLHIFFAT76DA,14,48.01,集合住宅,鋼筋混凝土造,88年12月4日,十四層,五層 陽台
RPTNMLOJLHIFFAT09DA,14,99.38,集合住宅,鋼筋混凝土造,88年12月4日,十四層,三層 陽台
RPTNMLOJLHIFFAT09DA,14,28.81,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPTNMLLJLHIFFCT98DA,19,162.56,住家用,鋼筋混凝土造,82年8月13日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPXNMLRJKHIFFCT27DA,20,150.88,住家用,鋼筋混凝土造,82年4月18日,三層,一層 二層 三層 陽台 平台 屋頂突出物
RPQNMLKLKHIFFAT48DA,30,81.74,住家用,鋼筋混凝土造,72年11月15日,五層,五層
RPQNMLKLKHIFFAT48DA,30,4.95,樓梯,鋼筋混凝土造,72年11月15日,五層,
RPSNMLQJKHIFFAT09DA,29,99.68,住家用,鋼筋混凝土造,73年5月26日,三層,一層 二層 三層
RPRNMLKLKHIFFAT58DA,30,81.74,住家用,鋼筋混凝土造,72年11月15日,五層,四層
RPRNMLKLKHIFFAT58DA,30,4.95,樓梯,鋼筋混凝土造,72年11月15日,五層,
RPQNMLNLKHIFFDT98CA,19,146.81,住商用,鋼筋混凝土造,83年4月15日,八層,一層 二層 三層 陽台 平台 騎樓
RPOOMLQJLHIFFAT78CA,20,93.91,住家用,鋼筋混凝土造,82年5月17日,六層,五層 陽台
RPQNMLNLKHIFFCT88CA,,210.45,住家用,見其他登記事項,101年11月28日,三層,一層 二層 三層 陽台 見其他登記事項
RPUNMLSJKHIFFCT96CA,23,181.50,住家用,鋼筋混凝土造,79年6月1日,三層,一層 二層 三層
RPRNMLRKKHIFFCT66CA,33,118.68,住商用,鋼筋混凝土造,68年12月6日,二層,一層 二層
RPQNMLSKKHIFFAT09CA,32,170.82,住商用,鋼筋混凝土造,70年6月23日,三層,一層 二層 三層 屋頂突出物 騎樓
RPTNMLSKKHIFFAT76CA,20,242.88,住家用,鋼筋混凝土造,82年3月20日,四層,一層 二層 三層 四層 陽台 平台 地下層
RPTNMLSKKHIFFAT76CA,20,2.47,守衛室，倉庫,鋼筋混凝土造,82年3月20日,一層,
RPQOMLSKKHIFFAT56CA,12,121.32,住宅、梯間、機械房,鋼筋混凝土造,89年12月30日,三層,一層 二層 三層 陽台 屋頂突出物 地下一層
RPQOMLSKKHIFFAT56CA,12,47.44,停車空間,鋼筋混凝土造,89年12月30日,四層,
RPUNMLSKKHIFFAT86CA,21,103.55,住家用,鋼筋混凝土造,81年9月16日,七層,五層 陽台
RPUNMLSKKHIFFAT86CA,21,52.45,樓梯，電梯，走道，地下室,鋼筋混凝土造,81年9月16日,七層,
RPROMLSKKHIFFAT66CA,21,79.01,住家用,鋼筋混凝土造,81年8月8日,七層,五層 陽台
RPROMLSKKHIFFAT66CA,21,32.73,共有部份,鋼筋混凝土造,81年8月8日,七層,
RPROMLQJKHIFFAT98CA,1,181.71,住家用,鋼筋混凝土造,101年7月27日,三層,一層 二層 三層 陽台 屋頂突出物
RPXNMLTKKHIFFAT27CA,22,74.46,住家用,加強磚造,80年4月22日,一層,一層 屋頂突出物
RPXNMLMLKHIFFAT66CA,19,194.76,住家用,鋼筋混凝土造,83年12月30日,五層,一層 二層 三層 陽台 平台 屋頂突出物 地下二層
RPXNMLMLKHIFFAT66CA,19,40.76,防空避難室，儲藏室，樓梯間，管理中心,鋼筋混凝土造,83年12月30日,五層,
RPQOMLNLKHIFFAT78CA,27,228.26,住商用,鋼筋混凝土造,75年12月16日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPXNMLSJKHIFFAT07CA,6,169.47,住家用,鋼筋混凝土造,96年4月27日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPSNMLRKKHIFFCT76CA,33,123.20,住商用,鋼筋混凝土造,68年12月6日,二層,一層 二層 屋頂突出物
RPSNMLSKKHIFFCT86CA,13,52.30,集合住宅,鋼筋混凝土造,88年12月22日,十層,五層 陽台 雨遮
RPOOMLLLKHIFFCT58CA,17,178.89,住家用,鋼筋混凝土造,84年12月11日,三層,一層 二層 三層 陽台 屋頂突出物
RPRPMLRJKHIFFCT76CA,14,153.19,住商用,鋼筋混凝土造,87年9月11日,三層,一層 二層 三層 陽台 騎樓
RPXOMLLJLHIFFCT76CA,1,251.88,住家用,鋼筋混凝土構造,101年3月23日,三層,一層 二層 三層 陽台
RPVNMLOJLHIFFDT86CA,1,261.64,工業用,,100年10月19日,二層,一層 二層 見其他登記事項
RPRNMLSJKHIFFBT66DA,26,241.73,住家用,加強磚造,75年11月7日,二層,一層 二層
RPOOMLRLKHIFFCT66DA,20,155.21,住家用,鋼筋混凝土造,82年4月9日,三層,一層 二層 三層
RPSOMLQJKHIFFAT09CA,31,51.90,國民住宅,鋼筋混凝土造,71年10月15日,五層,五層
RPSOMLQJKHIFFAT09CA,,.00,公共走道，樓梯，屋頂突出物，水箱，防空避難，停車場,鋼筋混凝土造,,六層,
RPQNMLTKKHIFFCT86DA,31,105.56,住家用,加強磚造,70年9月19日,二層,一層 二層
RPUNMLQLKHIFFET17CA,39,83.72,住家用,加強磚造,63年0月0日,二層,一層 二層
RPWNMLOJLHIFFDT96CA,1,90.64,工業用,,100年10月19日,二層,一層 二層 見其他登記事項
RPWNMLSKKHIFFAT17DA,1,225.98,住家用,鋼筋混凝土造,101年9月11日,三層,一層 二層 三層 陽台 屋頂突出物
RPXNMLSKKHIFFAT27DA,1,227.72,住家用,鋼筋混凝土造,101年9月11日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLPJLHIFFCT76CA,19,81.03,住家用,鋼筋混凝土造,83年2月7日,九層,一層 陽台 花台
RPSNMLRJLHIFFCT76CA,20,229.06,住商用,鋼筋混凝土造,82年4月7日,三層,一層 二層 三層 陽台 屋頂突出物
RPSNMLLJLHIFFCT78CA,1,225.32,門廊、住宅,鋼筋混凝土構造,101年7月10日,三層,一層 二層 三層 陽台 見其他登記事項
