鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鼓山區,建物,高雄市鼓山區明誠三路695號4樓,0.0,商,,,1020411,土地0建物1車位0,四層,19,辦公商業大樓,商業用,鋼筋混凝土造,0971104,231.93,0,0,0,無,有,有,36000,155,,0.0,0,租金含車位租金,RPOPMLLKMHIFFAE27CC
三民區,房地(土地+建物),高雄市三民區復興一路176號5樓之2,16.82,住,,,1020403,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0730927,173.92,1,1,2,有,有,有,8000,46,,0.0,0,,RPUNMLLKMHIFFDE97CC
苓雅區,房地(土地+建物),高雄市苓雅區自強三路162號,194.0,商,,,1020401,土地1建物1車位0,全,2,透天厝,,加強磚造,0511023,339.02,0,0,0,無,無,無,115000,339,,0.0,0,,RPTNMLLKMHIFFBE67CC
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北昌三街9號6F,8303.74,其他,,,1020401,土地1建物1車位1,六層,17,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010409,74.87,3,2,2,有,有,有,12500,167,坡道平面,0.0,0,,RPXNMLLKMHIFFBS86CC
大社區,房地(土地+建物),高雄市仁武區三民路419巷6號,79.0,住,,,1020425,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0660704,95.6,6,2,3,有,無,有,10000,105,,0.0,0,,RPSOMLLKMHIFFDS66CC
左營區,建物,高雄市左營區大中二路７５５號８樓,0.0,住,,,1020325,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000628,91.5,2,1,1,有,有,有,10000,109,,0.0,0,,RPROMLLKMHIFFEE87CC
左營區,建物,高雄市左營區果峰街47巷15號7F,0.0,,,,1020401,土地0建物0車位0,七層,15,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0741129,103.0,3,2,2,有,有,有,11000,107,,0.0,0,,RPSQMLLKMHIFFEE18CC
左營區,房地(土地+建物),高雄市左營區民族一路901巷26弄6號8樓之6,6.78,住,,,1020322,土地1建物1車位0,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851125,101.79,3,2,2,有,無,無,9000,88,,0.0,0,,RPVNMLMKMHIFFEE28CC
左營區,房地(土地+建物),高雄市左營區榮德街34巷10號,15.82,住,,,1020401,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0870213,32.4,0,0,0,無,無,無,6000,185,,0.0,0,,RPOOMLMKMHIFFEE67CC
左營區,房地(土地+建物),高雄市左營區重建路3號3樓之5,7.97,商,,,1020325,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950410,95.2,2,2,1,有,有,有,10700,112,,0.0,0,,RPRPMLMKMHIFFEE08CC
鳥松區,土地,崎子段1245地號,1859.0,其他,,,1020420,土地0建物0車位0,,,倉庫,,,,0.0,0,0,0,無,無,無,150000,,,0.0,0,,RPROMLMKMHIFFDS66CC
苓雅區,房地(土地+建物),高雄市苓雅區義勇路116號,1043.0,其他,,,1020405,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0721027,159.32,2,2,2,有,無,無,18000,113,,0.0,0,,RPSNMLMKMHIFFBE67CC
苓雅區,房地(土地+建物),高雄市苓雅區樂善街108號,62.22,商,,,1020315,土地1建物1車位0,全,4,透天厝,,鋼筋混凝土造,0691201,39.48,0,0,0,無,無,無,9000,228,,0.0,0,,RPWNMLMKMHIFFBE08CC
三民區,房地(土地+建物),高雄市三民區龍江街24之2號,25.14,住,,,1020415,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700602,102.1,3,2,2,有,無,無,8000,78,,0.0,0,,RPUPMLMKMHIFFDE28CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區中華一路247巷15弄39號8樓,25.66,住,,,1020401,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790618,170.61,4,2,2,有,有,有,13500,79,坡道平面,0.0,0,,RPXNMLMKMHIFFAE08CC
三民區,房地(土地+建物),高雄市三民區陽明路102號,83.0,住,,,1020330,土地1建物1車位0,全,5,透天厝,,鋼筋混凝土造,0730130,112.02,0,0,0,無,無,無,20000,179,,0.0,0,,RPVOMLNKMHIFFDE38CC
岡山區,房地(土地+建物),高雄市岡山區中山北路268號,350.0,商,,,1020206,土地1建物1車位0,一層,,其他,,,,175.0,0,0,0,無,無,無,60000,343,,0.0,0,,RPQNMLNKMHIFFAS88CC
左營區,房地(土地+建物),高雄市左營區海明街71號12樓之2,10.6,住,,,1020410,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960716,81.86,2,2,1,有,無,有,10000,122,,0.0,0,,RPWNMLPKMHIFFEE68CC
仁武區,建物,高雄市仁武區工業二路17巷68弄1號,230.0,工,,,1020325,土地0建物1車位0,一層,1,工廠,見其他登記事項,見其他登記事項,0960906,161.14,0,0,0,無,無,無,22000,,,0.0,0,,RPSNMLPKMHIFFDS96CC
三民區,房地(土地+建物),高雄市三民區鼎中路785號,82.0,其他,,,1020511,土地1建物1車位0,全,3,透天厝,,鋼筋混凝土造,0721215,149.47,0,0,0,無,無,有,20000,134,,0.0,0,,RPQOMLPKMHIFFDE08CC
苓雅區,建物,高雄市苓雅區林森二路57巷13號,12000.0,住,,,1020415,土地0建物1車位0,全,1,透天厝,,磚造,0470830,36.7,3,2,2,有,無,有,7000,191,,0.0,0,,RPWOMLPKMHIFFBE48CC
苓雅區,房地(土地+建物),高雄市苓雅區中華四路104號10樓之4,6.27,商,,,1020308,土地1建物1車位0,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830910,107.22,3,2,2,有,有,有,10400,97,,0.0,0,,RPUNMLQKMHIFFBE28CC
苓雅區,房地(土地+建物),高雄市苓雅區三多四路31-1號,93.32,商,,,1020330,土地1建物1車位0,全,5,透天厝,,鋼筋混凝土造,0661110,334.35,0,0,0,無,無,無,46000,138,,0.0,0,,RPXNMLQKMHIFFBE58CC
苓雅區,建物,高雄市苓雅區五福三路101號1樓之10,4.37,商,,,1020322,土地0建物1車位0,一層,10,店面(店鋪),,鋼筋混凝土造,0660114,13.32,1,0,0,有,無,無,23000,1727,,0.0,0,,RPOOMLQKMHIFFBE77CC
苓雅區,房地(土地+建物),高雄市苓雅區英祥街18號,17.15,住,,,1020326,土地1建物1車位0,一層,8,店面(店鋪),商業用,鋼筋混凝土造,0830217,112.36,2,0,1,有,有,無,18000,160,,0.0,0,,RPPOMLQKMHIFFBE87CC
新興區,建物,高雄市新興區錦田路35號,47.0,商,,,1020328,土地0建物1車位0,見其它登記事項,3,店面(店鋪),,加強磚造,0570125,132.47,2,0,3,有,無,無,15000,113,,0.0,0,,RPRPMLQKMHIFFBE18CC
苓雅區,建物,高雄市苓雅區中正二路20號4樓,6.94,商,,,1020330,土地0建物0車位0,四層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0790830,55.19,1,0,0,有,有,無,10000,181,,0.0,0,,RPVPMLQKMHIFFBE58CC
苓雅區,建物,高雄市苓雅區河北路230號4樓之5,6.29,住,,,1020402,土地0建物1車位0,四層,7,套房(1房1廳1衛),,鋼筋混凝土造,0790713,42.43,1,0,1,有,無,有,6500,153,,0.0,0,,RPOQMLQKMHIFFBE97CC
苓雅區,建物,高雄市苓雅區和平一路62巷13號,26.93,其他,,,1020403,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0640114,72.16,1,1,2,有,無,有,13000,180,,0.0,0,,RPPQMLQKMHIFFBE08CC
苓雅區,建物,高雄市苓雅區三多一路109號,68.0,商,,,1020405,土地0建物1車位0,見其它登記事項,5,店面(店鋪),,鋼筋混凝土造,0760817,259.74,0,0,0,無,無,無,30000,116,,0.0,0,本標的地下一層未承租房東自用,RPQQMLQKMHIFFBE18CC
苓雅區,建物,高雄市苓雅區建國一路15之3號,95.0,商,,,1020406,土地0建物1車位0,見其它登記事項,3,店面(店鋪),,鋼筋混凝土造,0651007,183.18,0,0,0,無,無,無,30000,164,,0.0,0,,RPSQMLQKMHIFFBE38CC
苓雅區,建物,高雄市苓雅區三多一路136號+136之1號,59.0,商,,,1020408,土地0建物1車位0,見其它登記事項,4,店面(店鋪),,加強磚造,0600531,188.32,0,0,0,無,無,無,33000,175,,0.0,0,,RPUQMLQKMHIFFBE58CC
三民區,建物,高雄市三民區昌裕街108號4樓之14,5.65,住,,,1020327,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850125,35.63,1,0,1,有,有,有,4500,126,,0.0,0,,RPSOMLQKMHIFFDE38CC
三民區,房地(土地+建物),高雄市三民區博仁街23號1樓,68.0,商,,,1020501,土地1建物1車位0,全,3,透天厝,,鋼筋混凝土造,0650717,43.78,0,0,0,無,無,無,15000,343,,0.0,0,,RPVOMLQKMHIFFDE68CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東六街208號12樓,18.0,住,,,1020413,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930224,153.77,3,2,2,有,有,有,21000,137,坡道平面,21.68,0,,RPVOMLQKMHIFFAE38CC
前金區,建物,高雄市前金區自強三路250號,15.3,商,,,1020401,土地0建物1車位0,見其它登記事項,12,店面(店鋪),住商用,鋼筋混凝土造,0771219,205.65,0,0,0,無,有,無,45000,219,,0.0,0,,RPXOMLQKMHIFFAE58CC
鳳山區,房地(土地+建物),高雄市鳳山區輜汽路8號,2376.0,工,,,1020409,土地3建物1車位0,三層,3,工廠,見使用執照,鋼筋混凝土造,0550724,932.18,0,0,0,無,無,無,215622,,,0.0,0,,RPUQMLQKMHIFFBS47DC
左營區,建物,高雄市左營區環山路96號,187.0,商,,,1020326,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0970416,280.33,0,0,0,無,無,有,25000,89,,0.0,0,,RPPOMLQKMHIFFEE18CC
左營區,房地(土地+建物)+車位,高雄市左營區文強路316號13樓之3,13.71,住,,,1020411,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941125,100.07,2,2,1,有,有,有,16000,160,坡道平面,16.51,0,,RPROMLQKMHIFFEE38CC
左營區,建物,高雄市左營區辛亥路237號201室,0.0,住,,,1020410,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0960706,91.04,1,0,1,有,無,有,8000,88,,0.0,0,,RPWOMLQKMHIFFEE88CC
左營區,建物,高雄市左營區辛亥路237號401室,0.0,住,,,1020415,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0960706,92.47,1,0,1,有,無,有,7500,81,,0.0,0,,RPXOMLQKMHIFFEE98CC
岡山區,建物,高雄市岡山區柳橋東路39號4樓之3,7.3,,,,1020409,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0820101,38.91,1,1,1,有,無,有,5500,141,,0.0,0,,RPQOMLQKMHIFFAS66CC
岡山區,房地(土地+建物),高雄市岡山區前峰路122號,129.0,住,,,1020401,土地1建物1車位0,一層,3,店面(店鋪),住家用,鋼筋混凝土造,0700424,67.88,1,0,1,無,無,無,18000,265,,0.0,0,此租賃物件為店面一樓.坪數為大約計算.,RPTOMLQKMHIFFAS96CC
前鎮區,建物,高雄市前鎮區林森三路193巷5之3號,0.0,,,,1020415,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0650622,71.15,3,2,1,有,無,無,7500,105,,0.0,0,,RPQOMLRKMHIFFCE18CC
左營區,建物,高雄市左營區文自路427號,0.0,住,,,1020327,土地0建物1車位0,全,1,透天厝,商業用,見其它登記事項,1010718,84.96,0,0,0,無,無,無,40000,471,,0.0,0,,RPTNMLRKMHIFFEE58CC
左營區,建物,高雄市左營區曾子路145號,0.0,住,,,1020416,土地0建物1車位0,全,1,透天厝,商業用,見其它登記事項,1010718,130.23,0,0,0,無,無,無,60000,461,,0.0,0,,RPVNMLRKMHIFFEE78CC
前金區,建物,高雄市前金區河南二路160號15樓之3,2996.0,住,,,1020501,土地0建物1車位0,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841219,34.42,1,1,1,有,無,無,7000,203,,0.0,0,,RPOOMLRKMHIFFAE77CC
前金區,建物,高雄市鼓山區中正四路148號6樓E室,0.0,商,,,1020417,土地0建物1車位0,六層,12,辦公商業大樓,商業用,鋼筋混凝土造,0790223,22.45,0,0,0,無,有,有,5800,258,,0.0,0,續租。,RPQOMLRKMHIFFAE97CC
苓雅區,建物,高雄市苓雅區仁德街28號3樓-5,1824.0,住,,,1020406,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921128,55.29,2,2,1,有,無,有,14000,253,,0.0,0,,RPQOMLRKMHIFFBE08CC
苓雅區,建物,高雄市苓雅區中正一路228號12樓之2,0.0,,,,1020320,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920704,51.1,2,1,1,有,無,有,12000,235,,0.0,0,,RPSOMLRKMHIFFBE28CC
新興區,建物,高雄市新興區中山一路117號8樓F室,0.0,商,,,1020319,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),,鋼筋混凝土造,0651124,55.27,0,0,0,無,有,有,9000,163,,0.0,0,,RPTOMLSKMHIFFBE48CC
新興區,建物,高雄市新興區中山一路117號9樓F室,0.0,,,,1020321,土地0建物1車位0,九層,10,華廈(10層含以下有電梯),,鋼筋混凝土造,0651124,39.17,0,0,0,無,有,有,6000,153,,0.0,0,,RPUOMLSKMHIFFBE58CC
苓雅區,建物,高雄市苓雅區河濱里五福四路125號,0.0,,,,1020417,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),,鋼筋混凝土造,0700309,142.81,0,0,0,無,無,無,20000,140,,0.0,0,,RPOPMLSKMHIFFBE08CC
新興區,建物,高雄市新興區民生一路52號5樓之2,497.0,商,,,1020320,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0730815,108.83,3,2,2,有,無,有,11000,101,,0.0,0,,RPUPMLSKMHIFFBE68CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東四路451號3樓,22.2,住,,,1020501,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941114,133.83,3,2,2,有,無,有,17000,127,坡道平面,21.6,0,,RPRNMLSKMHIFFAE08CC
鼓山區,房地(土地+建物),高雄市鼓山區文忠路175號,13.44,商,,,1020407,土地1建物1車位0,一層,16,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0831015,136.88,0,0,0,無,無,無,22000,161,,0.0,0,,RPUNMLSKMHIFFAE38CC
前金區,房地(土地+建物),高雄市前金區中華三路67號,53.31,商,,,1020322,土地1建物1車位0,一層,12,店面(店鋪),,鋼筋混凝土造,0730712,208.56,0,0,0,無,有,無,60000,288,,0.0,0,,RPTPMLSKMHIFFAE48CC
三民區,房地(土地+建物),高雄市三民區延慶街77號,120.0,住,,,1020401,土地1建物1車位0,全,4,透天厝,見其它登記事項,鋼筋混凝土造,0941025,213.3,0,0,0,無,無,無,32500,152,,0.0,0,,RPVNMLSKMHIFFDE78CC
前鎮區,房地(土地+建物),高雄市前鎮區瑞隆路352號1，2樓,224.0,商,,,1020401,土地5建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0830426,215.04,0,0,1,有,無,無,45000,209,,0.0,0,,RPPNMLSKMHIFFCE08CC
前鎮區,房地(土地+建物),高雄市前鎮區三多路59號,362.0,商,,,1020326,土地2建物1車位0,全,3,透天厝,見其它登記事項,見其它登記事項,1011211,175.55,0,0,0,無,無,無,220000,1253,,0.0,0,102/3/22-102/4/30為裝潢期不收租金,RPTNMLSKMHIFFCE48CC
仁武區,土地,澄清段55-3地號,317.55,住,,,1020328,土地0建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,60000,189,,0.0,0,含增建或未登記建物。,RPXNMLSKMHIFFDS77CC
仁武區,土地,綠園段1224-2地號,297.0,農,,,1020329,土地0建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,20000,67,,0.0,0,含增建或未登記建物。,RPOOMLSKMHIFFDS96CC
仁武區,土地,灣勢段1180地號,1772.47,農,,,1020328,土地0建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,52500,30,,0.0,0,含增建或未登記建物。含5%稅2500元,RPQOMLSKMHIFFDS17CC
左營區,房地(土地+建物),高雄市左營區果峰街12巷16號,37.53,住,,,1020417,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0970410,209.45,0,0,0,無,有,無,35000,167,,0.0,0,,RPOOMLSKMHIFFEE38DC
左營區,房地(土地+建物),高雄市左營區果峰街12巷16號,37.53,住,,,1020417,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0970410,209.45,0,0,0,無,有,無,35000,167,,0.0,0,,RPVOMLSKMHIFFEE09DC
左營區,建物,高雄市左營區民族一路1080之1號,37.36,,,,1020401,土地0建物1車位0,一層,14,住宅大樓(11層含以上有電梯),住商用,見使用執照,0880910,103.36,3,1,1,有,有,有,14000,135,,0.0,0,,RPTPMLTKMHIFFEE98CC
左營區,房地(土地+建物),高雄市左營區文學路685號,19.19,住,,,1020416,土地1建物1車位0,見其它登記事項,14,住宅大樓(11層含以上有電梯),住商用,見其它登記事項,0920114,148.91,3,2,3,有,有,無,18000,121,,0.0,0,,RPWPMLTKMHIFFEE66CC
左營區,房地(土地+建物)+車位,高雄市楠梓區緯九路215號11樓之2,39.25,住,,,1020416,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991207,182.58999999999997,3,2,2,有,有,有,10000,55,坡道平面,0.0,0,,RPOQMLTKMHIFFEE58CC
三民區,房地(土地+建物),高雄市三民區寶興路112之15號7樓之1,15.8,住,,,1020415,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830317,105.3,2,1,2,有,有,無,6500,62,,0.0,0,續租。,RPTOMLTKMHIFFDE78CC
苓雅區,房地(土地+建物),高雄市苓雅區四維三路100號,63.0,商,,,1020418,土地1建物1車位0,二層,2,店面(店鋪),住商用,加強磚造,0551227,106.2,0,0,0,無,無,無,25000,235,,0.0,0,,RPXNMLTKMHIFFBE88CC
苓雅區,建物,高雄市苓雅區仁義街23號2樓之3,1662.0,住,,,1020420,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930303,56.58,2,2,1,有,無,有,13000,230,,0.0,0,,RPQOMLTKMHIFFBE28CC
新興區,房地(土地+建物),高雄市新興區仁愛一街102號,14.06,商,,,1020401,土地1建物1車位0,二層,16,店面(店鋪),住商用,鋼筋混凝土造,0840605,179.66,0,0,0,無,無,有,29000,161,,0.0,0,,RPROMLTKMHIFFBE38CC
苓雅區,建物,高雄市苓雅區三多二路354號,95.87,商,,,1020405,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680611,95.87,1,1,2,有,無,無,16000,167,,0.0,0,,RPUOMLTKMHIFFBE68CC
新興區,房地(土地+建物),高雄市新興區民生一路189號1F,22.91,商,,,1020418,土地1建物1車位0,見其它登記事項,20,辦公商業大樓,,鋼筋混凝土造,0771027,145.3,0,0,0,無,有,無,49800,343,,0.0,0,,RPOPMLTKMHIFFBE18CC
苓雅區,車位,高雄市苓雅區新光路62巷B4-168,0.0,商,,,1020401,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,1500,,坡道平面,12.65,1500,,RPVNMLKLMHIFFBE87CC
苓雅區,建物,高雄市苓雅區新光路62巷17號31樓,0.0,商,,,1020405,土地0建物1車位0,三十一層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,145.84,3,2,2,有,有,無,12000,82,,0.0,0,,RPXNMLKLMHIFFBE08CC
苓雅區,車位,高雄市苓雅區新光路62巷B3-47車位,0.0,商,,,1020419,土地0建物0車位1,,,住宅大樓(11層含以上有電梯),,,,0.0,0,0,0,有,有,無,1800,,坡道平面,14.65,1800,,RPOOMLKLMHIFFBE27CC
苓雅區,建物,高雄市苓雅區新光路62巷17號21樓之1,0.0,商,,,1020418,土地0建物1車位0,二十一層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,144.28,3,2,2,有,有,有,15000,104,,0.0,0,,RPPOMLKLMHIFFBE37CC
鼓山區,建物,高雄市鼓山區龍勝路160號4樓,7.77,住,,,1020501,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950809,79.57,2,1,1,有,有,有,13000,163,,0.0,0,,RPQNMLKLMHIFFAE27CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東四路440號,17.77,商,,,1020420,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,0980325,195.67,0,0,0,無,無,無,50000,256,坡道平面,13.04,0,,RPSNMLKLMHIFFAE47CC
鼓山區,房地(土地+建物),高雄市鼓山區明誠三路704號六樓,8.31,住,,,1020425,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780711,43.63,3,2,2,有,無,有,12000,275,,0.0,0,,RPSNMLMLMHIFFAE67CC
鹽埕區,建物,高雄市鹽埕區七賢三路３號９樓之７,0.0,住,,,1020404,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951205,122.75999999999999,0,0,0,無,有,有,14500,118,,0.0,0,,RPWOMLMLMHIFFAE18CC
苓雅區,建物,高雄市苓雅區興中一路98巷22之2號,22.44,住,,,1020501,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),,鋼筋混凝土造,0671111,76.23,2,1,1,有,有,無,6500,85,,0.0,0,,RPOOMLMLMHIFFBE47CC
苓雅區,房地(土地+建物),高雄市苓雅區意誠路17號,95.0,商,,,1020326,土地1建物1車位0,見其它登記事項,5,店面(店鋪),見使用執照,鋼筋混凝土造,0840726,427.52,7,3,7,有,無,無,50000,117,,0.0,0,,RPQOMLMLMHIFFBE67CC
左營區,建物,高雄市左營區文川錄511號,11.68,,,,1020420,土地0建物1車位0,一層,13,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0850905,93.87,2,2,2,有,無,無,12000,128,,0.0,0,,RPVNMLMLMHIFFEE38CC
左營區,建物,高雄市左營區至聖路291號,18.66,,,,1020324,土地0建物1車位0,一層,9,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0870116,104.81,2,1,2,有,無,有,35000,334,,0.0,0,,RPWNMLMLMHIFFEE48CC
左營區,房地(土地+建物),高雄市左營區重建路58號12樓之2,7.35,住,,,1020420,土地1建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931129,79.79,2,2,1,有,有,有,11493,144,,0.0,0,,RPOPMLMLMHIFFEE87CC
前鎮區,建物,高雄市前鎮區民權二路２２８號,0.0,商,,,1020409,土地0建物1車位0,見其它登記事項,27,店面(店鋪),住商用,鋼筋混凝土造,0860527,157.43,0,2,1,有,有,無,26000,165,,0.0,0,,RPWOMLMLMHIFFCE38CC
大社區,建物,高雄市大社區中山路350號2樓,1303.0,住,,,1020415,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0880324,219.27,0,0,0,無,無,有,28000,128,,0.0,0,,RPRNMLMLMHIFFDS66CC
鳳山區,房地(土地+建物),高雄市鳳山區青年路一段325號,80.0,住,,,1020422,土地3建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0760110,107.52,0,0,0,無,無,無,28000,260,,0.0,0,,RPXNMLNLMHIFFBS17CC
鳳山區,建物,高雄市鳳山區興隆街13巷2之4號,23.12,住,,,1020423,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721230,73.6,5,3,2,有,無,無,6000,82,,0.0,0,,RPXOMLNLMHIFFBS27CC
左營區,房地(土地+建物),高雄市左營區新莊一路393號9樓之5,9.42,住,,,1020324,土地1建物1車位0,九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850216,139.65,3,2,2,有,無,無,11360,81,,0.0,0,,RPUNMLNLMHIFFEE38CC
左營區,建物,高雄市左營區重化街126號5樓之2,11.81,,,,1020302,土地0建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830630,91.68,3,1,2,有,無,有,15000,164,,0.0,0,,RPVNMLNLMHIFFEE48CC
左營區,房地(土地+建物),高雄市左營區榮總路183巷28號,8.81,住,,,1020425,土地1建物1車位0,一層,17,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0950629,92.06,1,1,1,無,有,無,13000,141,,0.0,0,,RPWNMLNLMHIFFEE58CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明誠三路689號12樓,3874.8,其他,,,1020405,土地1建物1車位1,十二層,19,辦公商業大樓,商業用,鋼筋混凝土造,0971104,132.12,1,0,0,無,無,無,36000,272,坡道平面,10.0,0,,RPUNMLNLMHIFFAE97CC
鼓山區,房地(土地+建物),高雄市鼓山區美術東四路30號,161.1,商,,,1020316,土地1建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0921210,251.72,5,2,5,有,無,有,55000,218,,0.0,0,,RPVOMLOLMHIFFAE28CC
三民區,房地(土地+建物),高雄市三民區南台路195巷7號,18.81,商,,,1020430,土地0建物1車位0,三層,3,店面(店鋪),住商用,鋼骨鋼筋混凝土造,0870929,163.87,3,3,2,有,無,有,16000,98,,0.0,0,,RPUNMLOLMHIFFDE38CC
左營區,房地(土地+建物),高雄市左營區左營區海明街69號1樓,14.0,住,,,1020401,土地1建物1車位0,一層,15,店面(店鋪),商業用,鋼筋混凝土造,0960716,95.01,0,2,1,有,無,無,10000,105,,0.0,0,,RPQNMLOLMHIFFEE08CC
前鎮區,房地(土地+建物),高雄市前鎮區三多三路87號9樓之1,5.93,住,,,1020409,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940504,84.05,2,1,1,有,有,有,15000,178,,0.0,0,,RPTOMLPLMHIFFCE38CC
前鎮區,房地(土地+建物),高雄市前鎮區新光路21號13樓之3,1.83,住,,,1020401,土地2建物1車位0,十三層,39,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0880209,65.73,2,1,1,有,有,有,16000,243,,0.0,0,含稅+管理費,RPUOMLPLMHIFFCE48CC
