編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLOJKHIFFAG27CA,45,75.56,住家用,鋼筋混凝土加強磚造,57年2月16日,二層,一層 二層
RPPNMLPJKHIFFAG27CA,20,161.51,住家用,鋼筋混凝土造,81年11月4日,二層,一層 二層 陽台 屋頂突出物 夾層
RPQNMLPJKHIFFAG37CA,14,120.18,住商用,鋼筋混凝土造,87年11月17日,五層,一層 平台 騎樓 夾層
RPQNMLPJKHIFFAG37CA,14,38.24,梯間．共同使用部份,鋼筋混凝土造,87年11月17日,五層,
RPOPMLSJKHIFFAG67CA,17,97.90,住家用,鋼筋混凝土造,85年2月17日,七層,三層 陽台
RPOPMLSJKHIFFAG67CA,17,6.71,台電室、防空避難室、梯間、共同使用,鋼筋混凝土造,85年2月17日,七層,
RPTNMLMJKHIFFBG47CA,7,209.23,住宅、停車空間,鋼筋混凝土造,95年6月12日,三層,一層 二層 三層 陽台
RPWOMLOJKHIFFBG08CA,7,126.51,住商用,鋼筋混凝土造,94年8月29日,三層,一層 二層 三層 騎樓
RPOPMLQJKHIFFAG47CA,17,66.72,住家用,鋼筋混凝土造,85年5月21日,六層,三層 陽台
RPOPMLQJKHIFFAG47CA,17,36.96,機械房、停車場、梯間,鋼筋混凝土造,85年5月21日,六層,
RPVNMLSJKHIFFBG28CA,31,125.64,住家用,鋼筋混凝土加強磚造,70年12月30日,二層,一層 二層 騎樓
RPRNMLKLKHIFFBG27CA,16,98.94,住家用,鋼筋混凝土造,85年10月4日,七層,
RPRNMLKLKHIFFBG27CA,16,43.99,共有部份,鋼筋混凝土造,85年10月4日,七層,
RPUNMLSKKHIFFBG28CA,4,269.95,農舍,鋼筋混凝土造,98年7月15日,二層,一層 二層 陽台 見其他登記事項
RPVNMLPJKHIFFBG08DA,19,120.26,住家用,鋼筋混凝土造,83年6月9日,十五層,五層
