鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
斗六市,土地,大崙段茄苳腳小段4地號,3478.2,,特定農業區,農牧用地,1020118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5737396,1650,,0.0,0,,RPSOMLPJKHIFFAP58CA,0.0,0.0,0.0,,
斗六市,房地(土地+建物),雲林縣斗六市中堅西路７４１號,128.0,工,,,1020121,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0980318,362.73,0,0,0,無,無,13200000,36391,,0.0,0,有電梯,RPRPMLPJKHIFFAP58CA,314.92,17.16,30.65,,
斗六市,土地,嘉東段102地號,118.98,商,,,1020107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,14288,,0.0,0,,RPSPMLPJKHIFFAP68CA,0.0,0.0,0.0,,
斗六市,土地,光明段336地號,99.01,,工業區,丁種建築用地,1020113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1150000,11615,,0.0,0,,RPQNMLQJKHIFFAP38CA,0.0,0.0,0.0,,
斗六市,土地,溪洲段394-1地號,252.43,,鄉村區,乙種建築用地,1020118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2350000,9310,,0.0,0,,RPTOMLOJKHIFFAP58CA,0.0,0.0,0.0,,
斗六市,房地(土地+建物),雲林縣斗六市內環路６６２號,131.0,住,,,1020107,土地1建物1車位0,二層，騎樓，一層,二層,店面(店鋪),住家用,加強磚造,0640531,104.26,2,2,2,有,無,4300000,41243,,0.0,0,,RPUOMLOJKHIFFAP68CA,97.26,0.0,7.0,,
古坑鄉,土地,麻園段667地號,2871.0,,一般農業區,農牧用地,1020116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,940,,0.0,0,,RPUQMLOJKHIFFAP88CA,0.0,0.0,0.0,,
斗六市,土地,北環段224-3地號,219.65,商,,,1020116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10630000,48395,,0.0,0,,RPVQMLOJKHIFFAP98CA,0.0,0.0,0.0,,
西螺鎮,房地(土地+建物),雲林縣西螺鎮大同路１之１０號,162.03,住,,,1020122,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0970425,349.43,6,2,4,有,無,11000000,31480,,0.0,0,,RPPNMLPJKHIFFCP38CA,288.61,0.0,60.82,,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮興南路３０７號,168.0,住,鄉村區,乙種建築用地,1020114,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0700825,84.0,3,2,1,有,無,2500000,29762,,0.0,0,,RPWNMLPJKHIFFDP56CA,84.0,0.0,0.0,,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮興南路３０８號,168.0,住,鄉村區,乙種建築用地,1020114,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0700825,84.0,3,2,1,有,無,2500000,29762,,0.0,0,,SPWNMLPJKHIFFDP66CA,84.0,0.0,0.0,,
虎尾鎮,土地,高北段49地號,541.11,住,,,1020102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12280000,22694,,0.0,0,,RPVOMLPJKHIFFDP56CA,0.0,0.0,0.0,,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮平和里光明路７３巷７２之６號,89.99,工,,,1020124,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1010328,184.02,4,1,3,有,無,5100000,27714,,0.0,0,,RPTNMLSKKHIFFDP66CA,174.4,0.0,9.62,,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮八德街１０３號十三樓之１２,4.1,住,,,1020124,土地1建物1車位0,十三層,十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960205,31.660000000000004,1,1,1,有,有,900000,28427,,0.0,0,,RPXNMLNLKHIFFDP66CA,19.62,0.0,3.16,,
土庫鎮,土地,文化段168-1地號,157.0,商,,,1011231,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3850000,24522,,0.0,0,,RPWNMLRLKHIFFDP96CA,0.0,0.0,0.0,,
四湖鄉,土地,北安段387地號,1030.32,,一般農業區,農牧用地,1020115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,631,,0.0,0,,RPRNMLPJKHIFFEP78CA,0.0,0.0,0.0,,
麥寮鄉,土地,順天段272地號,1805.93,,一般農業區,農牧用地,1020122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1083558,600,,0.0,0,,RPQNMLNJKHIFFFP58CA,0.0,0.0,0.0,,
麥寮鄉,土地,崙南段1558地號,49.4,,一般農業區,甲種建築用地,1020124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,108669,2200,,0.0,0,,RPPNMLOJKHIFFFP58CA,0.0,0.0,0.0,,
麥寮鄉,房地(土地+建物),雲林縣麥寮鄉中山路636-2號,90.0,,一般農業區,甲種建築用地,1011211,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0970902,181.72,4,3,4,有,無,6180000,34008,,0.0,0,,RPTNMLPJKHIFFFP09CA,0.0,0.0,0.0,,
古坑鄉,土地,水碓段5地號,8899.0,,一般農業區,農牧用地,1020121,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9500000,1068,,0.0,0,,RPVNMLOJKHIFFAP78DA,0.0,0.0,0.0,,
斗六市,土地,大潭段社口小段158地號,502.68,農,,,1020114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6384000,12700,,0.0,0,,RPVOMLOJKHIFFAP88DA,0.0,0.0,0.0,,
莿桐鄉,土地,麻園段631-48地號,1925.0,,一般農業區,農牧用地,1020102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,914375,475,,0.0,0,,RPWOMLOJKHIFFAP98DA,0.0,0.0,0.0,,
古坑鄉,土地,麻園庄段190地號,306.89,,鄉村區,乙種建築用地,1020122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,649810,2117,,0.0,0,,RPXOMLOJKHIFFAP09DA,0.0,0.0,0.0,,
斗六市,房地(土地+建物),雲林縣斗六市公正街39號10樓之17,5.71,住,,,1020123,土地1建物1車位0,十層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0871030,27.71,0,0,0,無,無,650000,23457,,0.0,0,,RPSQMLOJKHIFFAP78DA,27.71,0.0,0.0,,
斗六市,房地(土地+建物),雲林縣斗六市棒球六街9巷9號,102.71,住,,,1020120,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0980928,115.21,4,2,3,有,無,6000000,52079,,0.0,0,,RPTQMLOJKHIFFAP88DA,0.0,0.0,0.0,,
莿桐鄉,土地,麻園段42地號,3627.0,,特定農業區,農牧用地,1011228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,414,,0.0,0,,RPPNMLPJKHIFFAP28DA,0.0,0.0,0.0,,
莿桐鄉,土地,莿桐段2219-14地號,218.0,住,,,1020122,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,12385,,0.0,0,,RPSNMLPJKHIFFAP58DA,0.0,0.0,0.0,,
