編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPROMLSKKHIFFAV86CA,7,167.21,住家用,鋼筋混凝土造,94年8月29日,三層,一層 二層 三層 見其他登記事項
RPQOMLSKKHIFFAV76CA,9,225.78,住家用,鋼筋混凝土造,93年4月28日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPTNMLOJKHIFFAV09CA,,192.76,住家用,ＲＣ造,101年11月23日,三層,一層 二層 三層 見其他登記事項
RPXNMLSKKHIFFAV37CA,7,136.09,住家用,ＲＣ造,94年9月16日,三層,一層 二層 三層 見其他登記事項
RPTOMLQJKHIFFAV86DA,,22.95,住家用,水泥木造,,一層,一層 騎樓
RPVNMLPJKHIFFAV76CA,33,93.16,住家用,加強磚造,69年5月11日,二層,一層 二層
RPUNMLPJKHIFFAV66CA,,209.44,住家用,ＲＣ造,101年9月27日,三層,一層 二層 三層 見其他登記事項
RPRNMLRJKHIFFAV56CA,8,203.24,飲食店、樓梯間,鋼筋混凝土造,94年5月12日,二層,一層 二層 屋頂突出物
RPUNMLRJKHIFFAV86CA,32,99.27,住家用,加強磚造,69年11月24日,二層,一層 二層
RPOOMLRJKHIFFAV98CA,30,93.41,國民住宅,鋼筋混凝土造,72年2月22日,四層,三層 陽台
RPOOMLRJKHIFFAV98CA,30,6.83,國民住宅．走道,鋼筋混凝土造,72年2月22日,四層,
RPPNMLSJKHIFFAV09CA,16,109.05,鄉村住宅,鋼筋混凝土造,85年9月25日,三層,一層 二層 三層 陽台
RPUPMLQJKHIFFAV96CA,17,182.51,住商用,鋼筋混凝土造,84年8月7日,三層,一層 二層 三層 屋頂突出物 騎樓
RPQNMLRJKHIFFAV09CA,6,235.32,住家用,ＲＣ造,95年8月15日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
SPQNMLRJKHIFFAV56CA,6,.58,住家用,ＲＣ造,95年8月15日,一層,
RPROMLPJKHIFFAV09CA,14,181.71,住家用,鋼筋混凝土造,88年5月18日,三層,一層 二層 三層 陽台
RPTNMLPJKHIFFAV56CA,39,137.28,住商用,鐵筋水泥磚造,63年1月15日,三層,一層 二層 三層 騎樓
RPUNMLQLKHIFFAV96CA,,73.44,住家用,水泥磚木蓋瓦,,一層,一層
RPVNMLRLKHIFFAV17CA,38,155.49,住商用,鋼筋水泥加強磚造,63年11月5日,二層,一層 二層 騎樓
RPVNMLQJKHIFFAV96DA,16,110.88,農舍,有牆鋼架造,85年12月20日,一層,一層
RPSNMLQJKHIFFAV66DA,29,90.66,國民住宅,鋼筋混凝土造,72年10月4日,四層,二層 陽台
RPSNMLQJKHIFFAV66DA,,4.54,樓梯間,鋼筋混凝土造,,四層,
RPQNMLPJLHIFFAV98CA,19,99.42,集合住宅,鋼筋混凝土造,83年4月1日,四層,四層 陽台
RPQNMLPJLHIFFAV98CA,19,26.36,公共設施,鋼筋混凝土造,83年4月1日,四層,
RPXNMLQJKHIFFAV17DA,7,272.20,ＲＣ造,騎樓、店舖、住宅,95年2月20日,三層,一層 二層 三層 騎樓 見其他登記事項
RPUNMLQJKHIFFAV86DA,30,78.02,住家用,加強磚造,71年10月13日,一層,一層
RPPNMLQJKHIFFDV56CA,18,30.87,套房,鋼筋混凝土造,84年7月14日,八層,三層 見其他登記事項
RPPNMLQJKHIFFDV56CA,18,7.44,樓梯．電梯．機械房．水箱．清水池．走道．陽台．屋頂突出物,鋼筋混凝土造,84年7月14日,八層,
RPSPMLQJKHIFFAV86DA,39,95.54,住家用,鐵筋水泥磚,63年7月8日,二層,一層 二層 騎樓
RPXNMLMLKHIFFAV86CA,,253.74,住家用,ＲＣ造,101年10月31日,三層,一層 二層 三層 見其他登記事項
RPWOMLSKKHIFFAV37CA,29,88.91,國民住宅,鋼筋混凝土造,72年10月19日,四層,一層 平台
RPWOMLSKKHIFFAV37CA,,4.63,樓梯間,鋼筋混凝土造,,四層,
RPTOMLSKKHIFFAV07CA,19,22.58,集合住宅,鋼筋混凝土造,83年1月26日,七層,七層 陽台
RPTOMLSKKHIFFAV07CA,19,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTOMLSKKHIFFAV07CA,19,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTOMLSKKHIFFAV07CA,19,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTOMLSKKHIFFAV07CA,19,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTOMLSKKHIFFAV07CA,19,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTOMLSKKHIFFAV07CA,19,.48,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTOMLSKKHIFFAV07CA,19,.49,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPTOMLSKKHIFFAV07CA,19,3.66,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPSNMLQLKHIFFAV76CA,,127.46,住家用,鋼筋混凝土造,,三層,一層 二層 三層
RPQNMLSJKHIFFAV56CA,39,91.30,住家用,鐵筋水泥磚,62年7月30日,二層,一層 二層 騎樓
RPTNMLSJKHIFFAV86CA,,248.88,住家用,鋼筋混凝土造,101年11月14日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPQNMLKLKHIFFAV58CA,17,89.74,住家用,鋼筋混凝土造,85年6月28日,七層,二層 陽台 花台 雨遮
RPTNMLSKLHIFFAV07CA,18,100.22,集合住宅,鋼筋混凝土造,84年2月17日,八層,五層 陽台 花台
RPTNMLSKLHIFFAV07CA,18,17.65,防空避難室暨停車空間、配電室,鋼筋混凝土造,84年2月17日,八層,
RPTNMLSKLHIFFAV07CA,18,12.74,車道、警衛室、托兒所、電梯、樓梯,鋼筋混凝土造,84年2月17日,八層,
RPSNMLLLKHIFFAV98DA,19,59.53,集合住宅,鋼筋混凝土造,83年1月26日,七層,三層 陽台
RPSNMLLLKHIFFAV98DA,19,.15,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPSNMLLLKHIFFAV98DA,19,.15,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPSNMLLLKHIFFAV98DA,19,.15,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPSNMLLLKHIFFAV98DA,19,.15,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPSNMLLLKHIFFAV98DA,19,.15,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPSNMLLLKHIFFAV98DA,19,.15,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPSNMLLLKHIFFAV98DA,19,.15,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPSNMLLLKHIFFAV98DA,19,1.16,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPVNMLTKKHIFFAV27CA,,306.03,住家用,ＲＣ造,102年1月7日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLTKKHIFFAV07CA,,310.74,住家用,ＲＣ造,102年1月7日,四層,一層 二層 三層 四層 見其他登記事項
RPWNMLTKKHIFFAV37CA,,306.18,住家用,ＲＣ造,102年1月7日,四層,一層 二層 三層 四層 見其他登記事項
RPSOMLMLKHIFFAV09CA,34,49.82,住家用,加強磚造,68年1月10日,一層,一層 騎樓
RPSNMLKLLHIFFAV98DA,17,76.34,住家用,鋼筋混凝土造,84年12月4日,十六層,十層 陽台
RPSNMLKLLHIFFAV98DA,17,21.97,電梯．樓梯．走道．水箱．機械室．防空避難室及停車間（公共設施．共同使用）,鋼筋混凝土造,84年12月4日,十六層,
RPWNMLMLKHIFFAV86DA,34,116.43,住家用,加強磚造,67年11月14日,二層,一層 二層
RPRNMLRLKHIFFAV86DA,39,67.48,住家用,磚石造,63年7月1日,一層,一層
RPTNMLLKLHIFFAV98CA,19,260.00,住家用,鋼筋混凝土造,82年11月11日,三層,一層 二層 三層
RPTNMLKLLHIFFAV98CA,29,88.82,國民住宅,鋼筋混凝土造,72年10月19日,四層,二層 陽台
RPQOMLMLKHIFFAV88CA,33,106.22,住家用,鋼筋混凝土造,69年5月7日,二層,一層 二層 騎樓
RPTNMLMLKHIFFAV09CA,19,219.39,住家用,鋼筋混凝土造,83年5月11日,四層,一層 二層 三層 四層 騎樓
RPUNMLNLKHIFFAV66CA,,195.52,住家用,ＲＣ造,101年8月29日,三層,一層 二層 三層 見其他登記事項
RPQNMLMLKHIFFDV56DA,18,27.74,套房,鋼筋混凝土造,83年9月30日,八層,五層 陽台
RPPNMLTKLHIFFCV07DA,10,133.94,農舍,有牆鋼架造,91年10月8日,一層,一層
RPWNMLQLKHIFFAV17CA,18,29.44,集合住宅,鋼筋混凝土造,84年2月21日,五層,三層 陽台
RPWNMLQLKHIFFAV17CA,18,1.71,共有部分,鋼筋混凝土造,84年2月21日,五層,
RPWNMLQLKHIFFAV17CA,18,7.38,避難室（共同使用）,鋼筋混凝土造,84年2月21日,五層,
RPWNMLQLKHIFFAV17CA,18,7.61,樓梯間走道（共同使用）門廳,鋼筋混凝土造,84年2月21日,五層,
RPXNMLRLKHIFFAV37CA,17,154.02,住家用,鋼筋混凝土造,84年11月4日,三層,一層 二層 三層
RPTNMLPJLHIFFAV66CA,17,94.50,住家用,鋼筋混凝土造,85年6月28日,七層,七層 陽台 花台
RPTNMLPJLHIFFAV66CA,17,7.72,共同使用：樓梯．電梯,鋼筋混凝土造,85年6月28日,七層,
RPTNMLPJLHIFFAV66CA,17,4.85,樓梯、電梯、機械房、水箱共同使用,鋼筋混凝土造,85年6月28日,七層,
RPTNMLPJLHIFFAV66CA,17,4.08,車道、水箱、樓梯、機械房配電室共同使用　,鋼筋混凝土造,85年6月28日,七層,
RPTNMLPJLHIFFAV66CA,17,16.01,防空避難室暨停車空間共同使用,鋼筋混凝土造,85年6月28日,七層,
