鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
金城鎮,房地(土地+建物)+車位,金門縣金城鎮民權路232號9樓,24.21,住,,,1020122,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,1010725,143.22,3,2,2,有,有,6080000,42452,坡道機械,8.14,0,,RPSNMLMLKHIFFAW09CA,89.65,5.09,9.7,,
金城鎮,房地(土地+建物)+車位,金門縣金城鎮民權路236號9樓,33.87,住,,,1020122,土地1建物1車位1,十層，見其他登記事項,十層,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,1010725,199.33,3,2,2,有,有,10970000,55034,坡道機械,8.14,0,,RPTNMLMLKHIFFAW56CA,126.0,11.9,10.41,,
金寧鄉,土地,東洲段935地號,1284.18,農,,,1020129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6200000,4828,,0.0,0,,RPPNMLOLKHIFFAW98CA,0.0,0.0,0.0,,
金城鎮,土地,中一段341-1地號,107.03,其他,,,1020206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,868280,8112,,0.0,0,,RPRNMLSJLHIFFAW96DA,0.0,0.0,0.0,,
金湖鎮,土地,陳坑段234-1地號,12.05,其他,,,1020118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,142431,11820,,0.0,0,,RPSNMLLJLHIFFAW98DA,0.0,0.0,0.0,,
金寧鄉,土地,寧湖三劃段707地號,666.67,農,,,1020120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,5400,,0.0,0,,RPUNMLPJLHIFFAW96DA,0.0,0.0,0.0,,
金城鎮,土地,小西門劃測段1899地號,742.83,農,,,1020206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1114245,1500,,0.0,0,,RPTNMLQJLHIFFAW96DA,0.0,0.0,0.0,,
金城鎮,土地,古崗段860地號,703.35,其他,,,1010821,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,1137,,0.0,0,,RPRNMLNLKHIFFAW09CA,0.0,0.0,0.0,,
金寧鄉,土地,寧古劃段531地號,1873.0,農,,,1020204,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,2990,,0.0,0,,RPPNMLMJLHIFFAW68CA,0.0,0.0,0.0,,
金湖鎮,土地,中五劃段4地號,403.0,農,,,1020116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,11166,,0.0,0,,RPRPMLLLKHIFFAW09CA,0.0,0.0,0.0,,
金寧鄉,土地,龍潭段1180地號,3047.12,其他,,,1011230,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6094240,2000,,0.0,0,,RPTPMLLLKHIFFAW66CA,0.0,0.0,0.0,,
金湖鎮,土地,瓊林段163地號,23.64,農,,,1020201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,47280,2000,,0.0,0,,RPUNMLKLKHIFFAW09CA,0.0,0.0,0.0,,
金城鎮,土地,小西門劃測段1943地號,466.82,農,,,1020205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,1714,,0.0,0,,RPPOMLSKLHIFFAW96DA,0.0,0.0,0.0,,
金沙鎮,土地,東店段617地號,4941.76,農,,,1020103,土地12建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4800000,971,,0.0,0,,RPUPMLLLKHIFFAW86DA,0.0,0.0,0.0,,
金寧鄉,房地(土地+建物),金門縣金寧鄉盤山村伯玉路二段223之1號,3652.55,農,,,1020128,土地2建物12車位0,一層,三層,公寓(5樓含以下無電梯),店鋪,鋼骨,0850429,4289.16,0,0,0,無,無,80010000,18654,,0.0,0,,RPPNMLPKLHIFFAW56DA,4289.16,0.0,0.0,,
金寧鄉,土地,西堡劃測段313地號,1959.0,農,,,1020128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4300000,2195,,0.0,0,,RPSNMLNLKHIFFAW56CA,0.0,0.0,0.0,,
金城鎮,房地(土地+建物),金門縣金城鎮後豐港３６之１２號,100.0,其他,,,1020131,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1011226,165.14,4,2,3,有,無,7000000,42388,,0.0,0,,RPPNMLPLKHIFFAW09CA,0.0,0.0,0.0,,
