編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLOJKHIFFAE77CA,54,70.08,住商用,加強磚造,48年6月7日,三層,一層 二層 三層
RPTPMLRJKHIFFAE87CA,8,88.10,住家用,鋼筋混凝土造,93年12月6日,十四層,五層 陽台 雨遮
RPTPMLRJKHIFFAE87CA,8,57.01,共有部份,鋼筋混凝土造,93年12月6日,十四層,
RPSPMLOJKHIFFAE47CA,16,27.44,住家用,鋼筋混凝土造,85年10月28日,十二層,三層 陽台
RPSPMLOJKHIFFAE47CA,16,27.73,見使用執照,鋼筋混凝土造,85年10月28日,十二層,
RPPNMLSJKHIFFAE37CA,31,212.85,住商用,鋼筋混凝土造,70年8月25日,五層,一層 二層 三層 四層 五層 屋頂突出物 騎樓
RPUPMLRJKHIFFAE97CA,16,176.04,住商用,鋼筋混凝土造,85年9月7日,十六層,一層 二層 三層 陽台 騎樓
RPUPMLRJKHIFFAE97CA,16,23.62,見使用執照,鋼筋混凝土造,85年9月7日,十六層,
RPVNMLQJKHIFFAE77CA,17,145.40,住家用,鋼筋混凝土造,84年7月7日,二十七層,十一層 陽台 雨遮
RPVNMLQJKHIFFAE77CA,17,53.08,見使用執照,鋼筋混凝土造,84年7月7日,二十七層,
RPOPMLSJKHIFFAE47CA,7,83.92,住家用,鋼筋混凝土造,94年12月22日,十四層,九層 陽台
RPOPMLSJKHIFFAE47CA,7,46.92,共有部份,鋼筋混凝土造,94年12月22日,十四層,
RPQRMLSJKHIFFAE87CA,24,154.95,見使用執照,鋼筋混凝土造,77年11月10日,十二層,十層 陽台
RPQRMLSJKHIFFAE87CA,24,20.65,見使用執照,鋼筋混凝土造,77年11月10日,十二層,
RPXOMLRJKHIFFAE18CA,8,52.33,住家用,鋼筋混凝土造,94年5月20日,十四層,四層 陽台 雨遮
RPXOMLRJKHIFFAE18CA,8,16.30,共有部份,鋼筋混凝土造,94年5月20日,十四層,
RPQNMLSKKHIFFAE57CA,31,165.19,,鋼筋混凝土造,71年6月9日,八層,一層 二層 陽台 騎樓
RPQNMLSKKHIFFAE57CA,31,36.78,商業用,鋼筋混凝土造,71年6月9日,八層,
RPQQMLSJKHIFFAE77CA,43,428.13,住商用,鋼筋結構造,58年9月3日,五層,一層 二層 三層 四層 五層 屋頂突出物 騎樓 地下層
RPOOMLSKKHIFFAE47CA,8,58.45,住家用,鋼筋混凝土造,93年7月22日,十四層,十四層 陽台 雨遮
RPOOMLSKKHIFFAE47CA,8,51.10,共有部份,鋼筋混凝土造,93年7月22日,十四層,
RPQOMLSKKHIFFAE67CA,19,128.72,住商用,鋼筋混凝土造,83年1月24日,八層,一層 二層 陽台 平台 騎樓
RPQOMLSKKHIFFAE67CA,19,12.50,見使用執照,鋼筋混凝土造,83年1月24日,八層,
RPVNMLLLKHIFFAE47CA,36,63.01,,鋼筋混凝土造,65年8月24日,四層,一層
RPUNMLKLKHIFFAE27CA,20,201.09,住家用,鋼筋混凝土造,82年4月19日,四層,一層 二層 三層 四層 陽台 平台 騎樓
RPROMLOJKHIFFBE37CA,33,79.39,,鋼筋混凝土造,69年4月21日,五層,四層
RPRPMLPJKHIFFBE57CA,16,102.33,住家用,鋼筋混凝土造,86年4月21日,三十五層,八層 陽台 花台
RPRPMLPJKHIFFBE57CA,16,33.29,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPTPMLPJKHIFFBE77CA,15,73.27,住家用,鋼筋混凝土造,86年4月21日,三十五層,三十五層 陽台 花台
RPTPMLPJKHIFFBE77CA,15,20.64,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPOOMLQJKHIFFBE27CA,31,73.34,,鋼筋混凝土造,70年12月29日,五層,四層
RPPOMLRJKHIFFBE47CA,10,58.08,住家用,鋼筋混凝土造,92年7月4日,十四層,七層 陽台 雨遮
RPPOMLRJKHIFFBE47CA,10,22.74,防空避難室，停車空間，樓梯間，機械室，水箱等,鋼筋混凝土造,92年7月4日,十四層,
RPTOMLRJKHIFFBE87CA,31,40.19,,鋼筋混凝土造,71年6月13日,十二層,六層 陽台
RPTOMLRJKHIFFBE87CA,31,7.75,,鋼筋混凝土造,71年6月13日,十二層,
RPXNMLSJKHIFFBE28CA,34,76.70,,鋼筋混凝土造,68年1月15日,四層,二層
RPTNMLSJKHIFFBE87CA,34,92.23,,鋼筋混凝土造,68年4月21日,五層,四層
RPQOMLSJKHIFFBE67CA,31,29.28,,鋼筋混凝土造,70年12月4日,十二層,五層 陽台
RPQOMLSJKHIFFBE67CA,31,29.34,,鋼筋混凝土造,70年12月4日,十二層,五層 陽台
RPQOMLSJKHIFFBE67CA,31,29.28,,鋼筋混凝土造,70年12月4日,十二層,五層 陽台
RPQOMLSJKHIFFBE67CA,31,6.03,,鋼筋混凝土造,70年12月4日,十二層,
RPQOMLSJKHIFFBE67CA,31,6.03,,鋼筋混凝土造,70年12月4日,十二層,
RPQOMLSJKHIFFBE67CA,31,6.03,,鋼筋混凝土造,70年12月4日,十二層,
RPSNMLSKKHIFFBE87CA,35,118.23,,鋼筋混凝土造,67年3月20日,三層,一層 二層 三層
RPWNMLSJKHIFFAE08CA,6,59.57,住家用,鋼筋混凝土造,95年11月1日,十五層,九層 陽台 雨遮
RPWNMLSJKHIFFAE08CA,6,24.21,避難室兼停車空間、管委會使用空間、基地內通路、車道、梯間、室內游泳池、辦公室、機械室、水箱,鋼筋混凝土造,95年11月1日,十五層,
RPXNMLSJKHIFFAE18CA,6,103.64,住家用,鋼筋混凝土造,95年11月1日,十五層,十三層 陽台 雨遮
RPXNMLSJKHIFFAE18CA,6,64.00,避難室兼停車空間、管委會使用空間、基地內通路、車道、梯間、室內游泳池、辦公室、機械室、水箱,鋼筋混凝土造,95年11月1日,十五層,
RPUNMLOJKHIFFBE57CA,26,116.56,,鋼筋混凝土造,76年4月18日,五層,四層 陽台
RPQNMLSJKHIFFCE67CA,38,81.82,,鋼筋混凝土造,64年5月5日,四層,四層
RPUNMLSKKHIFFCE18CA,31,69.18,,鋼筋混凝土造,70年10月8日,五層,三層
RPWNMLKLKHIFFCE67CA,34,80.23,,鋼筋混凝土造,68年3月3日,五層,一層
RPURMLPJKHIFFAE97CA,17,52.13,住家用,鋼筋混凝土造,85年3月13日,十二層,九層
RPURMLPJKHIFFAE97CA,17,27.22,見使用執照,鋼筋混凝土造,85年3月13日,十二層,
RPTRMLPJKHIFFAE87CA,32,106.80,,鋼筋混凝土造,70年6月20日,五層,四層
RPPPMLOJKHIFFDE47CA,35,248.96,,鋼筋混凝土造,66年7月21日,四層,一層 二層 三層 四層 騎樓
RPPNMLPJKHIFFDE37CA,27,95.71,,鋼筋混凝土造,74年10月14日,五層,三層 陽台 電梯樓梯間
RPPNMLPJKHIFFDE37CA,27,8.93,,鋼筋混凝土造,74年10月14日,五層,
RPUNMLPJKHIFFDE87CA,14,71.90,住家用,鋼筋混凝土造,87年12月23日,十四層,三層 陽台
