編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLMLKHIFFAW96CA,3,21.55,集合住宅,鋼筋混凝土造,98年12月22日,三層,三層
RPXNMLMLKHIFFAW96CA,3,6.74,共有部分，本共有部分有走廊、樓梯間等２項。,鋼筋混凝土造,98年12月22日,三層,
SPXNMLMLKHIFFAW07CA,3,30.05,集合住宅,鋼筋混凝土造,98年12月22日,三層,三層 陽台
SPXNMLMLKHIFFAW07CA,3,9.65,共有部分，本共有部分有走廊、樓梯間等２項。,鋼筋混凝土造,98年12月22日,三層,
RPOOMLMLKHIFFAW78CA,3,21.55,集合住宅,鋼筋混凝土造,98年12月22日,三層,一層
RPOOMLMLKHIFFAW78CA,3,6.74,共有部分，本共有部分有走廊、樓梯間等２項。,鋼筋混凝土造,98年12月22日,三層,
RPVNMLMLKHIFFAW76CA,3,20.92,集合住宅,鋼筋混凝土造,98年12月22日,三層,二層
RPVNMLMLKHIFFAW76CA,3,6.68,共有部分，本共有部分有走廊、樓梯間等２項。,鋼筋混凝土造,98年12月22日,三層,
SPVNMLMLKHIFFAW86CA,3,21.55,集合住宅,鋼筋混凝土造,98年12月22日,三層,二層
SPVNMLMLKHIFFAW86CA,3,6.74,共有部分，本共有部分有走廊、樓梯間等２項。,鋼筋混凝土造,98年12月22日,三層,
RPVNMLSJLHIFFAW37DA,,170.08,住家用,鋼筋混凝土造,101年12月26日,三層,
RPVPMLLLKHIFFAW86CA,,116.70,辦公室,鋼筋混凝土造,101年7月25日,十層,三層 陽台 雨遮
RPVPMLLLKHIFFAW86CA,,42.72,共有部分：本共有部分之項目計有防空避難室兼停車空間、水箱、台電受電室、發電機房、消防機房、電信機房、廢水池、消防水池、安全梯、梯廳、昇降機道、雨遮、機械室等１３項。,鋼筋混凝土造,101年7月25日,十層,
RPWPMLLLKHIFFAW96CA,,114.50,辦公室,鋼筋混凝土造,101年7月25日,十層,四層 陽台 雨遮
RPWPMLLLKHIFFAW96CA,,34.58,共有部分：本共有部分之項目計有防空避難室兼停車空間、水箱、台電受電室、發電機房、消防機房、電信機房、廢水池、消防水池、安全梯、梯廳、昇降機道、雨遮、機械室等１３項。,鋼筋混凝土造,101年7月25日,十層,
RPQQMLLLKHIFFAW09CA,,104.44,辦公室,鋼筋混凝土造,101年7月25日,十層,六層 陽台 雨遮
RPOQMLLLKHIFFAW88CA,,114.50,辦公室,鋼筋混凝土造,101年7月25日,十層,五層 陽台 雨遮
RPQQMLLLKHIFFAW09CA,,30.64,共有部分：本共有部分之項目計有防空避難室兼停車空間、水箱、台電受電室、發電機房、消防機房、電信機房、廢水池、消防水池、安全梯、梯廳、昇降機道、雨遮、機械室等１３項。,鋼筋混凝土造,101年7月25日,十層,
RPOQMLLLKHIFFAW88CA,,34.58,共有部分：本共有部分之項目計有防空避難室兼停車空間、水箱、台電受電室、發電機房、消防機房、電信機房、廢水池、消防水池、安全梯、梯廳、昇降機道、雨遮、機械室等１３項。,鋼筋混凝土造,101年7月25日,十層,
RPPQMLLLKHIFFAW98CA,,104.44,辦公室,鋼筋混凝土造,101年7月25日,十層,五層 陽台 雨遮
RPPQMLLLKHIFFAW98CA,,30.64,共有部分：本共有部分之項目計有防空避難室兼停車空間、水箱、台電受電室、發電機房、消防機房、電信機房、廢水池、消防水池、安全梯、梯廳、昇降機道、雨遮、機械室等１３項。,鋼筋混凝土造,101年7月25日,十層,
