編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLLJKHIFFAE96CC,35,76.88,,鋼筋混凝土造,67年5月13日,四層,
RPOOMLLJKHIFFEE27CC,29,156.44,住商用,鋼筋混凝土造,73年4月6日,三層,
RPQOMLLJKHIFFAE07CC,6,144.47,住商用,鋼筋混凝土造,96年3月21日,十二層,
RPTNMLLJKHIFFEE67CC,35,153.72,,鋼筋混凝土造,66年10月1日,三層,
RPRNMLMJKHIFFBE27CC,10,121.76,商業用,鋼筋混凝土造,92年7月4日,十四層,
RPQOMLLJKHIFFEE47CC,26,95.20,,鋼筋混凝土造,76年3月16日,二層,
RPPNMLNJKHIFFBE17CC,47,88.13,,加強磚造,55年6月19日,二層,
RPPNMLMJKHIFFEE37CC,13,36.52,住商用,見使用執照,89年2月1日,二層,
RPSNMLNJKHIFFBE47CC,26,118.46,,鋼筋混凝土造,75年7月22日,十二層,
RPXNMLNJKHIFFBE97CC,31,95.25,,鋼筋混凝土造,70年9月16日,十三層,
RPXNMLNJKHIFFBE97CC,31,30.02,,鋼筋混凝土造,70年9月16日,十三層,
RPUNMLNJKHIFFBE67CC,16,94.39,住家用,鋼筋混凝土造,86年4月21日,三十五層,
RPUNMLNJKHIFFBE67CC,16,42.61,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPVNMLNJKHIFFBE77CC,35,372.93,,鋼筋混凝土造,67年8月2日,四層,
RPWNMLNJKHIFFBE87CC,9,138.71,住家用,鋼筋混凝土造,93年1月16日,十一層,
RPWNMLNJKHIFFBE87CC,9,72.94,防空避難室，停車空間，電樓梯間,鋼筋混凝土造,93年1月16日,十一層,
RPRNMLNJKHIFFBE37CC,28,58.29,,鋼筋混凝土造,74年5月11日,五層,
RPQNMLNJKHIFFDE47CC,16,84.01,住家用,鋼筋混凝土造,85年7月19日,二十四層,
RPQNMLNJKHIFFDE47CC,16,41.94,見使用執照,鋼筋混凝土造,85年7月19日,二十四層,
RPTNMLNJKHIFFDE77CC,29,78.21,,鋼筋混凝土造,73年6月29日,十二層,
RPUNMLNJKHIFFDE87CC,29,121.36,,鋼筋混凝土造,72年8月16日,五層,
RPRNMLNJKHIFFDE57CC,32,72.92,,鋼筋混凝土造,70年5月13日,五層,
RPRNMLNJKHIFFDE57CC,32,4.03,,鋼筋混凝土造,70年5月13日,五層,
RPWPMLLJKHIFFDE08CC,16,104.76,住家用,鋼筋混凝土造,86年7月9日,十四層,
RPSNMLNJKHIFFDE67CC,6,8.66,商業用,鋼筋混凝土造,95年7月26日,十層,
RPSNMLNJKHIFFDE67CC,,7.09,防空避難室兼停車空間,鋼筋混凝土造,,十層,
RPPNMLNJKHIFFDE37CC,9,60.67,住家用,鋼筋混凝土造,92年12月26日,十三層,
RPPNMLNJKHIFFDE37CC,9,52.60,見使用執照,鋼筋混凝土造,92年12月26日,十三層,
RPSOMLLJKHIFFDE57CC,16,64.50,住商用,鋼筋混凝土造,85年8月15日,十四層,
