鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
土城區,建物,新北市土城區福安街１９號,0.0,,,,1070803,土地0建物2車位10,一層，騎樓，夾層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1060220,1162.8899999999999,4,2,2,有,有,51500000,67968,坡道平面,537.6,9000000,建商與地主合建案。；,RPVOMLTLQHOFFAF27EA,429.73,0.0,0.0,,
淡水區,房地(土地+建物),新北市淡水區學府路１３６巷５７號三樓之８,7.1,住,,,1070801,土地1建物1車位0,三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961002,33.84,0,0,0,無,有,2320000,68558,,0.0,0,陽台外推,RPSNMLKKQHNFFEF58CA,19.67,0.0,2.94,,
土城區,土地,運校段50地號,1.62,住,,,1070804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,185185,,0.0,0,,SPWQMLOLQHNFFAF86CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區中正路１０８號十三樓,9.04,住,,,1070801,土地1建物1車位1,十三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050715,100.25,1,1,1,有,有,15330000,196531,坡道平面,33.95,2300000,,RPSNMLQLQHNFFAF88CA,39.81,0.0,3.44,,
萬里區,房地(土地+建物),新北市萬里區玉田２之１３號１０樓之１,13.05,都市：其他:別墅區,,,1070804,土地2建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860626,57.120000000000005,0,0,0,無,有,2250000,39391,,0.0,0,,RPSNMLKKQHNFFDF48CA,35.79,0.0,3.64,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路２８２號三樓,17.92,住,,,1070802,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1061030,127.76,2,1,1,有,有,8170000,79441,坡道平面,41.91,1350000,,RPXOMLMKRHNFFIF47EA,50.48,5.46,3.23,,
汐止區,土地,新峰段270-2地號,22.0,住,,,1070802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5457100,248050,,0.0,0,畸零地或有合併使用之交易。；,RPPOMLQKQHNFFDF88CA,0.0,0.0,0.0,,
新店區,房地(土地+建物)+車位,新北市新店區達觀路４３號１４樓之５,39.08,,山坡地保育區,丙種建築用地,1070803,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880301,103.22,2,1,1,有,無,3000000,29064,坡道平面,32.17,0,親友、員工或其他特殊關係間之交易。；,RPROMLKKQHNFFCF48DA,49.59,0.0,7.79,,
土城區,土地,運校段50地號,1.62,住,,,1070804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,185185,,0.0,0,,RPWQMLOLQHNFFAF76CA,0.0,0.0,0.0,,
蘆洲區,房地(土地+建物),新北市蘆洲區光華路１５０巷１號四樓,31.41,住,,,1070701,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680807,79.02,0,0,0,無,無,6900000,87320,,0.0,0,,RPPNMLTJPHNFFGF76EA,64.03,0.0,14.99,,
新店區,房地(土地+建物),新北市新店區光華街８巷３１號七樓,22.75,住,,,1070717,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830824,184.29,3,2,2,有,無,3500000,18992,,0.0,0,二等親間買賣,RPVSMLRKPHNFFCF17CA,83.34,0.0,10.6,,
新莊區,車位,新北市新莊區中和街１７５巷１０號地下二層,0.13,住,,,1070701,土地0建物0車位1,地下二層,七層,其他,見其他登記事項,鋼筋混凝土造,0810125,38.93,0,0,0,有,有,1300000,,升降平面,38.93,1300000,,RPQNMLMLPHNFFBF28CA,0.0,0.0,0.0,,
汐止區,土地,十三分段662-3地號,2.72,,山坡地保育區,農牧用地,1070701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5440,2000,,0.0,0,,RPOPMLQKPHNFFDF98EA,0.0,0.0,0.0,,
樹林區,土地,山子腳段蓋淡坑小段39-7地號,2422.0,,山坡地保育區,林業用地,1070705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3880000,1602,,0.0,0,,RPTPMLKKPHNFFIF56CA,0.0,0.0,0.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區中正路７０８之１７號六樓,26.04,工,,,1070703,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),商辦用,鋼筋混凝土造,0980929,234.15,4,2,2,有,有,22220000,94896,坡道平面,0.0,0,,RPUOMLTKPHNFFBF96EA,138.9,1.87,17.01,,
坪林區,土地,坪林段烏窟子小段25地號,25.46,都市：其他:保安保護區,,,1070703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,270000,10605,,0.0,0,買方有建物座落該標的上親友間交易 共有人間交易,RPUNMLMKPHNFFCF68CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區復興街１１４之２號,32.0,住,,,1070712,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0620728,105.85,4,2,1,有,無,8000000,75579,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVNMLNKPHNFFAF68CA,105.85,0.0,0.0,,
新店區,車位,新北市新店區建安街３３－１號,3.25,住,,,1070703,土地0建物0車位1,地下一層,七層,其他,見使用執照,鋼筋混凝土造,0670501,31.74,0,0,0,有,無,2300000,,坡道平面,31.74,2300000,,RPUNMLKLQHNFFCF68CA,0.0,0.0,0.0,,
新莊區,土地,公館段785地號,0.47,工,,,1070704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24000,0,,0.0,0,,RPSNMLSKPHNFFBF98CA,0.0,0.0,0.0,,
新店區,車位,新北市新店區秀水路９、１１、１３、１５、１７、１９、２１、２３、２５號等共同使用,3.56,住,,,1070702,土地0建物0車位1,,,其他,,,,32.97,0,0,0,有,無,1500000,,坡道平面,32.97,1500000,,RPVOMLNLPHNFFCF09CA,0.0,0.0,0.0,,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區中正三路１４１號,24.97,住,,,1070702,土地1建物1車位2,一層,十四層,店面(店鋪),商業用,鋼筋混凝土造,1061201,180.60000000000002,0,1,1,有,有,11610000,64286,坡道平面,66.24,0,,RPRPMLTKPHNFFIF27CA,69.09,0.0,7.31,,
林口區,房地(土地+建物),新北市林口區興林路１５２巷５３號,155.74,住,,,1070703,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1061129,421.92999999999995,4,3,4,有,有,34500000,81767,,0.0,0,,RPTVMLMJQHNFFBF66CA,262.9,10.7,15.6,,
淡水區,土地,大屯段番社前小段33-5地號,3666.0,,特定農業區,農牧用地,1070702,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22733000,6201,,0.0,0,,RPQSMLMKPHNFFEF98CA,0.0,0.0,0.0,,
五股區,土地,觀音坑段坑口小段204地號,15.06,都市：其他:保護區,,,1070706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,59231,3933,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLNKPHNFFBF68CA,0.0,0.0,0.0,,
三重區,房地(土地+建物)+車位,新北市三重區仁義街２８９號八樓,27.34,住,,,1070703,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961214,167.7,3,2,2,有,有,17500000,104353,坡道平面,31.32,0,,RPPNMLSJQHNFFGF56CA,85.68,4.51,6.61,,
三重區,土地,永安段866-5地號,17.0,都市：其他:道路用地,,,1070702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3342625,196625,,0.0,0,,RPOOMLQKPHNFFGF98CA,0.0,0.0,0.0,,
瑞芳區,土地,逢甲段115地號,32.25,,山坡地保育區,農牧用地,1070709,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,230000,7132,,0.0,0,急買急賣。；,RPRNMLQKPHNFFFF66EA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區新海路１３５巷２１號二樓,4.79,住,,,1070702,土地1建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,,41.06,1,1,1,有,有,4850000,118120,,0.0,0,,RPORMLMJQHNFFAF28CA,31.28,0.86,0.0,,
三芝區,土地,北新庄子段菜公坑小段189-3地號,17.31,,國家公園區,,1070702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27523,1590,,0.0,0,向政府機關承購之案件。；,SPURMLQKPHNFFEF27DA,0.0,0.0,0.0,,
三重區,土地,永安段866-2地號,8.0,都市：其他:道路用地,,,1070702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1573000,196625,,0.0,0,,RPQOMLQKPHNFFGF56CA,0.0,0.0,0.0,,
新店區,土地,直潭段小粗坑小段305-1地號,276.33,都市：其他:保護區,,,1070702,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180000,651,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLTKPHNFFCF76CA,0.0,0.0,0.0,,
坪林區,土地,大粗坑段虎寮潭小段10-1地號,2357.0,都市：其他:保安保護區,,,1070702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2994600,1271,,0.0,0,,RPXNMLNKQHNFFCF56CA,0.0,0.0,0.0,,
坪林區,土地,大舌湖段大舌湖小段48地號,606.0,都市：其他:保安保護區,,,1070703,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240000,396,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPORMLRKPHNFFCF98CA,0.0,0.0,0.0,,
三芝區,土地,北新庄子段菜公坑小段189地號,277.0,,國家公園區,,1070702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,440430,1590,,0.0,0,向政府機關承購之案件。；,RPURMLQKPHNFFEF17DA,0.0,0.0,0.0,,
林口區,土地,菁埔段後湖小段136-1地號,79.58,農,,,1070702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,962800,12099,,0.0,0,,RPVTMLMJQHNFFBF76DA,0.0,0.0,0.0,,
板橋區,土地,信義段70-2地號,676.0,農,,,1070701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26580000,39320,,0.0,0,,RPXOMLQJQHNFFAF86EA,0.0,0.0,0.0,,
三重區,土地,永安段866-6地號,38.0,都市：其他:道路用地,,,1070702,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7471750,196625,,0.0,0,,RPPOMLQKPHNFFGF09CA,0.0,0.0,0.0,,
三重區,土地,仁愛段1979-1地號,5.11,商,,,1070703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,293542,,0.0,0,,RPWOMLQKPHNFFGF17CA,0.0,0.0,0.0,,
新店區,土地,直潭段小粗坑小段190地號,78.0,都市：其他:保安保護區,,,1070702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,8974,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPTNMLTKPHNFFCF66CA,0.0,0.0,0.0,,
新店區,土地,陽光段1-2地號,6.19,都市：其他:河川區,,,1070706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,108959,17602,,0.0,0,協議價購管理機關：新北市政府捷運工程局,RPURMLRKPHNFFCF96CA,0.0,0.0,0.0,,
新店區,房地(土地+建物)+車位,新北市新店區寶強路１２號十樓,26.77,商,,,1070704,土地1建物1車位1,十層,二十七層,住宅大樓(11層含以上有電梯),辦公用,鋼骨鋼筋混凝土造,1030121,292.67,0,0,2,無,無,53000000,181091,坡道平面,29.09,0,,RPUNMLOKQHNFFCF98CA,166.73,3.06,21.52,,
樹林區,房地(土地+建物),新北市樹林區鎮前街４１９號４樓,25.78,住,,,1070702,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951101,148.26,4,2,2,有,有,11200000,75543,,0.0,0,,RPTNMLRKPHNFFIF07CA,98.2,0.0,11.38,,
新店區,土地,陽光段4-3地號,0.14,都市：其他:河川區,,,1070706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2408,0,,0.0,0,協議價購管理機關：新北市政府捷運工程局,RPRRMLRKPHNFFCF66CA,0.0,0.0,0.0,,
泰山區,土地,同榮段1142地號,100.51,,,,1070705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3842485,38230,,0.0,0,包含公共設施保留地之交易。；,RPXTMLQLPHNFFBF37CA,0.0,0.0,0.0,,
三芝區,房地(土地+建物),新北市三芝區樂全街１５號,22.81,,山坡地保育區,丙種建築用地,1070702,土地1建物1車位0,一層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850605,44.47,1,1,1,有,有,1500000,33731,,0.0,0,,RPXPMLSKPHNFFEF37CA,35.97,0.0,3.75,,
新店區,土地,光明段596地號,3.7,住,,,1070708,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,560000,151351,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVRMLRKPHNFFCF07CA,0.0,0.0,0.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區福營路３８５號四樓,42.16,農,,,1070702,土地1建物1車位1,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070129,157.95999999999998,3,2,2,有,有,14133000,89472,坡道平面,36.22,0,,RPRNMLSKPHNFFBF88CA,71.98,4.83,9.54,,
三重區,土地,龍門段498-1地號,70.67,都市：其他:道路用地,,,1070703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16197564,229200,,0.0,0,,RPXOMLTJQHNFFGF57CA,0.0,0.0,0.0,,
林口區,房地(土地+建物)+車位,新北市林口區南勢二街３８８號三樓,28.83,住,,,1070703,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070103,121.23,2,2,1,有,有,8480000,72203,坡道平面,25.25,1550000,,RPRNMLMJQHNFFBF28CA,58.44,2.5,4.45,,
萬里區,房地(土地+建物),新北市萬里區玉田２-１３號４樓之７,8.31,都市：其他:別墅區,,,1070703,土地2建物1車位0,四層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860626,37.68,1,1,1,有,有,1400000,37155,,0.0,0,,RPROMLMLQHNFFDF98EA,22.8,0.0,3.59,,
泰山區,土地,文程段2地號,293.6,商,,,1070702,土地24建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12432000,42343,,0.0,0,包含公共設施保留地之交易。；畸零地或有合併使用之交易。；,RPPVMLOKQHNFFBF56CA,0.0,0.0,0.0,,
新店區,土地,陽光段1-2地號,24.76,都市：其他:河川區,,,1070706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,435835,17602,,0.0,0,協議價購管理機關：新北市政府捷運工程局,RPSRMLRKPHNFFCF76CA,0.0,0.0,0.0,,
新店區,土地,陽光段2-2地號,1.23,都市：其他:河川區,,,1070706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20295,16500,,0.0,0,協議價購管理機關：新北市政府捷運工程局,RPTRMLRKPHNFFCF86CA,0.0,0.0,0.0,,
汐止區,房地(土地+建物),新北市汐止區東勢街１２５號３樓,17.46,,山坡地保育區,丙種建築用地,1070702,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1041021,53.08,0,0,0,無,有,4550000,85720,,0.0,0,,RPXPMLRKPHNFFDF17CA,28.55,0.0,3.79,,
三重區,車位,新北市三重區福和街１６號地下一層,0.0,,,,1070703,土地0建物0車位1,地下一層,七層,其他,見其他登記事項,鋼筋混凝土造,0810106,32.89,0,0,0,有,有,1750000,,坡道平面,32.89,1750000,,RPTQMLQKPHNFFGF17DA,0.0,0.0,0.0,,
八里區,土地,小八里坌段楓櫃斗湖小段289地號,165.32,都市：其他:保護區,,,1070706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2750000,16634,,0.0,0,,RPUQMLRKPHNFFEF07CA,0.0,0.0,0.0,,
萬里區,房地(土地+建物),新北市萬里區玉田２之１３號３樓之７,8.31,都市：其他:別墅區,,,1070703,土地2建物1車位0,三層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860626,37.68,1,1,1,有,有,1400000,37155,,0.0,0,,RPQOMLMLQHNFFDF88EA,22.8,0.0,3.59,,
土城區,車位,新北市土城區中央路二段２７０巷１５號地下一樓,4.81,住,,,1070702,土地0建物0車位1,地下一層,七層,其他,停車空間,鋼筋混凝土造,0841019,33.84,0,0,0,有,有,1675000,,坡道平面,33.84,1675000,,RPROMLNKQHNFFAF48CA,0.0,0.0,0.0,,
汐止區,房地(土地+建物)+車位,新北市汐止區新興路１３９號七樓,21.41,住,,,1070702,土地1建物1車位1,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070213,149.3,2,2,2,有,無,14450000,105471,坡道平面,30.31,1900000,,RPSOMLPLPHNFFDF09CA,72.21,2.78,6.92,,
土城區,房地(土地+建物),新北市土城區學府路一段１２２之３號十四樓,6.04,住,,,1070703,土地1建物1車位0,十四層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840524,31.89,0,0,0,無,有,3850000,120728,,0.0,0,陽台外推,RPVRMLQKPHNFFAF76CA,20.16,0.0,3.15,,
中和區,土地,廟美段793地號,124.75,都市：其他:道路用地,,,1070704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5229520,41920,,0.0,0,,RPQOMLQKPHNFFHF86EA,0.0,0.0,0.0,,
板橋區,土地,永翠段97地號,31.13,住,,,1070703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9025176,289919,,0.0,0,,RPXUMLKLPHNFFAF86DA,0.0,0.0,0.0,,
三重區,房地(土地+建物)+車位,新北市三重區仁愛街９９號十樓,26.64,住,,,1070704,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050817,175.26,3,2,2,有,有,31650000,180589,坡道平面,23.86,0,,RPOTMLOLJIGGFGF48EA,85.34,4.18,12.5,,
新莊區,房地(土地+建物),新北市新莊區民安西路４７０之１５號十一樓,15.67,工,,,1070702,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,0830707,98.31,3,2,1,有,有,6500000,66117,,0.0,0,,RPWPMLTKPHNFFBF07CA,72.7,0.0,8.99,,
土城區,土地,大巒段509地號,180.92,工,,,1070717,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9386500,51882,,0.0,0,向政府機關承購之案件。；,RPROMLQJQHNFFAF68CA,0.0,0.0,0.0,,
樹林區,土地,文林段908地號,6.0,住,,,1070710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,83333,,0.0,0,畸零地或有合併使用之交易。；,RPOOMLRKPHNFFIF86EA,0.0,0.0,0.0,,
汐止區,房地(土地+建物),新北市汐止區新興路１４９號五樓,16.97,住,,,1070702,土地1建物1車位0,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070213,98.91,2,2,2,有,無,10080000,101911,,0.0,0,,RPUOMLPLPHNFFDF66CA,58.77,2.57,6.8,,
淡水區,房地(土地+建物)+車位,新北市淡水區興福寮８８巷８６號,150.99,,山坡地保育區,丙種建築用地,1070706,土地4建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,0890418,303.7,4,2,3,有,有,19800000,65196,坡道平面,60.56,0,親友、員工或其他特殊關係間之交易。；,RPVSMLSKPHNFFEF47CA,210.5,0.0,20.22,,
三重區,房地(土地+建物),新北市三重區自強路二段２６巷２８號二樓,7.24,住,,,1070701,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,加強磚造,0790314,22.39,2,1,1,有,無,1800000,80393,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLKLPHNFFGF68EA,17.92,0.0,1.84,,
樹林區,車位,新北市樹林區博愛街１０５號等,0.0,,,,1070706,土地0建物0車位1,,,其他,,,,39.49,0,0,0,有,有,1220000,,坡道平面,39.49,1220000,,RPPNMLQKQHNFFIF66CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區松江街７２巷３２號,15.38,住,,,1070713,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,40.68,2,1,1,有,無,5800000,142576,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSQMLRKPHNFFAF66EA,40.69,0.0,0.0,,
土城區,車位,新北市土城區學府路一段１２１號地下三層,0.65,住,,,1070703,土地0建物0車位1,地下三層,十四層,其他,見使用執照,鋼筋混凝土造,0820824,42.97,0,0,0,有,有,2000000,,坡道平面,42.97,2000000,,RPVOMLTKPHNFFAF76CA,0.0,0.0,0.0,,
貢寮區,土地,遠望坑段草嶺頂小段24地號,11458.0,,,,1070702,土地15建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4282504,374,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLTJQHNFFFF76CA,0.0,0.0,0.0,,
汐止區,房地(土地+建物)+車位,新北市汐止區新興路１４１號四樓,21.7,住,,,1070702,土地1建物1車位1,四層,二十一層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070213,149.11,2,2,2,有,無,14080000,100025,坡道平面,28.34,2000000,,RPWOMLPLPHNFFDF86CA,73.31,2.78,6.92,,
汐止區,房地(土地+建物)+車位,新北市汐止區新興路１４９號十樓,17.95,住,,,1070702,土地1建物1車位1,十層,二十一層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070213,129.23000000000002,2,2,2,有,無,12000000,102103,坡道平面,30.31,1900000,,RPOPMLPLPHNFFDF78CA,58.77,2.57,6.8,,
林口區,房地(土地+建物),新北市林口區興林路１５２巷１９號,114.7,住,,,1070701,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1061129,293.29,4,3,4,有,有,22200000,75693,,0.0,0,,RPRTMLTJQHNFFBF96CA,190.33,10.65,15.48,,
汐止區,房地(土地+建物),新北市汐止區樟樹二路１１０號７樓,7.62,住,,,1070706,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840216,55.5,1,1,1,有,有,4650000,83784,,0.0,0,不動產依固定物現況交屋，賣方不負任何瑕疵擔保及保固責任。,RPOOMLRJQHNFFDF98EA,37.56,0.32,3.61,,
蘆洲區,土地,集賢段151地號,298.0,住,,,1070706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48600000,163087,,0.0,0,,RPSOMLNLPHNFFGF56CA,0.0,0.0,0.0,,
五股區,土地,水碓段水碓小段90地號,242.0,農,,,1070706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9200001,38017,,0.0,0,新北市政府代為標售地籍清理土地之案件。,RPSPMLTKPHNFFBF66CA,0.0,0.0,0.0,,
五股區,房地(土地+建物)+車位,新北市五股區新五路三段１３號十四樓,41.52,住,,,1070702,土地1建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050204,250.32,4,2,2,有,有,17500000,77904,坡道平面,66.76,3200000,,RPVSMLMJQHNFFBF56CA,118.47,0.0,8.61,,
汐止區,房地(土地+建物)+車位,新北市汐止區新興路１３７號十四樓,25.06,住,,,1070702,土地1建物1車位1,十四層,二十一層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070213,170.91000000000003,3,2,2,有,無,16950000,105619,坡道平面,30.31,2100000,,RPTOMLPLPHNFFDF56CA,83.19,3.73,9.98,,
