編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPOOMLOJPHOFFGF98EA,1,90.23,集合住宅,鋼筋混凝土造,106年5月19日,十四層,九層 陽臺 雨遮,全筆移轉
RPOOMLOJPHOFFGF98EA,1,44.67,本共有部分項目有：管理員室、停車空間、防空避難室、梯廳、電梯間、樓梯間、水箱、機械室等八項。,鋼筋混凝土造,106年5月19日,十四層,,持分移轉
RPWNMLKKQHNFFCF98EA,18,96.72,住家用,鋼筋混凝土造,89年2月25日,十六層,十五層 陽臺 花台,全筆移轉
RPWNMLKKQHNFFCF98EA,18,43.03,共有部分,鋼筋混凝土造,89年2月25日,十六層,,持分移轉
RPWNMLKKQHNFFCF98EA,18,18.36,共有部分,鋼筋混凝土造,89年2月25日,十六層,,持分移轉
RPWNMLKKQHNFFCF98EA,17,2.59,托兒所．辦公室．供社區使用．機房,鋼筋混凝土造,90年4月20日,四層,,持分移轉
RPPOMLKKQHNFFGF58CA,25,55.80,住家用,鋼筋混凝土造,82年9月20日,五層,三層 陽臺,持分移轉
RPPOMLKKQHNFFGF58CA,25,2.34,共有部分,鋼筋混凝土造,82年9月20日,五層,,持分移轉
RPXOMLMKRHNFFIF47EA,1,59.17,集合住宅,鋼筋混凝土造,106年10月30日,十層,三層 陽臺 雨遮,全筆移轉
RPXOMLMKRHNFFIF47EA,1,68.59,本共有部分之項目有：進風管道、排風管道、排風機、發電機室、梯廳、無障礙安全梯、管委會、車道、一般升降機、一般安全梯、無障礙升降機、水箱、台電配電室、污水機房、消防泵浦室、電信室、垃圾車位、無障礙廁所、垃圾間、消防水箱、停車空間兼防空避難室、停車空間、陽台等２３項。,鋼筋混凝土造,106年10月30日,十層,,持分移轉
RPSNMLKKQHNFFEF58CA,11,22.61,住家用,鋼筋混凝土造,96年10月2日,十四層,三層 陽臺,全筆移轉
RPSNMLKKQHNFFEF58CA,11,11.23,共有部分,鋼筋混凝土造,96年10月2日,十四層,,持分移轉
RPPNMLTJPHNFFGF76EA,39,79.02,住家用,鋼筋混凝土造,68年8月7日,四層,四層 陽臺,全筆移轉
RPROMLKKQHNFFCF48DA,19,57.38,住家用,鋼筋混凝土造,88年3月1日,十九層,十四層 陽臺,全筆移轉
RPROMLKKQHNFFCF48DA,19,13.67,共有部分,鋼筋混凝土造,88年3月1日,十九層,,持分移轉
RPROMLKKQHNFFCF48DA,19,32.17,共有部分,鋼筋混凝土造,88年3月1日,十九層,,持分移轉
RPVSMLRKPHNFFCF17CA,24,93.94,住家用,鋼筋混凝土造,83年8月24日,七層,七層 陽臺,全筆移轉
RPVSMLRKPHNFFCF17CA,24,90.35,共有部分,鋼筋混凝土造,83年8月24日,七層,,持分移轉
RPVOMLTLQHOFFAF27EA,1,192.02,店舖,鋼筋混凝土造,106年2月20日,十層,一層 騎樓 夾層,全筆移轉
RPVOMLTLQHOFFAF27EA,1,79.23,本共有部分之項目有管委會使用空間、梯廳、騎樓、穿廊、樓梯間、水箱、機械房等７項。,鋼筋混凝土造,106年2月20日,十層,,持分移轉
RPVOMLTLQHOFFAF27EA,1,545.77,本共有部分之項目有停車空間兼防空避難室、停車空間等２項。,鋼筋混凝土造,106年2月20日,十層,,持分移轉
RPVOMLTLQHOFFAF27EA,1,237.71,店舖,鋼筋混凝土造,106年2月20日,十層,一層 騎樓 夾層,全筆移轉
RPVOMLTLQHOFFAF27EA,1,98.08,本共有部分之項目有管委會使用空間、梯廳、騎樓、穿廊、樓梯間、水箱、機械房等７項。,鋼筋混凝土造,106年2月20日,十層,,持分移轉
RPVOMLTLQHOFFAF27EA,1,10.09,本共有部分之項目有停車空間兼防空避難室、停車空間等２項。,鋼筋混凝土造,106年2月20日,十層,,持分移轉
RPSNMLQLQHNFFAF88CA,2,43.25,集合住宅,鋼筋混凝土造,105年7月15日,二十一層,十三層 陽臺,全筆移轉
RPSNMLQLQHNFFAF88CA,2,57.00,本共有部分項目有（防空避難室兼停車空間、機車停車空間、梯廳、無障礙昇降機、發電機房、電信機房、台電配電室、垃圾分類集中場、垃圾車位、機房、消防機房、水箱、停車空間、排風管道間、自來水箱、電梯機房、緊急用昇降機、機房（水錶室）、乙樓梯、甲樓梯、特別安全梯、行動不便者昇降機、梯廳（兼排煙室）、排煙室、雨遮、防災中心、管道間、丙樓梯、大廳）等共２９項。,鋼筋混凝土造,105年7月15日,二十一層,,持分移轉
RPQNMLMLPHNFFBF28CA,26,38.93,防空避難室、停車場,鋼筋混凝土造,81年1月25日,七層,地下二層,持分移轉
RPSNMLKKQHNFFDF48CA,21,39.43,住家用,鋼筋混凝土造,86年6月26日,十五層,十層 陽臺,全筆移轉
