鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
土城區,土地,運校段19地號,23.97,住,,,1080702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3441900,143592,,0.0,0,,RPUNMLKMPHOFFAF58CA,0.0,0.0,0.0,,
土城區,房地(土地+建物),新北市土城區中華路２段１７６巷１０號９樓,10.92,工,,,1080708,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住工用,鋼筋混凝土造,,80.46000000000001,2,1,1,有,有,6000000,74571,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRQMLPJQHOFFAF88CA,69.36,0.0,5.43,,
板橋區,房地(土地+建物),新北市板橋區四維路１５５之２號,32.0,住,,,1080701,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,90.21,4,1,1,有,無,8989000,99645,,0.0,0,,RPUNMLTJPHOFFAF56CA,90.21,0.0,0.0,,
中和區,土地,華新段583地號,106.56,都市：其他:道路用地,,,1080701,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7953979,74643,,0.0,0,包含公共設施保留地之交易。；,RPPOMLLKPHOFFHF88DA,0.0,0.0,0.0,,
深坑區,土地,萬順寮段草地尾小段55地號,8.92,住,,,1080702,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,579050,64916,,0.0,0,,RPPPMLMLPHOFFCF58CA,0.0,0.0,0.0,,
三重區,房地(土地+建物)+車位,新北市三重區慈愛街１３號十二樓,16.11,住,,,1080701,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030425,159.44,3,2,2,有,有,13000000,81535,坡道平面,40.17,0,親友、員工或其他特殊關係間之交易。；,RPSOMLMKQHOFFGF56CA,70.5,6.12,7.06,,
三峽區,土地,介壽段18地號,5.96,商,,,1080702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,67114,,0.0,0,畸零地或有合併使用之交易。；,RPPOMLKKPHOFFIF78CA,0.0,0.0,0.0,,
新店區,車位,新北市新店區北新路２段９７巷１０弄１號,0.14,住,,,1080701,土地0建物0車位1,一層,八層,其他,住家用,鋼筋混凝土造,0861107,17.95,0,0,0,有,有,1200000,,坡道機械,17.95,1200000,,RPUNMLNKQHOFFCF56EA,0.0,0.0,0.0,,
樹林區,房地(土地+建物)+車位,新北市樹林區學勤路２６８號７樓,16.26,商,,,1080701,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951101,182.85,3,2,2,有,有,12000000,65628,坡道平面,38.04,0,,RPWPMLRKPHOFFIF87EA,88.43,0.0,11.14,,
瑞芳區,房地(土地+建物),新北市瑞芳區一坑路３４號,27.56,住,,,1080701,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,56.82,0,0,0,無,無,1800000,31679,,0.0,0,,RPQNMLLKPHOFFFF58CA,56.82,0.0,0.0,,
五股區,土地,更寮段更寮小段315地號,797.5,,一般農業區,農牧用地,1080701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28500000,35737,,0.0,0,,RPXOMLMKPHOFFBF09CA,0.0,0.0,0.0,,
新店區,房地(土地+建物),新北市新店區松林路３０-８號５樓,21.81,住,,,1080703,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701222,53.589999999999996,1,1,1,有,無,1500000,27990,,0.0,0,,RPPOMLMKPHOFFCF58EA,32.73,0.0,7.67,,
汐止區,土地,環河段1187地號,16.66,工,,,1080705,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,850000,51020,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLMKPHOFFDF78EA,0.0,0.0,0.0,,
樹林區,土地,南園段244地號,22.61,,特定農業區,農牧用地,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,581400,25714,,0.0,0,畸零地或有合併使用之交易。；,RPOPMLMLPHOFFIF09CA,0.0,0.0,0.0,,
三峽區,房地(土地+建物),新北市三峽區介壽路一段２７６巷１０２弄１８之１號一樓,11.19,住,,,1080703,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821022,59.95,2,1,1,有,有,1900000,31693,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUSMLMKPHOFFIF27CA,44.32,5.86,0.0,,
林口區,土地,力行段964地號,6.38,住,,,1080702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1505400,235956,,0.0,0,,RPQOMLPKPHOFFBF68CA,0.0,0.0,0.0,,
汐止區,土地,昊天段522地號,185.85,農,,,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2580000,13882,,0.0,0,,RPUOMLMKPHOFFDF56EA,0.0,0.0,0.0,,
中和區,房地(土地+建物),新北市中和區景平路６４巷１３弄３之２號,19.46,住,,,1080704,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650705,43.2,2,1,1,有,無,5000000,115741,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPOOMLPKPHOFFHF66EA,43.2,0.0,0.0,,
三芝區,土地,舊小基隆段八連溪小段35地號,334.5,,一般農業區,甲種建築用地,1080701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1500000,4484,,0.0,0,親屬間交易,RPQQMLSKPHOFFEF86CA,0.0,0.0,0.0,,
永和區,房地(土地+建物),新北市永和區秀朗路一段２２０巷３號十樓,10.55,住,,,1080702,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1071003,66.7,1,1,1,有,有,13400000,200900,,0.0,0,,RPTQMLRKPHOFFHF37CA,34.9,1.74,4.05,,
樹林區,土地,南園段244地號,22.61,,特定農業區,農牧用地,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,581400,25714,,0.0,0,畸零地或有合併使用之交易。；,RPXOMLMLPHOFFIF27CA,0.0,0.0,0.0,,
樹林區,土地,南園段244地號,44.22,,特定農業區,農牧用地,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1137300,25719,,0.0,0,畸零地或有合併使用之交易。；,RPWOMLMLPHOFFIF17CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區新海路７２巷５０號四樓,48.65,住,,,1080708,土地1建物1車位0,四層，五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,173.31,4,2,2,有,無,14954365,86287,,0.0,0,含增建或未登記建物。,RPORMLTKPHOFFAF56DA,134.16,17.33,15.38,,
雙溪區,房地(土地+建物),新北市雙溪區新店３７號二樓,41.68,住,,,1080705,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830702,86.69,3,1,1,有,無,2200000,25378,,0.0,0,,RPWNMLSJQHOFFFF47EA,76.43,0.0,7.93,,
雙溪區,土地,平林段外平林小段268-16地號,205.0,,一般農業區,農牧用地,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,480000,2341,,0.0,0,,RPVNMLQKPHOFFFF07DA,0.0,0.0,0.0,,
中和區,房地(土地+建物),新北市中和區華福街５６號,15.63,住,,,1080704,土地1建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0660128,71.86,1,1,1,有,無,4600000,64013,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLOKPHOFFHF56CA,71.86,0.0,0.0,,
樹林區,土地,南園段243地號,43.22,,特定農業區,農牧用地,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1110950,25705,,0.0,0,畸零地或有合併使用之交易。；,RPUOMLMLPHOFFIF96CA,0.0,0.0,0.0,,
樹林區,土地,南園段243地號,43.22,,特定農業區,農牧用地,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1110950,25705,,0.0,0,畸零地或有合併使用之交易。；,RPVOMLMLPHOFFIF07CA,0.0,0.0,0.0,,
三峽區,房地(土地+建物),新北市三峽區愛國路２之９號八樓之二,4.33,商,,,1080701,土地3建物1車位0,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850311,47.9,1,1,1,有,有,3500000,73069,,0.0,0,,RPSSMLMKPHOFFIF17DA,43.62,0.0,0.0,,
三峽區,房地(土地+建物)+車位,新北市三峽區大學路２０６號十二樓,11.26,住,,,1080702,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040825,94.22999999999999,2,1,1,有,有,8200000,87021,坡道平面,20.82,0,,RPQPMLRKPHOFFIF07CA,41.91,2.31,3.53,,
貢寮區,土地,社里段舊社小段115地號,95.53,都市：其他:一般保護區,,,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,100000,1047,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLOLPHOFFFF09EA,0.0,0.0,0.0,,
土城區,土地,員和段1312地號,0.88,商,,,1080702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,0,,0.0,0,畸零地或有合併使用之交易。；,RPQQMLKLQHOFFAF68EA,0.0,0.0,0.0,,
蘆洲區,土地,復興段224地號,313.77,農,,,1080703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22780000,72601,,0.0,0,,RPPVMLMKPHOFFGF86CA,0.0,0.0,0.0,,
新莊區,土地,副都心段七小段17地號,24.65,住,,,1080705,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12153752,493053,,0.0,0,向政府機關承購之案件。；,RPXQMLPKPHOFFBF96CA,0.0,0.0,0.0,,
土城區,土地,員和段1312地號,0.88,商,,,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,0,,0.0,0,畸零地或有合併使用之交易。；,RPTQMLKLQHOFFAF98EA,0.0,0.0,0.0,,
三芝區,車位,新北市三芝區中興街一段４３之３號地下室,4.13,住,,,1080701,土地0建物0車位2,地下一層，地下二層,八層,其他,見其他登記事項,鋼筋混凝土造,0831110,51.91,0,0,0,有,無,800000,,坡道平面,51.9,800000,單獨車位交易。；,RPVRMLNKQHOFFEF27EA,0.0,0.0,0.0,,
烏來區,土地,南勢段554地號,2888.23,都市：其他:保安保護區,,,1080703,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11932800,4132,,0.0,0,親友、員工或其他特殊關係間之交易。；畸零地或有合併使用之交易。；有民情風俗因素之交易。；,RPRNMLSKPHOFFCF09CA,0.0,0.0,0.0,,
新店區,房地(土地+建物),新北市新店區北宜路二段３５７－２號四樓,9.45,住,,,1080701,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910422,74.11,3,2,1,有,有,6138000,82823,,0.0,0,,RPVNMLSKPHOFFCF86CA,51.14,5.46,5.7,,
中和區,車位,新北市中和區南華路６７、６９號１３樓等,0.75,住,,,1080701,土地0建物0車位1,,,其他,,,,36.99,0,0,0,有,有,2500000,,坡道平面,36.99,0,,RPOPMLRKPHOFFHF76CA,0.0,0.0,0.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區昌德街８９號十五樓,42.76,住,,,1080701,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041116,353.65,4,2,2,有,有,46650000,138487,坡道平面,52.9,5000000,,RPXSMLQKPHOFFBF27CA,172.43,4.84,13.52,,
新店區,土地,陽光段91-1地號,30.99,農,,,1080701,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1310400,42285,,0.0,0,,RPPOMLNLPHOFFCF58CA,0.0,0.0,0.0,,
鶯歌區,土地,尖山腳段999地號,26.16,住,,,1080702,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1463720,55953,,0.0,0,,RPRNMLPLPHOFFIF86CA,0.0,0.0,0.0,,
土城區,土地,柑林段58地號,4.52,,,,1080701,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,129714,28698,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPWOMLQKPHOFFAF86EA,0.0,0.0,0.0,,
新莊區,房地(土地+建物),新北市新莊區四維路１５２巷４３之１號二樓,14.04,住,,,1080706,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661109,45.26,3,2,1,有,無,3000000,66284,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPQMLTKPHOFFBF66DA,45.26,0.0,0.0,,
深坑區,房地(土地+建物),新北市深坑區雲鄉路２１７ 號地下一層及２１９號地下一層,444.79,,山坡地保育區,林業用地,1080701,土地2建物2車位0,地下層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0841208,182.92999999999998,6,2,4,有,有,22170000,121194,,0.0,0,債權讓與抵付買賣價金之交易,RPWNMLNKQHOFFCF56CA,171.45,0.0,0.0,,
汐止區,土地,昊天段549地號,504.48,都市：農,,,1080710,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1100000,2180,,0.0,0,,RPTNMLTKPHOFFDF86CA,0.0,0.0,0.0,,
土城區,房地(土地+建物)+車位,新北市土城區中央路四段２８１之３號十一樓之３,0.21,住,,,1080701,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950817,1.96,3,2,2,有,有,123000,62755,坡道平面,0.0,0,持分交易,RPUPMLPKPHOFFAF66EA,1.12,0.04,0.1,,
板橋區,土地,新興段1168地號,0.75,都市：其他:道路用地,,,1080703,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,120000,0,,0.0,0,,RPUOMLTKPHOFFAF86DA,0.0,0.0,0.0,,
蘆洲區,土地,中原段237地號,45.34,,,,1080701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3507389,77357,,0.0,0,包含公共設施保留地之交易。；,RPRPMLSJQHOFFGF07CA,0.0,0.0,0.0,,
板橋區,車位,新北市板橋區三民路二段３１號房屋地下三層,3.09,住,,,1080705,土地0建物0車位2,地下三層,二十九層,其他,見使用執照,鋼骨鋼筋混凝土造,0810305,83.15,0,0,0,有,有,5000000,,坡道平面,82.88,5000000,,SPQNMLLJQHOFFAF38EA,0.0,0.0,0.0,,
林口區,車位,新北市林口區文化三路一段４４９號等,0.0,,,,1080701,土地0建物0車位1,,,其他,,,,31.76,0,0,0,有,有,1500000,,坡道平面,31.76,1500000,,RPPQMLQKPHOFFBF09EA,0.0,0.0,0.0,,
永和區,車位,新北市永和區中和路４４３至４５３號、雙和街１至５號、雙和街７巷１至３號建築物之地下室底一、二層,0.0,,,,1080702,土地0建物0車位1,地下一層，地下二層,十一層,其他,見其他登記事項,鋼筋混凝土造,0820810,36.66,0,0,0,有,有,2030000,,升降平面,36.66,2030000,,RPVPMLQKPHOFFHF37CA,0.0,0.0,0.0,,
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段２８號十樓,34.52,住,,,1080701,土地1建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990105,250.68,4,2,2,有,有,16000000,63826,坡道平面,59.6,0,,RPQRMLPLPHOFFEF76CA,121.35,4.13,14.62,,
汐止區,房地(土地+建物),新北市汐止區福安街６１巷１５號４樓,14.0,住,,,1080702,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,42.45,3,1,1,有,無,2500000,58893,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPWOMLPLPHOFFDF96CA,38.88,0.0,3.58,,
淡水區,車位,新北市淡水區民權路２１７號二樓之１,0.92,住,,,1080703,土地0建物0車位1,二層,十四層,其他,住家用,鋼骨鋼筋混凝土造,0961005,20.98,0,0,0,有,有,1950000,,坡道平面,20.98,1950000,單獨車位交易。；,RPVNMLRKPHOFFEF96CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區三民路二段３７號十樓之二,28.71,住,,,1080705,土地1建物1車位0,十層,二十九層,辦公商業大樓,商業用,鋼骨混凝土造,0810305,315.39,0,0,0,無,有,31500000,99876,,0.0,0,,RPQNMLLJQHOFFAF28EA,261.55,0.0,38.01,,
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路三段１７２巷１７號１０樓,27.76,住,,,1080702,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041028,220.7,3,2,3,有,有,12400000,57125,坡道平面,28.14,1400000,,RPQNMLKLPHOFFEF58DA,116.82,3.49,11.29,,
新店區,房地(土地+建物)+車位,新北市新店區安光路４５號１７樓,23.14,住,,,1080702,土地1建物1車位1,十七層,二十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1071015,182.55,3,2,2,有,有,18980000,109212,坡道平面,27.53,2050000,,RPVPMLMLPHOFFCF56CA,93.16,2.93,9.89,,
三重區,房地(土地+建物),新北市三重區大同北路１７２巷１０號,4.56,住,,,1080705,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0620104,6.89,0,0,0,無,無,350000,50798,,0.0,0,持分交易親友、員工或其他特殊關係間之交易。；,RPTQMLNLPHOFFGF96CA,0.0,0.0,0.0,,
八里區,土地,小八里坌段舊城小段38地號,99.18,都市：其他:第三種保護區,,,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,6554,,0.0,0,,RPRSMLQKPHOFFEF96CA,0.0,0.0,0.0,,
土城區,土地,永豐段844地號,7376.47,,山坡地保育區,農牧用地,1080702,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27300000,3701,,0.0,0,,RPQOMLRKPHOFFAF78CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區龍泉街９０巷３號十二樓之一,19.73,住,,,1080705,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840111,111.49000000000001,3,2,2,有,有,12000000,107633,,0.0,0,,RPUNMLRKPHOFFAF66EA,75.76,0.57,8.43,,
新莊區,車位,新北市新莊區福營路３２６號地下一層,4.58,工,,,1080704,土地0建物0車位1,地下一層,十層,其他,見其他登記事項,鋼筋混凝土造,0830526,30.810000000000002,0,0,0,有,有,1150000,,坡道平面,30.81,1150000,,RPSOMLSKPHOFFBF66DA,0.0,0.0,0.0,,
新莊區,房地(土地+建物)+車位,新北市新莊區五工三路５０巷１７號七樓,35.37,,工業區,丁種建築用地,1080701,土地1建物1車位3,七層，見其他登記事項,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051222,251.87,3,2,2,有,有,26200000,119090,升降機械,54.54,2700000,,RPWSMLRKPHOFFBF27CA,116.46,12.05,8.08,,
石門區,土地,頭圍段崁子腳小段106-66地號,429.0,農,,,1080701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1427800,3328,,0.0,0,,RPTPMLSKPHOFFEF27EA,0.0,0.0,0.0,,
板橋區,土地,大庭段230-1地號,7.0,都市：其他:道路用地,,,1080708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,856800,122400,,0.0,0,包含公共設施保留地之交易。；,RPQOMLQKPHOFFAF68CA,0.0,0.0,0.0,,
板橋區,土地,府中段702地號,10.72,都市：其他:道路用地,,,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1820000,169776,,0.0,0,,RPXNMLRKPHOFFAF96EA,0.0,0.0,0.0,,
永和區,土地,中正段860地號,6.8,商,,,1080710,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3300000,485294,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPTNMLMKQHOFFHF86EA,0.0,0.0,0.0,,
新莊區,車位,新北市新莊區新樹路１７２號等,0.0,,,,1080709,土地0建物0車位1,,,其他,,,,28.31,0,0,0,有,無,1080000,,坡道平面,0.0,1080000,單獨車位交易。；,RPUQMLMLQHOFFBF66DA,0.0,0.0,0.0,,
五股區,房地(土地+建物),新北市五股區五福路６巷７號二樓,14.01,住,,,1080709,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701023,40.97,2,1,1,有,無,2800000,68343,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPSTMLSKPHOFFBF07CA,32.44,0.0,8.53,,
三芝區,房地(土地+建物),新北市三芝區樂全街１１６號十三樓,16.93,,山坡地保育區,丙種建築用地,1080703,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850529,41.14,1,0,1,有,有,900000,21877,,0.0,0,,RPWOMLPLPHOFFEF07CA,31.64,0.0,3.72,,
八里區,車位,新北市八里區龍源村龍形９７號等共同使用部份,0.02,住,,,1080701,土地0建物0車位1,,,其他,,,,22.0,0,0,0,有,有,750000,,坡道機械,22.0,750000,單獨車位交易。；,RPXOMLMLPHOFFEF86CA,0.0,0.0,0.0,,
金山區,房地(土地+建物),新北市金山區山城路９７號３樓,43.86,,山坡地保育區,丙種建築用地,1080702,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890913,83.86,2,1,1,有,有,3200000,38159,,0.0,0,,RPXNMLSKPHOFFDF17CA,58.74,0.0,7.35,,
鶯歌區,土地,國際段2214地號,272.48,,山坡地保育區,農牧用地,1080705,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3650000,13395,,0.0,0,,RPVRMLTKPHOFFIF97CA,0.0,0.0,0.0,,
板橋區,土地,新都段44地號,300.77,住,,,1080705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,118278000,393251,,0.0,0,,RPVPMLMLPHOFFAF98CA,0.0,0.0,0.0,,
板橋區,土地,新都段48-1地號,300.77,住,,,1080705,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,118278000,393251,,0.0,0,,RPUPMLMLPHOFFAF88CA,0.0,0.0,0.0,,
八里區,房地(土地+建物)+車位,新北市八里區龍米路二段２２８之１３號五樓,20.06,工,,,1080701,土地2建物1車位1,五層,十二層,廠辦,辦公用,鋼筋混凝土造,1030211,181.86,0,0,0,無,有,8200000,51189,坡道機械,36.32,750000,,RPTOMLSKPHOFFEF96CA,86.65,0.0,14.2,,
新店區,房地(土地+建物)+車位,新北市新店區安德街６０巷１號十四樓之２,8.29,住,,,1080708,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050414,71.67,3,2,2,有,有,7000000,97670,坡道平面,15.42,0,共有人間交易,RPVNMLMLQHOFFCF09CA,33.72,0.0,4.61,,
新店區,房地(土地+建物),新北市新店區自立街９７號二樓,33.08,住,,,1080705,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740214,110.14,2,1,2,有,無,12000000,108952,,0.0,0,,RPVNMLOLPHOFFCF56CA,87.39,0.0,9.74,,
蘆洲區,土地,中原段237-2地號,2.5,,,,1080708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,262540,105016,,0.0,0,,RPSOMLSKPHOFFGF17DA,0.0,0.0,0.0,,
新莊區,房地(土地+建物),新北市新莊區自信街５號十一樓之二,15.59,住,,,1080710,土地1建物1車位0,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851024,122.0,3,2,2,有,有,8800000,72131,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPWVMLSKPHOFFBF67CA,81.24,0.41,12.12,,
