編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTVMLRJQHOFFBF47EA,30,50.48,住家用,鋼筋混凝土造,78年6月26日,八層,七層 陽臺,持分移轉
RPTVMLRJQHOFFBF47EA,30,5.66,共有部分,鋼筋混凝土造,78年6月26日,十層,,持分移轉
RPTNMLTKQHOFFAF86EA,13,1.27,住家用,鋼筋混凝土造,95年8月17日,十五層,十一層 陽臺 雨遮,持分移轉
RPTNMLTKQHOFFAF86EA,13,.17,共有部分,鋼筋混凝土造,95年8月17日,十五層,,持分移轉
RPTNMLTKQHOFFAF86EA,13,.04,共有部分,鋼筋混凝土造,95年8月17日,十五層,,持分移轉
RPTNMLTKQHOFFAF86EA,13,.15,共有部分,鋼筋混凝土造,95年8月17日,十五層,,持分移轉
RPTNMLTKQHOFFAF86EA,13,.34,共有部分,鋼筋混凝土造,95年8月17日,十五層,,持分移轉
RPQNMLOKQHOFFFF98CA,27,113.16,住家用,鋼筋混凝土造,81年12月23日,五層,三層 陽臺,全筆移轉
RPQNMLOKQHOFFFF98CA,27,2.45,共有部分,鋼筋混凝土造,81年12月23日,五層,,持分移轉
RPUNMLNKQHOFFCF56EA,22,.13,住家用,鋼筋混凝土造,86年11月7日,八層,一層,持分移轉
RPUNMLNKQHOFFCF56EA,22,17.79,共有部分,鋼筋混凝土造,86年11月7日,八層,,持分移轉
RPUNMLNKQHOFFCF56EA,22,.03,共有部分,鋼筋混凝土造,86年11月7日,八層,,持分移轉
RPQNMLLKPHOFFFF58CA,,56.82,住家用,加強磚造,,四層,一層,全筆移轉
RPUNMLTJPHOFFAF56CA,,90.21,住家用,加強磚造,,四層,三層,全筆移轉
RPPOMLMKPHOFFCF58EA,38,40.40,住家用,鋼筋混凝土造,70年12月22日,七層,五層 陽臺,全筆移轉
RPPOMLMKPHOFFCF58EA,38,13.19,共有部分,鋼筋混凝土造,70年12月22日,七層,,持分移轉
RPSOMLMKQHOFFGF56CA,5,83.68,住家用,鋼筋混凝土造,103年4月25日,十三層,十二層 陽臺 雨遮,全筆移轉
RPSOMLMKQHOFFGF56CA,5,24.78,本共有部分項目有：管委會使用空間、騎樓、樓梯間、陽台、雨遮、梯廳、梯間、消防水箱、水箱、機械房、車道等１１項。,鋼筋混凝土造,103年4月25日,十三層,,持分移轉
