編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLTJPHOFFJB76CA,3,47.06,停車空間、消防機房、水箱、梯間、機械室、梯廳兼排煙室、防空避難兼停車空間、台電配電場所（提供淨面積９１．０２平方公尺）、發電機、電信機房、水景機房,鋼筋混凝土造,105年10月19日,十五層,,持分移轉
RPQNMLQLOHOFFCB38CA,26,241.80,住家用,鋼筋混凝土造,82年4月27日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 騎樓 花台,全筆移轉
RPVNMLTKOHOFFHB96CA,10,173.50,住家用,鋼筋混凝土造,98年1月10日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPOOMLNLOHOFFCB97CA,25,88.14,住家用,鋼筋混凝土造,83年5月23日,十二層,十一層 陽台 花台,全筆移轉
RPOOMLNLOHOFFCB97CA,25,21.33,共有部份,鋼筋混凝土造,83年5月23日,十二層,,持分移轉
RPPPMLLLOHOFFCB97CA,27,30.01,住家用,鋼筋混凝土造,81年1月15日,十一層,四層 陽台,全筆移轉
RPPPMLLLOHOFFCB97CA,27,9.26,共有部份,鋼筋混凝土造,81年1月15日,十一層,,持分移轉
RPWNMLOLOHOFFHB66CA,22,165.75,住宅　人行道　停車空間　,鋼筋混凝土造,86年3月25日,四層,一層 二層 三層 四層 騎樓 見其他登記事項,全筆移轉
RPPNMLLLOHOFFEB97CA,40,169.44,住商用,鋼筋混凝土加強磚造,68年7月31日,四層,一層 二層 三層 四層 騎樓,持分移轉
RPUPMLKLOHOFFBB28CA,26,125.92,住家用,鋼筋混凝土造,82年8月5日,八層,二層 陽台,全筆移轉
RPUPMLKLOHOFFBB28CA,26,60.82,共有部份,鋼筋混凝土造,82年8月5日,八層,,持分移轉
RPWOMLLLOHOFFFB88CA,40,119.40,住商用,加強磚造,67年11月20日,二層,一層 二層 電梯樓梯間,全筆移轉
RPRNMLSKOHOFFKB76CA,28,84.44,住家用,鋼筋混凝土造,80年11月4日,九層,六層 陽台,全筆移轉
RPRNMLSKOHOFFKB76CA,28,25.23,避難室、停車空間、梯間,鋼筋混凝土造,80年11月4日,十層,,持分移轉
RPXNMLOLOHOFFBB78CA,37,55.47,住家用,鋼筋混凝土造,71年2月18日,五層,二層 陽台,全筆移轉
RPRNMLSKOHOFFKB76CA,28,1.70,辦公室、梯間,鋼筋混凝土造,80年11月4日,十層,一層 地下層,持分移轉
RPRNMLSKOHOFFKB76CA,28,7.54,避難室、停車空間、梯間,鋼筋混凝土造,80年11月4日,十層,,持分移轉
RPVNMLSJPHOFFHB86CA,11,193.30,住宅、停車空間,鋼筋混凝土造,97年3月25日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPWNMLKLOHOFFAB18CA,26,32.19,住家用,鋼筋混凝土造,82年7月13日,七層,五層,全筆移轉
RPWNMLKLOHOFFAB18CA,26,20.42,防空避難室，停車空間，人行道，梯間，機械室，機房，蓄水池,鋼筋混凝土造,82年7月13日,七層,,持分移轉
RPQQMLSKOHOFFCB78CA,1,107.26,集合住宅,鋼筋混凝土造,107年1月9日,二十層,十四層 陽台 雨遮,全筆移轉
