編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLPJJIIFFAF47CA,15,48.98,店舖,鋼筋混凝土造,87年11月2日,五層,一層 陽臺
RPSNMLPJJIIFFAF47CA,15,10.91,本共有部分之項目有：陽台、樓梯間、水箱等３項。,鋼筋混凝土造,87年11月2日,五層,
RPUQMLQJJIIFFAF08CA,,59.40,住家用,加強磚造,,三層,二層 陽臺
RPXTMLQJJIIFFAF68CA,16,21.58,辦公室,鋼筋混凝土造,86年11月21日,十一層,六層
RPXTMLQJJIIFFAF68CA,16,3.72,共有部分,鋼筋混凝土造,86年11月21日,十一層,
RPXTMLQJJIIFFAF68CA,16,.33,共有部分,鋼筋混凝土造,86年11月21日,十一層,
RPXTMLQJJIIFFAF68CA,16,6.76,共有部分,鋼筋混凝土造,86年11月21日,十一層,
RPTTMLQJJIIFFAF28CA,16,24.71,住家用,鋼筋混凝土造,86年11月21日,十一層,六層
RPTTMLQJJIIFFAF28CA,16,4.16,共有部分,鋼筋混凝土造,86年11月21日,十一層,
RPTTMLQJJIIFFAF28CA,16,.36,共有部分,鋼筋混凝土造,86年11月21日,十一層,
RPTTMLQJJIIFFAF28CA,16,7.62,共有部分,鋼筋混凝土造,86年11月21日,十一層,
RPSVMLQJJIIFFAF38CA,14,31.06,住家用,鋼筋混凝土造,89年4月12日,十九層,十六層 陽臺
RPSVMLQJJIIFFAF38CA,14,3.35,門廳、電梯間、屋頂突出物、中繼水箱,鋼筋混凝土造,89年4月12日,十九層,
RPSVMLQJJIIFFAF38CA,14,5.63,共有部分,鋼筋混凝土造,89年4月12日,十九層,
RPTVMLQJJIIFFAF48CA,20,82.38,住家用,鋼筋混凝土造,83年3月1日,十一層,六層 陽臺
RPTVMLQJJIIFFAF48CA,20,10.92,共有部分,鋼筋混凝土造,83年3月1日,十一層,
