鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
板橋區,房地(土地+建物)+車位,新北市板橋區民族路１８７號十四樓,23.89,住,,,1030403,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010612,235.99,3,2,2,有,有,32120000,154654,坡道平面,38.0,1500000,,RPOOMLMJNHJFFAF27CA,121.42,5.34,11.89,,
土城區,房地(土地+建物),新北市土城區學府路一段１２６巷７８號八樓,15.47,住,,,1030407,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840211,83.05,2,2,1,有,有,10050000,121011,,0.0,0,,RPPOMLMJNHJFFAF37CA,63.76,0.0,5.29,,
板橋區,房地(土地+建物)+車位,新北市板橋區莊敬路227號10樓,7.56,住,,,1030406,土地2建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860526,108.12,6,2,2,有,有,15500000,143359,坡道機械,23.46,0,含增建或未登記建物。,RPOPMLMJNHJFFAF37CA,57.79,0.93,4.71,,
板橋區,土地,幸福段161-1地號,7.48,其他,,,1030418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1069640,143000,,0.0,0,,RPRPMLMJNHJFFAF67CA,0.0,0.0,0.0,,
板橋區,車位,新北市板橋區民生路二段229號等共同使用,0.25,住,,,1030314,土地0建物0車位1,,,其他,,,,32.31,0,0,0,有,有,2500000,,坡道平面,32.31,2500000,單獨車位交易。,RPWPMLMJNHJFFAF18CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區民生路二段249號19樓,7.63,住,,,1030314,土地1建物1車位0,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860910,109.10000000000001,3,1,1,有,有,20460000,187534,,0.0,0,含增建或未登記建物。,RPOQMLMJNHJFFAF47CA,74.61,1.06,9.42,,
土城區,房地(土地+建物),新北市土城區金城路三段48之1號10樓,8.0,住,,,1030413,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831221,71.56,2,2,1,有,有,7700000,107602,,0.0,0,價格含增建,RPSRMLMJNHJFFAF97CA,55.12,2.2,4.56,,
板橋區,房地(土地+建物),新北市板橋區四川路二段１２３號十一樓之６,4.74,住,,,1030408,土地1建物1車位0,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890412,52.95,2,1,2,有,有,8380000,158263,,0.0,0,夾層挑高,RPQPMLQJNHJFFAF97CA,34.91,0.0,5.59,,
板橋區,房地(土地+建物),新北市板橋區長江路二段２號十一樓之五,2.31,住,,,1030403,土地1建物1車位0,十一層,二十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850120,40.7,1,1,1,有,有,5200000,127764,,0.0,0,陽台外推,RPRPMLQJNHJFFAF08CA,32.72,0.0,3.38,,
土城區,土地,員和段1312地號,1.49,商,,,1030401,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,234899,,0.0,0,1.包含公共設施保留地之交易。2.畸零地或有合併使用之交易。,RPOPMLQJNHJFFAF77CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區漢生東路１３之４號,19.2,住,,,1030323,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,63.32,2,1,1,有,無,11000000,173721,,0.0,0,陽台外推,RPUPMLQJNHJFFAF38CA,63.32,0.0,0.0,,
土城區,房地(土地+建物),新北市土城區明峰街１５號十四樓,3.2,住,,,1030409,土地1建物1車位0,十四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850522,28.700000000000003,1,1,1,有,有,3550000,123693,,0.0,0,,RPRNMLRJNHJFFAF97CA,18.5,0.0,3.46,,
板橋區,房地(土地+建物),新北市板橋區民生路三段170之2號六樓之一,17.55,住,,,1030417,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850417,103.10000000000001,3,2,2,有,有,12150000,117847,,0.0,0,,RPUPMLRJNHJFFAF48CA,70.1,0.0,10.13,,
土城區,房地(土地+建物)+車位,新北市土城區福安街３０之２號七樓,23.77,住,,,1030328,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991028,163.78,3,2,2,有,有,2259610,13797,坡道平面,29.78,0,親友、員工或其他特殊關係間之交易。,RPVNMLSJNHJFFAF48CA,83.76,1.92,10.01,,
土城區,房地(土地+建物),新北市土城區金城路二段２４５巷６８號四樓,31.67,住,,,1030312,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691118,98.1,3,2,2,有,無,10000000,101937,,0.0,0,,RPWPMLSJNHJFFAF78CA,98.1,0.0,0.0,,
土城區,房地(土地+建物),新北市土城區廣明街４１巷１２號三樓,19.37,商,,,1030307,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0691011,78.7,7,0,2,有,無,5980000,75985,,0.0,0,包括傢俱設備,RPVNMLKKNHJFFAF77CA,78.7,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區翠華街７巷１之１號,29.5,住,,,1030415,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,84.16,3,1,2,有,無,9800000,116445,,0.0,0,,RPSNMLMKNHJFFAF67CA,84.16,0.0,0.0,,
板橋區,土地,民權段436地號,3.77,住,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1367536,362742,,0.0,0,,RPSNMLOKNHJFFAF87CA,0.0,0.0,0.0,,
板橋區,土地,民權段426地號,1.48,住,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,535857,362066,,0.0,0,,RPTNMLOKNHJFFAF97CA,0.0,0.0,0.0,,
板橋區,土地,民權段456地號,0.29,住,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,105875,0,,0.0,0,,RPWNMLOKNHJFFAF28CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區館前西路１５８之１號四樓,15.86,商,,,1030407,土地2建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.84,3,2,2,有,有,11000000,92561,,0.0,0,,RPQQMLPKNHJFFAF08CA,85.98,11.13,4.41,,
土城區,房地(土地+建物),新北市土城區明德路一段１９５巷３弄７號,54.11,住,,,1030331,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0741004,108.56,5,2,3,有,無,16000000,147384,,0.0,0,,RPUNMLKLNHJFFAF77CA,88.29,15.36,4.91,,
新莊區,房地(土地+建物)+車位,新北市新莊區福前街３１７號十樓,16.31,住,,,1020613,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021203,115.58,2,1,1,有,有,13620000,134594,坡道機械,25.16,1450000,,RPVOMLMJNHJFFBF08CA,51.05,3.45,4.1,,
新莊區,房地(土地+建物)+車位,新北市新莊區福前街２９３號六樓,34.13,住,,,1020723,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021203,203.3,4,1,2,有,有,24600000,128522,坡道平面,29.4,2250000,,RPXOMLMJNHJFFBF28CA,111.54,10.23,5.2,,
新莊區,房地(土地+建物),新北市新莊區中平路270巷8號7樓,16.21,住,,,1030315,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860816,110.94,3,2,2,有,有,11750000,105913,,0.0,0,共有人數2人。含增建或未登記建物。,RPPQMLMJNHJFFBF67CA,70.2,0.66,10.16,,
新莊區,房地(土地+建物),新北市新莊區幸福路５９２之２號,21.6,住,,,1030410,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0650809,72.03,2,1,1,有,無,7600000,105512,,0.0,0,,RPPRMLMJNHJFFBF77CA,72.03,0.0,0.0,,
林口區,土地,力行段39地號,278.45,住,,,1030403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,90969000,326698,,0.0,0,,RPUSMLMJNHJFFBF38CA,0.0,0.0,0.0,,
泰山區,房地(土地+建物)+車位,新北市泰山區明志路二段１３６巷３６號四樓,29.83,住,,,1030318,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990212,170.0,3,2,2,有,有,14480000,86841,坡道平面,19.38,1400000,,RPTNMLPJNHJFFBF08CA,92.51,1.33,15.99,,
新莊區,土地,十八份坑段十八份坑小段212地號,653.0,其他,,,1030422,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4979778,7626,,0.0,0,,RPROMLPJNHJFFBF97CA,0.0,0.0,0.0,,
新莊區,房地(土地+建物),新北市新莊區後港一路175號4樓之3,6.69,工,,,1030412,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020430,55.72,0,0,0,無,有,5230000,93862,,0.0,0,,RPTOMLPJNHJFFBF18CA,31.65,2.36,0.0,,
新莊區,房地(土地+建物),新北市新莊區後港一路173號4樓之8,11.36,工,,,1030415,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020430,94.6,0,0,0,無,有,8910000,94186,,0.0,0,,RPUOMLPJNHJFFBF28CA,28.41,2.22,26.39,,
五股區,房地(土地+建物),新北市五股區登林路９４號,1677.05,住,,,1030422,土地3建物1車位0,一層，二層,二層,工廠,工業用,加強磚造,0580601,1490.78,0,0,0,無,無,196366600,,,0.0,0,,RPVOMLPJNHJFFBF38CA,0.0,0.0,0.0,,
五股區,房地(土地+建物)+車位,新北市五股區御史路１巷９９號五樓,33.38,住,,,1030401,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1030117,160.01,3,2,2,有,無,10940000,75457,坡道平面,30.93,1200000,,RPTRMLPJNHJFFBF48CA,81.89,2.33,6.87,,
五股區,土地,更寮段更寮小段57-10地號,54.75,,一般農業區,甲種建築用地,1030416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4140000,75616,,0.0,0,,RPQNMLQJNHJFFBF87CA,0.0,0.0,0.0,,
