編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUNMLSJRHPFFEF37EA,46,68.10,住家用,加強磚造,63年9月25日,四層,三層 走廊,全筆移轉
RPQNMLSJRHPFFIF37EA,26,.14,住家用,鋼筋混凝土造,83年11月15日,十八層,一層,持分移轉
RPQNMLSJRHPFFIF37EA,26,36.10,共有部分,鋼筋混凝土造,83年11月15日,十八層,,持分移轉
RPTOMLTJRHPFFIF87EA,,71.41,住家用,鋼筋混凝土造,,四層,四層 陽臺,全筆移轉
RPPNMLLKRHPFFCF58DA,3,133.51,集合住宅,鋼筋混凝土構造,106年3月24日,二十六層,二十四層 陽臺 雨遮,全筆移轉
RPPNMLLKRHPFFCF58DA,3,91.79,本建號共有部分項目有：資源回收室、發電機進排氣口、垃圾車車位、機車停車空間、台電配電場所、受電箱、電信機房、梯廳、游泳池機房、蓄水池、電表室、電氣機房、儲藏室、防空避難室、公共水箱、溫泉水箱、緊急發電機房、進氣管道、排氣管道、防空避難室兼停車場用、雨水回收機房、雨水貯留設施、消防泵浦室、高層建築緩衝空間、信箱區、排煙室、防災中心、公共服務空間、管委會空間、消防水箱、樓梯間、水箱、水表牆室、電梯機房等３４項。,鋼筋混凝土構造,106年3月24日,二十六層,,持分移轉
RPPPMLOJRHPFFCF98DA,74,103.04,住宅,磚造,35年10月1日,一層,一層,全筆移轉
RPOPMLKKQHPFFCF58EA,18,142.62,住家用,鋼筋混凝土造,92年1月7日,十四層,十四層 陽臺,全筆移轉
RPOPMLKKQHPFFCF58EA,18,10.94,共有部分,鋼筋混凝土造,92年1月7日,十四層,,持分移轉
RPOPMLKKQHPFFCF58EA,18,18.68,共有部分,鋼筋混凝土造,92年1月7日,十四層,,持分移轉
RPOPMLKKQHPFFCF58EA,18,41.18,共有部分,鋼筋混凝土造,92年1月7日,十四層,,持分移轉
RPRPMLQJQHPFFBF66EA,20,.11,住家用,鋼筋混凝土造,89年7月28日,十三層,四層 陽臺,持分移轉
RPRPMLQJQHPFFBF66EA,20,30.12,共有部分,鋼筋混凝土造,89年7月28日,十三層,,持分移轉
RPRPMLQJQHPFFBF66EA,20,.16,住家用,鋼筋混凝土造,89年7月28日,十三層,,持分移轉
RPVNMLKKQHPFFHF96EA,43,77.40,住家用,鋼筋混凝土造,66年12月20日,四層,四層 陽臺,全筆移轉
RPXPMLLKQHPFFHF47EA,39,18.35,住家用,鋼筋混凝土造,70年4月30日,五層,四層,全筆移轉
