鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
大甲區,土地,永信段96-100地號,1.78,,特定農業區,甲種建築用地,1090807,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23811,13377,,0.0,0,包含公共設施保留地用地；協議價購；,RPPNMLSJQHPFFEB88DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物),仁化工八路２巷８號,91.18,,工業區,丁種建築用地,1090807,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090331,161.61,4,2,3,有,有,11000000,68065,,0.0,0,,RPXQMLKKQHPFFIB07DA,150.0,11.61,0.0,有,
北屯區,土地,陳平段229-1地號,5.0,住,,,1090807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,480000,96000,,0.0,0,包含公共設施保留地用地；協議價購；,RPSNMLSJQHPFFBB88DA,0.0,0.0,0.0,無,
南屯區,土地,豐安段221-4地號,384.51,都市：其他:道路用地,,,1090801,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26820000,69751,,0.0,0,,RPRQMLNJQHPFFCB68DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物),仁化工八路２巷５號,91.49,,工業區,丁種建築用地,1090804,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090331,160.74,4,2,3,有,有,11370000,70735,,0.0,0,,RPVQMLKKQHPFFIB86DA,149.13,11.61,0.0,有,
北屯區,土地,同榮段2617-4地號,46.0,住,,,1090807,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,192000,4174,,0.0,0,包含公共設施保留地用地；協議價購；,RPTNMLSJQHPFFBB98DA,0.0,0.0,0.0,無,
南屯區,土地,豐安段218-34地號,339.5,住,,,1090801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24647700,72600,,0.0,0,,RPWQMLNJQHPFFCB56DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物),仁化工八路２巷１２號,91.18,,工業區,丁種建築用地,1090805,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090331,161.61,4,2,3,有,有,11000000,68065,,0.0,0,,RPWQMLKKQHPFFIB96DA,150.0,11.61,0.0,有,
南屯區,土地,豐安段449-12地號,456.0,住,,,1090803,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30400000,66667,,0.0,0,,RPXUMLPJQHPFFCB27DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物),仁化工二路５６號三樓,11.04,,工業區,丁種建築用地,1090807,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090331,70.44,2,2,1,有,有,3280000,46564,,0.0,0,,RPTQMLKKQHPFFIB66DA,42.46,4.26,0.0,有,
西區,房地(土地+建物),三民路１段５０巷８號１８樓之６１,2.17,商,,,1090801,土地2建物1車位0,十八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,28.810000000000002,1,1,1,有,有,1550000,53801,,0.0,0,陽台外推；,RPWPMLLKQHPFFAB88EA,15.84,3.14,0.0,有,
潭子區,土地,弘富段45地號,65.26,住,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5100000,78149,,0.0,0,,RPSNMLMKQHPFFHB98DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),中華路二段９８之３號二樓,6.71,住,,,1090806,土地3建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801002,39.03,1,1,1,有,有,2450000,62772,,0.0,0,,RPQNMLMKQHPFFBB18DA,20.56,3.71,0.0,有,
西區,房地(土地+建物),博館一街１０５號七樓之八,4.27,商,,,1090805,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810326,32.78,1,0,1,有,有,2200000,67114,,0.0,0,,RPQQMLLKQHPFFAB28DA,18.08,5.87,0.0,有,
潭子區,土地,家福段2-3地號,3.77,商,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,570000,151194,,0.0,0,畸零地或有合併使用效益；,RPWNMLLKQHPFFHB76EA,0.0,0.0,0.0,無,
大甲區,土地,福德段523地號,204.07,,鄉村區,乙種建築用地,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,2940,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLMKQHPFFEB38DA,0.0,0.0,0.0,無,
霧峰區,土地,新埔段249地號,472.61,,特定農業區,農牧用地,1090819,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6680000,14134,,0.0,0,,RPXNMLNKQHPFFIB07DA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),湳子巷７６號三樓,6.09,住,,,1090803,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780224,32.03,1,0,1,有,無,2070000,64627,,0.0,0,,RPQWMLPJQHPFFCB76DA,20.13,2.79,0.0,無,
大里區,房地(土地+建物)+車位,公園街２１６號十一樓之３,27.59,住,,,1090804,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090102,130.46,2,2,1,有,有,7890000,60478,坡道平面,34.76,0,,RPSRMLLKQHPFFIB76DA,55.68,6.19,0.0,有,
西區,房地(土地+建物),福人街１４２號３樓－３,4.73,住,,,1090801,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810117,45.23,1,1,1,有,有,2950000,65222,,0.0,0,,RPWPMLNJQHPFFAB88DA,35.8,0.0,0.0,有,
南屯區,土地,豐樂段1163-5地號,262.0,,,,1090807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18624925,71088,,0.0,0,,RPPPMLNKQHPFFCB58EA,0.0,0.0,0.0,無,
南區,房地(土地+建物),南平路３９號４樓之１５,2.38,商,,,1090802,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840510,26.959999999999997,1,0,1,有,有,1310000,48591,,0.0,0,,RPTNMLNKQHPFFAB48DA,17.05,2.28,0.0,有,
北區,房地(土地+建物)+車位,梅川西路四段１４７之１０號２樓之３,3.89,住,,,1090803,土地1建物1車位1,二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831122,48.660000000000004,1,1,1,有,有,2520000,51777,坡道機械,0.0,0,,RPQTNLLKQHPFFBB78DA,37.68,4.77,0.0,有,
大肚區,土地,自強段1606地號,1.32,都市：其他:,鄉村區,乙種建築用地,1090804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,63800,48333,,0.0,0,,RPRNMLLKQHPFFKB56EA,0.0,0.0,0.0,無,
北屯區,車位,柳陽東街１３９號等公共設施,0.0,,,,1090803,土地0建物1車位1,,,其他,,,,0.0,0,0,0,有,有,380000,,坡道機械,13.59,380000,僅車位交易；,RPOOMLMKQHPFFBB08DA,0.0,0.0,0.0,有,
西區,房地(土地+建物)+車位,三民路一段３６號５樓之１１,8.01,商,,,1090806,土地2建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,97.35,3,1,1,有,有,3600000,36980,坡道機械,0.0,0,買賣標的物現況無裝潢狀態，買賣雙方同意依現況點交於買方。,RPPPMLNKQHPFFAB28DA,57.03,4.32,0.0,有,
豐原區,房地(土地+建物),自強南街２３１巷８號,48.5,住,,,1090805,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0650610,40.62,3,1,2,有,無,2600000,64008,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLMKQHPFFDB98DA,40.62,0.0,0.0,無,
清水區,土地,榔段602-42地號,69.9,住,,,1090804,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2110000,30186,,0.0,0,,RPRNMLNKQHPFFFB88EA,0.0,0.0,0.0,無,
西區,房地(土地+建物),中華路一段１－７號２０樓之２２,2.71,商,,,1090803,土地1建物1車位0,二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0850119,42.95,1,1,1,有,有,1880000,43772,,0.0,0,,RPOQMLKKQHPFFAB97DA,20.2,3.0,0.0,有,
清水區,土地,鰲峰段646地號,51.72,住,,,1090806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1097560,21221,,0.0,0,,RPSNMLNKQHPFFFB88DA,0.0,0.0,0.0,無,
西區,房地(土地+建物),三民路一段５０巷８號３樓之２７,2.29,商,,,1090803,土地2建物1車位0,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,29.740000000000002,1,1,1,有,有,1650000,55481,,0.0,0,,RPPNMLPJQHPFFAB18DA,14.19,5.07,0.0,有,
太平區,土地,新坪段532-1地號,74.07,都市：其他:道路用地,,,1090804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,840000,11341,,0.0,0,包含公共設施保留地用地；,RPUOMLMKQHPFFJB86DA,0.0,0.0,0.0,無,
南屯區,房地(土地+建物)+車位,永春東一路６０１號五樓之１,36.64,住,,,1090801,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030929,311.09,4,2,3,有,有,28500000,91613,坡道平面,30.44,0,,RPVNMLMKQHPFFCB78DA,159.55,28.18,0.0,有,
南屯區,土地,豐樂段986-17地號,578.09,住,,,1090801,土地7建物0車位0,,,其他,,,,0.0,0,0,0,無,無,39696000,68668,,0.0,0,,RPOPMLOKQHPFFCB58EA,0.0,0.0,0.0,無,
東勢區,房地(土地+建物),新盛三街７２號,78.75,住,,,1090803,土地1建物1車位0,全,四層,透天厝,商業用,鋼筋混凝土造,0821229,197.64,4,2,3,有,無,6800000,34406,,0.0,0,,RPPNMLRKQHPFFGB09DA,190.98,6.66,0.0,無,
龍井區,房地(土地+建物),藝術街１２７號,64.05,都市：其他:住,,,1090805,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690528,107.58,4,3,3,有,無,8000000,74363,,0.0,0,,RPQNMLNKQHPFFKB56DA,107.58,0.0,0.0,無,
霧峰區,房地(土地+建物),中正路１２６巷６之９號,90.93,,鄉村區,乙種建築用地,1090805,土地2建物1車位0,全,二層,透天厝,其他,加強磚造,0670223,129.41,3,2,2,有,無,3800000,29364,,0.0,0,,RPPNMLMKQHPFFIB78DA,123.44,5.97,0.0,無,
太平區,土地,福星段965地號,298.5,,,,1090806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2880000,9648,,0.0,0,包含公共設施保留地用地；,RPPNMLOKQHPFFJB56EA,0.0,0.0,0.0,無,
大里區,房地(土地+建物)+車位,公園街２１６號十一樓之５,25.21,住,,,1090804,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090102,119.24,2,2,1,有,有,7200000,60382,坡道平面,34.76,0,,RPTRMLLKQHPFFIB86DA,48.85,5.76,0.0,有,
大里區,房地(土地+建物),中新街３１號六樓,10.65,住,,,1090801,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831104,105.84,3,2,2,有,有,4500000,42517,,0.0,0,,RPXOMLRJQHPFFIB47DA,78.03,4.08,0.0,有,
外埔區,土地,馬鳴段327地號,114.06,,鄉村區,乙種建築用地,1090807,土地2建物0車位0,,,其他,,,,0.0,2,1,1,有,無,1211200,10619,,0.0,0,本二筆土地為鄰接僅供人通行之他共有人狹小土地，且一筆為多數共有人之土地；交易價格包含其他買賣登記案件標的之價格。親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLRKQHPFFEB98DA,0.0,0.0,0.0,無,
清水區,土地,新興段606地號,172.26,住,,,1090803,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3925465,22788,,0.0,0,包含公共設施保留地用地；,RPOOMLMKQHPFFFB48DA,0.0,0.0,0.0,無,
南屯區,土地,豐安段218-55地號,63.94,都市：其他:學校用地,,,1090811,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3868000,60494,,0.0,0,,RPQNMLNKQHPFFCB38DA,0.0,0.0,0.0,無,
西區,房地(土地+建物),向上路１段４０２號７樓之１　,8.19,住,,,1090811,土地2建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,95.49,2,2,1,有,有,7500000,78542,,0.0,0,,RPPQMLKKQHPFFAB08DA,57.26,9.45,0.0,有,
東勢區,土地,高簡段1069地號,90.04,住,,,1090811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,26655,,0.0,0,,RPVNMLRKQHPFFGB07DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),五常街３８０號十三樓之４３,2.67,商,,,1090804,土地1建物1車位0,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,28.33,1,1,1,有,有,2720000,96011,,0.0,0,,RPXRNLLKQHPFFBB66DA,15.9,1.48,0.0,有,
沙鹿區,土地,福至段636地號,57.3,住,,,1090807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2079960,36299,,0.0,0,,RPUNMLOKQHPFFFB56DA,0.0,0.0,0.0,無,
南屯區,土地,楓樹段41-70地號,225.29,住,,,1090801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15538300,68970,,0.0,0,,RPRPMLOKQHPFFCB88EA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),福上巷３１９弄２０號四樓之２,3.32,住,,,1090804,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781206,20.6,0,0,0,無,有,1350000,65534,,0.0,0,,RPTPMLPJQHPFFCB98DA,11.88,1.77,0.0,有,
神岡區,土地,朝清段372地號,6.71,都市：其他:道路用地,,,1090813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,318054,47400,,0.0,0,包含公共設施保留地用地；協議價購；,RPROMLNKQHPFFDB68DA,0.0,0.0,0.0,無,
豐原區,土地,豐陽段1024地號,7.72,都市：其他:道路用地,,,1090813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,432437,56015,,0.0,0,包含公共設施保留地用地；協議價購；,RPTOMLNKQHPFFDB88DA,0.0,0.0,0.0,無,
豐原區,土地,豐陽段1096-1地號,99.89,都市：其他:道路用地,,,1090813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5593840,56000,,0.0,0,包含公共設施保留地用地；協議價購；,RPUOMLNKQHPFFDB98DA,0.0,0.0,0.0,無,
南屯區,土地,楓樹段42-9地號,606.62,住,,,1090801,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,41280000,68049,,0.0,0,,RPTPMLOKQHPFFCB09EA,0.0,0.0,0.0,無,
豐原區,土地,豐陽段1024地號,7.72,都市：其他:道路用地,,,1090813,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,432437,56015,,0.0,0,包含公共設施保留地用地；協議價購；,RPVOMLNKQHPFFDB09DA,0.0,0.0,0.0,無,
南屯區,土地,楓樹段41-40地號,195.0,住,,,1090801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13277500,68090,,0.0,0,,RPSQMLOKQHPFFCB09EA,0.0,0.0,0.0,無,
南屯區,土地,豐樂段986-20地號,99.0,住,,,1090801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6798000,68667,,0.0,0,,RPPPMLOKQHPFFCB68EA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),黎明路三段３２６號四樓之６,2.98,商,,,1090809,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840220,22.29,1,1,1,有,有,1570000,70435,,0.0,0,,RPVRMLKKQHPFFCB98DA,12.4,3.13,0.0,有,
大里區,房地(土地+建物),甲堤南路７２號,61.86,住,,,1090801,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0931123,165.33,4,3,3,有,無,14100000,85284,,0.0,0,,RPWPOLOKQHPFFIB47DA,141.77,23.56,0.0,無,
西區,土地,中民段六小段2-14地號,15.97,住,,,1090811,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3380580,211683,,0.0,0,,RPPPMLOKQHPFFAB38DA,0.0,0.0,0.0,無,
中區,房地(土地+建物),民權路１６４號２１樓之３４,1.93,商,,,1090805,土地2建物1車位0,二十一層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0860131,37.55,1,0,1,有,有,1800000,47936,,0.0,0,,RPROMLOKQHPFFAB58EA,21.44,2.94,0.0,有,
北區,房地(土地+建物),北平路二段５號６樓之２１,5.07,商,,,1090810,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850829,28.03,1,1,1,有,有,1580000,56368,,0.0,0,,RPTNMLKKQHPFFBB28DA,17.48,2.24,0.0,有,
南屯區,土地,豐樂段1056-2地號,938.0,住,,,1090801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,67506000,71968,,0.0,0,,RPQPMLOKQHPFFCB78EA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物),崇德路二段１６８號四樓之１７,5.48,商,,,1090802,土地1建物1車位0,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,66.28,1,1,1,有,有,5400000,81473,,0.0,0,,RPROMLRKQHPFFBB88DA,36.16,5.95,0.0,有,
北屯區,房地(土地+建物),梅川東路四段１０５號６樓之２４,3.77,住,,,1090801,土地1建物1車位0,六層,十七層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0831222,40.01,1,0,1,有,有,2390000,59735,,0.0,0,,RPXRMLRKQHPFFBB17DA,24.01,3.51,0.0,有,
北屯區,房地(土地+建物)+車位,柳陽東街７３號２樓,18.48,住,,,1090803,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830419,156.78,3,2,2,有,有,8530000,54407,坡道平面,0.0,0,,RPUPMLNJQHPFFBB78DA,123.6,12.03,0.0,有,
大甲區,土地,光明段576地號,75.5,住,,,1090801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,367866,4872,,0.0,0,包含公共設施保留地用地；,RPPNMLSKQHPFFEB09EA,0.0,0.0,0.0,無,
東勢區,土地,慶安段769地號,346.86,,,,1090804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,577,,0.0,0,,RPSNMLRJQHPFFGB66DA,0.0,0.0,0.0,無,
大里區,房地(土地+建物)+車位,環中東路六段２８８號十四樓之５,18.24,住,,,1090803,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090713,126.19,2,2,1,有,有,6830000,61043,坡道平面,28.39,860000,預售屋、或土地及建物分件登記案件；,RPSRMLNKQHPFFIB96DA,54.83,0.0,9.61,有,
西屯區,土地,上石碑段1952-1地號,21.0,住,,,1090811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1842225,87725,,0.0,0,包含公共設施保留地用地；,RPRPMLRKQHPFFCB09DA,0.0,0.0,0.0,無,
烏日區,房地(土地+建物)+車位,環河路五段２６６號三樓之３,31.26,住,,,1090804,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030519,158.47,3,2,2,有,有,8880000,56036,坡道平面,31.38,0,,RPSNMLRKQHPFFIB07EA,79.17,10.22,0.0,有,
北屯區,土地,陳平段734-83地號,19.25,都市：其他:道路用地,,,1090805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,718000,37299,,0.0,0,包含公共設施保留地用地；,RPRNMLSKQHPFFBB98EA,0.0,0.0,0.0,無,
大里區,房地(土地+建物),中興路二段６７１巷８弄１０號十三樓,2.86,住,,,1090807,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841222,29.900000000000002,1,1,1,有,有,1800000,60201,,0.0,0,,RPSNMLSKQHPFFIB07DA,15.89,3.78,0.0,有,
北屯區,房地(土地+建物),文昌東五街１２巷２８號,86.0,商,,,1090803,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0740216,119.53,4,2,3,有,有,15200000,127165,,0.0,0,,RPRNMLRKQHPFFBB78DA,100.39,19.14,0.0,有,
潭子區,土地,潭秀段423地號,169.25,住,,,1090810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8600000,50812,,0.0,0,,RPPOMLKKQHPFFHB58DA,0.0,0.0,0.0,無,
潭子區,土地,嘉仁段474地號,3252.2,農,,,1090804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,108216955,33275,,0.0,0,,RPWPMLMKQHPFFHB96DA,0.0,0.0,0.0,無,
大里區,土地,喬城段308地號,150.79,住,,,1090811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3257064,21600,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKQHPFFIB86DA,0.0,0.0,0.0,無,
太平區,土地,樹德段1256地號,214.82,都市：其他:道路用地,,,1090803,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3547384,16513,,0.0,0,包含公共設施保留地用地；,RPUOMLNKQHPFFJB96DA,0.0,0.0,0.0,無,
外埔區,房地(土地+建物),二崁一路２６６巷５８之６號,110.65,,特定農業區,甲種建築用地,1090807,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060724,233.62,5,3,3,有,無,9880000,42291,,0.0,0,本買賣價金之土地價款為464萬元整；建物價款為524萬元整其他                     :480000元；,RPSNMLRKQHPFFEB56DA,211.41,22.21,0.0,無,
沙鹿區,土地,紅竹段775地號,10.08,住,,,1090812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,360000,35714,,0.0,0,,RPRNMLSKQHPFFFB76EA,0.0,0.0,0.0,無,
西屯區,房地(土地+建物),西屯路二段６９之３號,140.0,住,,,1090808,土地2建物1車位0,全,四層,透天厝,商業用,鋼筋混凝土造,0720722,400.98,8,4,4,有,無,26500000,66088,,0.0,0,頂樓加蓋；其他增建；,RPORMLSKQHPFFCB09DA,375.11,25.87,0.0,無,
北屯區,土地,仁德段834-2地號,7.0,住,,,1090807,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150000,21429,,0.0,0,,RPWRMLRJQHPFFBB96DA,0.0,0.0,0.0,無,
