鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
三峽區,土地,民權段585地號,11.2,住,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,691704,61759,,0.0,0,1.僅出售土地持分且為共有人間土地應有部分交易。2.有地上物占用。親友、員工、共有人或其他特殊關係間之交易；,SPQNMLTJQHPFFIF37DA,0.0,0.0,0.0,無,
三峽區,土地,民權段585地號,3.73,住,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,230568,61814,,0.0,0,1.僅出售土地持分且為共有人間土地應有部分交易。2.有地上物占用。親友、員工、共有人或其他特殊關係間之交易；,UPQNMLTJQHPFFIF57DA,0.0,0.0,0.0,無,
三峽區,土地,民權段585地號,16.81,住,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1037555,61722,,0.0,0,1.僅出售土地持分且為共有人間土地應有部分交易。2.有地上物占用。親友、員工、共有人或其他特殊關係間之交易；,VPQNMLTJQHPFFIF67DA,0.0,0.0,0.0,無,
三重區,土地,仁愛段1646地號,9.66,住,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1139442,117955,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRPMLRJQHPFFGF17DA,0.0,0.0,0.0,無,
三峽區,土地,民權段585地號,11.2,住,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,691704,61759,,0.0,0,1.僅出售土地持分且為共有人間土地應有部分交易。2.有地上物占用。親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTJQHPFFIF27DA,0.0,0.0,0.0,無,
三峽區,土地,民權段585地號,16.81,住,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1037555,61722,,0.0,0,1.僅出售土地持分且為共有人間土地應有部分交易。2.有地上物占用。親友、員工、共有人或其他特殊關係間之交易；,WPQNMLTJQHPFFIF77DA,0.0,0.0,0.0,無,
三峽區,土地,民權段585地號,3.73,住,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,230568,61814,,0.0,0,1.僅出售土地持分且為共有人間土地應有部分交易。2.有地上物占用。親友、員工、共有人或其他特殊關係間之交易；,TPQNMLTJQHPFFIF47DA,0.0,0.0,0.0,無,
中和區,房地(土地+建物),忠孝街２０巷３號四樓,28.61,住,,,1090803,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661220,77.4,3,2,1,有,無,9400000,121447,,0.0,0,1.5衛,RPVNMLKKQHPFFHF96EA,77.4,0.0,0.0,無,
新店區,房地(土地+建物)+車位,竹林路３０巷１２號十四樓,41.19,住,,,1090807,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920107,213.43,4,2,2,有,有,17280000,80963,坡道平面,41.18,0,,RPOPMLKKQHPFFCF58EA,129.05,0.0,13.57,有,
三芝區,土地,北新庄子段田心子小段136地號,262.4,,山坡地保育區,農牧用地,1090805,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,795000,3030,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPTMLLKQHPFFEF76EA,0.0,0.0,0.0,無,
新店區,房地(土地+建物)+車位,櫻花街１４５號二樓,88.96,住,,,1090803,土地1建物1車位2,二層,五層,華廈(10層含以下有電梯),住家用,見其他登記事項,1080325,250.91,3,2,2,有,有,15480000,77284,坡道平面,78.3,2140000,,RPRNMLNJQHPFFCF78DA,103.51,7.76,11.36,有,
土城區,車位,青山路２巷１５號地下層,6.4,住,,,1090803,土地0建物0車位1,避難室兼停車場,六層,其他,見使用執照,鋼筋混凝土造,0810220,30.17,0,0,0,有,無,1000000,,坡道平面,30.17,1000000,僅車位交易；,RPXNMLKKQHPFFAF09EA,0.0,0.0,0.0,無,
泰山區,房地(土地+建物),明志路三段１４２巷１０４號三樓之十一,2.34,商,,,1090803,土地2建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871003,16.53,1,1,1,有,有,1380000,83485,,0.0,0,,RPTTMLOJQHPFFBF96DA,10.32,0.0,0.0,有,
板橋區,車位,重慶路２４７號地下一層之２,3.72,,,,1090806,土地0建物0車位1,地下一層,三十二層,其他,見其他登記事項,見其他登記事項,0811208,52.44,0,0,0,有,無,2200000,,坡道平面,52.44,2200000,僅車位交易；,RPQPMLLKQHPFFAF58DA,0.0,0.0,0.0,無,
新店區,房地(土地+建物)+車位,寶強路１６號十一樓,26.77,商,,,1090804,土地1建物1車位1,十一層,二十七層,住宅大樓(11層含以上有電梯),辦公用,鋼骨鋼筋混凝土造,1030121,292.67,0,0,0,無,有,52000000,188558,坡道平面,29.09,2300000,,RPRPMLKKQHPFFCF78DA,166.73,3.06,21.52,有,
淡水區,房地(土地+建物),新春街１４０號八樓之１,5.1,住,,,1090805,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,38.28,1,0,1,有,有,2080000,54336,,0.0,0,,RPPQMLLKQHPFFEF98DA,19.72,0.0,2.51,有,
中和區,房地(土地+建物),中和路２４５號四樓之一,4.68,商,,,1090804,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700430,18.35,1,1,1,有,無,2150000,117166,,0.0,0,,RPXPMLLKQHPFFHF47EA,18.35,0.0,0.0,無,
永和區,車位,保生路２４至３８號，保生路２２巷１至２３號，保生路２２巷１９弄１至３１號及保生路２２巷１９弄２至４６號建築物之地下室底四層,0.1,都市：其他:住宅區,,,1090805,土地2建物1車位1,地下四層,二十五層,其他,停車空間,鋼筋混凝土造,0850322,40.96,0,0,0,有,有,1850000,,坡道平面,40.95,1850000,僅車位交易；,RPQNMLLKQHPFFHF56EA,0.0,0.0,0.0,有,
金山區,房地(土地+建物),山城路６０巷２號,524.0,,山坡地保育區,丙種建築用地,1090803,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0701217,254.76,5,2,3,有,有,13680000,53698,,0.0,0,陽台外推；其他增建；,RPSPMLKKQHPFFDF98DA,217.14,12.58,25.04,無,
汐止區,房地(土地+建物),新台五路一段１０８號二樓,102.67,工,,,1090804,土地1建物1車位0,二層,二十六層,住宅大樓(11層含以上有電梯),工業用,鋼造,0831222,1511.96,0,0,0,無,有,105000000,69446,,0.0,0,,RPOQMLMKQHPFFDF88DA,1228.42,0.0,0.0,有,
汐止區,房地(土地+建物),連興街１２８巷１２號５樓,19.4,住,,,1090806,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680919,85.25,2,1,1,有,無,7300000,85630,,0.0,0,頂樓加蓋；,RPUPMLMKQHPFFDF86EA,70.95,0.0,14.3,無,
土城區,車位,學士路２４巷７號地下一、二層,1.17,住,,,1090804,土地0建物0車位1,地下一層，地下二層,十四層,其他,見使用執照,鋼筋混凝土造,0821222,38.04,0,0,0,有,無,1900000,,坡道平面,38.04,1900000,僅車位交易；,RPUPMLMKQHPFFAF09DA,0.0,0.0,0.0,無,
板橋區,房地(土地+建物),新興路２２號五樓之１３,7.57,商,,,1090803,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050316,98.84,2,1,1,有,有,13800000,139620,,0.0,0,含裝潢費800000元；,RPPOMLMKQHPFFAF58EA,44.04,5.51,3.02,有,
中和區,車位,安平路７９號地下一層等,2.26,住,,,1090806,土地1建物1車位1,地下二層,十五層,其他,見其他登記事項,見其他登記事項,0850325,37.769999999999996,0,0,0,有,有,2300000,,坡道平面,37.77,2300000,僅車位交易；,RPORMLLKQHPFFHF66DA,0.0,0.0,0.0,有,
八里區,房地(土地+建物),中山路二段３０３巷２６號十樓,5.91,住,,,1090804,土地2建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831125,38.730000000000004,1,1,1,有,有,2650000,68422,,0.0,0,,RPOOMLMKQHPFFEF88EA,27.44,0.0,4.69,有,
板橋區,房地(土地+建物),南雅東路１０２巷３之１號,27.25,商,,,1090804,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,94.08,3,2,1,有,無,9450000,100446,,0.0,0,其他增建；,RPOOMLNKQHPFFAF48DA,94.08,0.0,0.0,無,
三峽區,房地(土地+建物)+車位,大學路１５６之１號五樓,43.75,住,,,1090805,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090522,207.85000000000002,3,2,2,有,有,22500000,117367,坡道平面,31.48,1800000,,RPSOMLMKQHPFFIF07EA,96.59,6.68,16.21,有,
中和區,土地,南勢段74地號,136.75,都市：其他:道路用地,,,1090804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5743500,42000,,0.0,0,包含公共設施保留地用地；,RPPOMLOKQHPFFHF86EA,0.0,0.0,0.0,無,
三峽區,房地(土地+建物)+車位,大學路１５６之５號十一樓,27.53,住,,,1090805,土地1建物1車位1,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090522,134.79,2,1,1,有,有,14250000,122447,坡道平面,31.48,1600000,,RPOOMLMKQHPFFIF66EA,56.84,8.74,3.02,有,
三峽區,房地(土地+建物)+車位,大學路１５６之１號九樓,43.75,住,,,1090805,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090522,207.85000000000002,3,2,2,有,有,23030000,120372,坡道平面,31.48,1800000,,RPROMLMKQHPFFIF96EA,96.59,6.68,16.21,有,
新莊區,房地(土地+建物)+車位,福美街５６號十七樓,24.0,商,,,1090806,土地1建物1車位1,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020222,233.75,4,1,2,有,有,24000000,102674,坡道平面,35.8,0,原抵押權由買方承受以代替部分價金給付。,RPUPMLNKQHPFFBF66DA,118.69,5.39,14.52,有,
三峽區,房地(土地+建物)+車位,大學路１５６之５號六樓,27.53,住,,,1090805,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090522,134.79,2,1,1,有,有,13890000,119930,坡道平面,31.48,1500000,,RPWNMLMKQHPFFIF37EA,56.84,8.74,3.02,有,
汐止區,土地,鄉長厝段鄉長厝小段167-14地號,130.79,,山坡地保育區,水利用地,1090806,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,3058,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMKQHPFFDF78EA,0.0,0.0,0.0,無,
泰山區,土地,同榮段942地號,1984.19,,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23948677,12070,,0.0,0,包含公共設施保留地用地；,RPXOMLNKQHPFFBF96EA,0.0,0.0,0.0,無,
三峽區,房地(土地+建物)+車位,大學路１５６之５號九樓,27.53,住,,,1090805,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090522,134.79,2,1,1,有,有,14030000,120317,坡道平面,31.48,1600000,,RPXNMLMKQHPFFIF47EA,56.84,8.74,3.02,有,
萬里區,房地(土地+建物),忠四街１９號２樓,4.01,,鄉村區,乙種建築用地,1090806,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0671221,15.46,3,1,1,有,無,150000,9702,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLOKQHPFFDF86EA,14.58,0.0,0.88,無,
深坑區,房地(土地+建物),北深路二段４３巷１１弄１５號二樓,19.19,住,,,1090807,土地1建物1車位0,二層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831121,83.1,2,1,2,有,有,7000000,84236,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLMKQHPFFCF66DA,58.94,0.0,7.31,有,
板橋區,土地,光華段1437-1地號,73.8,住,,,1090810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,6775,,0.0,0,本筆土地係供公眾通行之私設巷道依買方與被繼承人於民國93.5.20所立買賣契約之買賣價買方於民國109.8.10補貼賣方即繼承人30萬元整辦理所有權移轉登記,RPRQMLNKQHPFFAF09EA,0.0,0.0,0.0,無,
永和區,房地(土地+建物),中正路４１６號三樓,11.84,商,,,1090808,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710702,104.42,3,2,2,有,有,9800000,93852,,0.0,0,,RPQNMLNKQHPFFHF76EA,82.85,0.0,10.76,有,
三峽區,房地(土地+建物)+車位,大學路１５６之１號六樓,43.75,住,,,1090805,土地1建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090522,207.85000000000002,3,2,2,有,有,22710000,118558,坡道平面,31.48,1800000,,RPQOMLMKQHPFFIF86EA,96.59,6.68,16.21,有,
淡水區,房地(土地+建物)+車位,新市二路四段２３０巷６１號七樓,29.48,住,,,1090807,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080118,201.26,3,2,2,有,有,12000000,59624,坡道平面,32.76,0,房屋款折讓56000元整.,RPPRMLNKQHPFFEF66DA,97.76,8.33,8.53,有,
三峽區,房地(土地+建物),大學路１５６之５號八樓,23.52,住,,,1090805,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090522,103.3,2,1,1,有,有,12500000,121007,,0.0,0,,RPPOMLMKQHPFFIF76EA,56.84,8.74,3.02,有,
八里區,房地(土地+建物)+車位,忠孝路３０９號十一樓,23.9,住,,,1090803,土地2建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071022,138.44,2,2,1,有,有,7430000,61448,坡道平面,32.66,930000,,RPTTMLOJQHPFFEF27DA,63.01,0.0,7.91,有,
汐止區,土地,北山段24-1地號,23.04,都市：其他:道路用地,,,1090805,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,34722,,0.0,0,包含公共設施保留地用地；,RPQNMLOKQHPFFDF98DA,0.0,0.0,0.0,無,
林口區,土地,南勢埔段頭湖小段208地號,123.0,,,,1090806,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4948930,40235,,0.0,0,,RPPQMLNKQHPFFBF88DA,0.0,0.0,0.0,無,
樹林區,土地,備內段1237地號,115.83,都市：其他:保護區,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,10360,,0.0,0,,RPROMLOKQHPFFIF17EA,0.0,0.0,0.0,無,
新莊區,房地(土地+建物)+車位,福美街９０巷１號十二樓,38.45,住,,,1090805,土地1建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020828,297.83000000000004,3,2,2,有,有,30280000,101669,坡道平面,80.64,0,,RPWSMLOKQHPFFBF27DA,127.75,6.37,12.93,有,
新店區,車位,北宜路二段１２３號地下二層,7.83,住,,,1090803,土地1建物1車位1,地下二層,二十二層,其他,見其他登記事項,見其他登記事項,0900120,51.91,0,0,0,有,有,1480000,,坡道平面,0.0,1480000,僅車位交易；,RPTOMLOKQHPFFCF76EA,0.0,0.0,0.0,有,
三峽區,土地,溪南段701地號,56.7,,山坡地保育區,農牧用地,1090808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,94325,1664,,0.0,0,,RPQNMLOKQHPFFIF96EA,0.0,0.0,0.0,無,
樹林區,房地(土地+建物),中山路一段２２２號四樓,32.25,商,,,1090803,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680503,58.2,3,1,1,有,無,5000000,85911,,0.0,0,含土地增值稅或其他稅費304355元；,RPVNMLRKQHPFFIF67DA,58.2,0.0,0.0,無,
三芝區,房地(土地+建物)+車位,埔尾９之６６號十樓,94.79,,山坡地保育區,丙種建築用地,1090811,土地6建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850708,169.37,3,2,2,有,有,4380000,25861,坡道平面,0.0,0,,RPSOMLOKQHPFFEF86EA,92.01,1.83,9.37,有,
林口區,土地,南勢埔段頭湖小段208-4地號,25.45,,,,1090806,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1024100,40240,,0.0,0,,RPXPMLNKQHPFFBF96DA,0.0,0.0,0.0,無,
平溪區,土地,石底段番子坑小段46地號,3225.98,,森林區,農牧用地,1090803,土地13建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1415722,439,,0.0,0,地清或未辦繼承標售；,RPXNMLOKQHPFFFF37EA,0.0,0.0,0.0,無,
深坑區,房地(土地+建物),北深路三段２３８之１２號五樓,5.62,工,,,1090803,土地1建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0981221,88.03,1,0,1,有,有,6500000,73838,,0.0,0,,RPPPMLNKQHPFFCF88DA,30.29,0.0,0.0,有,
新店區,車位,北宜路二段１２３號地下二層,7.83,住,,,1090803,土地1建物1車位1,地下二層,二十二層,其他,見其他登記事項,見其他登記事項,0900120,51.91,0,0,0,有,有,1480000,,坡道平面,0.0,1480000,僅車位交易；,RPUOMLOKQHPFFCF86EA,0.0,0.0,0.0,有,
新店區,房地(土地+建物),安興路５號地下二層之１９,8.9,住,,,1090804,土地1建物1車位0,地下二層,二十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0840513,119.57,0,0,0,無,有,2600000,21745,,0.0,0,本案係公司解散清算之交易買賣。,RPRNMLRKQHPFFCF66DA,91.57,0.0,0.0,有,
淡水區,房地(土地+建物),學府路１３６巷６３號七樓之９,7.3,住,,,1090804,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961002,34.400000000000006,1,1,1,有,有,2650000,77035,,0.0,0,,RPRNMLOKQHPFFEF66EA,20.01,0.0,2.84,有,
平溪區,土地,石底段番子坑小段46地號,3225.98,,森林區,農牧用地,1090803,土地13建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1415722,439,,0.0,0,地清或未辦繼承標售；,RPWNMLOKQHPFFFF27EA,0.0,0.0,0.0,無,
永和區,車位,信義路２０號等,0.29,住,,,1090801,土地1建物1車位1,,,其他,,,,22.3,0,0,0,有,有,1800000,,坡道機械,22.3,1800000,僅車位交易；,RPURMLQJQHPFFHF67DA,0.0,0.0,0.0,有,
萬里區,房地(土地+建物)+車位,翡翠路１８號,9.68,都市：其他:第二種旅館區,,,1090809,土地5建物1車位1,一層，二層，三層，四層，五層，六層，七層，八層，九層，十層，十一層，十二層，十三層，十四層，十五層,十八層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860221,44.39,0,0,0,無,有,1300000,29286,坡道平面,4.87,0,1.無固定使用車位位置。2.土地及建物所有權採持分方式共有。,RPVOMLNKQHPFFDF96EA,34.3,0.63,3.81,有,
蘆洲區,車位,得勝街８３號等共同使用,0.39,商,,,1090805,土地2建物0車位1,,,其他,,,,38.25,0,0,0,有,有,1050000,,坡道機械,16.86,1050000,僅車位交易；,RPOPMLKKQHPFFGF88DA,0.0,0.0,0.0,有,
新店區,土地,新小坑段360地號,470.57,都市：其他:保安保護區,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,711737,1512,,0.0,0,1.每坪5000元.2.保安保護區.3.所有稅費及費用等皆由買方支付,RPSOMLOKQHPFFCF56DA,0.0,0.0,0.0,無,
汐止區,土地,福興段130地號,11.25,住,,,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2040000,181333,,0.0,0,,RPTOMLOKQHPFFDF86EA,0.0,0.0,0.0,無,
泰山區,土地,黎明段589地號,12.92,,,,1090807,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1174660,90918,,0.0,0,政府機關標讓售；地清或未辦繼承標售；,RPTPMLRKQHPFFBF07EA,0.0,0.0,0.0,無,
三重區,土地,永安段1267-1地號,18.17,,,,1090806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2850000,156852,,0.0,0,,RPWRMLOJQHPFFGF57DA,0.0,0.0,0.0,無,
永和區,車位,信義路２０號等,0.29,住,,,1090809,土地1建物1車位1,,,其他,,,,22.3,0,0,0,有,有,1450000,,坡道機械,22.3,1450000,僅車位交易；,RPROMLLKQHPFFHF66DA,0.0,0.0,0.0,有,
深坑區,房地(土地+建物),北深路三段２３８之９號十四樓,3.44,工,,,1090805,土地1建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0981221,27.04,0,0,0,無,有,2500000,92456,,0.0,0,,RPUPMLKMPHPFFCF56DA,18.77,0.0,0.0,有,
蘆洲區,土地,民族段358地號,58.43,都市：其他:道路用地,,,1090806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5480800,93801,,0.0,0,包含公共設施保留地用地；,RPTOMLRKQHPFFGF47EA,0.0,0.0,0.0,無,
汐止區,房地(土地+建物)+車位,建成路５７巷７２號十五樓,10.5,商,,,1090806,土地2建物1車位1,十五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871113,104.85,3,2,2,有,有,9800000,109618,坡道平面,28.22,1400000,夾層；,RPOOMLRKQHPFFDF56DA,52.26,1.25,6.72,有,
八里區,房地(土地+建物),龍米路一段２００號十五樓之７,7.02,住,,,1090809,土地1建物1車位0,十五層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941205,87.48,2,1,1,有,有,6300000,72016,,0.0,0,,RPTPMLOKQHPFFEF96DA,51.09,0.0,8.9,有,
林口區,房地(土地+建物),中正路５０５巷７號四樓,38.77,都市：其他:第二種住宅區,,,1090810,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841230,125.44999999999999,6,2,3,有,有,5800000,46234,,0.0,0,增建:露台其他增建；,RPSTMLOKQHPFFBF96DA,66.86,35.48,9.26,有,
深坑區,房地(土地+建物),北深路三段２３８之９號十二樓,3.44,工,,,1090805,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0981221,27.04,0,0,0,無,有,2500000,92456,,0.0,0,,RPSPMLKMPHPFFCF98DA,18.77,0.0,0.0,有,
中和區,土地,景福段390-1地號,156.51,都市：其他:道路用地,,,1090817,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6197994,39601,,0.0,0,,RPSPMLOKQHPFFHF17DA,0.0,0.0,0.0,無,
