編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLRJQHPFFKB76DA,31,19.91,住家用,鋼筋混凝土造,78年10月30日,五層,四層 陽台,全筆移轉
RPPNMLRJQHPFFKB76DA,31,2.86,防空避難室,鋼筋混凝土造,78年10月30日,五層,地下層,持分移轉
RPPNMLRJQHPFFKB76DA,31,4.60,梯間、走道、水塔、瞭望台,鋼筋混凝土造,78年10月30日,五層,,持分移轉
RPVQMLNJQHPFFIB07DA,,55.45,集合住宅,鋼筋混凝土造,109年6月19日,九層,七層 陽台 雨遮,全筆移轉
RPVQMLNJQHPFFIB07DA,,59.76,防空避難設備兼停車空間．車道．梯廳兼排煙室．蓄水池．緊急昇降機道．一般昇降機道．安全梯．緊急發電機室．消防機械室．污雨水機械室揚水泵機械室．機電設備空間．停車空間．台電配電室．電信室．電表區．梯廳．排煙室．戶外安全梯．走廊．管委會使用空間．梯間．昇降機．機械室．水錶室．電梯機房．消防水箱等２６項。,鋼筋混凝土造,109年6月19日,九層,,持分移轉
RPXOMLSKQHPFFAB86DA,1,277.19,住宅,鋼筋混凝土造,109年1月22日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPTQMLNJQHPFFCB88DA,25,16.55,住家用,鋼筋混凝土造,84年2月20日,十三層,七層 陽台,全筆移轉
RPTQMLNJQHPFFCB88DA,25,3.70,住家用,鋼筋混凝土造,84年2月20日,十三層,,持分移轉
RPTQMLNJQHPFFCB88DA,25,3.20,共同使用,鋼筋混凝土造,84年2月20日,十三層,,持分移轉
RPUNMLKKQHPFFHB09EA,20,43.12,住家用,鋼筋混凝土造,90年1月12日,十四層,四層 陽台,全筆移轉
RPUNMLKKQHPFFHB09EA,20,14.41,共有部份,鋼筋混凝土造,90年1月12日,十四層,,持分移轉
RPUNMLKKQHPFFHB09EA,20,.00,共有部份,鋼筋混凝土造,90年1月12日,十四層,,
RPUNMLLJRHPFFFB88DA,,143.92,人行道，停車空間，住宅，樓梯間,鋼筋混凝土造,109年5月21日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPTNMLLJRHPFFFB78DA,,71.96,人行道，停車空間，住宅，樓梯間,鋼筋混凝土造,109年5月21日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,持分移轉
RPTNMLLJRHPFFFB78DA,,71.96,人行道，停車空間，住宅，樓梯間,鋼筋混凝土造,109年5月21日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,持分移轉
RPXQMLKKQHPFFIB07DA,,161.61,住宅、梯間,鋼筋混凝土造,109年3月31日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPVQMLKKQHPFFIB86DA,,160.74,住宅、梯間,鋼筋混凝土造,109年3月31日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPTQMLKKQHPFFIB66DA,,46.72,集合住宅,鋼筋混凝土造,109年3月31日,十五層,三層 陽台,全筆移轉
RPTQMLKKQHPFFIB66DA,,23.72,本共有部分之項目有梯間、樓梯間、機電空間、水箱、停車空間、管委會空間、防空避難室、門廳、梯廳等９項。,鋼筋混凝土造,109年3月31日,十五層,,持分移轉
RPWQMLKKQHPFFIB96DA,,161.61,住宅、梯間,鋼筋混凝土造,109年3月31日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPQWMLPJQHPFFCB76DA,31,22.92,住家用,鋼筋混凝土造,78年2月24日,五層,三層 陽台,全筆移轉
RPQWMLPJQHPFFCB76DA,31,9.11,共有部份,鋼筋混凝土造,78年2月24日,五層,,持分移轉
RPQNMLMKQHPFFBB18DA,29,24.27,住家用,鋼筋混凝土造,80年10月2日,七層,二層 陽台,全筆移轉
RPQNMLMKQHPFFBB18DA,29,6.73,共有部份,鋼筋混凝土造,80年10月2日,七層,,持分移轉
RPQNMLMKQHPFFBB18DA,29,8.03,共有部份,鋼筋混凝土造,80年10月2日,七層,,持分移轉
RPWPMLLKQHPFFAB88EA,26,18.98,住家用,鋼筋混凝土造,84年1月13日,十九層,十八層 陽台,全筆移轉
RPWPMLLKQHPFFAB88EA,26,2.84,共有部份,鋼筋混凝土造,84年1月13日,十九層,,持分移轉
RPWPMLLKQHPFFAB88EA,26,6.99,梯間．水箱．機械室,鋼筋混凝土造,84年1月13日,十九層,,持分移轉
RPQTNLLKQHPFFBB78DA,26,30.15,住家用,鋼筋混凝土造,83年11月22日,十七層,二層 陽台,全筆移轉
RPQTNLLKQHPFFBB78DA,26,12.30,停車空間，防空避難室,鋼筋混凝土造,83年11月22日,十七層,地下三層,持分移轉
RPQTNLLKQHPFFBB78DA,26,.00,共有部份,鋼筋混凝土造,83年11月22日,十七層,,
RPQTNLLKQHPFFBB78DA,26,.00,共有部份,鋼筋混凝土造,83年11月22日,十七層,,
RPQTNLLKQHPFFBB78DA,26,.00,共有部份,鋼筋混凝土造,83年11月22日,十七層,,
RPQTNLLKQHPFFBB78DA,26,6.21,共有部份,鋼筋混凝土造,83年11月22日,十七層,,持分移轉
RPQQMLLKQHPFFAB28DA,28,23.95,住家用,鋼筋混凝土造,81年3月26日,七層,七層 陽台,全筆移轉
RPQQMLLKQHPFFAB28DA,28,8.83,共有部份,鋼筋混凝土造,81年3月26日,七層,,持分移轉
RPTNMLNKQHPFFAB48DA,25,19.33,集合住宅,鋼筋混凝土造,84年5月10日,十三層,四層 花台,全筆移轉
RPTNMLNKQHPFFAB48DA,25,7.63,梯間．人行道．防空避難室．停車空間．機械室．水塔,鋼筋混凝土造,84年5月10日,十三層,,持分移轉
RPPPMLNKQHPFFAB28DA,26,.95,商業用,鋼筋混凝土造,84年1月13日,十九層,地下一層,持分移轉
RPPPMLNKQHPFFAB28DA,26,60.40,住家用,鋼筋混凝土造,84年1月13日,十九層,五層 陽台 花台,全筆移轉
RPPPMLNKQHPFFAB28DA,26,14.16,共有部份,鋼筋混凝土造,84年1月13日,十九層,,持分移轉
RPSRMLLKQHPFFIB76DA,1,61.87,集合住宅,鋼筋混凝土造,109年1月2日,十一層,十一層 陽台 雨遮,全筆移轉
RPPPMLNKQHPFFAB28DA,26,12.72,梯間．水箱．機械室,鋼筋混凝土造,84年1月13日,十九層,,持分移轉
RPSRMLLKQHPFFIB76DA,1,42.77,本共有部分之項目有防空避難室兼停車空間．機械室．污／雨水機房．排煙室．昇降機間．安全梯．消防機械室．水箱．停車空間．台電配電室．發電機室．電信室等１２項。,鋼筋混凝土造,109年1月2日,十一層,,持分移轉
RPPPMLNKQHPFFAB28DA,26,9.12,共有部份,鋼筋混凝土造,84年1月13日,十九層,,持分移轉
RPSRMLLKQHPFFIB76DA,1,25.82,本共有部分之項目有緊急昇降機．一般昇降機．排煙室．戶外安全梯．梯廳．車道．走廊．管委會使用空間．公共服務空間．垃圾處理室．梯間．昇降機間．水錶室．機械室．水箱．樓梯間等１６項。,鋼筋混凝土造,109年1月2日,十一層,,持分移轉
RPWPMLNJQHPFFAB88DA,29,35.80,住家用,鋼筋混凝土造,81年1月17日,九層,三層,全筆移轉
RPWPMLNJQHPFFAB88DA,29,9.43,共有部份,鋼筋混凝土造,81年1月17日,九層,,持分移轉
RPOQMLKKQHPFFAB97DA,25,2.24,樓梯間．機房．蓄水池,鋼骨鋼筋混凝土造,85年1月19日,二十二層,,持分移轉
RPOQMLKKQHPFFAB97DA,25,2.53,樓梯間,鋼骨鋼筋混凝土造,85年1月19日,二十二層,,持分移轉
RPOQMLKKQHPFFAB97DA,25,6.70,防空避難室兼停車空間．走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,,持分移轉
RPOQMLKKQHPFFAB97DA,25,8.28,走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,,持分移轉
RPOQMLKKQHPFFAB97DA,25,23.20,集合住宅,鋼骨鋼筋混凝土造,85年1月19日,二十二層,二十層 陽台,全筆移轉
RPQNMLNKQHPFFKB56DA,40,107.58,住家用,加強磚造,69年5月28日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPPNMLRKQHPFFGB09DA,27,197.64,人行道、店舖、住房,鋼筋混凝土造,82年12月29日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
