鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
觀音區,土地,忠孝段429地號,2507.85,,一般農業區,農牧用地,1090903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18960000,7560,,0.0,0,,RPQNMLOJRHPFFBH98DA,0.0,0.0,0.0,無,
觀音區,土地,樹新段704地號,340.0,,一般農業區,農牧用地,1090901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,860000,2529,,0.0,0,,RPSRMLOJRHPFFBH07EA,0.0,0.0,0.0,無,
蘆竹區,房地(土地+建物),福祿一街２１６之１號三樓,19.45,住,,,1090901,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950602,86.08,2,1,1,有,有,2800000,32528,,0.0,0,,RPTNMLSJRHPFFEH47EA,60.08,1.02,2.96,有,
中壢區,土地,崇德段244地號,1.66,,鄉村區,特定目的事業用地,1090901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19000,11446,,0.0,0,,RPTTMLOJRHPFFBH27DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),永平路２１０巷２號五樓,14.11,住,,,1090926,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830316,81.53,3,2,1,有,有,2600000,31890,,0.0,0,,RPRNMLKKRHPFFDH98DA,56.23,0.0,7.13,有,
楊梅區,土地,永楊段822-12地號,171.91,都市：其他:,山坡地保育區,農牧用地,1090901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,519366,3021,,0.0,0,畸零地或有合併使用效益；,RPWOMLRJRHPFFDH57DA,0.0,0.0,0.0,無,
蘆竹區,土地,新鼻段235地號,4927.35,商,,,1090902,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,798890000,162134,,0.0,0,政府機關標讓售；,RPWOMLSJRHPFFEH87EA,0.0,0.0,0.0,無,
龍潭區,房地(土地+建物)+車位,聖亭路２２２之１１號,34.33,,鄉村區,乙種建築用地,1090805,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030207,149.09,3,1,2,有,有,6050000,40580,坡道平面,0.0,0,僅車位交易；,RPPNMLRJQHPFFCH56DA,86.23,0.0,0.0,有,
龍潭區,房地(土地+建物),渴望二路９９巷２３９弄２之１號,187.26,,鄉村區,乙種建築用地,1090803,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080522,291.77,4,3,6,有,無,15500000,53124,,0.0,0,,RPRNMLRJQHPFFCH76DA,255.08,9.88,26.81,有,
平鎮區,房地(土地+建物),南平路１２１巷５４弄２６號,52.24,住,,,1090801,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0671018,90.7,2,4,3,有,無,4200000,46307,,0.0,0,,RPXOMLKKQHPFFGH37EA,90.7,0.0,0.0,無,
中壢區,房地(土地+建物),中明東路９之２６７號,4.94,商,,,1090803,土地1建物1車位0,二層,四層,其他,商業用,鋼筋混凝土造,0660915,12.1,0,0,0,無,無,825000,68182,,0.0,0,建物為早期商場攤位,RPTOMLLMPHPFFBH56DA,12.1,0.0,0.0,無,
桃園區,土地,延壽段196-3地號,19.31,,,,1090801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,880000,45572,,0.0,0,,RPPNMLNJQHPFFAH58DA,0.0,0.0,0.0,無,
新屋區,土地,啟文段1258-4地號,119.53,,特定農業區,甲種建築用地,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,16732,,0.0,0,,RPOQMLQJQHPFFDH76DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),富民街１４３巷２５０弄３０號四樓,9.92,,特定農業區,甲種建築用地,1090801,土地1建物1車位0,四層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940223,25.340000000000003,1,0,1,有,有,750000,29597,,0.0,0,,RPPNMLKKQHPFFDH68DA,18.96,1.14,0.0,有,
平鎮區,房地(土地+建物)+車位,坤慶二街５２巷３５號,112.33,住,,,1090803,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1071130,373.68,5,2,5,有,有,20700000,55395,坡道平面,0.0,0,,RPQNMLTJQHPFFGH27DA,249.2,0.0,15.24,有,
龜山區,房地(土地+建物)+車位,長慶二街１０９號十二樓,18.3,住,,,1090802,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090424,148.87,3,2,2,有,有,9400000,64970,坡道平面,35.74,2050000,,RPWOMLNJQHPFFHH47DA,67.63,0.0,9.13,有,
平鎮區,房地(土地+建物),中豐路１１０號六樓之６,2.78,商,,,1090802,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0860614,29.590000000000003,1,1,1,有,有,1400000,47313,,0.0,0,,RPQOMLNJQHPFFGH76DA,19.99,0.0,3.43,有,
平鎮區,土地,鎮安段1192地號,119.68,,特定農業區,甲種建築用地,1090801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,29245,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLNJQHPFFGH56DA,0.0,0.0,0.0,無,
平鎮區,房地(土地+建物)+車位,坤慶二街５２巷１７號,97.24,住,,,1090803,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1071130,331.39,5,2,6,有,有,17680000,53351,坡道平面,0.0,0,,RPPNMLTJQHPFFGH17DA,215.15,0.0,16.2,無,
大園區,土地,埔心段海豐坡小段1101-5地號,16.0,,,,1090804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,320000,20000,,0.0,0,,RPXQMLLKQHPFFEH47EA,0.0,0.0,0.0,無,
中壢區,土地,月眉段1579地號,2000.0,,特定農業區,農牧用地,1090804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,7500,,0.0,0,,RPWQMLLKQHPFFBH96DA,0.0,0.0,0.0,無,
新屋區,土地,清華段1207地號,411.88,,特定農業區,甲種建築用地,1090803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10591000,25714,,0.0,0,,RPPNMLLKQHPFFDH78DA,0.0,0.0,0.0,無,
楊梅區,土地,白鶴段242地號,70.84,,,,1090805,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,428600,6050,,0.0,0,,RPPQMLQJQHPFFDH86DA,0.0,0.0,0.0,無,
中壢區,土地,興南段公坡小段239-9地號,23.65,,,,1090805,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1150000,48626,,0.0,0,,RPTNMLMKQHPFFBH09DA,0.0,0.0,0.0,無,
中壢區,土地,月眉段1581地號,2010.0,,特定農業區,農牧用地,1090804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,7463,,0.0,0,,RPVQMLLKQHPFFBH86DA,0.0,0.0,0.0,無,
觀音區,房地(土地+建物),莊敬路３６５號,64.96,住,,,1090803,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1081108,180.19,4,3,3,有,無,13800000,76586,,0.0,0,,RPPSMLLKQHPFFBH09DA,156.7,0.0,23.49,無,
觀音區,房地(土地+建物),富源二路３５１巷１８號,82.66,,特定農業區,甲種建築用地,1090805,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090331,184.29000000000002,4,2,4,有,無,9650000,52363,,0.0,0,,RPVSMLLKQHPFFBH07DA,175.4,0.0,8.59,無,
龍潭區,土地,潛龍段578-18地號,51.7,,鄉村區,乙種建築用地,1090807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,485920,9399,,0.0,0,,RPRNMLNKQHPFFCH56EA,0.0,0.0,0.0,無,
新屋區,土地,青田段500地號,59.9,,特定農業區,甲種建築用地,1090808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,4174,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRPMLMKQHPFFDH76EA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),民有路二段５０３號,115.17,,特定農業區,甲種建築用地,1090804,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080628,215.56,4,2,5,有,無,10200000,47319,,0.0,0,,RPQNMLNKQHPFFDH56EA,199.56,5.2,10.8,無,
平鎮區,土地,金獅段1244地號,235.25,,特定農業區,農牧用地,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3913800,16637,,0.0,0,,RPTNMLMKQHPFFGH07EA,0.0,0.0,0.0,無,
大園區,土地,橫山段橫山小段241地號,319.2,,特定農業區,農牧用地,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6367400,19948,,0.0,0,,RPWTMLMKQHPFFEH77EA,0.0,0.0,0.0,無,
大園區,房地(土地+建物)+車位,潮音北路１０３巷８０弄１６號三樓,29.44,,鄉村區,乙種建築用地,1090803,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850213,77.37,2,2,1,有,無,2500000,32312,一樓平面,0.0,0,,RPVSMLLKQHPFFEH37DA,62.88,0.0,7.4,無,
龜山區,土地,山福段341地號,15.7,都市：其他:道路用地,,,1090810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,310000,19745,,0.0,0,,RPVNMLKKQHPFFHH07DA,0.0,0.0,0.0,無,
蘆竹區,車位,吉林路７１號等,0.47,住,,,1090804,土地1建物1車位1,一層,九層,其他,見其他登記事項,鋼筋混凝土造,0931028,33.13,0,0,0,有,有,780000,,坡道平面,0.0,780000,僅車位交易；,RPSONLMKQHPFFEH86DA,0.0,0.0,0.0,有,
平鎮區,土地,復旦段186地號,22.98,都市：其他:道路用地,,,1090805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,320000,13925,,0.0,0,包含公共設施保留地用地；,RPUNMLMKQHPFFGH17EA,0.0,0.0,0.0,無,
平鎮區,房地(土地+建物),關爺北路３０號三樓,19.34,,鄉村區,乙種建築用地,1090829,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701218,69.6,2,1,1,有,無,2100000,30172,,0.0,0,,RPTNMLOKQHPFFGH27EA,69.6,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,松義三街２９８號,30.83,商,,,1090810,土地1建物1車位2,一層，二層,十五層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,1020222,319.15999999999997,0,0,0,無,有,19000000,59531,坡道平面,0.0,0,,RPTRMLMKQHPFFBH86DA,169.06,0.0,3.1,有,
中壢區,土地,平寮段1365-2地號,94.11,商,,,1090805,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,18064,,0.0,0,,RPSNMLNKQHPFFBH09DA,0.0,0.0,0.0,無,
觀音區,房地(土地+建物),福壽街１２６號五樓,18.02,,工業區,丁種建築用地,1090802,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081105,79.82,3,2,1,有,有,4130000,51741,,0.0,0,土地價款新台幣1652000元正房屋價款新台幣2478000元正預售屋、或土地及建物分件登記案件；,RPTRMLNKQHPFFBH96DA,53.46,3.97,5.65,有,
觀音區,房地(土地+建物),莊敬路１００之５號,35.35,住,,,1090806,土地1建物1車位0,一層，二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1090528,112.81,4,3,3,有,無,9630000,85365,,0.0,0,,RPVRMLNKQHPFFBH17DA,80.09,0.0,3.05,無,
觀音區,房地(土地+建物),福壽街１１８號三樓,18.52,,工業區,丁種建築用地,1090804,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081105,80.28,3,2,1,有,無,4320000,53812,,0.0,0,土地價款新台幣1728000元正房屋價款新台幣2592000元正預售屋、或土地及建物分件登記案件；,RPQNMLOKQHPFFBH98DA,53.46,3.97,5.65,有,
中壢區,房地(土地+建物),長春路２６３號三樓,19.2,住,,,1090827,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880611,151.5,4,2,2,有,無,6875000,45380,,0.0,0,,RPUOMLOKQHPFFBH86DA,94.59,0.0,3.82,有,
中壢區,土地,山下段1737地號,257.33,,特定農業區,農牧用地,1090803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1283000,4986,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUSMLNJQHPFFBH07DA,0.0,0.0,0.0,無,
中壢區,土地,崇德段241地號,15.31,,特定農業區,遊憩用地,1090806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,175940,11492,,0.0,0,,RPPPMLOKQHPFFBH09DA,0.0,0.0,0.0,無,
大溪區,房地(土地+建物),介壽路２１１巷３５弄５８號,42.04,住,,,1090807,土地1建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0650401,31.33,1,1,1,有,無,1000000,31918,,0.0,0,,RPPNMLNKQHPFFCH88DA,31.33,0.0,0.0,無,
大溪區,土地,瑞源段815地號,336.44,,一般農業區,農牧用地,1090811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,2972,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVOMLNKQHPFFCH96DA,0.0,0.0,0.0,無,
桃園區,房地(土地+建物),南華街１９９號五樓之２４,5.3,住,,,1090805,土地2建物1車位0,五層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690820,31.59,1,0,1,有,有,1430000,45267,,0.0,0,,RPOVMLQJQHPFFAH96DA,29.75,0.0,0.0,有,
龜山區,土地,樂捷段174地號,650.92,住,,,1090804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,108297232,166376,,0.0,0,,RPVNMLNKQHPFFHH47EA,0.0,0.0,0.0,無,
龜山區,房地(土地+建物),南上路２５０巷１號三樓,24.18,工,,,1090803,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0810713,109.61,3,2,2,有,無,3380000,30837,,0.0,0,,RPRNMLOKQHPFFHH17EA,86.36,0.0,9.69,無,
大溪區,土地,三層段頭寮小段149-8地號,20.0,,風景區,農牧用地,1090811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,301445,15072,,0.0,0,含土地增值稅或其他稅費1445元；,RPTOMLRKQHPFFCH17DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),青年路９巷２９號,416.29,工,,,1090804,土地3建物1車位0,全,二層,透天厝,工業用,見其他登記事項,1090131,272.8,0,0,0,無,無,25800000,94575,,0.0,0,,RPTPMLMKQHPFFDH86DA,272.8,0.0,0.0,無,
楊梅區,房地(土地+建物),新江路２１７巷１３號,105.69,,山坡地保育區,丙種建築用地,1090803,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701208,94.04,4,2,3,有,無,1200000,12761,,0.0,0,二親間買賣親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNKQHPFFDH56DA,94.04,0.0,0.0,無,
中壢區,房地(土地+建物),環中東路１６７號七樓之１１,2.63,住,,,1090804,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841215,23.39,1,1,1,有,有,1200000,51304,,0.0,0,,RPPQMLOKQHPFFBH56DA,17.34,2.21,0.0,有,
中壢區,房地(土地+建物),興仁路二段９９號十樓之１０,7.04,住,,,1090807,土地1建物1車位0,十層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950520,31.66,0,0,0,無,有,1580000,49905,,0.0,0,,RPPONLLKQHPFFBH78DA,16.97,0.88,2.2,有,
大溪區,房地(土地+建物)+車位,慈湖路１０９巷２５號,21.5,住,,,1090810,土地2建物1車位1,一層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820422,138.64000000000001,3,1,2,有,有,4720000,34045,坡道平面,0.0,0,,RPQNMLRKQHPFFCH86EA,77.72,10.71,0.0,有,
平鎮區,土地,平南段26地號,6.95,住,,,1090810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,43165,,0.0,0,,RPPNMLRKQHPFFGH17EA,0.0,0.0,0.0,無,
八德區,土地,榮興段1763地號,52.0,,鄉村區,乙種建築用地,1090806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,44231,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTPMLNKQHPFFFH17DA,0.0,0.0,0.0,無,
八德區,土地,興豐段2649-4地號,746.94,住,,,1090804,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,71180000,95295,,0.0,0,,RPQPMLMKQHPFFFH76DA,0.0,0.0,0.0,無,
八德區,房地(土地+建物),建國路２０３號三樓,28.74,住,,,1090809,土地1建物1車位0,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050311,100.59,2,1,1,有,有,5550000,55174,,0.0,0,,RPWQMLNKQHPFFFH57DA,57.95,5.67,4.78,有,
平鎮區,建物,興隆路７５號,0.0,,,,1090806,土地0建物1車位0,全,一層,透天厝,工業用,見其他登記事項,0901024,839.32,0,0,0,無,無,2841700,3386,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；受民情風俗因素影響；,RPUNMLNKQHPFFGH17DA,839.32,0.0,0.0,無,
龜山區,房地(土地+建物),大同路２３６巷４０號四樓之１２,6.33,住,,,1090803,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941224,28.9,1,1,1,有,有,1885000,65225,,0.0,0,陽台外推；,RPSOMLKKQHPFFHH86DA,14.74,0.73,1.6,有,
龜山區,土地,山鶯段618地號,11.56,都市：其他:道路用地,,,1090804,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,224000,19377,,0.0,0,,RPRNMLOJQHPFFHH96DA,0.0,0.0,0.0,無,
蘆竹區,房地(土地+建物),中正路２７號三樓之１３,4.8,住,,,1090810,土地1建物1車位0,三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860122,67.34,1,1,1,有,有,4360000,64746,,0.0,0,,RPRNMLSKQHPFFEH17DA,45.16,2.34,0.0,有,
蘆竹區,房地(土地+建物),六福路１６１號十二樓之６,15.0,住,,,1090806,土地2建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820921,122.4,4,2,2,有,有,6300000,51471,,0.0,0,,RPROMLRKQHPFFEH17DA,74.91,3.02,10.4,有,
蘆竹區,土地,坑子口段頭前小段746地號,460.8,,一般農業區,農牧用地,1090805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8854000,19214,,0.0,0,,RPRSMLLKQHPFFEH96DA,0.0,0.0,0.0,無,
蘆竹區,房地(土地+建物)+車位,南崁路一段１４０號十四樓之１,43.89,工,,,1090806,土地1建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1010918,337.91999999999996,4,2,3,有,有,25500000,75462,坡道平面,0.0,0,,RPVPMLRKQHPFFEH77EA,191.22,0.0,8.26,有,
龍潭區,房地(土地+建物),賴華街３５巷８弄１２之１號,70.52,,一般農業區,甲種建築用地,1090804,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0940922,227.93,5,2,3,有,無,7600000,33344,,0.0,0,,RPOOMLSKQHPFFCH86EA,187.98,14.69,25.26,無,
桃園區,房地(土地+建物)+車位,中正路１３８８號十四樓之三,14.3,住,,,1090813,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830803,139.14,3,2,2,有,有,9100000,65402,坡道平面,0.0,0,,RPUPMLNKQHPFFAH86EA,113.6,0.0,5.01,有,
中壢區,房地(土地+建物)+車位,領航南路四段１１７號八樓,16.21,住,,,1090801,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090514,118.19999999999999,2,2,1,有,有,7950000,76282,坡道平面,32.99,1450000,預售屋、或土地及建物分件登記案件；,RPOSMLNKQHPFFBH56DA,48.74,4.63,3.71,有,
中壢區,房地(土地+建物),實踐路２２５號十樓之４５,4.48,住,,,1090809,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930410,28.03,1,0,1,有,有,1550000,55298,,0.0,0,,RPPPMLRKQHPFFBH76DA,16.42,0.0,2.53,有,
楊梅區,房地(土地+建物),文化街５５９號二樓,24.02,住,,,1090810,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821206,118.04,3,2,2,有,有,3650000,30922,,0.0,0,,RPSNMLOLQHPFFDH86DA,86.52,0.55,10.97,有,
龍潭區,房地(土地+建物),民強街３５號八樓之一,12.47,都市：其他:旅館區,,,1090801,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870407,49.12,1,1,1,有,有,1660000,33795,,0.0,0,,RPPNMLQJQHPFFCH09DA,29.42,0.0,4.2,有,
桃園區,土地,埔子段埔子小段1700-1地號,951.56,都市：其他:河川區,,,1090805,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20682556,21735,,0.0,0,,RPRNMLPJQHPFFAH98DA,0.0,0.0,0.0,無,
龜山區,房地(土地+建物),萬壽路二段１１７６巷９號五樓,25.8,商,,,1090803,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701106,94.44,3,2,1,有,無,2660000,28166,,0.0,0,,RPRNMLRKQHPFFHH47EA,78.73,0.0,15.71,無,
桃園區,房地(土地+建物)+車位,桃鶯路２９６巷７號七樓,24.13,工,,,1090805,土地2建物1車位1,七層,八層,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,0821110,130.45999999999998,3,2,2,有,有,5600000,42925,坡道平面,0.0,0,,RPQOMLSKQHPFFAH76DA,88.14,0.0,8.32,有,
大溪區,房地(土地+建物),埔仁路１９２巷２８弄２號,100.17,住,,,1090811,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0670701,44.2,2,1,1,有,無,4800000,108597,,0.0,0,其他增建；,RPXNMLRKQHPFFCH47DA,44.2,0.0,0.0,無,
龍潭區,房地(土地+建物),百年二街１５巷２７號二樓,29.9,,鄉村區,乙種建築用地,1090813,土地2建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860130,94.95,2,2,2,有,有,3450000,36335,,0.0,0,,RPTOMLNKQHPFFCH76DA,78.54,0.0,7.64,有,
龍潭區,土地,聖德段759地號,63.77,,一般農業區,水利用地,1090806,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,10977,,0.0,0,畸零地或有合併使用效益；,RPTOMLSKQHPFFCH27DA,0.0,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,領航北路一段２９６號十七樓之２,32.58,住,,,1090801,土地1建物1車位1,十七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060629,214.33999999999997,3,2,2,有,有,19580000,100444,坡道平面,34.34,1500000,,RPSUMLRKQHPFFBH57DA,101.03,9.04,10.5,有,
中壢區,房地(土地+建物),鄒容一街２０號,77.0,住,,,1090805,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0780801,224.92,6,2,4,有,無,13762751,61190,,0.0,0,,RPUPMLSKQHPFFBH37DA,159.36,24.81,40.75,無,
中壢區,房地(土地+建物)+車位,復華十一街２１號九樓,15.51,住,,,1090809,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060922,97.26,1,1,1,有,有,5000000,51409,坡道平面,32.78,0,,RPUSMLSKQHPFFBH67DA,37.42,1.46,5.29,有,
中壢區,房地(土地+建物),環北路５５９號七樓之１４,4.57,住,,,1090810,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840308,39.84,1,1,1,有,有,1900000,47691,,0.0,0,,RPWOMLTKQHPFFBH57DA,21.16,0.0,4.5,有,
觀音區,房地(土地+建物),公園二街１５２號,79.74,,特定農業區,甲種建築用地,1090811,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1000502,159.67,4,2,3,有,無,8300000,51982,,0.0,0,,RPOOMLNKQHPFFBH78DA,142.74,10.95,5.98,無,
桃園區,房地(土地+建物),國際路二段１４０之１號十三樓,10.82,住,,,1090807,土地1建物1車位0,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841212,93.78999999999999,3,1,2,有,有,4500000,47980,,0.0,0,含土地增值稅或其他稅費53127元；親友、員工、共有人或其他特殊關係間之交易；,RPQOMLSKQHPFFAH86EA,73.56,2.4,6.65,有,
桃園區,房地(土地+建物)+車位,保定三街８９巷５９號五樓,24.19,住,,,1090804,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081028,127.37,2,1,1,有,有,8100000,63594,坡道平面,34.15,0,,RPPRMLRKQHPFFAH96EA,55.98,0.0,7.9,有,
大園區,土地,田心段142地號,272.96,工,,,1090805,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,6594,,0.0,0,買方負擔增值稅270303元親友、員工、共有人或其他特殊關係間之交易；急買急賣；,RPROMLRKQHPFFEH27EA,0.0,0.0,0.0,無,
大園區,房地(土地+建物)+車位,中華路７３８之３６號,65.58,,一般農業區,甲種建築用地,1090805,土地1建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0820812,175.34,5,1,3,有,無,7000000,39922,坡道平面,0.0,0,,RPTRMLSKQHPFFEH77DA,122.09,33.42,0.0,無,
平鎮區,房地(土地+建物),中豐路山頂段１巷５２弄６號,15.65,住,,,1090804,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670830,24.23,4,2,2,有,無,770000,31779,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLRKQHPFFGH57DA,24.23,0.0,0.0,無,
平鎮區,房地(土地+建物),游泳路１５３巷８弄１５號,49.92,住,,,1090804,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0680524,45.44,2,1,1,有,無,2600000,57218,,0.0,0,,RPPOMLSKQHPFFGH27DA,45.44,0.0,0.0,無,
龜山區,房地(土地+建物),德明路４５之１號二樓,10.07,住,,,1090802,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920730,30.990000000000002,1,0,1,有,有,1980000,63892,,0.0,0,陽台外推；,RPQOMLKKQHPFFHH66DA,14.7,0.95,5.95,有,
