編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPPMLNJKHMFFAF57CA,35,83.28,住家用,鋼筋混凝土造,70年11月20日,五層,四層 陽臺
RPSOMLRJKHMFFAF18CA,,130.89,集合住宅,鋼筋混凝土造,105年10月6日,二十層,十三層 陽臺 雨遮
RPSOMLRJKHMFFAF18CA,,34.29,本共有部分項目有：公共服務空間（１，２），陽台，排煙室，梯廳，緊急升降機，一般升降機，甲梯，乙梯，丙梯，安全梯，特別安全梯，消防機房，消防水箱，供管委會使用空間，機械室，梯間，水錶室，電梯機械室，水箱機房，水箱（１，２）等２０項,鋼筋混凝土造,105年10月6日,二十層,
RPSOMLRJKHMFFAF18CA,,134.54,本共有部分項目有：停車空間，機械室（１，２，３），污水機房，消防機房，緊急升降機，一般升降機，丙梯，排煙室，安全梯，水箱，電信機房，發電機室，自行車停車空間，防空避難室兼停車空間，防災中心，台電配電場所，電錶區，垃圾集中場（１，２），垃圾車專用停車位，汽機車坡道等２０項,鋼筋混凝土造,105年10月6日,二十層,
RPSQMLOKKHMFFAF18CA,,74.17,住家用,鋼筋混凝土造,,五層,五層 陽臺
RPPRMLMJKHMFFBF77CA,4,157.08,集合住宅,鋼筋混凝土造,101年11月2日,十四層,七層 陽臺 雨遮
RPPRMLMJKHMFFBF77CA,4,53.23,本共有部分之項目有停車空間兼公眾停車空間、台電配電場所、消防泵浦室、發電機室、噴灌機房、水箱、泳池機房、電信機房、污水機房、緊急升降機、排煙室、垃圾收集場、梯廳、一般零售業或服務業、管委會使用空間兼中央管理室、陽台、雨遮、車道等１８項。,鋼筋混凝土造,101年11月2日,十五層,
RPPRMLMJKHMFFBF77CA,4,33.17,本共有部分之項目有梯廳、排煙室、緊急升降機、雨遮、機房、電梯機房、水箱、梯間、戶外安全梯等９項。,鋼筋混凝土造,101年11月2日,十四層,
RPROMLQJKHMFFBF08CA,21,.09,共有部分,鋼筋混凝土造,84年7月7日,十六層,
RPROMLQJKHMFFBF08CA,21,.21,商業用,鋼筋混凝土造,84年7月7日,十六層,
RPTOMLRJKHMFFAF28CA,,130.89,集合住宅,鋼筋混凝土造,105年10月6日,二十層,十層 陽臺 雨遮
RPROMLQJKHMFFBF08CA,21,50.74,共有部分,鋼筋混凝土造,84年7月7日,十六層,
RPTOMLRJKHMFFAF28CA,,34.29,本共有部分項目有：公共服務空間（１，２），陽台，排煙室，梯廳，緊急升降機，一般升降機，甲梯，乙梯，丙梯，安全梯，特別安全梯，消防機房，消防水箱，供管委會使用空間，機械室，梯間，水錶室，電梯機械室，水箱機房，水箱（１，２）等２０項,鋼筋混凝土造,105年10月6日,二十層,
RPTOMLRJKHMFFAF28CA,,62.34,本共有部分項目有：停車空間，機械室（１，２，３），污水機房，消防機房，緊急升降機，一般升降機，丙梯，排煙室，安全梯，水箱，電信機房，發電機室，自行車停車空間，防空避難室兼停車空間，防災中心，台電配電場所，電錶區，垃圾集中場（１，２），垃圾車專用停車位，汽機車坡道等２０項,鋼筋混凝土造,105年10月6日,二十層,
RPROMLQJKHMFFBF08CA,21,116.92,國民住宅,鋼筋混凝土造,84年7月7日,十六層,十層 陽臺
RPVPMLNJKHMFFBF28CA,,52.88,集合住宅,鋼筋混凝土造,105年8月11日,十八層,十五層 陽臺
