鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
板橋區,房地(土地+建物),新北市板橋區華東街２７２之２號十九樓,8.8,住,,,1060621,土地2建物1車位0,十九層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050205,95.25999999999999,2,2,1,有,無,15000000,157464,,0.0,0,本案尚未成立管理委員會.,RPUOMLMJQHMFFAF48CA,57.13,1.56,8.3,,
板橋區,房地(土地+建物)+車位,新北市板橋區華東街２８８號十八樓,18.48,住,,,1060725,土地2建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050205,212.13,3,2,2,有,無,32680000,162244,坡道平面,26.73,2600000,本案尚未成立管理委員會.,RPXOMLMJQHMFFAF78CA,108.54,10.5,11.29,,
土城區,房地(土地+建物),新北市土城區永豐路１４９之２號九樓,17.71,住,,,1060617,土地6建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841109,86.29,3,2,2,有,有,9400000,108935,,0.0,0,,RPORMLMJQHMFFAF18CA,72.13,0.0,8.21,,
板橋區,房地(土地+建物)+車位,新北市板橋區新崑路112號8樓,26.23,住,,,1060630,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051124,146.44,3,2,2,有,有,14350000,97992,坡道平面,24.71,0,,RPQNMLNJQHMFFAF08CA,72.08,3.49,6.59,,
土城區,房地(土地+建物),新北市土城區延和路７６巷３號,22.47,住,,,1060620,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701231,89.06,3,2,1,有,無,9880000,110936,,0.0,0,,RPSOMLNJQHMFFAF38CA,74.44,14.62,0.0,,
板橋區,房地(土地+建物)+車位,新北市板橋區中山路一段１８７號二十六樓,21.46,其他,,,1060706,土地1建物1車位2,二十六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011026,350.17,4,2,3,有,有,58000000,190860,坡道平面,72.48,5000000,,RPPPMLNJQHMFFAF18CA,168.33,6.52,19.61,,
板橋區,土地,永翠段6地號,637.38,住,,,1051230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,221730000,347877,,0.0,0,,RPVPMLNJQHMFFAF78CA,0.0,0.0,0.0,,
板橋區,土地,永翠段6地號,637.38,住,,,1060714,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,221730000,347877,,0.0,0,,RPXPMLNJQHMFFAF98CA,0.0,0.0,0.0,,
板橋區,房地(土地+建物),新北市板橋區三民路一段175號3樓,18.12,商,,,1060531,土地1建物1車位0,三層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0860205,182.8,2,1,1,有,有,19000000,103939,,0.0,0,共有人數2人含增建或未登記建物。,RPSQMLMJQHMFFAF48CA,131.96,3.97,18.88,,
