編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLQJKHJFFAF77CA,35,77.99,住家用,鋼筋混凝土造,67年10月29日,四層,二層 陽臺
RPORMLPJKHJFFAF57CA,18,82.93,住家用,鋼筋混凝土造,84年10月21日,十四層,十層 陽臺 花台
RPORMLPJKHJFFAF57CA,18,13.34,共有部分,鋼筋混凝土造,84年10月21日,十四層,
RPORMLPJKHJFFAF57CA,18,.07,見使用執照,鋼筋混凝土造,84年10月21日,十四層,
RPPRMLPJKHJFFAF67CA,22,84.18,住商用,鋼筋混凝土造,81年6月9日,七層,一層 平台
RPPRMLPJKHJFFAF67CA,22,21.15,共有部分,鋼筋混凝土造,81年6月9日,七層,
RPTNMLRJKHJFFAF87CA,,71.50,住家用,加強磚造,,四層,二層 陽臺
RPWQMLPJKHJFFAF28CA,3,93.34,住家用,鋼筋混凝土造,99年10月28日,十二層,三層 陽臺 雨遮
RPWQMLPJKHJFFAF28CA,3,42.43,本共有部分項目有：防空避難室兼停車空間、污水機房、消防機房、發電機房、樓梯、停車空間、電信機房、台電配電場所、儲藏室、管委會空間、社區活動中心、門廳、門廊、垃圾處理室、廁所、警衛室等十六項。,鋼筋混凝土造,99年10月28日,十二層,
RPWQMLPJKHJFFAF28CA,3,21.66,本共有部分項目有：蓄水池、梯廳、機械室、水箱等四項。,鋼筋混凝土造,99年10月28日,十二層,
RPOQMLNKKHJFFAF37CA,,106.67,住家用,加強磚造,,四層,四層
RPXOMLLKKHJFFAF87CA,9,40.00,共有部分,鋼筋混凝土造,93年11月30日,十一層,
RPXOMLLKKHJFFAF87CA,9,82.23,住家用,鋼筋混凝土造,93年11月30日,十一層,七層 陽臺
RPXOMLLKKHJFFAF87CA,9,20.10,共有部分,鋼筋混凝土造,93年11月30日,十一層,
RPXOMLLKKHJFFAF87CA,9,81.98,住家用,鋼筋混凝土造,93年11月30日,十一層,七層 陽臺
RPSUMLOKKHJFFAF28CA,3,95.69,住家用,鋼筋混凝土造,99年10月28日,十二層,十二層 陽臺 雨遮
RPSUMLOKKHJFFAF28CA,3,16.35,本共有部分項目有：防空避難室兼停車空間、污水機房、消防機房、發電機房、樓梯、停車空間、電信機房、台電配電場所、儲藏室、管委會空間、社區活動中心、門廳、門廊、垃圾處理室、廁所、警衛室等十六項。,鋼筋混凝土造,99年10月28日,十二層,
RPSUMLOKKHJFFAF28CA,3,21.97,本共有部分項目有：蓄水池、梯廳、機械室、水箱等四項。,鋼筋混凝土造,99年10月28日,十二層,
RPPOMLRJKHJFFBF67CA,8,84.87,住家用,鋼筋混凝土造,94年9月8日,八層,八層 陽臺 雨遮
RPPOMLRJKHJFFBF67CA,8,18.30,共有部分,鋼筋混凝土造,94年9月8日,八層,
RPPOMLRJKHJFFBF67CA,8,44.78,共有部分,鋼筋混凝土造,94年9月8日,十二層,
RPORMLQJKHJFFBF77CA,9,70.31,住家用,鋼筋混凝土造,94年3月24日,十三層,八層 陽臺 雨遮
RPORMLQJKHJFFBF77CA,9,54.68,共有部分,鋼筋混凝土造,94年3月24日,十三層,
RPRTMLKKKHJFFBF77CA,4,68.90,集合住宅,鋼筋混凝土造,99年2月12日,十二層,九層 陽臺 雨遮
RPRTMLKKKHJFFBF77CA,4,36.09,本共有部分之項目有管委會使用空間、樓梯間、陽台、雨遮、停車空間、瞭望台等６項,鋼筋混凝土造,99年2月12日,十三層,
RPRTMLKKKHJFFBF77CA,4,10.30,本共有部分之項目有樓梯間、水箱、機械室等３項,鋼筋混凝土造,99年2月12日,十三層,
RPSOMLRJKHJFFBF97CA,,.06,辦公室,鋼筋混凝土造,102年9月24日,十八層,
RPSOMLRJKHJFFBF97CA,,140.59,辦公室,鋼筋混凝土造,102年9月24日,十九層,五層 陽臺 雨遮
RPSOMLRJKHJFFBF97CA,,45.02,本案共有部分之項目：公共門廳、排煙室、儲藏室、商場、機房、陽台、茶水間、出入口緩衝空間、頂蓋型開放空間、廁所、梯廳、頂蓋型沿街式開放空間、進排氣墩、樓梯間、雨遮、消防中繼機房、管委會使用空間、樓電梯間、電梯間、不鏽鋼消防水箱、泳池水箱、水箱、宅配室等２３項。,鋼筋混凝土造,102年9月24日,十九層,
RPSOMLRJKHJFFBF97CA,,23.68,本案共有部分之項目：車道、台電配電場所、水池機房、自行車停車空間、電梯間、垃圾儲藏空間、垃圾車裝卸位空間、受電箱、防災中心、防空避難室兼停車空間、發電機室、機房、停車空間、水箱、泳池水箱、消防泵浦室等１６項。,鋼筋混凝土造,102年9月24日,十九層,
RPSOMLRJKHJFFBF97CA,,3.54,本案共有部分之項目有廁所等１項。,鋼筋混凝土造,102年9月24日,十九層,
RPSOMLRJKHJFFBF97CA,,.02,本案共有部分之項目：公共門廳、排煙室、儲藏室、商場、機房、陽台、茶水間、出入口緩衝空間、頂蓋型開放空間、廁所、梯廳、頂蓋型沿街式開放空間、進排氣墩、樓梯間、雨遮、消防中繼機房、管委會使用空間、樓電梯間、電梯間、不鏽鋼消防水箱、泳池水箱、水箱、宅配室等２３項。,鋼筋混凝土造,102年9月24日,十九層,
RPSOMLRJKHJFFBF97CA,,58.41,本案共有部分之項目：車道、台電配電場所、水池機房、自行車停車空間、電梯間、垃圾儲藏空間、垃圾車裝卸位空間、受電箱、防災中心、防空避難室兼停車空間、發電機室、機房、停車空間、水箱、泳池水箱、消防泵浦室等１６項。,鋼筋混凝土造,102年9月24日,十九層,
